#{"t_start": 1760917457.9394944, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,99,0.221542
-1.0,94,0.413168
-1.0,108,0.640819
-1.0,129,0.909134
-1.0,117,1.15123
-1.0,95,1.354989
1.0,32,1.420397
-1.0,87,1.601701
-1.0,75,1.758095
-1.0,90,1.944128
1.0,37,2.020297
-1.0,134,2.296812
-1.0,123,2.559469
-1.0,133,2.831262
-1.0,73,2.98196
-1.0,90,3.16844
-1.0,115,3.408797
1.0,57,3.526996
-1.0,89,3.711107
-1.0,99,3.916018
1.0,25,3.967811
1.0,92,4.157926
-1.0,80,15.533475
1.0,1,15.535751
-1.0,91,15.726267
1.0,67,15.870024
-1.0,101,16.081999
-1.0,118,16.334786
-1.0,89,16.521683
1.0,116,16.763145
-1.0,109,16.990792
-1.0,90,17.177572
1.0,34,17.24855
-1.0,85,17.423913
-1.0,167,17.770829
-1.0,81,17.937701
-1.0,69,18.081364
-1.0,175,18.450862
1.0,69,18.597902
-1.0,82,18.773834
-1.0,103,18.988459
-1.0,72,19.136314
1.0,1,19.138973
-1.0,105,19.357163
-1.0,113,19.59086
1.0,71,19.741315
1.0,88,31.17919
-1.0,185,31.561638
-1.0,89,31.745932
-1.0,123,32.000514
-1.0,84,32.174983
-1.0,88,32.357094
-1.0,85,32.535219
1.0,65,32.668764
-1.0,144,32.966342
-1.0,75,33.122705
1.0,65,33.255293
-1.0,119,33.499101
1.0,53,33.60851
-1.0,148,33.911829
-1.0,82,34.081463
-1.0,120,34.328212
-1.0,84,34.50071
-1.0,103,34.713761
-1.0,135,34.993764
-1.0,112,35.224198
1.0,86,46.645419
1.0,56,46.758933
-1.0,109,46.983015
-1.0,121,47.231461
1.0,71,47.376904
-1.0,105,47.588267
-1.0,104,47.801566
1.0,48,47.898776
-1.0,102,48.106984
-1.0,110,48.332282
1.0,75,48.489038
1.0,80,48.652741
1.0,90,48.837793
-1.0,94,49.034052
1.0,68,49.172798
1.0,41,49.257437
-1.0,108,49.480941
-1.0,71,49.627251
-1.0,124,49.882726
-1.0,98,50.083683
1.0,55,50.198179
1.0,23,50.244967
1.0,1,50.247242
1.0,55,50.358387
1.0,53,50.467957
1.0,27,50.523715
-1.0,122,62.031771
1.0,66,62.16595
1.0,27,62.222332
-1.0,93,62.413122
1.0,72,62.561384
-1.0,122,62.814739
1.0,1,62.817464
1.0,16,62.850431
-1.0,86,63.027683
1.0,52,63.134928
1.0,1,63.137228
-1.0,95,63.332134
1.0,27,63.391322
-1.0,140,63.678324
1.0,57,63.797433
1.0,69,63.952407
-1.0,172,64.347574
-1.0,130,64.645849
-1.0,71,64.796933
-1.0,71,64.948676
-1.0,73,65.104696
-1.0,92,65.291833
1.0,44,65.381976
-1.0,101,65.589484
1.0,5,65.600485
1.0,102,65.810998
-1.0,107,66.030551
-1.0,107,66.250866
-1.0,101,77.647287
1.0,168,77.994956
1.0,69,78.135214
1.0,17,78.17097
1.0,26,78.22454
1.0,22,78.270818
1.0,63,78.400519
-1.0,122,78.653432
-1.0,81,78.821487
1.0,73,78.972948
-1.0,116,79.211422
1.0,80,79.376503
-1.0,107,79.598399
-1.0,69,79.740645
-1.0,123,79.997292
1.0,82,80.16932
1.0,1,80.171635
-1.0,129,80.437016
-1.0,113,80.672937
-1.0,92,80.861595
-1.0,130,81.129007
-1.0,111,81.361273
1.0,41,81.445601
1.0,18,81.482256
-1.0,83,81.655277
-1.0,138,93.135668
1.0,117,93.375397
1.0,29,93.436204
-1.0,78,93.597311
1.0,1,93.599638
-1.0,95,93.793475
1.0,59,93.913809
1.0,79,94.078287
1.0,59,94.197678
1.0,24,94.24842
1.0,88,94.428193
1.0,58,94.548235
-1.0,93,94.738247
1.0,62,94.865201
-1.0,58,94.987113
1.0,1,94.989384
-1.0,66,95.125639
1.0,1,95.127903
1.0,75,95.280518
-1.0,99,95.484237
-1.0,100,95.690919
1.0,46,95.787754
1.0,18,95.823106
1.0,83,95.994242
-1.0,102,96.206422
1.0,1,96.20874
-1.0,151,96.521692
-1.0,86,96.70193
1.0,28,96.759018
-1.0,70,96.903676
1.0,82,97.072169
-1.0,131,108.48287
-1.0,89,108.666597
1.0,35,108.737317
-1.0,99,108.942663
-1.0,123,109.204708
1.0,70,109.348391
1.0,57,109.466005
-1.0,122,109.720397
1.0,1,109.722687
-1.0,93,109.915776
-1.0,104,110.130404
1.0,50,110.232544
-1.0,98,110.435225
-1.0,87,110.614614
-1.0,81,110.78331
1.0,84,110.955899
-1.0,145,111.257275
1.0,56,111.37169
1.0,8,111.38805
-1.0,121,111.63758
-1.0,69,111.781023
1.0,84,111.953627
1.0,22,112.000482
-1.0,90,112.185386
1.0,34,112.255497
-1.0,113,112.486724
1.0,34,123.926899
-1.0,144,124.2244
-1.0,143,124.518394
1.0,64,124.650134
1.0,45,124.743424
-1.0,117,124.983747
-1.0,125,125.243526
-1.0,85,125.418645
1.0,45,125.511087
-1.0,236,125.996461
-1.0,111,126.225602
-1.0,135,126.504077
1.0,57,126.622128
-1.0,115,126.858064
1.0,1,126.860395
-1.0,94,127.051598
-1.0,138,127.340301
-1.0,188,127.725973
1.0,12,127.751361
1.0,61,127.876823
1.0,23,127.926352
1.0,58,128.047033
-1.0,88,139.727659
1.0,129,139.995671
-1.0,134,140.271776
-1.0,125,140.530896
1.0,58,140.654342
-1.0,98,140.889003
1.0,1,140.891332
-1.0,96,141.092268
-1.0,296,141.70236
1.0,92,141.890511
1.0,32,141.962295
-1.0,84,142.138776
1.0,97,142.34009
1.0,51,142.448686
1.0,68,142.586927
-1.0,146,142.890467
1.0,1,142.892829
-1.0,96,143.090582
-1.0,163,143.425896
-1.0,60,143.548083
1.0,48,143.649277
1.0,53,143.758782
-1.0,183,155.224078
1.0,105,155.440815
1.0,87,155.620338
-1.0,136,155.904229
1.0,52,156.012696
1.0,19,156.052119
1.0,49,156.1544
-1.0,87,156.333636
-1.0,130,156.60374
1.0,132,156.874981
1.0,47,156.974142
1.0,82,157.14225
-1.0,109,157.367899
-1.0,110,157.59557
1.0,1,157.59848
-1.0,99,157.802409
-1.0,66,157.940482
1.0,48,158.039191
1.0,110,158.267461
-1.0,130,158.537821
1.0,32,158.602447
1.0,57,158.723324
1.0,65,158.857379
-1.0,177,170.3212
-1.0,87,170.500727
1.0,49,170.60044
-1.0,99,170.805026
1.0,88,170.985874
1.0,46,171.081625
-1.0,83,171.258359
-1.0,84,171.43377
1.0,45,171.529779
-1.0,72,171.678194
1.0,69,171.820517
-1.0,116,172.057735
1.0,66,172.195779
1.0,50,172.296777
1.0,67,172.436187
1.0,1,172.438529
1.0,67,172.576142
-1.0,316,173.224947
1.0,1,173.227236
-1.0,94,173.421633
-1.0,69,173.564746
-1.0,84,173.73644
-1.0,88,173.918564
-1.0,103,174.130275
1.0,18,174.167251
1.0,1,174.169906
-1.0,76,174.326952
-1.0,111,185.64259
1.0,79,185.805151
1.0,73,185.954762
1.0,87,186.130863
-1.0,81,186.297324
1.0,1,186.299647
-1.0,62,186.426363
1.0,42,186.512078
1.0,1,186.514351
1.0,1,186.516657
-1.0,95,186.714762
-1.0,105,186.929784
1.0,85,187.101758
1.0,88,187.282448
-1.0,77,187.440697
-1.0,124,187.694488
1.0,29,187.756735
-1.0,869,189.541576
1.0,1,189.54391
1.0,1,189.546272
1.0,1,189.54863
1.0,1,189.550915
1.0,6,189.564128
-1.0,193,201.164053
1.0,67,201.299925
-1.0,91,201.483528
1.0,47,201.578645
1.0,82,201.745973
-1.0,525,202.815771
1.0,78,202.973923
-1.0,380,203.746002
-1.0,687,205.147285
-1.0,106,216.928688
1.0,46,217.024305
1.0,38,217.102741
1.0,85,217.275739
-1.0,94,217.469107
1.0,1,217.47145
-1.0,97,217.668054
1.0,44,217.757125
-1.0,86,217.932914
1.0,29,217.993556
1.0,22,218.038179
-1.0,116,218.2778
1.0,27,218.334376
1.0,1,218.336721
1.0,60,218.460581
-1.0,118,218.703096
1.0,55,218.815209
1.0,70,218.957853
1.0,61,219.082412
0.0,1000,232.786168
1.0,1,232.788645
1.0,55,232.900386
1.0,66,233.032399
1.0,97,233.226196
1.0,52,233.332374
-1.0,88,233.51142
1.0,64,233.642178
-1.0,122,233.889167
1.0,97,234.0868
1.0,83,234.25577
1.0,30,234.316137
0.0,1000,236.345921
-1.0,89,236.527439
1.0,103,236.742864
1.0,1,236.745192
1.0,62,248.573574
0.0,1000,250.604215
-1.0,83,250.770052
1.0,81,250.932492
-1.0,59,251.05103
-1.0,216,251.486104
-1.0,268,252.034517
-1.0,120,252.279489
1.0,67,252.416084
1.0,340,264.693495
1.0,1,264.695862
0.0,1000,266.7318
-1.0,134,267.003526
1.0,71,267.14708
1.0,105,267.358623
-1.0,85,267.528599
0.0,1000,280.711461
1.0,28,280.769584
1.0,1,280.77188
1.0,48,280.868659
1.0,28,280.925133
1.0,73,281.071051
-1.0,184,281.43963
0.0,1000,283.473263
1.0,65,283.603346
1.0,78,295.188613
1.0,46,295.282714
0.0,1000,297.309054
1.0,35,297.380922
1.0,46,297.474733
1.0,19,297.514235
1.0,49,297.613885
1.0,56,297.726019
1.0,119,297.966725
1.0,47,298.062405
-1.0,104,298.27214
-1.0,99,298.472328
1.0,1,298.474698
0.0,1000,311.939953
1.0,1,311.942372
1.0,96,312.134044
1.0,88,312.309124
1.0,29,312.366939
1.0,124,312.61311
1.0,42,312.695278
1.0,31,312.758069
-1.0,65,312.886113
0.0,1000,326.311144
1.0,118,326.547736
0.0,1000,328.574858
0.0,1000,342.146126
0.0,1000,344.190882
1.0,79,344.35084
1.0,51,344.453738
1.0,65,344.583765
1.0,124,344.832428
0.0,1000,358.639414
-1.0,65,358.776515
1.0,1,358.778915
1.0,77,358.937175
1.0,49,359.035709
-1.0,64,359.166469
1.0,97,359.366139
0.0,1000,361.417467
0.0,1000,374.979053
1.0,1,374.981607
1.0,105,375.220923
1.0,28,375.280367
1.0,31,375.345367
1.0,32,375.411191
1.0,1,375.413614
0.0,1000,377.467351
1.0,131,377.748563
0.0,1000,391.363301
0.0,1000,393.381727
1.0,106,405.08427
-1.0,456,406.008269
1.0,55,406.118898
-1.0,80,406.279491
0.0,1000,408.314902
1.0,1,408.317307
1.0,43,408.405079
1.0,82,408.572643
0.0,1000,422.132549
1.0,81,422.29679
1.0,1,422.299159
0.0,1000,424.349967
1.0,29,424.41092
1.0,57,424.529398
0.0,1000,438.177403
1.0,69,438.318586
1.0,42,438.403228
1.0,5,438.413947
-1.0,86,438.590018
1.0,67,438.725908
1.0,1,438.728576
1.0,7,438.743422
-1.0,574,439.927234
1.0,25,439.978494
1.0,1,439.980814
1.0,39,440.060664
-1.0,93,440.248427
1.0,48,440.344713
1.0,40,440.425369
-1.0,107,440.640652
1.0,39,452.019819
-1.0,65,452.151271
1.0,24,452.202006
1.0,1,452.204473
1.0,84,452.37822
0.0,1000,454.441904
0.0,1000,467.982449
1.0,85,468.156553
1.0,71,468.299829
0.0,1000,470.329874
