#{"t_start": 1760917457.9284542, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,1,0.029586
-1.0,99,0.233908
1.0,54,0.343555
-1.0,100,0.549937
-1.0,117,0.795445
-1.0,103,1.010086
-1.0,108,1.236619
1.0,58,1.36062
-1.0,123,1.616403
-1.0,73,1.767829
1.0,123,2.021812
-1.0,76,2.178905
1.0,1,2.181168
-1.0,97,2.381826
-1.0,72,2.539591
-1.0,139,2.82184
1.0,1,2.824138
1.0,25,2.876321
-1.0,81,3.0447
-1.0,97,3.246069
-1.0,139,3.534813
-1.0,78,3.697099
1.0,49,3.798666
-1.0,76,3.955526
-1.0,83,4.12609
-1.0,116,15.576796
1.0,48,15.678388
1.0,1,15.680677
-1.0,105,15.903909
1.0,97,16.106607
1.0,60,16.237216
-1.0,109,16.467531
-1.0,77,16.627904
-1.0,88,16.811462
-1.0,81,16.979999
1.0,16,17.013683
-1.0,116,17.254248
-1.0,87,17.433558
1.0,1,17.43634
-1.0,78,17.597414
-1.0,98,17.802291
1.0,1,17.804934
1.0,39,17.885622
1.0,91,18.073349
-1.0,88,18.257241
1.0,51,18.36416
1.0,51,18.473424
1.0,115,18.718795
1.0,8,18.736913
-1.0,116,18.979042
-1.0,105,19.195995
1.0,74,19.34954
-1.0,105,19.568347
-1.0,96,19.769337
-1.0,77,31.184646
-1.0,75,31.340628
-1.0,97,31.540498
1.0,106,31.760312
-1.0,112,31.991185
-1.0,136,32.274435
-1.0,87,32.453619
1.0,126,32.71771
1.0,96,32.91495
-1.0,136,33.196136
-1.0,111,33.42227
-1.0,86,33.599741
-1.0,90,33.78418
-1.0,132,34.056573
-1.0,79,34.218011
-1.0,91,34.405843
1.0,1,34.408151
-1.0,102,34.61744
-1.0,87,34.798123
-1.0,73,34.948813
1.0,106,35.169682
-1.0,95,46.607791
-1.0,108,46.828812
-1.0,106,47.046969
-1.0,118,47.288533
1.0,61,47.41286
-1.0,99,47.61292
-1.0,69,47.755069
1.0,63,47.88352
-1.0,79,48.044639
1.0,44,48.132971
-1.0,65,48.266465
1.0,81,48.435824
-1.0,100,48.639919
1.0,1,48.642222
-1.0,84,48.814312
1.0,86,48.995812
1.0,118,49.237626
1.0,53,49.346401
-1.0,88,49.527771
-1.0,125,49.784245
-1.0,106,50.002356
-1.0,98,50.205989
-1.0,121,50.453177
1.0,82,50.621464
-1.0,96,62.075969
-1.0,74,62.227813
-1.0,83,62.398691
-1.0,115,62.635964
-1.0,99,62.842407
1.0,91,63.029377
-1.0,138,63.312378
-1.0,94,63.509952
1.0,113,63.74318
-1.0,109,63.984205
-1.0,77,64.165104
1.0,1,64.167379
-1.0,109,64.421631
-1.0,136,64.723309
-1.0,84,64.902311
-1.0,103,65.119096
1.0,73,65.267565
1.0,50,65.36912
1.0,58,65.487481
1.0,1,65.489736
-1.0,92,65.68049
-1.0,79,65.843297
