#{"t_start": 1760917457.9451952, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,68,0.150546
1.0,129,0.417027
1.0,1,0.419661
1.0,1,0.421959
1.0,1,0.424196
-1.0,165,0.767763
-1.0,83,0.940977
1.0,54,1.0532
-1.0,140,1.350057
1.0,44,1.439897
-1.0,71,1.588365
-1.0,75,1.742671
1.0,59,1.866456
-1.0,109,2.091332
-1.0,153,2.416088
-1.0,104,2.629512
-1.0,81,2.793966
-1.0,191,3.190745
1.0,88,3.374686
-1.0,63,3.505116
-1.0,108,3.728225
1.0,1,3.730524
-1.0,79,3.894451
-1.0,116,4.134092
-1.0,109,15.570189
-1.0,89,15.7574
1.0,1,15.760573
-1.0,83,15.93709
-1.0,82,16.108284
-1.0,127,16.38101
-1.0,107,16.604441
-1.0,112,16.837974
1.0,47,16.935248
1.0,1,16.937585
-1.0,105,17.155312
-1.0,83,17.327069
-1.0,95,17.522977
-1.0,65,17.65673
-1.0,95,17.858205
-1.0,166,18.201532
-1.0,134,18.485248
1.0,1,18.487627
-1.0,93,18.686566
-1.0,138,18.976968
1.0,78,19.138316
1.0,25,19.189051
1.0,55,19.303384
1.0,81,19.469238
-1.0,70,19.616603
-1.0,83,31.047418
1.0,1,31.049718
-1.0,67,31.189064
1.0,95,31.385952
-1.0,106,31.602581
-1.0,118,31.847359
-1.0,122,32.101936
1.0,79,32.265627
-1.0,172,32.621775
-1.0,149,32.930799
1.0,82,33.100942
-1.0,66,33.235592
-1.0,91,33.422317
-1.0,81,33.589034
-1.0,97,33.787385
1.0,1,33.789961
1.0,1,33.792196
1.0,97,33.991966
1.0,1,33.994874
1.0,1,33.997166
-1.0,107,34.214861
1.0,77,34.373891
1.0,88,34.555635
1.0,73,34.706206
-1.0,125,34.964489
-1.0,87,35.146312
-1.0,67,46.526304
-1.0,100,46.730339
1.0,1,46.732639
1.0,54,46.845413
1.0,74,46.997067
-1.0,120,47.242841
1.0,42,47.328347
-1.0,132,47.595249
1.0,28,47.654879
1.0,27,47.708977
-1.0,97,47.906011
-1.0,106,48.12191
-1.0,81,48.287526
-1.0,181,48.662074
1.0,143,48.959591
-1.0,110,49.184447
-1.0,129,49.451329
1.0,114,49.687157
-1.0,73,49.834244
1.0,62,49.962645
-1.0,106,50.18189
-1.0,101,50.38839
1.0,44,50.480148
-1.0,90,50.663077
1.0,102,62.130377
-1.0,104,62.344032
1.0,43,62.432241
1.0,42,62.518916
1.0,18,62.556491
-1.0,128,62.822833
-1.0,100,63.029105
1.0,1,63.031728
-1.0,91,63.217796
-1.0,71,63.36522
1.0,1,63.368449
-1.0,90,63.555825
1.0,46,63.648006
1.0,63,63.780334
-1.0,82,63.96457
-1.0,102,64.200962
1.0,1,64.203233
1.0,82,64.395337
-1.0,119,64.663329
1.0,1,64.665703
1.0,66,64.802177
1.0,52,64.915527
1.0,50,65.018754
-1.0,76,65.178539
-1.0,161,65.507593
-1.0,83,65.679083
-1.0,99,65.882366
-1.0,102,66.092462
-1.0,116,77.521083
-1.0,103,77.73283
-1.0,102,77.942724
1.0,88,78.123711
1.0,71,78.272452
1.0,1,78.274698
1.0,72,78.422163
1.0,25,78.475314
-1.0,97,78.674954
1.0,1,78.677248
1.0,1,78.679567
1.0,108,78.904123
1.0,44,78.994371
1.0,84,79.166821
-1.0,77,79.325482
1.0,1,79.327765
1.0,89,79.511442
1.0,1,79.513774
-1.0,88,79.696087
-1.0,106,79.916937
1.0,103,80.130273
-1.0,113,80.366246
-1.0,186,80.752069
1.0,91,80.939758
-1.0,155,81.261914
-1.0,139,81.54831
1.0,1,81.55066
-1.0,106,92.965693
1.0,20,93.007041
-1.0,87,93.185886
-1.0,106,93.404413
1.0,95,93.600893
1.0,86,93.77622
-1.0,140,94.064581
-1.0,70,94.207019
1.0,91,94.392869
-1.0,114,94.628749
-1.0,90,94.812348
1.0,15,94.844
-1.0,131,95.115761
-1.0,103,95.328601
-1.0,74,95.47963
1.0,33,95.548579
1.0,1,95.550838
1.0,42,95.635619
1.0,55,95.750487
-1.0,101,95.958475
1.0,52,96.065615
-1.0,120,96.317282
-1.0,97,96.516785
1.0,1,96.519434
1.0,62,96.649488
-1.0,139,96.935316
-1.0,110,108.301406
1.0,50,108.404378
-1.0,99,108.609116
-1.0,190,109.010227
-1.0,106,109.22784
-1.0,101,109.434109
-1.0,100,109.641995
1.0,1,109.644629
-1.0,85,109.822604
-1.0,123,110.078513
-1.0,70,110.220076
-1.0,141,110.512278
1.0,72,110.660711
1.0,47,110.759775
-1.0,106,110.977946
1.0,61,111.104868
1.0,92,111.294741
1.0,99,111.499137
1.0,82,111.667404
-1.0,97,111.866586
1.0,69,112.011765
-1.0,74,112.163462
-1.0,140,112.451154
1.0,36,123.894085
1.0,56,124.01161
1.0,60,124.132714
1.0,37,124.210396
-1.0,98,124.413035
1.0,1,124.415297
1.0,21,124.458446
1.0,111,124.686094
-1.0,225,125.150813
1.0,1,125.153113
-1.0,97,125.352699
-1.0,110,125.580189
1.0,28,125.636969
-1.0,83,125.808953
-1.0,105,126.025026
-1.0,135,126.301838
1.0,52,126.409637
1.0,31,126.474138
-1.0,51,126.579757
1.0,67,126.717165
1.0,42,126.802931
-1.0,135,127.080158
1.0,30,127.142422
-1.0,71,127.289799
1.0,66,127.425886
-1.0,130,127.69287
1.0,85,127.869292
1.0,64,128.005683
1.0,71,139.648643
1.0,45,139.743443
1.0,51,139.849523
1.0,100,140.056813
1.0,70,140.202315
1.0,42,140.287235
-1.0,153,140.606507
-1.0,230,141.116873
-1.0,77,141.276745
-1.0,189,141.665486
-1.0,88,141.846682
1.0,58,141.972863
1.0,1,141.975178
1.0,17,142.010093
-1.0,63,142.142362
1.0,33,142.211802
-1.0,235,142.698678
1.0,42,142.785438
-1.0,115,143.024465
1.0,129,143.289364
1.0,98,143.489675
1.0,51,143.595517
1.0,1,143.597825
1.0,76,143.755821
1.0,28,143.81437
-1.0,78,155.061669
1.0,61,155.186574
1.0,22,155.23393
1.0,6,155.24619
1.0,86,155.421785
1.0,1,155.424479
-1.0,82,155.594108
1.0,41,155.680834
1.0,1,155.683113
-1.0,140,155.973745
1.0,41,156.059332
1.0,1,156.061627
1.0,1,156.063904
-1.0,82,156.23271
1.0,53,156.345241
1.0,30,156.406823
-1.0,91,156.593929
-1.0,101,156.800841
1.0,59,156.923929
-1.0,235,157.410866
-1.0,134,157.687545
-1.0,92,157.878761
1.0,152,158.193138
-1.0,66,158.329997
1.0,76,158.490466
1.0,106,158.709982
1.0,9,158.728605
1.0,104,158.944897
1.0,74,159.097748
1.0,38,159.175794
1.0,1,159.178105
1.0,40,170.357418
-1.0,127,170.618031
1.0,42,170.708332
-1.0,115,170.941945
1.0,81,171.110993
-1.0,95,171.310531
-1.0,107,171.537788
1.0,101,171.745154
-1.0,102,171.953875
-1.0,83,172.126312
-1.0,108,172.347597
-1.0,119,172.5936
1.0,79,172.754283
-1.0,145,173.055849
1.0,106,173.271902
1.0,52,173.379324
1.0,59,173.502552
-1.0,90,173.686691
-1.0,153,174.002343
1.0,72,174.149834
1.0,45,174.243049
-1.0,122,174.49614
1.0,68,185.721925
-1.0,122,185.972268
1.0,84,186.143233
1.0,39,186.221632
-1.0,121,186.470156
1.0,35,186.541831
-1.0,363,187.287643
1.0,64,187.418723
-1.0,114,187.651438
1.0,129,187.917449
1.0,1,187.919752
-1.0,136,188.199612
-1.0,285,188.783891
1.0,86,188.960988
1.0,70,189.105863
1.0,68,189.244814
-1.0,233,189.727767
1.0,55,201.04344
1.0,90,201.22725
1.0,101,201.431769
-1.0,412,202.267301
-1.0,153,202.58259
1.0,35,202.653158
-1.0,150,202.957803
1.0,43,203.04649
1.0,39,203.126847
-1.0,192,203.515247
-1.0,916,216.948485
1.0,81,217.115834
-1.0,95,217.309551
-1.0,115,217.544123
1.0,61,217.669164
-1.0,145,217.965342
1.0,1,217.967667
1.0,12,217.992619
1.0,84,218.164943
1.0,58,218.286194
1.0,1,218.288818
-1.0,95,218.484134
1.0,43,218.572881
-1.0,83,218.743641
1.0,79,218.902852
1.0,36,218.978114
1.0,46,219.070866
1.0,36,219.144809
-1.0,94,219.33703
1.0,52,219.446318
1.0,136,219.722341
-1.0,79,219.886384
1.0,63,220.012314
1.0,69,220.152963
0.0,1000,233.845611
1.0,63,233.974022
1.0,85,234.146827
1.0,42,234.231697
1.0,80,234.394368
1.0,537,235.483587
1.0,74,235.632635
1.0,58,235.750147
0.0,1000,249.494519
0.0,1000,251.514042
1.0,1,251.516559
0.0,1000,265.143794
-1.0,94,265.333257
1.0,99,265.537442
0.0,1000,267.564739
0.0,1000,280.745705
1.0,56,280.858766
1.0,64,280.987535
1.0,54,281.096296
1.0,50,281.196295
1.0,25,281.246283
1.0,33,281.312078
0.0,1000,283.345792
1.0,94,283.53433
-1.0,139,295.24251
1.0,1,295.244846
-1.0,106,295.456998
1.0,50,295.557211
1.0,53,295.663799
-1.0,66,295.797225
-1.0,81,295.961237
0.0,1000,297.994717
-1.0,91,298.177426
1.0,64,298.308543
-1.0,82,298.473831
1.0,68,298.613663
0.0,1000,312.074503
1.0,66,312.205336
0.0,1000,314.213
1.0,49,314.311999
1.0,40,314.39629
-1.0,115,314.632222
1.0,94,314.820094
1.0,81,326.385059
0.0,1000,328.403719
1.0,121,328.653682
1.0,63,328.779787
1.0,1,328.782094
-1.0,129,329.046998
1.0,69,329.185801
0.0,1000,342.768507
1.0,64,342.900448
1.0,99,343.100876
1.0,1,343.103199
1.0,1,343.105821
1.0,1,343.108126
0.0,1000,345.129151
1.0,47,345.224065
1.0,73,345.370167
1.0,40,345.452523
1.0,44,345.540405
1.0,74,345.690038
-1.0,75,345.840824
1.0,53,345.947793
1.0,112,357.965095
0.0,1000,360.008833
1.0,59,360.127066
1.0,49,360.22637
1.0,26,360.278814
1.0,73,360.425752
-1.0,86,360.598878
1.0,8,360.61588
1.0,89,360.799891
1.0,22,360.844868
1.0,40,360.926742
1.0,22,360.972749
1.0,68,361.115681
1.0,1,361.118134
1.0,42,361.20621
1.0,46,361.298773
1.0,59,361.425133
-1.0,80,361.592727
-1.0,80,361.756126
-1.0,82,361.922667
-1.0,855,375.2091
1.0,54,375.323502
1.0,227,375.789835
-1.0,335,376.477307
0.0,1000,390.106987
-1.0,76,390.264881
-1.0,98,390.47383
-1.0,752,391.995447
1.0,32,392.060274
0.0,1000,405.568136
1.0,79,405.728214
1.0,63,405.857487
1.0,6,405.869976
-1.0,100,406.071763
1.0,24,406.119869
-1.0,80,406.280664
-1.0,93,406.466682
1.0,33,406.533519
1.0,49,406.632012
1.0,63,406.759861
1.0,22,406.803696
0.0,1000,408.84999
1.0,1,408.852437
