#{"t_start": 1760917457.941845, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,126,0.274093
-1.0,69,0.415595
1.0,1,0.417856
1.0,48,0.516042
1.0,86,0.696455
-1.0,126,0.960678
-1.0,94,1.156329
1.0,1,1.158675
-1.0,77,1.322403
-1.0,123,1.578464
-1.0,81,1.745435
-1.0,77,1.905647
1.0,60,2.031215
-1.0,77,2.189366
-1.0,126,2.45852
-1.0,83,2.628343
-1.0,144,2.92403
-1.0,134,3.203357
1.0,38,3.280986
-1.0,78,3.44459
-1.0,89,3.628289
-1.0,106,3.847112
-1.0,153,4.164544
1.0,39,4.245239
-1.0,99,15.661877
-1.0,94,15.86092
-1.0,75,16.018406
-1.0,106,16.247703
-1.0,111,16.480096
-1.0,123,16.735218
-1.0,103,16.950936
-1.0,100,17.158073
-1.0,119,17.404562
-1.0,127,17.665931
-1.0,99,17.875641
-1.0,195,18.280961
-1.0,98,18.488013
1.0,65,18.628744
-1.0,70,18.777995
1.0,1,18.78029
-1.0,91,18.969375
-1.0,80,19.13451
-1.0,100,19.341821
1.0,1,19.344453
-1.0,91,19.533365
-1.0,79,19.696717
1.0,1,19.69933
-1.0,153,31.275021
-1.0,120,31.521651
-1.0,100,31.728649
-1.0,106,31.9466
1.0,1,31.948941
1.0,1,31.951331
1.0,72,32.102417
1.0,1,32.104679
-1.0,126,32.365641
-1.0,76,32.523757
-1.0,118,32.767986
1.0,48,32.866818
1.0,32,32.93352
-1.0,156,33.255563
-1.0,81,33.421097
-1.0,121,33.669143
-1.0,70,33.813956
1.0,98,34.016521
-1.0,115,34.251538
1.0,70,34.396248
1.0,61,34.521252
-1.0,88,34.70279
1.0,1,34.705072
1.0,68,34.843571
1.0,1,34.845848
1.0,1,34.851426
1.0,56,34.965257
-1.0,84,35.14013
-1.0,94,46.576997
-1.0,89,46.759093
-1.0,90,46.943926
-1.0,84,47.116101
-1.0,115,47.351513
-1.0,97,47.548396
-1.0,108,47.769769
1.0,70,47.911382
-1.0,150,48.216751
-1.0,85,48.394475
1.0,1,48.396775
1.0,1,48.399383
-1.0,117,48.638227
1.0,1,48.640518
-1.0,126,48.898854
-1.0,175,49.262008
1.0,1,49.264298
-1.0,85,49.440087
-1.0,75,49.594622
