#{"t_start": 1760917457.934804, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,98,0.223236
-1.0,169,0.57254
-1.0,67,0.711313
1.0,1,0.713666
-1.0,75,0.869711
-1.0,86,1.050002
1.0,1,1.052619
-1.0,91,1.243567
-1.0,137,1.528292
-1.0,117,1.77486
1.0,65,1.907734
-1.0,92,2.098268
-1.0,100,2.305368
1.0,64,2.445869
1.0,1,2.448495
-1.0,89,2.630218
-1.0,102,2.839842
-1.0,88,3.021912
-1.0,91,3.212471
-1.0,80,3.377276
1.0,1,3.379591
-1.0,65,3.514312
1.0,22,3.560503
1.0,57,3.678522
-1.0,97,3.877778
-1.0,90,4.0638
-1.0,168,15.623677
-1.0,74,15.782027
-1.0,84,15.959133
1.0,31,16.022249
1.0,1,16.024529
-1.0,159,16.364661
1.0,43,16.455446
-1.0,94,16.652257
1.0,61,16.778414
1.0,50,16.883154
-1.0,100,17.090345
1.0,59,17.213377
-1.0,88,17.394385
-1.0,91,17.58298
1.0,1,17.585323
1.0,73,17.735508
-1.0,123,17.992257
-1.0,84,18.165063
1.0,12,18.190176
1.0,82,18.364831
-1.0,87,18.550779
-1.0,94,18.752211
1.0,45,18.84805
-1.0,82,19.017203
-1.0,122,19.268867
1.0,63,19.399967
-1.0,63,19.531294
-1.0,80,19.696843
-1.0,64,31.088001
1.0,11,31.110197
1.0,1,31.112847
1.0,1,31.115414
1.0,70,31.260653
1.0,47,31.357147
-1.0,82,31.525488
1.0,1,31.527749
-1.0,71,31.675035
-1.0,77,31.832986
-1.0,102,32.047655
1.0,90,32.2317
1.0,12,32.257613
1.0,28,32.315161
-1.0,86,32.494682
1.0,42,32.58197
-1.0,79,32.745884
1.0,105,32.962381
-1.0,81,33.131312
-1.0,86,33.307853
-1.0,112,33.53685
-1.0,111,33.764047
-1.0,94,33.957006
-1.0,77,34.115491
1.0,63,34.245078
1.0,36,34.319403
-1.0,72,34.467566
-1.0,93,34.658846
-1.0,100,34.868464
-1.0,100,35.07366
1.0,1,35.075944
1.0,1,35.078205
-1.0,113,46.553855
1.0,81,46.718676
1.0,1,46.721045
-1.0,124,46.976673
-1.0,85,47.151057
1.0,13,47.177328
1.0,1,47.179605
1.0,77,47.337294
-1.0,101,47.542235
1.0,93,47.732784
-1.0,151,48.041142
1.0,100,48.244478
1.0,47,48.340819
-1.0,95,48.537356
1.0,1,48.539997
1.0,1,48.542285
-1.0,98,48.744073
-1.0,113,48.97921
-1.0,118,49.220321
-1.0,76,49.377204
1.0,72,49.526868
-1.0,86,49.70491
-1.0,85,49.878325
-1.0,108,50.101022
1.0,1,50.10331
1.0,79,50.266892
-1.0,93,50.455776
1.0,12,50.480614
1.0,82,50.648517
1.0,59,62.027732
1.0,38,62.105592
1.0,39,62.184427
-1.0,112,62.415118
