#{"t_start": 1760917457.9363856, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,98,0.222131
1.0,6,0.234705
1.0,113,0.466654
-1.0,83,0.641251
1.0,76,0.799132
-1.0,163,1.137229
-1.0,135,1.422636
-1.0,128,1.688655
1.0,42,1.777795
-1.0,128,2.042474
-1.0,100,2.245834
-1.0,121,2.507615
1.0,57,2.622175
-1.0,122,2.874063
-1.0,110,3.101367
-1.0,162,3.439314
1.0,18,3.476639
-1.0,101,3.685194
-1.0,105,3.902201
-1.0,128,4.167138
-1.0,80,15.542837
-1.0,110,15.776093
-1.0,96,15.977907
1.0,1,15.980555
1.0,72,16.130928
-1.0,131,16.411236
-1.0,71,16.559975
-1.0,96,16.75939
-1.0,103,16.975108
-1.0,80,17.140493
1.0,16,17.174134
-1.0,100,17.380993
-1.0,87,17.56076
1.0,85,17.736631
-1.0,125,17.997101
-1.0,101,18.20654
-1.0,129,18.480615
-1.0,75,18.642342
-1.0,119,18.893521
-1.0,99,19.0978
1.0,1,19.100093
1.0,1,19.102384
-1.0,91,19.290648
1.0,1,19.293231
1.0,95,19.48798
-1.0,75,19.645678
-1.0,103,31.118265
1.0,56,31.23389
1.0,1,31.236165
-1.0,92,31.425977
-1.0,133,31.70131
-1.0,77,31.860198
1.0,1,31.862509
-1.0,83,32.03474
-1.0,96,32.232605
1.0,1,32.23498
-1.0,103,32.448678
-1.0,90,32.636196
1.0,96,32.83403
1.0,71,32.981226
-1.0,83,33.154794
-1.0,75,33.308758
-1.0,121,33.555343
1.0,77,33.712855
-1.0,129,33.978681
1.0,1,33.981013
-1.0,84,34.154116
-1.0,190,34.545097
1.0,71,34.69077
-1.0,90,34.879406
-1.0,79,35.041483
-1.0,104,35.255796
-1.0,139,46.784778
-1.0,94,46.977594
-1.0,135,47.255139
-1.0,89,47.435562
-1.0,101,47.641528
-1.0,109,47.863561
-1.0,111,48.089511
-1.0,67,48.226444
-1.0,146,48.527808
-1.0,121,48.77662
-1.0,76,48.932657
-1.0,108,49.15739
1.0,31,49.221478
-1.0,84,49.39485
1.0,89,49.577694
-1.0,112,49.807662
1.0,79,49.970407
-1.0,75,50.126979
-1.0,116,50.363495
-1.0,84,50.536723
1.0,70,50.679603
-1.0,90,62.122373
-1.0,102,62.330475
1.0,1,62.332762
-1.0,104,62.547816
-1.0,115,62.785031
1.0,67,62.925669
-1.0,137,63.207644
-1.0,68,63.347422
-1.0,79,63.51293
-1.0,83,63.684259
1.0,1,63.687116
1.0,86,63.871073
-1.0,132,64.177112
1.0,50,64.288738
1.0,75,64.476279
-1.0,86,64.655303
-1.0,78,64.820652
-1.0,93,65.018113
1.0,1,65.020702
-1.0,104,65.237944
1.0,33,65.305613
1.0,111,65.532017
-1.0,127,65.794427
1.0,48,65.892741
-1.0,77,66.051671
1.0,53,66.158424
-1.0,88,77.53148
1.0,1,77.533755
-1.0,125,77.790651
-1.0,135,78.069032
-1.0,100,78.276315
-1.0,88,78.457264
-1.0,83,78.629265
-1.0,65,78.764904
1.0,52,78.872994
-1.0,113,79.10557
1.0,54,79.216606
-1.0,100,79.422409
-1.0,114,79.65814
1.0,49,79.760073
1.0,6,79.772659
-1.0,91,79.963297
1.0,50,80.066522
1.0,103,80.279246
-1.0,92,80.471051
1.0,90,80.658729
1.0,66,80.796875
1.0,42,80.88085
-1.0,112,81.111446
1.0,1,81.113786
-1.0,123,81.37078
1.0,59,81.491396
-1.0,104,81.706808
-1.0,248,93.41476
1.0,72,93.564017
1.0,116,93.800842
-1.0,118,94.042791
1.0,1,94.04546
1.0,89,94.227592
-1.0,128,94.491013
1.0,64,94.621367
1.0,1,94.623627
1.0,1,94.626459
-1.0,97,94.82497
1.0,1,94.827231
1.0,75,94.983706
-1.0,118,95.226228
-1.0,136,95.507454
-1.0,65,95.639129
-1.0,106,95.858066
-1.0,92,96.049235
-1.0,90,96.236646
-1.0,108,96.459831
1.0,1,96.46213
-1.0,102,96.676284
-1.0,137,96.957916
-1.0,99,108.300894
-1.0,87,108.481427
-1.0,94,108.675941
-1.0,237,109.17247
1.0,88,109.353573
1.0,65,109.487754
1.0,61,109.613057
1.0,75,109.770013
-1.0,149,110.080048
1.0,37,110.155716
1.0,33,110.222043
1.0,53,110.333748
-1.0,170,110.68386
-1.0,127,110.946679
1.0,72,111.096104
-1.0,245,111.600715
1.0,61,111.726353
-1.0,108,111.950103
-1.0,90,112.136336
-1.0,118,112.378475
1.0,91,123.93628
-1.0,203,124.355073
1.0,51,124.458825
1.0,1,124.461751
-1.0,99,124.665025
-1.0,113,124.898037
1.0,48,124.997875
1.0,74,125.150561
-1.0,89,125.334092
-1.0,103,125.54642
1.0,1,125.54873
-1.0,112,125.778144
-1.0,98,125.979955
-1.0,87,126.159865
-1.0,98,126.360065
1.0,1,126.36271
1.0,1,126.365288
1.0,78,126.526868
1.0,1,126.529171
