#{"t_start": 1760917457.9355552, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,63,0.147149
-1.0,88,0.330507
-1.0,74,0.483255
1.0,68,0.626177
1.0,19,0.666612
-1.0,126,0.929103
-1.0,110,1.157177
1.0,1,1.159554
-1.0,94,1.361241
-1.0,96,1.557785
-1.0,72,1.707428
-1.0,142,2.002955
1.0,1,2.005269
1.0,67,2.144759
-1.0,65,2.276299
-1.0,96,2.485726
-1.0,133,2.754521
1.0,1,2.75716
-1.0,119,3.004466
-1.0,61,3.130638
1.0,7,3.14552
-1.0,106,3.365434
1.0,1,3.368062
-1.0,100,3.576066
-1.0,72,3.724838
-1.0,138,4.010337
-1.0,111,4.239468
-1.0,99,15.657086
-1.0,100,15.869172
-1.0,138,16.159195
-1.0,201,16.585595
1.0,103,16.800737
-1.0,100,17.009431
-1.0,69,17.151808
1.0,56,17.269286
-1.0,91,17.457339
-1.0,148,17.762249
-1.0,139,18.052599
-1.0,175,18.419988
1.0,54,18.535136
1.0,119,18.790591
-1.0,160,19.12144
-1.0,104,19.336932
1.0,75,19.491402
1.0,93,19.684507
1.0,65,31.078703
-1.0,92,31.270526
1.0,39,31.350213
-1.0,73,31.500479
-1.0,95,31.6969
1.0,1,31.699304
-1.0,76,31.855753
-1.0,99,32.062803
-1.0,96,32.261328
-1.0,87,32.440442
1.0,83,32.613974
1.0,1,32.616297
-1.0,87,32.796463
-1.0,75,32.951681
1.0,35,33.023082
-1.0,84,33.198073
-1.0,73,33.34831
-1.0,78,33.507931
1.0,42,33.593564
-1.0,146,33.891958
-1.0,111,34.120998
1.0,54,34.232429
-1.0,145,34.531643
-1.0,159,34.861583
-1.0,86,35.037666
1.0,1,35.039943
-1.0,148,46.589011
1.0,6,46.601604
-1.0,91,46.788141
-1.0,79,46.94937
-1.0,113,47.181222
-1.0,76,47.336896
-1.0,101,47.541875
1.0,54,47.652263
-1.0,90,47.835546
-1.0,76,47.990633
1.0,1,47.992949
1.0,44,48.08199
-1.0,96,48.278097
-1.0,81,48.447936
-1.0,172,48.799306
-1.0,116,49.042614
-1.0,74,49.19294
-1.0,63,49.323661
-1.0,85,49.499347
1.0,55,49.612757
-1.0,86,49.788095
1.0,33,49.855928
-1.0,76,50.012151
1.0,52,50.121151
1.0,1,50.123427
1.0,63,50.25344
-1.0,91,50.438087
1.0,119,50.682655
-1.0,111,62.167222
-1.0,122,62.418979
-1.0,73,62.569661
1.0,1,62.571939
-1.0,112,62.803283
-1.0,104,63.018613
1.0,104,63.233208
-1.0,102,63.446918
1.0,23,63.493027
1.0,1,63.495359
-1.0,119,63.740854
-1.0,85,63.92916
1.0,46,64.030802
-1.0,107,64.280658
1.0,85,64.489165
-1.0,102,64.706387
1.0,1,64.708655
1.0,21,64.750685
1.0,51,64.859509
-1.0,89,65.046464
-1.0,123,65.301779
1.0,61,65.426397
1.0,38,65.503913
1.0,92,65.69408
1.0,40,65.77671
-1.0,117,66.016932
-1.0,84,66.189725
-1.0,72,77.527306
-1.0,118,77.770132
-1.0,114,78.007135
-1.0,70,78.149053
-1.0,84,78.324195
-1.0,97,78.525656
-1.0,83,78.697088
1.0,61,78.822352
1.0,1,78.82475
-1.0,80,78.991184
-1.0,72,79.139215
1.0,66,79.275434
-1.0,153,79.591659
-1.0,101,79.799899
1.0,68,79.942019
1.0,1,79.944314
-1.0,132,80.219237
-1.0,131,80.490476
-1.0,81,80.659166
-1.0,125,80.91559
-1.0,85,81.09194
1.0,23,81.138927
1.0,1,81.141626
1.0,12,81.168248
-1.0,77,81.327421
-1.0,115,81.566847
1.0,37,81.641876
1.0,68,92.978763
1.0,3,92.984951
1.0,116,93.222909
1.0,56,93.338631
1.0,1,93.340888
