#{"t_start": 1760917457.9435174, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,70,0.157567
-1.0,76,0.312882
-1.0,95,0.50828
1.0,49,0.612235
-1.0,121,0.863968
1.0,71,1.012647
1.0,139,1.306559
-1.0,71,1.454189
-1.0,131,1.724183
-1.0,149,2.036283
-1.0,101,2.242088
-1.0,65,2.379155
-1.0,102,2.596038
1.0,203,3.014283
-1.0,67,3.152372
-1.0,124,3.411432
1.0,94,3.60554
-1.0,83,3.77807
1.0,50,3.880511
1.0,1,3.882817
-1.0,117,4.125256
1.0,92,15.525482
-1.0,79,15.690902
-1.0,94,15.892478
-1.0,130,16.165941
1.0,1,16.168327
-1.0,90,16.36129
-1.0,85,16.53857
-1.0,110,16.767783
-1.0,88,16.951776
1.0,39,17.032876
-1.0,80,17.197998
-1.0,138,17.484814
-1.0,98,17.686079
1.0,1,17.688683
1.0,1,17.690924
-1.0,76,17.851304
-1.0,93,18.043031
1.0,1,18.045591
-1.0,104,18.262894
1.0,52,18.370956
-1.0,100,18.585551
1.0,57,18.707277
1.0,1,18.709561
-1.0,101,18.922096
-1.0,68,19.062212
-1.0,78,19.224163
-1.0,89,19.407899
1.0,61,19.536067
1.0,1,19.538308
-1.0,153,31.114376
1.0,1,31.116678
-1.0,84,31.289943
-1.0,79,31.452816
-1.0,85,31.627758
-1.0,105,31.843502
1.0,21,31.888172
-1.0,176,32.254394
-1.0,87,32.433527
-1.0,99,32.640379
1.0,73,32.791487
-1.0,119,33.036862
-1.0,145,33.336697
1.0,22,33.380207
1.0,87,33.559257
-1.0,165,33.897934
-1.0,75,34.053175
-1.0,97,34.252287
-1.0,85,34.427227
-1.0,89,34.609994
1.0,71,34.756433
-1.0,94,34.951417
-1.0,73,35.10479
-1.0,99,46.550286
-1.0,151,46.862082
-1.0,108,47.082576
1.0,22,47.126871
1.0,1,47.129122
-1.0,94,47.320985
-1.0,129,47.582298
-1.0,71,47.729141
-1.0,133,47.99954
1.0,10,48.020755
-1.0,60,48.143259
