tx,ty,ttheta,error,dx,dy,dtheta,target_distance,success
0.5,0.5,3.14,2.9832132,0.09651899,-0.21150708,2.9741402,3.3066525,0
0.49312088,0.59248585,4.055647,3.8913722,0.04863131,0.10192233,3.8897333,4.1651955,0
0.35526243,0.1271394,5.379162,5.0640187,-0.1712769,-0.7662474,5.002781,5.540225,0
0.47005144,1.0611868,-4.2059355,4.2325187,0.71717703,-0.34171307,-4.157295,4.250504,0
-0.08930531,0.5005773,4.826598,4.504674,-0.6432297,-0.5860134,4.419834,4.9105463,0
0.2589572,1.1107281,-0.6399703,0.5958387,0.3337472,-0.2752173,-0.40974632,0.7589943,0
-0.49097028,0.7486894,-4.9331107,4.7218,-0.4278089,-0.7529571,-4.6417055,5.0052137,0
0.5897361,0.8527469,2.9189036,2.7654297,0.021876633,0.44329897,2.7295804,3.028416,0
-0.26185325,1.3104422,4.446095,4.1030126,-0.75003123,0.18708563,4.0295367,4.4517717,0
0.5010903,0.26276225,-0.37637657,0.9125098,0.6222664,-0.5550038,-0.37071475,1.3156083,0
-0.8211532,0.2082908,2.0702348,2.3608255,-0.8555699,-0.9456192,1.9867818,2.5306818,0
0.44057187,1.306138,-1.9698688,1.8363945,0.51964533,-0.06297529,-1.7602124,2.0252635,0
-0.23317252,0.6339003,-3.511996,3.4130769,-0.14316168,-0.7807996,-3.3194807,3.6087563,0
-0.6661413,0.6422016,-3.0885825,2.9943912,-0.6065433,-0.82027894,-2.815249,3.255727,0
0.3056652,0.59015507,3.7625017,3.5257688,-0.009690583,-0.18056703,3.5211287,3.8615985,0
0.36047718,0.42169493,3.7577698,3.585144,0.06638214,-0.33657503,3.568693,3.9013152,0
0.5485758,0.5230958,-2.3939526,2.6241868,0.5540771,-0.9000054,-2.401946,2.6171854,0
0.3284919,0.18866584,-3.3939583,3.6183603,0.5207872,-1.3006921,-3.3360922,3.6276207,0
-0.8867479,1.0623479,1.8644192,1.9764982,-1.0575701,-0.053513527,1.6688999,2.0908844,0
0.36929768,1.0539842,-0.4646516,0.29682148,-0.098015785,-0.26971698,-0.07581982,0.6994559,1
0.12373415,0.18872593,-4.359562,4.4350953,0.2680618,-1.2360439,-4.2509303,4.5341697,0
0.30312532,0.63597983,0.737803,0.6318285,0.09391187,0.07367301,0.6204515,1.1152159,0
0.47699794,0.8568697,0.6059687,0.5955559,0.2479597,0.27159363,0.4684439,0.95267624,0
0.10657289,0.4103326,-5.3063254,5.3083615,0.2179796,-1.0229405,-5.204304,5.4052315,0
-0.11390869,0.2896893,-1.0345167,1.4162295,0.015451223,-1.0739456,-0.9230969,1.5364356,0
0.6361255,0.31581828,-4.995478,5.1645417,0.6416268,-1.1072829,-5.003472,5.1582685,0
-0.39350897,0.39635155,1.8312327,1.8089508,-0.56493145,-0.54537153,1.6296396,2.1300035,0
0.10265787,1.0582625,1.8583423,1.6135044,-0.255646,0.25780457,1.5721254,1.8925447,0
-0.16850364,1.0989275,-3.7664475,3.5762193,-0.0820956,-0.26392734,-3.565522,3.7866557,0
-0.8591182,0.121564604,2.5148249,2.7667072,-0.9375074,-0.9163277,2.4364097,2.9531047,0
-0.06862099,0.21771689,0.011816128,0.752725,0.05280073,-0.7501861,0.032060284,1.2014229,0
-0.6258382,0.9400324,-0.6089582,0.752333,-0.56052047,-0.08324951,-0.49486488,0.99536276,0
-0.21416178,0.40704128,1.4734614,1.3514837,-0.3658411,-0.41949126,1.2315419,1.7964206,0
-0.24873729,0.11832738,-4.3202515,4.148425,-0.04675603,-1.4116133,-3.900589,4.52103,0
0.8314158,1.2265838,2.2586343,2.1986914,0.3036723,0.71420324,2.0571682,2.4123292,0
-0.42143404,1.308388,3.1525984,3.179308,-0.41612628,-0.11471391,3.1498697,3.17902,0
0.39040232,0.606638,-2.5758872,2.735245,0.39577454,-0.81646365,-2.580371,2.7318828,0
-0.7264962,1.2185131,-0.50015837,0.7010406,-0.6404691,-0.07692933,-0.27447987,0.90371263,0
-0.5357459,0.4130414,0.8959522,1.1142945,-0.51491606,-0.45901626,0.87511015,1.4455924,0
-0.581809,1.1564292,2.9237869,2.881108,-0.79328,0.6452165,2.6935453,2.9888928,0
0.3950333,0.58332556,1.439829,1.3751729,0.124949396,-0.19945389,1.3548824,1.7081414,0
0.15137634,0.8772929,-4.699824,4.6288667,0.25365102,-0.5414641,-4.5900855,4.7363887,0
-0.15154667,0.056179132,-0.06796223,1.0695393,-0.054848194,-1.066535,-0.05838774,1.3710787,0
-0.3062498,0.19510764,-4.485407,4.2357264,-0.083506286,-1.3410826,-4.016952,4.661876,0
0.15776023,0.23030049,4.8079953,4.473762,-0.35722217,-0.72296464,4.400484,4.951888,0
0.14591005,0.4682742,1.02823,0.95721316,0.024502642,-0.24055609,0.9261692,1.4048185,0
-0.858953,1.2940549,-0.20014341,0.7414496,-0.7314681,0.08641982,-0.08505001,0.88862705,0
0.5089234,0.11168549,-0.15089072,1.0444822,0.7294915,-0.73219055,-0.15060627,1.4107219,0
-0.01672741,1.2660656,0.8112252,0.7924347,0.005547084,-0.17927551,0.7718693,0.8222183,0
-0.047719076,0.36041713,-1.9049097,2.065426,0.06704199,-1.0323297,-1.787676,2.1816835,0
0.037210323,0.5925304,-5.41044,5.3534207,0.14994684,-0.81602114,-5.288737,5.476209,0
0.58732545,1.2098169,-4.068687,4.0790668,0.7638881,-0.12916827,-4.004819,4.119601,0
0.09726506,0.14657724,1.9479896,1.7962624,-0.19822347,-0.73366123,1.6275771,2.3253188,0
-0.3937792,0.8902205,2.5672486,2.398338,-0.6434665,0.11691421,2.3074462,2.6467543,0
0.48356548,0.14545026,4.704983,4.475302,0.0050456524,-0.7498069,4.4120393,4.8950224,0
-0.4856148,0.050506946,0.6203668,1.1699555,-0.36343282,-0.9188517,0.6264376,1.5755191,0
-0.23233989,1.1202161,3.486242,3.166332,-0.7057614,0.102432966,3.0849743,3.5032654,0
-0.32915,1.2864141,-2.3646636,2.1340632,-0.24702394,-0.035154343,-2.1194267,2.3937964,0
0.027102832,0.34555286,4.9315367,4.6084247,-0.506443,-0.66080564,4.532596,5.0436554,0
-0.6037059,0.06062933,-0.73403496,1.3060961,-0.42401665,-1.1389118,-0.47851485,1.656862,0
0.886276,1.2037642,2.8116903,2.7315953,0.34722257,0.74231434,2.6057663,2.9536028,0
0.7034265,1.2061529,0.21328303,0.77010363,0.7087987,-0.21694875,0.2087994,0.7664049,0
-0.3313277,1.0422167,1.8283458,1.8841838,-0.315215,-0.3981017,1.8144704,1.8920854,0
-0.22741608,0.12753,2.7911248,2.729285,-0.56998324,-0.9063351,2.5105124,3.0800588,0
-0.42757106,1.2646977,-2.9295537,2.712145,-0.34839368,-0.078150034,-2.6885395,2.9672508,0
-0.6790357,1.122002,-3.921262,3.7025151,-0.5760495,-0.2096659,-3.6514142,3.9932027,0
-0.57731706,0.8091667,4.236197,4.028832,-1.0677711,-0.34994167,3.8689651,4.31493,0
-0.5464176,0.41893694,3.1373749,3.1149545,-0.80092037,-0.6984085,2.928087,3.3340158,0
0.84928757,0.67600054,-4.0274243,4.1921816,0.85479325,-0.74710065,-4.0355363,4.185812,0
-0.87491465,0.31003562,-4.1639924,4.1582875,-0.81031644,-1.1938466,-3.8999324,4.3990784,0
0.3197856,0.16447388,0.07158984,0.9305978,0.59984195,-0.70758224,0.07435885,1.2954785,0
0.34967238,0.7845074,-3.3954573,3.4673424,0.5372132,-0.65109,-3.3630266,3.4749362,0
0.54742414,0.96579957,2.7028453,2.5715916,0.012280285,0.5445721,2.5132396,2.791922,0
-0.66409606,0.16706762,4.8356185,4.8131466,-0.9287922,-1.0587718,4.6024694,5.035195,0
-0.18435925,0.4062807,-0.12911141,0.5622712,-0.13416174,-0.53322333,-0.11756878,1.0356871,0
0.29315558,1.2900913,-2.4152362,2.2640998,0.3776125,-0.076862454,-2.2310646,2.4397433,0
0.7646552,0.03356031,0.62427515,1.6613472,0.89141357,-1.2951472,0.5367029,1.6998192,0
0.24115519,0.14296149,-4.067663,4.219534,0.40925163,-1.3137048,-3.9888794,4.2725854,0
-0.14559422,1.304413,1.0862156,1.0530447,-0.11008073,-0.1430105,1.0374649,1.0982594,0
0.7794418,1.0858872,-0.3689054,0.6973489,0.5233495,0.36077696,-0.2867764,0.9273827,0
0.5125742,0.024079656,-4.4204774,4.67301,0.51807547,-1.3990215,-4.428471,4.666383,0
0.5929715,1.075703,-3.023762,3.0546927,0.76660746,-0.24607873,-2.946677,3.1038318,0
0.05538526,0.8181213,4.1590295,3.8270452,-0.3506391,-0.17667627,3.8068507,4.1992464,0
0.18559287,0.55697155,-1.4229449,1.6206442,0.3484633,-0.79002976,-1.3714641,1.6761239,0
-0.13341224,0.8801068,4.156221,3.8388195,-0.5933533,-0.19509184,3.7876651,4.1897016,0
-0.08298561,0.33458337,-2.9782784,3.0359824,0.01795967,-1.0851965,-2.835351,3.1729596,0
0.4428257,1.1023678,-4.4641995,4.4836564,0.6814462,-0.3134539,-4.4204698,4.500551,0
-0.78019404,0.8024854,-4.001686,3.8395128,-0.6947909,-0.64844376,-3.720033,4.1256795,0
0.5843955,0.41895178,-4.0277133,4.2003837,0.5898968,-1.0041494,-4.035707,4.1939616,0
0.7577468,0.22346781,-2.4347584,2.8264296,0.7632481,-1.1996334,-2.442752,2.8190374,0
-0.6234959,0.15591158,-5.415688,5.113679,-0.44356766,-1.4707893,-4.8774724,5.5982447,0
-0.80028826,0.23576596,-5.0511312,4.9921894,-0.73893636,-1.2870444,-4.766492,5.251473,0
0.16405886,0.91896456,-1.2030112,1.1542696,0.26398438,-0.40148634,-1.0495043,1.3156722,0
-0.327616,0.6811104,4.2412057,3.9633896,-0.8655168,-0.48318636,3.83743,4.313768,0
0.6320369,0.05869133,-3.602168,3.9116921,0.6375382,-1.3644098,-3.6101615,3.9047532,0
-0.47385922,0.3366732,0.8056223,1.0340264,-0.42496538,-0.5199241,0.7863167,1.426071,0
-0.15072763,0.06649306,-1.4293904,1.8691783,-0.05474613,-1.3598548,-1.2812592,1.9745319,0
0.042755306,0.13725705,3.7713273,3.5109324,-0.46695656,-0.78747636,3.3894658,3.9799104,0
-0.8064686,1.2485365,-4.5339236,4.344575,-0.7018653,-0.058730125,-4.2871046,4.6108127,0
0.6184349,1.2185817,5.4238167,5.252554,0.17010945,0.84459007,5.181414,5.45975,0
0.5436466,1.0522946,1.6114478,1.4771049,-0.01844585,0.45793444,1.404206,1.7373382,0
