tx,ty,ttheta,error,dx,dy,dtheta,target_distance,success
-0.6258382,0.9400324,-0.6089582,0.84603286,0.55372345,0.5384484,0.34530452,1.8069496,0
-0.21416178,0.40704128,1.4734614,1.6551834,0.4314684,1.1165481,-1.1431481,3.034925,0
-0.24873729,0.11832738,-4.3202515,4.274954,0.17630544,1.3592885,4.0492573,8.737938,0
0.8314158,1.2265838,2.2586343,2.2382257,-0.7676215,0.38464153,-2.0669935,4.9218173,0
-0.42143404,1.308388,3.1525984,2.9450386,0.7192035,0.65928614,-2.77873,6.469954,0
0.39040232,0.606638,-2.5758872,2.5680833,-0.47625676,0.8733787,2.3675811,5.218127,0
-0.7264962,1.2185131,-0.50015837,0.75055814,0.65425014,0.2641188,0.25599903,2.0371785,0
-0.5357459,0.4130414,0.8959522,1.4489428,0.5304381,1.0100605,-0.8932235,2.1659718,0
-0.581809,1.1564292,2.9237869,2.7545278,0.6945311,0.3868425,-2.6373098,6.0255227,0
0.3950333,0.58332556,1.439829,1.5189178,-0.17633317,0.9634152,-1.160969,2.9942603,0
0.15137634,0.8772929,-4.699824,4.490041,-0.22788113,0.6091131,4.4426928,9.413809,0
-0.15154667,0.056179132,-0.06796223,1.3765395,0.14623891,1.3669227,0.07069092,1.3462692,0
-0.3062498,0.19510764,-4.485407,4.4019127,0.23735398,1.2869387,4.2028904,9.053114,0
0.15776023,0.23030049,4.8079953,4.786572,-0.080083266,1.2938666,-4.6076856,9.665564,0
0.14591005,0.4682742,1.02823,1.2876073,0.10036823,1.0665803,-0.71432847,2.1293025,0
-0.858953,1.2940549,-0.20014341,0.81161994,0.7893435,0.18685806,-0.027346417,2.1155217,0
0.5089234,0.11168549,-0.15089072,1.4169847,-0.5142312,1.3114164,0.15361941,1.6000019,0
-0.01672741,1.2660656,0.8112252,0.65029126,0.194381,0.31511962,-0.5345974,1.9661908,0
-0.047719076,0.36041713,-1.9049097,2.0201197,-0.03338339,1.1160421,1.6835138,3.8771698,0
0.037210323,0.5925304,-5.41044,5.190576,-0.10304036,0.8937779,5.1120076,10.826802,0
0.58732545,1.2098169,-4.068687,3.9396172,-0.66920316,0.27617848,3.8725286,8.286079,0
0.09726506,0.14657724,1.9479896,2.1125674,0.1362792,1.3555593,-1.6145675,4.056683,0
-0.3937792,0.8902205,2.5672486,2.429799,0.5632807,0.6542127,-2.271265,5.2037005,0
0.48356548,0.14545026,4.704983,4.6991215,-0.38516605,1.3726177,-4.4776454,9.52352,0
-0.4856148,0.050506946,0.6203668,1.5799332,0.48030704,1.372595,-0.6176381,2.0499315,0
-0.23233989,1.1202161,3.486242,3.2925723,0.33123857,0.42897916,-3.2476592,7.032957,0
-0.32915,1.2864141,-2.3646636,2.1656153,0.20034969,0.39964557,2.1189697,4.9154286,0
0.027102832,0.34555286,4.9315367,4.8883343,0.032427523,1.1834009,-4.742818,9.886787,0
-0.6037059,0.06062933,-0.73403496,1.5683206,0.532944,1.4038744,0.45247892,2.3011987,0
0.886276,1.2037642,2.8116903,2.7843204,-0.8296658,0.42021036,-2.6244082,5.976542,0
0.7034265,1.2061529,0.21328303,0.77044815,-0.6691077,0.38184285,-0.009014651,1.7765707,0
-0.3313277,1.0422167,1.8283458,1.664542,0.5164395,0.51234865,-1.4971603,3.7721214,0
-0.22741608,0.12753,2.7911248,2.8973048,0.40852934,1.3749456,-2.5173404,5.7167726,0
-0.42757106,1.2646977,-2.9295537,2.7447357,0.34376416,0.21838415,2.7143524,6.0273976,0
-0.6790357,1.122002,-3.921262,3.746628,0.6015325,0.35968184,3.6804903,8.004694,0
-0.57731706,0.8091667,4.236197,4.1157827,0.69911873,1.0520985,-3.9171407,8.54958,0
-0.5464176,0.41893694,3.1373749,3.1149335,0.7170678,1.1040056,-2.823083,6.3919454,0
0.84928757,0.67600054,-4.0274243,3.9855485,-0.9316935,0.8182375,3.7877476,8.235904,0
-0.87491465,0.31003562,-4.1639924,4.1300383,0.8103324,1.1656451,3.8783822,8.549614,0
0.3197856,0.16447388,0.07158984,1.3017572,-0.32509336,1.258628,-0.06886115,1.2714764,0
0.34967238,0.7845074,-3.3954573,3.2888942,-0.43475854,0.69721365,3.184604,6.8319335,0
0.54742414,0.96579957,2.7028453,2.5882676,-0.38703415,0.61914146,-2.4831426,5.536834,0
-0.66409606,0.16706762,4.8356185,4.8061905,0.76359004,1.6492764,-4.4493017,9.818447,0
-0.18435925,0.4062807,-0.12911141,1.040849,0.17905149,1.0168211,0.1318401,0.75364697,0
0.29315558,1.2900913,-2.4152362,2.2784793,-0.389979,0.19635272,2.2362535,5.006318,0
0.7646552,0.03356031,0.62427515,1.6609905,-0.65607303,1.4726462,-0.3997131,2.3918824,0
