tx,ty,ttheta,error,dx,dy,dtheta,success,abs_dx,abs_dy,abs_dtheta
0.5,0.5,3.140000104904175,2.556399345397949,0.3163650631904602,-0.5489917993545532,2.476630449295044,0.0,0.3163650631904602,0.5489917993545532,2.476630449295044
0.49312087893486023,0.5924858450889587,4.055646896362305,4.160877704620361,0.5017421841621399,-0.8072298169136047,4.050868511199951,0.0,0.5017421841621399,0.8072298169136047,4.050868511199951
0.35526242852211,0.1271394044160843,5.379161834716797,4.78566837310791,0.03828483819961548,-0.9854370951652527,4.682955265045166,0.0,0.03828483819961548,0.9854370951652527,4.682955265045166
0.47005143761634827,1.0611867904663086,-4.205935478210449,3.832914113998413,0.7678207159042358,0.19087034463882446,-3.750366687774658,0.0,0.7678207159042358,0.19087034463882446,3.750366687774658
-0.08930531144142151,0.5005772709846497,4.826598167419434,4.903101444244385,-0.07851286232471466,-0.8751692175865173,4.823724269866943,0.0,0.07851286232471466,0.8751692175865173,4.823724269866943
0.2589572072029114,1.110728144645691,-0.6399703025817871,0.7377325296401978,0.22819167375564575,-0.32624590396881104,-0.6210808753967285,0.0,0.22819167375564575,0.32624590396881104,0.6210808753967285
-0.49097028374671936,0.7486894130706787,-4.93311071395874,4.989894390106201,-0.51134192943573,-0.668485164642334,-4.918404579162598,0.0,0.51134192943573,0.668485164642334,4.918404579162598
0.5897361040115356,0.8527469038963318,2.9189035892486572,3.019176721572876,0.6026275157928467,-0.5117657780647278,2.913822889328003,0.0,0.6026275157928467,0.5117657780647278,2.913822889328003
-0.26185324788093567,1.3104422092437744,4.446094989776611,4.4601311683654785,-0.26807302236557007,-0.07965350151062012,4.45135498046875,0.0,0.26807302236557007,0.07965350151062012,4.45135498046875
0.5010902881622314,0.26276224851608276,-0.37637656927108765,0.5427882075309753,0.42373108863830566,0.11816771328449249,-0.3179738521575928,0.0,0.42373108863830566,0.11816771328449249,0.3179738521575928
-0.8211532235145569,0.20829080045223236,2.070234775543213,1.7517189979553223,-1.0582563877105713,-0.5465747714042664,1.2844722270965576,0.0,1.0582563877105713,0.5465747714042664,1.2844722270965576
0.4405718743801117,1.306138038635254,-1.969868779182434,1.7355238199234009,0.6915469169616699,0.4776899218559265,-1.5184261798858643,0.0,0.6915469169616699,0.4776899218559265,1.5184261798858643
-0.23317252099514008,0.6339002847671509,-3.511996030807495,3.5728397369384766,-0.154205322265625,0.6773419976234436,-3.5046558380126953,0.0,0.154205322265625,0.6773419976234436,3.5046558380126953
-0.6661412715911865,0.6422016024589539,-3.0885825157165527,3.206989049911499,-0.5237144231796265,0.6850203275680542,-3.0888912677764893,0.0,0.5237144231796265,0.6850203275680542,3.0888912677764893
0.30566519498825073,0.5901550650596619,3.7625017166137695,3.025400161743164,0.17706535756587982,-0.3316962718963623,3.0019445419311523,0.0,0.17706535756587982,0.3316962718963623,3.0019445419311523
0.36047717928886414,0.42169493436813354,3.757769823074341,3.7275609970092773,0.3489235043525696,-0.3014519214630127,3.6989309787750244,0.0,0.3489235043525696,0.3014519214630127,3.6989309787750244
0.5485758185386658,0.5230957865715027,-2.3939526081085205,2.0814571380615234,0.7021102905273438,0.03226175904273987,-1.9591999053955078,0.0,0.7021102905273438,0.03226175904273987,1.9591999053955078
0.3284918963909149,0.18866583704948425,-3.393958330154419,3.4153451919555664,0.31037437915802,0.2314295768737793,-3.3933303356170654,0.0,0.31037437915802,0.2314295768737793,3.3933303356170654
