tx,ty,ttheta,error,dx,dy,dtheta,target_distance,success
-0.06862099,0.21771689,0.011816128,0.08299111,0.014213257,-0.060963914,0.054487698,1.2014229,1
-0.6258382,0.9400324,-0.6089582,0.0853838,0.047085583,0.025986075,-0.066317916,0.99536276,1
-0.21416178,0.40704128,1.4734614,0.096549414,0.0070887953,-0.09318057,0.024267673,1.7964206,1
-0.24873729,0.11832738,-4.3202515,0.24841246,-0.17524906,0.121263064,0.1276393,4.52103,1
0.8314158,1.2265838,2.2586343,0.098932974,0.03764671,-0.04716909,0.07839346,2.4123292,1
-0.42143404,1.308388,3.1525984,0.21317437,0.12806976,0.17001987,0.01160574,3.17902,1
0.39040232,0.606638,-2.5758872,0.19400792,0.07171908,-0.11005771,0.14276814,2.7318828,1
-0.7264962,1.2185131,-0.50015837,0.0624519,-0.033165455,0.04049182,-0.03406912,0.90371263,1
-0.5357459,0.4130414,0.8959522,0.2502206,0.14504772,0.19453013,-0.061069965,1.4455924,1
-0.581809,1.1564292,2.9237869,0.042761978,-0.0030140877,0.02361691,0.03552103,2.9888928,1
0.3950333,0.58332556,1.439829,0.09214679,0.02794087,-0.084123075,0.025172353,1.7081414,1
0.15137634,0.8772929,-4.699824,0.13921386,-0.059906006,0.12558854,0.00439167,4.7363887,1
-0.15154667,0.056179132,-0.06796223,0.07956635,0.010032177,0.03545473,-0.070520364,1.3710787,1
-0.3062498,0.19510764,-4.485407,0.31307325,-0.2999836,-0.03909357,0.08060026,4.661876,1
0.15776023,0.23030049,4.8079953,0.4922561,0.4804832,-0.05567822,-0.0913887,4.951888,1
0.14591005,0.4682742,1.02823,0.09881361,0.012048796,-0.07971308,0.057138264,1.4048185,1
-0.858953,1.2940549,-0.20014341,0.11544631,-0.020153582,-0.006983161,-0.11345888,0.88862705,1
0.5089234,0.11168549,-0.15089072,0.07964312,-0.06868029,0.037957422,0.013611734,1.4107219,1
-0.01672741,1.2660656,0.8112252,0.09866889,0.007247962,-0.06810105,0.07103002,0.8222183,1
-0.047719076,0.36041713,-1.9049097,0.37980118,-0.25654656,-0.2377972,-0.14793682,2.1816835,1
0.037210323,0.5925304,-5.41044,0.47567368,0.014366772,0.43779463,-0.18545866,5.476209,1
0.58732545,1.2098169,-4.068687,0.088179916,0.081230044,0.02552104,-0.022935867,4.119601,1
0.09726506,0.14657724,1.9479896,0.11933256,0.04518071,-0.11008057,-0.009012818,2.3253188,1
-0.3937792,0.8902205,2.5672486,0.32589906,-0.034311026,-0.10355455,0.3070984,2.6467543,1
0.48356548,0.14545026,4.704983,0.83178306,0.81683546,-0.0968786,-0.12352085,4.8950224,0
-0.4856148,0.050506946,0.6203668,1.4300387,-0.4009,-1.365616,-0.13922322,1.5755191,0
-0.23233989,1.1202161,3.486242,1.2917405,0.066696435,-0.016121268,1.2899168,3.5032654,0
-0.32915,1.2864141,-2.3646636,0.09247156,0.0069152117,-0.07700288,-0.050731897,2.3937964,1
0.027102832,0.34555286,4.9315367,0.36770716,0.35748994,0.055669785,0.065653324,5.0436554,1
-0.6037059,0.06062933,-0.73403496,0.4259449,0.3537863,0.14606512,-0.18689382,1.656862,1
0.886276,1.2037642,2.8116903,0.076626696,0.025018811,-0.017901182,0.07018018,2.9536028,1
0.7034265,1.2061529,0.21328303,0.09876974,-0.04807192,0.078508615,-0.035790354,0.7664049,1
-0.3313277,1.0422167,1.8283458,0.08866588,-0.032816112,-0.062004328,0.054223657,1.8920854,1
-0.22741608,0.12753,2.7911248,0.24586271,0.19525133,-0.016881078,0.14846015,3.0800588,1
-0.42757106,1.2646977,-2.9295537,0.09043217,-0.008141696,-0.04453218,0.07828522,2.9672508,1
-0.6790357,1.122002,-3.921262,0.09309104,-0.059137523,-0.024662614,0.06753111,3.9932027,1
-0.57731706,0.8091667,4.236197,0.040252045,-0.023327291,-0.016899586,-0.028115273,4.31493,1
-0.5464176,0.41893694,3.1373749,0.3439392,-0.09142655,-0.24268267,-0.22592139,3.3340158,1
0.84928757,0.67600054,-4.0274243,0.3730885,0.3275233,-0.15686756,0.085534096,4.185812,1
-0.87491465,0.31003562,-4.1639924,0.91418344,-0.9097675,-0.007235825,0.089454174,4.3990784,0
0.3197856,0.16447388,0.07158984,0.22637352,-0.16459179,0.124680184,0.09278669,1.2954785,1
0.34967238,0.7845074,-3.3954573,0.19274007,0.11575475,-0.1537661,0.010274172,3.4749362,1
0.54742414,0.96579957,2.7028453,0.27620035,0.0015460253,0.0332008,0.2741933,2.791922,1
-0.66409606,0.16706762,4.8356185,0.2271594,-0.15300143,-0.14029852,-0.09224033,5.035195,1
-0.18435925,0.4062807,-0.12911141,0.08790711,-0.002564326,-0.015955448,0.08640896,1.0356871,1
0.29315558,1.2900913,-2.4152362,0.08972377,0.041601956,-0.06413698,-0.046968937,2.4397433,1
0.7646552,0.03356031,0.62427515,0.07815655,-0.044124722,0.058213912,0.027795613,1.6998192,1
0.24115519,0.14296149,-4.067663,0.39439526,0.11436029,-0.32752943,0.18760014,4.2725854,1
-0.14559422,1.304413,1.0862156,0.08240825,-0.019733727,-0.03320515,0.07279503,1.0982594,1
0.7794418,1.0858872,-0.3689054,0.09075357,0.03345996,-0.031740546,0.07816124,0.9273827,1
0.5125742,0.024079656,-4.4204774,0.32803544,0.32081223,0.029315284,0.061865807,4.666383,1
0.5929715,1.075703,-3.023762,0.11226496,0.10958052,0.019893289,0.014134645,3.1038318,1
0.05538526,0.8181213,4.1590295,0.7106064,0.466926,0.45270395,0.28635764,4.1992464,0
0.18559287,0.55697155,-1.4229449,0.092027254,0.0066426545,0.0015923977,0.09177339,1.6761239,1
-0.13341224,0.8801068,4.156221,0.5832417,0.27733344,0.43954387,0.26468515,4.1897016,0
-0.08298561,0.33458337,-2.9782784,0.43148148,-0.29066992,0.07686213,-0.30948257,3.1729596,1
0.4428257,1.1023678,-4.4641995,0.07524018,0.016932875,0.023706436,-0.06937122,4.500551,1
-0.78019404,0.8024854,-4.001686,0.15359125,-0.027310789,0.1511383,-0.0012655258,4.1256795,1
0.5843955,0.41895178,-4.0277133,0.46900034,0.2507932,-0.35962227,0.1665411,4.1939616,1
0.7577468,0.22346781,-2.4347584,1.0050348,0.5217916,-0.78734434,0.34339118,2.8190374,0
-0.6234959,0.15591158,-5.415688,0.66369754,-0.56181,0.13356763,-0.32714462,5.5982447,0
-0.80028826,0.23576596,-5.0511312,0.77691185,-0.7440564,0.2180653,-0.049190044,5.251473,0
0.16405886,0.91896456,-1.2030112,0.08324674,0.0028716028,0.03609419,0.074959874,1.3156722,1
-0.327616,0.6811104,4.2412057,0.10294775,0.020333797,0.073161066,0.069514275,4.313768,1
0.6320369,0.05869133,-3.602168,0.41380852,0.24922118,-0.27734756,0.17945647,3.9047532,1
-0.47385922,0.3366732,0.8056223,0.19630198,0.1303086,0.14245021,-0.03552568,1.426071,1
-0.15072763,0.06649306,-1.4293904,0.26970723,-0.019454643,-0.09991356,-0.24976146,1.9745319,1
0.042755306,0.13725705,3.7713273,0.6626074,0.3718281,-0.5055283,-0.21268177,3.9799104,0
-0.8064686,1.2485365,-4.5339236,0.17993286,-0.034888685,0.17542112,0.019648075,4.6108127,1
0.6184349,1.2185817,5.4238167,1.6958477,1.0081052,1.1188864,0.779562,5.45975,0
0.5436466,1.0522946,1.6114478,0.09743647,0.022087693,-0.08589387,0.04035151,1.7373382,1
