tx,ty,ttheta,error,dx,dy,dtheta,target_distance,success
0.15137634,0.8772929,-4.699824,4.490041,-0.22788113,0.6091131,4.4426928,5.0040984,0
-0.15154667,0.056179132,-0.06796223,1.3765395,0.14623891,1.3669227,0.07069092,1.3844321,0
-0.3062498,0.19510764,-4.485407,4.4019127,0.23735398,1.2869387,4.2028904,4.916259,0
0.15776023,0.23030049,4.8079953,4.786572,-0.080083266,1.2938666,-4.6076856,4.6354322,0
0.14591005,0.4682742,1.02823,1.2876073,0.10036823,1.0665803,-0.71432847,0.9340428,0
-0.858953,1.2940549,-0.20014341,0.81161994,0.7893435,0.18685806,-0.027346417,2.1322796,0
0.5089234,0.11168549,-0.15089072,1.4169847,-0.5142312,1.3114164,0.15361941,1.6296473,0
-0.01672741,1.2660656,0.8112252,0.65029126,0.194381,0.31511962,-0.5345974,1.2337927,0
-0.047719076,0.36041713,-1.9049097,2.0201197,-0.03338339,1.1160421,1.6835138,2.2984731,0
0.037210323,0.5925304,-5.41044,5.190576,-0.10304036,0.8937779,5.1120076,5.6992373,0
0.58732545,1.2098169,-4.068687,3.9396172,-0.66920316,0.27617848,3.8725286,4.61874,0
0.09726506,0.14657724,1.9479896,2.1125674,0.1362792,1.3555593,-1.6145675,2.018167,0
-0.3937792,0.8902205,2.5672486,2.429799,0.5632807,0.6542127,-2.271265,2.4419594,0
0.48356548,0.14545026,4.704983,4.6991215,-0.38516605,1.3726177,-4.4776454,4.664604,0
-0.4856148,0.050506946,0.6203668,1.5799332,0.48030704,1.372595,-0.6176381,1.6685544,0
-0.23233989,1.1202161,3.486242,3.2925723,0.33123857,0.42897916,-3.2476592,3.3388994,0
-0.32915,1.2864141,-2.3646636,2.1656153,0.20034969,0.39964557,2.1189697,2.9627726,0
0.027102832,0.34555286,4.9315367,4.8883343,0.032427523,1.1834009,-4.742818,4.7047276,0
-0.6037059,0.06062933,-0.73403496,1.5683206,0.532944,1.4038744,0.45247892,2.0411932,0
0.886276,1.2037642,2.8116903,2.7843204,-0.8296658,0.42021036,-2.6244082,3.2440214,0
0.7034265,1.2061529,0.21328303,0.77044815,-0.6691077,0.38184285,-0.009014651,1.7268075,0
-0.3313277,1.0422167,1.8283458,1.664542,0.5164395,0.51234865,-1.4971603,1.8074859,0
-0.22741608,0.12753,2.7911248,2.8973048,0.40852934,1.3749456,-2.5173404,2.8005686,0
-0.42757106,1.2646977,-2.9295537,2.7447357,0.34376416,0.21838415,2.7143524,3.5053334,0
-0.6790357,1.122002,-3.921262,3.746628,0.6015325,0.35968184,3.6804903,4.4945292,0
-0.57731706,0.8091667,4.236197,4.1157827,0.69911873,1.0520985,-3.9171407,4.121991,0
-0.5464176,0.41893694,3.1373749,3.1149335,0.7170678,1.1040056,-2.823083,3.1094139,0
0.84928757,0.67600054,-4.0274243,3.9855485,-0.9316935,0.8182375,3.7877476,4.634985,0
-0.87491465,0.31003562,-4.1639924,4.1300383,0.8103324,1.1656451,3.8783822,4.8444324,0
0.3197856,0.16447388,0.07158984,1.3017572,-0.32509336,1.258628,-0.06886115,1.2813934,0
0.34967238,0.7845074,-3.3954573,3.2888942,-0.43475854,0.69721365,3.184604,3.7484584,0
0.54742414,0.96579957,2.7028453,2.5882676,-0.38703415,0.61914146,-2.4831426,2.7059543,0
-0.66409606,0.16706762,4.8356185,4.8061905,0.76359004,1.6492764,-4.4493017,4.863284,0
-0.18435925,0.4062807,-0.12911141,1.040849,0.17905149,1.0168211,0.1318401,0.8185028,0
0.29315558,1.2900913,-2.4152362,2.2784793,-0.389979,0.19635272,2.2362535,2.9971073,0
0.7646552,0.03356031,0.62427515,1.6609905,-0.65607303,1.4726462,-0.3997131,2.0703127,0
0.24115519,0.14296149,-4.067663,4.0418158,-0.3153425,1.3356485,3.801694,4.5219736,0
-0.14559422,1.304413,1.0862156,0.88217217,0.3232425,0.27767467,-0.7724239,1.465345,0
0.7794418,1.0858872,-0.3689054,0.93148136,-0.78474957,0.3372147,0.3716341,1.8529757,0
0.5125742,0.024079656,-4.4204774,4.429859,-0.5800022,1.4639953,4.1405272,5.0058813,0
0.5929715,1.075703,-3.023762,2.9588861,-0.6821842,0.40796542,2.850122,3.590276,0
0.05538526,0.8181213,4.1590295,4.018523,0.039758816,0.7332319,-3.9508631,3.8833265,0
0.18559287,0.55697155,-1.4229449,1.5431234,-0.2686151,0.9207437,1.2088453,1.7731115,0
-0.13341224,0.8801068,4.156221,4.0025544,0.2116739,0.6597338,-3.9421296,3.8967922,0
-0.08298561,0.33458337,-2.9782784,2.9864743,-0.00031536072,1.1453995,2.7580953,3.3504958,0
0.4428257,1.1023678,-4.4641995,4.2923656,-0.52096426,0.384408,4.2432566,4.893904,0
-0.78019404,0.8024854,-4.001686,3.8701754,0.70651,0.6749827,3.7447963,4.5634117,0
0.5843955,0.41895178,-4.0277133,3.9876108,-0.66137564,1.0723315,3.7833486,4.505003,0
0.7577468,0.22346781,-2.4347584,2.696375,-0.84154344,1.252774,2.2344575,3.2612462,0
-0.6234959,0.15591158,-5.415688,5.2978973,0.56319946,1.3248123,5.098568,5.937298,0
-0.80028826,0.23576596,-5.0511312,4.948294,0.737101,1.2389004,4.733648,5.6485715,0
0.16405886,0.91896456,-1.2030112,1.1758947,-0.24577397,0.5650329,1.0015295,1.5799428,0
-0.327616,0.6811104,4.2412057,4.1086726,0.4186075,0.8485768,-3.998234,4.0114727,0
0.6320369,0.05869133,-3.602168,3.7088103,-0.7073093,1.4280183,3.3489926,4.288739,0
-0.47385922,0.3366732,0.8056223,1.4298621,0.46855146,1.0864286,-0.8028936,1.3111295,0
-0.15072763,0.06649306,-1.4293904,1.830543,0.07673738,1.4034402,1.1727552,2.1616752,0
0.042755306,0.13725705,3.7713273,3.7827322,0.1144477,1.3734115,-3.5227413,3.6712935,0
-0.8064686,1.2485365,-4.5339236,4.3510747,0.7350893,0.23566544,4.2820506,5.1929455,0
0.6184349,1.2185817,5.4238167,5.3547416,-0.6991521,0.38343334,-5.2950377,5.385084,0
0.5436466,1.0522946,1.6114478,1.5611066,-0.39762616,0.5359055,-1.4112946,1.8503588,0
