tx,ty,ttheta,error,dx,dy,dtheta,target_distance,success
-0.80028826,0.23576596,-5.0511312,5.2522497,-0.7949707,-1.187375,-5.054136,5.251473,0
0.16405886,0.91896456,-1.2030112,1.3178387,0.16936682,-0.50416094,-1.205751,1.3156722,0
-0.327616,0.6811104,4.2412057,4.3087053,-0.32207403,-0.74207985,4.2320833,4.313768,0
0.6320369,0.05869133,-3.602168,3.9071677,0.6373447,-1.3650539,-3.6050491,3.9047532,0
-0.47385922,0.3366732,0.8056223,1.426849,-0.46835795,-1.0864289,0.7976285,1.426071,0
-0.15072763,0.06649306,-1.4293904,1.9780422,-0.14541824,-1.3566167,-1.4321648,1.9745319,0
0.042755306,0.13725705,3.7713273,3.9756749,0.04831723,-1.2858478,3.761682,3.9799104,0
-0.8064686,1.2485365,-4.5339236,4.611142,-0.8011239,-0.17457879,-4.5376596,4.6108127,0
0.6184349,1.2185817,5.4238167,5.4604483,0.6237426,-0.20572948,5.420804,5.45975,0
0.5436466,1.0522946,1.6114478,1.7397761,0.5489544,-0.37082493,1.6087134,1.7373382,0
