tx,ty,ttheta,error,dx,dy,dtheta,success,abs_dx,abs_dy,abs_dtheta
0.5,0.5,3.140000104904175,5.357324600219727,1.4385864734649658,-0.8143911361694336,5.0958967208862305,0.0,1.4385864734649658,0.8143911361694336,5.0958967208862305
0.49312087893486023,0.5924858450889587,4.055646896362305,1.840169072151184,1.7461451292037964,0.4257888197898865,0.39484596252441406,0.0,1.7461451292037964,0.4257888197898865,0.39484596252441406
0.35526242852211,0.1271394044160843,5.379161834716797,4.346887111663818,1.715575098991394,-0.23284511268138885,3.9872312545776367,0.0,1.715575098991394,0.23284511268138885,3.9872312545776367
0.47005143761634827,1.0611867904663086,-4.205935478210449,4.202487945556641,-0.06419405341148376,0.8589868545532227,-4.113262176513672,0.0,0.06419405341148376,0.8589868545532227,4.113262176513672
-0.08930531144142151,0.5005772709846497,4.826598167419434,4.838127613067627,0.38048774003982544,0.2873579263687134,4.8145751953125,0.0,0.38048774003982544,0.2873579263687134,4.8145751953125
0.2589572072029114,1.110728144645691,-0.6399703025817871,1.1610277891159058,0.4434707760810852,1.0657908916473389,-0.12413227558135986,0.0,0.4434707760810852,1.0657908916473389,0.12413227558135986
-0.49097028374671936,0.7486894130706787,-4.93311071395874,4.6632513999938965,-1.985581398010254,1.0366365909576416,-4.090081214904785,0.0,1.985581398010254,1.0366365909576416,4.090081214904785
0.5897361040115356,0.8527469038963318,2.9189035892486572,1.9397770166397095,1.656171202659607,0.9560724496841431,0.32520341873168945,0.0,1.656171202659607,0.9560724496841431,0.32520341873168945
-0.26185324788093567,1.3104422092437744,4.446094989776611,5.315907955169678,-0.3977212607860565,1.231321096420288,5.156020164489746,0.0,0.3977212607860565,1.231321096420288,5.156020164489746
0.5010902881622314,0.26276224851608276,-0.37637656927108765,0.4961395263671875,0.47546273469924927,0.07175815105438232,0.12223082780838013,0.0,0.47546273469924927,0.07175815105438232,0.12223082780838013
-0.8211532235145569,0.20829080045223236,2.070234775543213,1.5971970558166504,-1.3292105197906494,0.35047149658203125,0.8132696151733398,0.0,1.3292105197906494,0.35047149658203125,0.8132696151733398
0.4405718743801117,1.306138038635254,-1.969868779182434,2.525712728500366,0.7824314832687378,1.237676978111267,-2.057955741882324,0.0,0.7824314832687378,1.237676978111267,2.057955741882324
-0.23317252099514008,0.6339002847671509,-3.511996030807495,3.018216848373413,-1.1194593906402588,1.1807972192764282,-2.5420780181884766,0.0,1.1194593906402588,1.1807972192764282,2.5420780181884766
-0.6661412715911865,0.6422016024589539,-3.0885825157165527,3.2519595623016357,-2.3416197299957275,0.9913746118545532,-2.0271248817443848,0.0,2.3416197299957275,0.9913746118545532,2.0271248817443848
0.30566519498825073,0.5901550650596619,3.7625017166137695,4.884879112243652,1.6388397216796875,0.05672276020050049,4.601416110992432,0.0,1.6388397216796875,0.05672276020050049,4.601416110992432
0.36047717928886414,0.42169493436813354,3.757769823074341,5.417838096618652,1.482442855834961,-0.3658217191696167,5.198221683502197,0.0,1.482442855834961,0.3658217191696167,5.198221683502197
0.5485758185386658,0.5230957865715027,-2.3939526081085205,2.604473829269409,0.8554444909095764,-0.06778335571289062,-2.45904541015625,0.0,0.8554444909095764,0.06778335571289062,2.45904541015625
0.3284918963909149,0.18866583704948425,-3.393958330154419,3.368255376815796,-0.09946131706237793,0.07814162969589233,-3.365879535675049,0.0,0.09946131706237793,0.07814162969589233,3.365879535675049
-0.8867478966712952,1.0623478889465332,1.8644192218780518,1.7753441333770752,-1.3129665851593018,0.993699312210083,0.6637222766876221,0.0,1.3129665851593018,0.993699312210083,0.6637222766876221
0.36929768323898315,1.0539841651916504,-0.46465161442756653,1.1018527746200562,0.6055748462677002,0.9134833812713623,-0.11360788345336914,0.0,0.6055748462677002,0.9134833812713623,0.11360788345336914
0.12373414635658264,0.18872593343257904,-4.359561920166016,4.7635698318481445,-0.7542617321014404,-0.6845600605010986,-4.653392791748047,0.0,0.7542617321014404,0.6845600605010986,4.653392791748047
0.3031253218650818,0.6359798312187195,0.7378029823303223,1.5894386768341064,0.6203114986419678,-0.16477370262145996,1.4540903568267822,0.0,0.6203114986419678,0.16477370262145996,1.4540903568267822
0.4769979417324066,0.8568696975708008,0.605968713760376,1.3904895782470703,0.7440834045410156,0.306917667388916,1.133844256401062,0.0,0.7440834045410156,0.306917667388916,1.133844256401062
0.10657288879156113,0.410332590341568,-5.306325435638428,5.336990833282471,-0.788528561592102,-0.5696744918823242,-5.247586727142334,0.0,0.788528561592102,0.5696744918823242,5.247586727142334
-0.11390869319438934,0.289689302444458,-1.03451669216156,1.1242929697036743,-0.17691025137901306,-0.41220659017562866,-1.030933141708374,0.0,0.17691025137901306,0.41220659017562866,1.030933141708374
0.6361255049705505,0.31581827998161316,-4.99547815322876,7.293236255645752,0.7331187725067139,-0.5386686325073242,-7.236274242401123,0.0,0.7331187725067139,0.5386686325073242,7.236274242401123
-0.3935089707374573,0.39635154604911804,1.8312326669692993,0.7946409583091736,-0.6097058653831482,0.4925658106803894,0.1307361125946045,0.0,0.6097058653831482,0.4925658106803894,0.1307361125946045
0.10265786945819855,1.0582624673843384,1.8583422899246216,1.5063531398773193,0.329162061214447,1.0985065698623657,0.9767475128173828,0.0,0.329162061214447,1.0985065698623657,0.9767475128173828
-0.16850364208221436,1.0989274978637695,-3.7664475440979004,4.302616596221924,-1.0306142568588257,0.3690066337585449,-4.1610307693481445,0.0,1.0306142568588257,0.3690066337585449,4.1610307693481445
-0.8591182231903076,0.1215646043419838,2.514824867248535,2.180551290512085,-1.0177756547927856,-0.3505105972290039,1.8963329792022705,0.0,1.0177756547927856,0.3505105972290039,1.8963329792022705
-0.06862098723649979,0.21771688759326935,0.01181612815707922,1.0093746185302734,-0.1500411331653595,-0.9975436329841614,0.03509172052145004,0.0,0.1500411331653595,0.9975436329841614,0.03509172052145004
-0.6258382201194763,0.940032422542572,-0.6089581847190857,1.555220127105713,-1.088953971862793,0.43069207668304443,-1.023422360420227,0.0,1.088953971862793,0.43069207668304443,1.023422360420227
-0.21416178345680237,0.4070412814617157,1.473461389541626,1.5479775667190552,-0.1570221185684204,-0.18964841961860657,1.528270959854126,0.0,0.1570221185684204,0.18964841961860657,1.528270959854126
-0.24873729050159454,0.11832737922668457,-4.32025146484375,7.208009719848633,-0.4236063063144684,-1.7756311893463135,-6.973026275634766,0.0,0.4236063063144684,1.7756311893463135,6.973026275634766
0.8314157724380493,1.2265838384628296,2.258634328842163,3.2652480602264404,2.0792417526245117,1.1141257286071777,2.2577250003814697,0.0,2.0792417526245117,1.1141257286071777,2.2577250003814697
-0.42143404483795166,1.3083879947662354,3.1525983810424805,3.3911561965942383,-0.377308189868927,1.2959548234939575,3.1109611988067627,0.0,0.377308189868927,1.2959548234939575,3.1109611988067627
0.39040231704711914,0.6066380143165588,-2.5758872032165527,2.3391222953796387,0.37822142243385315,-0.24292802810668945,-2.2955234050750732,0.0,0.37822142243385315,0.24292802810668945,2.2955234050750732
-0.7264962196350098,1.2185131311416626,-0.5001583695411682,1.7883617877960205,-1.3256568908691406,1.075307846069336,-0.5334649085998535,0.0,1.3256568908691406,1.075307846069336,0.5334649085998535
-0.5357459187507629,0.4130414128303528,0.8959522247314453,0.9496176242828369,-0.797112226486206,-0.21339118480682373,0.4699467420578003,0.0,0.797112226486206,0.21339118480682373,0.4699467420578003
-0.5818089842796326,1.1564291715621948,2.9237868785858154,3.1650352478027344,-0.6895294189453125,0.9574650526046753,2.9368789196014404,0.0,0.6895294189453125,0.9574650526046753,2.9368789196014404
0.3950332999229431,0.5833255648612976,1.4398289918899536,2.5349953174591064,0.7565128803253174,0.010601162910461426,2.4194579124450684,0.0,0.7565128803253174,0.010601162910461426,2.4194579124450684
0.15137633681297302,0.8772928714752197,-4.69982385635376,4.397515773773193,-0.6859073638916016,0.7919628024101257,-4.270886421203613,0.0,0.6859073638916016,0.7919628024101257,4.270886421203613
-0.1515466719865799,0.05617913231253624,-0.06796222925186157,1.3577946424484253,-0.31016236543655396,-1.3160197734832764,-0.12448941171169281,0.0,0.31016236543655396,1.3160197734832764,0.12448941171169281
-0.30624979734420776,0.19510763883590698,-4.485406875610352,3.8810927867889404,-1.6281936168670654,0.08840802311897278,-3.5219383239746094,0.0,1.6281936168670654,0.08840802311897278,3.5219383239746094
0.15776023268699646,0.23030048608779907,4.807995319366455,1.3777952194213867,1.2879379987716675,0.3017086386680603,0.38536643981933594,0.0,1.2879379987716675,0.3017086386680603,0.38536643981933594
0.14591005444526672,0.46827420592308044,1.0282299518585205,1.3179250955581665,0.47719666361808777,-0.25287702679634094,1.2021909952163696,0.0,0.47719666361808777,0.25287702679634094,1.2021909952163696
-0.8589529991149902,1.2940548658370972,-0.20014341175556183,2.102419376373291,-1.746977686882019,1.0950225591659546,-0.41129201650619507,0.0,1.746977686882019,1.0950225591659546,0.41129201650619507
