tx,ty,ttheta,error,dx,dy,dtheta,target_distance,success
-0.3313277,1.0422167,1.8283458,0.09020738,-0.0027875304,-0.08655143,0.025267601,1.8920854,1
-0.22741608,0.12753,2.7911248,0.76001203,0.14624147,-0.6542104,-0.35810685,3.0800588,0
-0.42757106,1.2646977,-2.9295537,0.09990519,-0.007356018,-0.09470606,-0.030946732,2.9672508,1
-0.6790357,1.122002,-3.921262,0.78062713,-0.04123932,0.048066378,-0.77805376,3.9932027,0
-0.57731706,0.8091667,4.236197,0.05440526,-0.042459667,0.00207901,0.033952713,4.31493,1
-0.5464176,0.41893694,3.1373749,0.3290493,-0.08668497,-0.2476215,-0.19860196,3.3340158,1
0.84928757,0.67600054,-4.0274243,0.5211676,0.4570023,-0.20965314,0.13714981,4.185812,0
-0.87491465,0.31003562,-4.1639924,1.6298727,-0.32886714,-0.00164482,-1.5963485,4.3990784,0
0.3197856,0.16447388,0.07158984,1.3016815,0.32515782,-1.2586278,0.06710622,1.2954785,0
0.34967238,0.7845074,-3.3954573,0.6488329,0.05224693,-0.076901436,-0.6421375,3.4749362,0
0.54742414,0.96579957,2.7028453,0.09979879,0.047403336,-0.07770634,0.04092002,2.791922,1
-0.66409606,0.16706762,4.8356185,0.24900232,-0.14277226,-0.18370825,-0.08871031,5.035195,1
-0.18435925,0.4062807,-0.12911141,0.086260326,-0.00012920797,-0.08294207,-0.023694739,1.0356871,1
0.29315558,1.2900913,-2.4152362,0.10259385,0.011033624,-0.03975165,-0.09393382,2.4397433,1
0.7646552,0.03356031,0.62427515,1.70531,0.7700221,-1.3895414,0.61993766,1.6998192,0
0.24115519,0.14296149,-4.067663,0.34335208,0.07147451,0.1414373,0.30459404,4.2725854,1
-0.14559422,1.304413,1.0862156,0.24032065,0.009835616,-0.08641088,0.22403222,1.0982594,1
0.7794418,1.0858872,-0.3689054,0.07987739,0.04851681,-0.029952407,0.055940777,0.9273827,1
0.5125742,0.024079656,-4.4204774,0.5330513,0.22781372,-0.4370363,0.2030859,4.666383,0
0.5929715,1.075703,-3.023762,0.15547954,0.15300024,0.0072090626,0.026699066,3.1038318,1
0.05538526,0.8181213,4.1590295,1.8668219,0.3740541,-0.043444276,1.8284473,4.1992464,0
0.18559287,0.55697155,-1.4229449,0.14744976,-0.008006737,0.119117945,0.08653462,1.6761239,1
-0.13341224,0.8801068,4.156221,1.8737793,0.15481418,-0.041056216,1.8669214,4.1897016,0
-0.08298561,0.33458337,-2.9782784,0.37828863,-0.36803982,-0.056528836,-0.066734314,3.1729596,1
0.4428257,1.1023678,-4.4641995,0.0949224,0.025599778,-0.09072256,0.01115036,4.500551,1
-0.78019404,0.8024854,-4.001686,0.14604141,-0.01566255,0.14323646,0.023792744,4.1256795,1
0.5843955,0.41895178,-4.0277133,0.4171166,0.27740204,-0.30002686,0.08377504,4.1939616,1
0.7577468,0.22346781,-2.4347584,0.9697944,0.5008794,-0.61602396,0.5568981,2.8190374,0
-0.6234959,0.15591158,-5.415688,0.7608379,-0.5897568,0.09042805,-0.47210598,5.5982447,0
-0.80028826,0.23576596,-5.0511312,0.80239916,-0.76780504,0.17378932,-0.1552968,5.251473,0
0.16405886,0.91896456,-1.2030112,0.08764429,0.0422407,0.009883642,0.07615483,1.3156722,1
-0.327616,0.6811104,4.2412057,0.3601857,0.13315746,0.26751626,0.20109177,4.313768,1
0.6320369,0.05869133,-3.602168,0.2854169,0.1768476,0.06707698,0.21374846,3.9047532,1
-0.47385922,0.3366732,0.8056223,0.4244103,0.21497157,0.28722176,-0.22674876,1.426071,1
-0.15072763,0.06649306,-1.4293904,0.7391072,-0.64589614,0.038855277,0.35719442,1.9745319,0
0.042755306,0.13725705,3.7713273,0.7279679,0.36792472,-0.587379,-0.2226088,3.9799104,0
-0.8064686,1.2485365,-4.5339236,0.36103222,-0.019822776,0.34207672,-0.113731384,4.6108127,1
0.6184349,1.2185817,5.4238167,0.1525972,0.028217196,0.14805055,-0.023890018,5.45975,1
0.5436466,1.0522946,1.6114478,0.09792475,0.03609711,-0.08880663,0.019990921,1.7373382,1
