tx,ty,ttheta,error,dx,dy,dtheta,target_distance,success
-0.01672741,1.2660656,0.8112252,0.7670632,-0.039530218,0.3604834,-0.6759253,1.9661908,0
-0.047719076,0.36041713,-1.9049097,2.0425162,-0.046202682,1.1281991,1.7020295,3.8771698,0
0.037210323,0.5925304,-5.41044,5.1213365,-0.078227855,0.8561978,5.0486526,10.826802,0
0.58732545,1.2098169,-4.068687,3.8156877,-0.26265237,0.406991,3.7848177,8.286079,0
0.09726506,0.14657724,1.9479896,2.2967267,-0.06736298,1.4616051,-1.7703464,4.056683,0
-0.3937792,0.8902205,2.5672486,2.5728507,0.32022172,0.7731949,-2.4329383,5.2037005,0
0.48356548,0.14545026,4.704983,4.881342,-0.56962866,1.5839542,-4.581933,9.52352,0
-0.4856148,0.050506946,0.6203668,1.5796078,0.48027727,1.3725947,-0.6168292,2.0499315,0
-0.23233989,1.1202161,3.486242,3.433866,0.09186518,0.6130614,-3.3774476,7.032957,0
-0.32915,1.2864141,-2.3646636,2.195198,0.23345554,0.2001127,2.1735566,4.9154286,0
0.027102832,0.34555286,4.9315367,5.0358815,-0.17758863,1.4002459,-4.834033,9.886787,0
-0.6037059,0.06062933,-0.73403496,1.6026194,0.5111704,1.4188879,0.5420804,2.3011987,0
0.886276,1.2037642,2.8116903,2.8902562,-0.96012044,0.5036937,-2.6791868,5.976542,0
0.7034265,1.2061529,0.21328303,0.77028155,-0.7087712,0.21694875,-0.20954777,1.7765707,0
-0.3313277,1.0422167,1.8283458,1.8188454,0.2630086,0.6128664,-1.6921643,3.7721214,0
-0.22741608,0.12753,2.7911248,3.0375793,0.22216554,1.4960037,-2.6342936,5.7167726,0
-0.42757106,1.2646977,-2.9295537,2.7460806,0.3370154,0.21309233,2.7169783,6.0273976,0
-0.6790357,1.122002,-3.921262,3.7255688,0.6045943,0.33418083,3.6609633,8.004694,0
-0.57731706,0.8091667,4.236197,4.2719464,0.38648188,0.91854686,-4.1540856,8.54958,0
-0.5464176,0.41893694,3.1373749,3.2808566,0.47267646,1.2269571,-3.0058565,6.3919454,0
0.84928757,0.67600054,-4.0274243,3.906628,-0.47874856,0.9883997,3.749081,8.235904,0
-0.87491465,0.31003562,-4.1639924,4.109379,0.8096134,1.118862,3.8703578,8.549614,0
0.3197856,0.16447388,0.07158984,1.3017236,-0.32512158,1.2586278,-0.06809191,1.2714764,0
0.34967238,0.7845074,-3.3954573,3.2537398,-0.4210882,0.7080226,3.1477313,6.8319335,0
0.54742414,0.96579957,2.7028453,2.7321842,-0.60849756,0.71242654,-2.566517,5.536834,0
-0.66409606,0.16706762,4.8356185,5.0019703,0.47634935,1.5272349,-4.7392354,9.818447,0
-0.18435925,0.4062807,-0.12911141,1.0409542,0.17901935,1.0168209,0.13271429,0.75364697,0
0.29315558,1.2900913,-2.4152362,2.2600303,-0.30806884,0.3844893,2.2056742,5.006318,0
0.7646552,0.03356031,0.62427515,1.7055783,-0.76999366,1.3895414,-0.62071085,2.3918824,0
0.24115519,0.14296149,-4.067663,4.0137167,-0.30277172,1.3416238,3.7707157,8.23105,0
-0.14559422,1.304413,1.0862156,1.0170491,0.07279845,0.33653748,-0.956991,2.4917269,0
0.7794418,1.0858872,-0.3689054,0.9318916,-0.7847846,0.33721447,0.37258756,1.8859653,0
0.5125742,0.024079656,-4.4204774,4.3871007,-0.044890493,1.506405,4.120119,9.008294,0
0.5929715,1.075703,-3.023762,2.9015844,-0.47002286,0.6028969,2.7990687,6.2098765,0
0.05538526,0.8181213,4.1590295,4.163852,-0.19618478,0.92887986,-4.0541778,8.318559,0
0.18559287,0.55697155,-1.4229449,1.5724545,-0.27926886,0.93599975,1.232285,2.8894453,0
-0.13341224,0.8801068,4.156221,4.164952,-0.038712814,0.8680221,-4.073311,8.320551,0
-0.08298561,0.33458337,-2.9782784,2.9689372,0.0065246746,1.1475003,2.738209,6.008705,0
0.4428257,1.1023678,-4.4641995,4.1938004,-0.018736273,0.44882238,4.1696725,9.010102,0
-0.78019404,0.8024854,-4.001686,3.8546746,0.70888287,0.64207965,3.734131,8.158803,0
0.5843955,0.41895178,-4.0277133,3.9361856,-0.21964818,1.1814309,3.7482708,8.1638775,0
0.7577468,0.22346781,-2.4347584,2.7073624,-0.84581566,1.298879,2.2197568,5.195144,0
-0.6234959,0.15591158,-5.415688,5.2412715,0.5780377,1.2538974,5.056139,10.961633,0
-0.80028826,0.23576596,-5.0511312,4.9142885,0.74873155,1.1744546,4.712779,10.274587,0
0.16405886,0.91896456,-1.2030112,1.2174599,-0.26233262,0.56881756,1.0439526,2.4678986,0
-0.327616,0.6811104,4.2412057,4.2793665,0.1594899,1.0502684,-4.1454163,8.504503,0
0.6320369,0.05869133,-3.602168,3.7053251,-0.70519376,1.4525973,3.334981,7.43253,0
-0.47385922,0.3366732,0.8056223,1.4293386,0.46851787,1.0864284,-0.8019808,2.0080934,0
-0.15072763,0.06649306,-1.4293904,1.8820428,0.057575583,1.4214876,1.2321296,3.1510937,0
0.042755306,0.13725705,3.7713273,3.9446583,-0.10667743,1.5332371,-3.6329236,7.6261244,0
-0.8064686,1.2485365,-4.5339236,4.3276453,0.73757696,0.19760561,4.2597475,9.275873,0
0.6184349,1.2185817,5.4238167,5.4426985,-0.8036021,0.6954657,-5.337932,10.962635,0
0.5436466,1.0522946,1.6114478,1.6819975,-0.5844152,0.59108293,-1.462257,3.4680269,0
