#{"t_start": 1760797574.2752514, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,77,0.316901
1.0,1,0.321148
-1.0,44,0.441394
-1.0,101,0.7096
-1.0,122,1.037859
-1.0,158,1.46854
-1.0,72,1.657835
1.0,1,1.660712
1.0,106,1.937102
-1.0,240,2.567699
-1.0,99,2.8471
1.0,1,2.850607
1.0,1,2.853974
-1.0,139,3.983845
-1.0,98,4.885911
1.0,1,4.895373
1.0,1,4.905256
1.0,1,4.915796
1.0,1,4.925387
-1.0,115,6.030155
-1.0,72,6.701753
1.0,1,6.711853
-1.0,171,8.379778
-1.0,148,9.810813
1.0,1,9.821233
1.0,1,9.831333
-1.0,152,11.250214
-1.0,103,12.189357
-1.0,224,14.310147
-1.0,114,15.408293
1.0,1,15.41873
1.0,1,15.429935
1.0,1,15.441041
1.0,1,15.451314
-1.0,89,16.27726
1.0,1,16.287772
-1.0,95,17.20115
-1.0,131,18.398073
1.0,1,18.408722
-1.0,58,18.946438
1.0,1,18.956829
-1.0,145,20.345397
-1.0,82,21.12743
1.0,1,21.137413
1.0,1,21.148044
1.0,1,21.158159
-1.0,111,22.196013
1.0,94,23.084093
1.0,1,23.094076
1.0,1,23.104294
1.0,1,23.114261
-1.0,151,24.565658
1.0,1,24.575859
1.0,1,24.587054
1.0,1,24.59782
1.0,1,24.608149
-1.0,107,25.685981
-1.0,182,27.394943
-1.0,249,29.702099
-1.0,173,31.344275
-1.0,61,31.899721
1.0,1,31.909815
-1.0,147,33.326595
1.0,1,33.336493
-1.0,208,35.287358
1.0,223,37.422817
1.0,1,37.434026
-1.0,75,38.167461
1.0,1,38.178608
1.0,1,38.189116
1.0,1,38.19923
-1.0,116,39.273912
-1.0,56,39.81781
-1.0,108,40.81231
-1.0,102,41.758417
1.0,1,41.769112
-1.0,78,42.511851
1.0,1,42.522076
1.0,188,44.315512
-1.0,106,45.290521
-1.0,66,45.921823
-1.0,77,46.638237
-1.0,93,47.487419
1.0,1,47.496754
1.0,1,47.506296
1.0,1,47.516001
-1.0,85,48.331179
1.0,1,48.34077
-1.0,64,48.952661
1.0,1,48.964098
-1.0,118,50.050478
1.0,1,50.06037
-1.0,91,50.908199
1.0,1,50.918328
1.0,1,50.927704
-1.0,95,51.821943
-1.0,96,52.7395
1.0,1,52.749345
1.0,1,52.759617
-1.0,161,54.298492
1.0,1,54.309095
-1.0,58,54.867512
-1.0,76,55.604811
1.0,1,55.614847
1.0,1,55.625978
-1.0,55,56.140746
-1.0,113,57.222488
-1.0,158,58.682039
1.0,1,58.692335
1.0,1,58.702186
1.0,1,58.71243
-1.0,80,59.471409
1.0,1,59.482686
1.0,1,59.494111
1.0,1,59.504225
-1.0,133,60.787694
-1.0,134,62.03071
1.0,1,62.041138
1.0,1,62.051312
1.0,136,63.289442
-1.0,149,64.681978
-1.0,93,65.539541
-1.0,92,66.369146
-1.0,153,67.788936
1.0,1,67.798738
1.0,1,67.808361
1.0,1,67.817887
-1.0,212,69.764905
-1.0,124,70.898052
1.0,1,70.907752
1.0,161,72.403195
1.0,1,72.412755
1.0,140,73.736226
-1.0,153,75.146348
1.0,1,75.155811
-1.0,133,76.358387
-1.0,210,78.262116
-1.0,214,80.284377
1.0,147,81.681035
-1.0,246,83.962334
1.0,1,83.972549
1.0,1,83.982262
1.0,884,92.363743
0.0,1000,101.473637
1.0,1,101.483894
1.0,1,101.494302
1.0,1,101.505039
0.0,1000,110.510708
0.0,1000,119.558546
1.0,1,119.569375
1.0,1,119.579842
0.0,1000,128.679592
0.0,1000,137.803324
1.0,1,137.813518
1.0,1,137.824242
1.0,1,137.834285
0.0,1000,146.924365
0.0,1000,156.007528
0.0,1000,165.042009
1.0,1,165.052362
0.0,1000,174.130304
1.0,1,174.140429
0.0,1000,183.409172
1.0,1,183.419566
1.0,1,183.430149
0.0,1000,192.472387
0.0,1000,201.62683
1.0,1,201.637966
0.0,1000,210.78894
0.0,1000,220.008538
1.0,1,220.01857
1.0,1,220.028676
1.0,1,220.038307
0.0,1000,229.293281
0.0,1000,238.425782
0.0,1000,247.758762
1.0,1,247.769795
0.0,1000,257.033029
0.0,1000,266.319702
1.0,1,266.329898
1.0,1,266.339999
0.0,1000,275.546531
0.0,1000,284.985467
0.0,1000,294.33446
1.0,1,294.346253
1.0,1,294.356813
0.0,1000,303.660578
0.0,1000,312.86891
1.0,1,312.879798
1.0,1,312.890532
0.0,1000,322.164406
1.0,1,322.174398
1.0,1,322.186852
0.0,1000,331.59622
1.0,1,331.607715
1.0,1,331.619185
0.0,1000,340.827649
1.0,1,340.838241
1.0,1,340.848489
1.0,1,340.859175
0.0,1000,350.332497
0.0,1000,359.879432
0.0,1000,369.309173
1.0,1,369.320374
0.0,1000,378.674518
1.0,1,378.685114
0.0,1000,388.1493
1.0,1,388.159955
0.0,1000,397.603661
0.0,1000,407.037856
1.0,1,407.04867
0.0,1000,416.545632
0.0,1000,425.93035
1.0,1,425.940646
1.0,1,425.951597
0.0,1000,435.2784
0.0,1000,444.65225
0.0,1000,454.04276
0.0,1000,463.508003
0.0,1000,472.799948
1.0,1,472.810071
1.0,1,472.820133
1.0,1,472.830564
