#{"t_start": 1760797574.2871244, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,86,0.334176
-1.0,123,0.659616
1.0,1,0.66258
-1.0,101,0.932506
-1.0,98,1.199814
-1.0,47,1.329773
-1.0,99,1.59374
1.0,1,1.59706
-1.0,72,1.784657
-1.0,92,2.024878
-1.0,129,2.366171
1.0,164,2.808667
-1.0,229,4.706506
-1.0,70,5.383025
1.0,1,5.394537
1.0,1,5.40502
1.0,1,5.41523
1.0,1,5.426239
-1.0,94,6.303405
-1.0,145,7.720604
1.0,1,7.730504
1.0,1,7.740693
1.0,1,7.750941
-1.0,151,9.197399
1.0,1,9.207252
-1.0,152,10.652612
1.0,1,10.663272
1.0,1,10.674122
1.0,1,10.683782
1.0,1,10.694884
-1.0,92,11.5413
1.0,1,11.551171
1.0,1,11.560686
-1.0,53,12.040401
-1.0,60,12.594602
1.0,1,12.604477
-1.0,78,13.317394
-1.0,167,14.937037
1.0,1,14.947325
-1.0,89,15.804821
-1.0,67,16.43147
1.0,1,16.440855
1.0,1,16.450213
-1.0,84,17.259187
-1.0,84,18.027757
1.0,1,18.037712
-1.0,93,18.88443
-1.0,116,19.987821
-1.0,70,20.654311
1.0,124,21.845493
1.0,1,21.85532
-1.0,95,22.735669
1.0,1,22.745347
-1.0,72,23.448071
-1.0,118,24.57671
-1.0,66,25.276486
-1.0,58,25.838179
-1.0,83,26.602306
-1.0,130,27.807592
1.0,1,27.817549
1.0,1,27.828022
1.0,1,27.838084
1.0,1,27.848062
-1.0,72,28.510978
-1.0,85,29.313401
-1.0,107,30.304278
1.0,1,30.315556
1.0,1,30.325486
1.0,1,30.335179
-1.0,90,31.195799
1.0,98,32.101951
1.0,1,32.113254
1.0,1,32.123542
1.0,1,32.139316
1.0,1,32.155319
-1.0,74,32.866378
1.0,1,32.876885
-1.0,51,33.352921
1.0,1,33.362389
-1.0,85,34.155789
1.0,1,34.165797
-1.0,102,35.132359
-1.0,134,36.408126
1.0,1,36.418982
1.0,1,36.429284
1.0,1,36.439185
-1.0,93,37.322932
1.0,1,37.333195
-1.0,129,38.587874
-1.0,99,39.504723
1.0,1,39.515594
-1.0,70,40.182214
-1.0,154,41.588511
1.0,1,41.600327
1.0,1,41.610826
-1.0,203,43.585242
-1.0,95,44.445691
1.0,1,44.456139
-1.0,84,45.230061
-1.0,76,45.959929
-1.0,107,46.9415
-1.0,112,47.991794
1.0,1,48.001791
1.0,1,48.012204
-1.0,98,48.954039
1.0,106,49.924425
1.0,151,51.328949
1.0,1,51.338718
1.0,1,51.349332
-1.0,58,51.903738
1.0,1,51.914872
-1.0,68,52.571242
-1.0,128,53.793811
-1.0,91,54.672651
-1.0,190,56.50475
1.0,1,56.516356
-1.0,47,56.956158
-1.0,144,58.26947
-1.0,111,59.323926
-1.0,195,61.195963
-1.0,120,62.303079
-1.0,146,63.637767
1.0,1,63.650265
-1.0,129,64.849921
-1.0,118,65.933147
-1.0,185,67.639244
-1.0,111,68.660682
1.0,1,68.670178
-1.0,100,69.585838
1.0,1,69.595849
1.0,1,69.606282
-1.0,139,70.877136
1.0,121,71.992706
1.0,1,72.004439
1.0,1,72.015925
1.0,1,72.026778
-1.0,95,72.930704
1.0,1,72.940617
1.0,1,72.950541
1.0,1,72.960712
-1.0,212,74.917013
1.0,1,74.926927
1.0,1,74.936543
1.0,1,74.946124
1.0,1,74.955532
-1.0,153,76.348834
1.0,178,77.959468
1.0,1,77.969738
1.0,1,77.97966
1.0,231,80.146103
-1.0,162,81.689131
1.0,1,81.699045
-1.0,384,85.29301
1.0,1,85.303738
1.0,1,85.314932
1.0,1,85.325304
-1.0,193,87.168213
1.0,1,87.179289
1.0,1,87.190822
-1.0,140,88.491226
1.0,1,88.501966
1.0,1,88.512364
1.0,1,88.52311
1.0,1,88.533079
1.0,882,96.661614
1.0,1,96.671532
1.0,1,96.68186
0.0,1000,105.78992
1.0,1,105.799738
0.0,1000,114.828815
1.0,1,114.840325
0.0,1000,123.921982
1.0,1,123.932249
0.0,1000,133.055559
0.0,1000,142.155792
1.0,1,142.165706
1.0,1,142.175406
1.0,1,142.185733
1.0,1,142.195921
0.0,1000,151.244473
1.0,1,151.255467
1.0,1,151.265654
1.0,1,151.276148
1.0,1,151.28617
1.0,1,151.296336
1.0,1,151.307039
0.0,1000,160.391077
0.0,1000,169.508192
1.0,301,172.204561
0.0,1000,181.396243
0.0,1000,190.504839
1.0,1,190.51549
0.0,1000,199.629588
1.0,1,199.639545
1.0,1,199.649784
0.0,1000,208.809509
0.0,1000,217.950901
1.0,1,217.961088
1.0,1,217.971594
1.0,1,217.981868
1.0,1,217.992069
1.0,147,219.390806
1.0,1,219.401436
1.0,1,219.411724
1.0,1,219.421815
0.0,1000,228.684403
1.0,1,228.69499
1.0,1,228.705538
0.0,1000,237.852945
1.0,1,237.86293
1.0,1,237.872914
1.0,1,237.883008
1.0,1,237.892667
1.0,1,237.902375
