#{"t_start": 1760797574.2803652, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,84,0.335039
-1.0,130,0.678912
1.0,1,0.681794
1.0,1,0.684653
1.0,1,0.687596
1.0,1,0.69048
-1.0,86,0.919457
-1.0,99,1.190649
-1.0,88,1.430245
1.0,1,1.43321
-1.0,112,1.726676
1.0,1,1.72972
-1.0,176,2.193112
1.0,1,2.196008
-1.0,88,2.428259
-1.0,98,2.685696
1.0,1,2.689032
-1.0,112,3.254014
-1.0,144,4.557931
-1.0,96,5.482519
1.0,1,5.49258
-1.0,103,6.449116
1.0,1,6.45852
-1.0,79,7.215027
1.0,1,7.226407
1.0,1,7.23871
1.0,1,7.250128
-1.0,100,8.234087
1.0,1,8.243922
-1.0,97,9.170813
-1.0,143,10.531925
1.0,1,10.543294
-1.0,83,11.318913
1.0,1,11.328193
-1.0,44,11.726995
-1.0,64,12.309379
1.0,1,12.318827
1.0,1,12.328841
-1.0,73,13.001292
-1.0,121,14.158571
-1.0,113,15.254447
-1.0,83,16.045382
-1.0,95,16.949622
-1.0,140,18.240945
-1.0,172,19.851012
-1.0,303,22.720023
1.0,1,22.730967
1.0,1,22.741387
-1.0,56,23.289012
1.0,1,23.299475
1.0,1,23.309461
1.0,1,23.319378
-1.0,164,24.912356
1.0,1,24.923347
1.0,1,24.934926
1.0,1,24.946786
1.0,1,24.959656
-1.0,100,25.957047
-1.0,176,27.577986
1.0,1,27.587728
1.0,1,27.598372
-1.0,125,28.75473
1.0,1,28.764759
1.0,1,28.774526
-1.0,53,29.282907
-1.0,100,30.203412
-1.0,99,31.153336
1.0,1,31.163285
-1.0,103,32.119005
1.0,1,32.129161
-1.0,202,34.049216
-1.0,80,34.793025
-1.0,77,35.518905
-1.0,121,36.689416
-1.0,76,37.418608
-1.0,84,38.241863
-1.0,72,38.913648
1.0,1,38.923727
1.0,1,38.933117
1.0,1,38.943693
1.0,1,38.9536
-1.0,109,39.982426
-1.0,99,40.887765
-1.0,78,41.605139
-1.0,94,42.507699
1.0,1,42.518101
1.0,1,42.529357
1.0,1,42.539512
1.0,1,42.550117
-1.0,89,43.416683
1.0,1,43.42679
-1.0,69,44.072054
-1.0,99,44.982153
1.0,1,44.991855
1.0,1,45.001228
-1.0,117,46.103166
-1.0,131,47.30834
-1.0,78,48.046975
1.0,1,48.056798
1.0,1,48.06784
1.0,1,48.078305
1.0,1,48.08849
1.0,1,48.09872
-1.0,161,49.607874
1.0,1,49.617388
-1.0,94,50.497316
-1.0,77,51.204428
1.0,1,51.214211
1.0,98,52.150531
1.0,1,52.160658
-1.0,178,53.866852
1.0,1,53.876262
-1.0,174,55.552809
-1.0,81,56.316705
-1.0,133,57.574865
-1.0,133,58.811927
-1.0,132,60.062483
-1.0,95,60.983486
-1.0,132,62.212009
-1.0,91,63.038327
1.0,87,63.862509
-1.0,156,65.288903
1.0,1,65.298402
1.0,1,65.308619
-1.0,149,66.664385
1.0,1,66.674812
-1.0,144,68.017744
1.0,1,68.028215
-1.0,202,69.878269
-1.0,138,71.139265
-1.0,119,72.250571
1.0,1,72.260663
1.0,1,72.270531
-1.0,99,73.213238
-1.0,157,74.660963
-1.0,165,76.160907
1.0,1,76.170331
1.0,1,76.179621
1.0,1,76.190186
-1.0,104,77.133132
-1.0,351,80.420537
1.0,1,80.430841
-1.0,107,81.445521
-1.0,450,85.642536
-1.0,162,87.20689
1.0,1,87.217404
-1.0,277,89.817483
0.0,1000,98.972022
0.0,1000,108.057014
1.0,1,108.066569
0.0,1000,117.082622
1.0,1,117.092079
1.0,1,117.101816
1.0,1,117.111829
0.0,1000,126.239866
1.0,1,126.25018
0.0,1000,135.36375
0.0,1000,144.474618
1.0,95,145.345558
1.0,1,145.356193
1.0,1,145.366441
0.0,1000,154.426199
1.0,1,154.436636
1.0,1,154.447377
0.0,1000,163.481432
0.0,1000,172.581696
0.0,1000,181.788377
0.0,1000,190.885541
0.0,1000,200.007891
1.0,1,200.018077
1.0,1,200.027906
1.0,1,200.038047
0.0,1000,209.201773
1.0,1,209.211854
0.0,1000,218.363921
0.0,1000,227.638726
1.0,1,227.649126
1.0,1,227.659876
0.0,1000,236.846997
0.0,1000,246.134453
1.0,1,246.145632
1.0,1,246.156325
0.0,1000,255.397953
0.0,1000,264.755266
0.0,1000,273.905284
0.0,1000,283.275235
1.0,1,283.285702
0.0,1000,292.690172
1.0,1,292.701341
1.0,1,292.712706
1.0,1,292.723699
1.0,1,292.73422
1.0,1,292.745129
1.0,1,292.755362
1.0,1,292.766035
0.0,1000,302.10395
0.0,1000,311.263057
1.0,1,311.273751
0.0,1000,320.60787
0.0,1000,329.946964
0.0,1000,339.210669
1.0,1,339.220872
1.0,1,339.231001
0.0,1000,348.659342
0.0,1000,358.198177
0.0,1000,367.62853
0.0,1000,376.954978
1.0,1,376.965343
1.0,1,376.975718
0.0,1000,386.470137
1.0,1,386.481602
1.0,1,386.493133
0.0,1000,395.983171
0.0,1000,405.348954
0.0,1000,414.851011
0.0,1000,424.300787
0.0,1000,433.60687
1.0,1,433.617721
1.0,1,433.628055
1.0,1,433.638118
1.0,1,433.648103
1.0,1,433.658707
1.0,1,433.668825
0.0,1000,443.04206
1.0,1,443.052585
0.0,1000,452.395529
1.0,124,453.593905
1.0,1,453.604355
1.0,1,453.614947
0.0,1000,463.099447
1.0,1,463.109894
0.0,1000,472.399069
1.0,1,472.409611
0.0,1000,481.829942
0.0,1000,491.152675
0.0,1000,500.565992
1.0,389,504.259559
1.0,752,511.356846
0.0,1000,520.752416
-1.0,121,521.942937
1.0,1,521.953931
-1.0,198,523.850223
0.0,1000,533.175343
0.0,1000,542.61823
1.0,1,542.62988
1.0,297,545.452483
0.0,1000,554.858261
1.0,1,554.868849
0.0,1000,564.387045
1.0,1,564.397535
0.0,1000,573.844563
1.0,1,573.85514
1.0,1,573.865709
1.0,1,573.875811
1.0,1,573.886418
1.0,1,573.896271
0.0,1000,583.287509
1.0,1,583.298002
1.0,219,585.335991
0.0,1000,594.582399
1.0,141,595.893377
1.0,1,595.90386
1.0,1,595.914219
1.0,1,595.924432
1.0,1,595.934366
0.0,1000,605.30523
0.0,1000,614.89709
1.0,934,623.721599
0.0,1000,633.176128
1.0,1,633.186442
-1.0,341,636.454359
1.0,146,637.876366
1.0,181,639.615378
-1.0,100,640.553615
-1.0,102,641.547552
1.0,1,641.558174
1.0,485,646.232014
1.0,1,646.242676
1.0,1,646.252909
1.0,1,646.263481
0.0,1000,655.782825
1.0,1,655.793237
-1.0,260,658.2903
-1.0,243,660.578513
1.0,1,660.588811
1.0,153,662.071308
1.0,1,662.081929
0.0,1000,671.738024
1.0,263,674.262254
-1.0,155,675.827478
1.0,1,675.840287
1.0,1,675.851795
1.0,1,675.862125
-1.0,410,679.848979
1.0,411,683.787244
1.0,1,683.798012
1.0,353,687.215939
1.0,180,688.960807
1.0,325,692.079464
1.0,1,692.08981
1.0,1,692.100122
1.0,96,692.991918
1.0,1,693.002255
1.0,81,693.802184
1.0,103,694.787749
1.0,76,695.503407
1.0,1,695.513739
1.0,1,695.523882
1.0,113,696.612849
-1.0,232,698.83385
1.0,1,698.844356
1.0,87,699.709304
1.0,1,699.72044
1.0,1,699.731904
1.0,1,699.743987
1.0,1,699.756102
-1.0,220,701.863287
1.0,1,701.873883
1.0,98,702.784808
-1.0,621,708.798458
1.0,1,708.80905
1.0,1,708.819469
1.0,82,709.631201
1.0,1,709.641915
1.0,101,710.623157
1.0,73,711.322899
1.0,1,711.333911
1.0,1,711.345117
1.0,1,711.355659
1.0,1,711.366858
1.0,79,712.116626
1.0,1,712.126989
1.0,65,712.756152
1.0,167,714.403358
-1.0,429,718.568716
1.0,123,719.742271
1.0,1,719.75286
1.0,1,719.763667
1.0,1,719.774354
1.0,91,720.642339
1.0,1,720.652867
1.0,1,720.663135
-1.0,79,721.419068
1.0,131,722.67361
1.0,89,723.550827
1.0,1,723.561131
1.0,1,723.571832
1.0,1,723.582146
1.0,95,724.513749
1.0,59,725.076911
1.0,86,725.92026
-1.0,110,726.973046
1.0,1,726.983581
1.0,64,727.621354
1.0,1,727.631769
0.0,1000,737.350487
1.0,107,738.350161
1.0,1,738.360222
-1.0,121,739.536344
1.0,725,746.458311
1.0,121,747.596243
1.0,1,747.606558
1.0,1,747.6169
1.0,94,748.515954
1.0,1,748.526364
1.0,1,748.536404
1.0,984,758.198794
1.0,151,759.68445
1.0,106,760.75022
1.0,177,762.513987
1.0,73,763.225024
1.0,83,764.043797
1.0,1,764.055152
-1.0,428,768.287835
1.0,1,768.298893
1.0,166,769.941223
1.0,1,769.951967
1.0,112,771.033783
1.0,291,773.790951
1.0,1,773.801225
1.0,25,774.034909
1.0,1,774.044936
1.0,1,774.05503
1.0,100,775.013046
0.0,1000,784.754135
1.0,85,785.567688
1.0,65,786.219617
1.0,1,786.230196
1.0,1,786.241431
1.0,82,787.044104
1.0,70,787.719164
1.0,84,788.556129
-1.0,172,790.293099
1.0,126,791.57738
1.0,87,792.452104
-1.0,497,797.457833
1.0,81,798.232262
1.0,1,798.244647
-1.0,51,798.73988
1.0,116,799.896327
-1.0,198,801.792088
1.0,177,803.498698
1.0,259,806.035873
1.0,1,806.048475
1.0,62,806.679235
1.0,73,807.376305
1.0,235,809.722963
1.0,1,809.733142
1.0,105,810.757437
1.0,1,810.767431
1.0,121,811.941016
-1.0,88,812.804799
1.0,75,813.55932
1.0,1,813.570107
1.0,86,814.428339
1.0,1,814.438957
1.0,1,814.449266
1.0,1,814.459699
1.0,1,814.470037
1.0,1,814.481119
1.0,62,815.093157
1.0,62,815.725521
1.0,1,815.736897
1.0,71,816.460048
1.0,1,816.471378
1.0,1,816.482753
1.0,66,817.138742
-1.0,211,819.210178
1.0,108,820.294387
1.0,1,820.304708
1.0,67,820.962547
-1.0,416,825.099638
1.0,1,825.110081
1.0,1,825.121186
-1.0,73,825.85931
1.0,1,825.869867
1.0,1,825.880874
1.0,1,825.891801
1.0,1,825.902303
1.0,1,825.913034
1.0,183,827.764023
-1.0,131,829.058536
0.0,1000,838.642746
1.0,137,840.002983
-1.0,194,841.876725
1.0,1,841.887061
1.0,1,841.898757
1.0,1,841.909895
-1.0,108,843.027447
1.0,1,843.038491
1.0,131,844.322692
1.0,1,844.332656
1.0,1,844.342688
1.0,1,844.353946
1.0,173,846.0942
1.0,1,846.106536
1.0,77,846.865859
1.0,1,846.876091
1.0,101,847.873095
1.0,112,848.967896
1.0,1,848.978983
1.0,1,848.990745
1.0,1,849.002229
1.0,458,853.549028
1.0,59,854.119888
1.0,174,855.792808
1.0,1,855.802728
1.0,79,856.550427
-1.0,261,859.066718
1.0,89,859.912789
1.0,1,859.922893
0.0,1000,869.668245
1.0,71,870.389843
1.0,1,870.399873
1.0,1,870.410383
1.0,1,870.420373
1.0,1,870.430266
0.0,1000,880.257016
1.0,1,880.268041
1.0,1,880.279077
1.0,91,881.191819
-1.0,193,883.134184
1.0,88,884.014654
1.0,96,884.962334
1.0,1,884.972662
1.0,1,884.984371
1.0,350,888.457235
0.0,1000,898.250914
1.0,1,898.262039
1.0,83,899.063901
1.0,1,899.074867
1.0,1,899.086092
1.0,1,899.09828
1.0,1,899.109523
-1.0,205,901.080924
1.0,1,901.091451
1.0,1,901.101915
1.0,86,901.943313
1.0,123,903.140283
1.0,1,903.151235
1.0,1,903.163327
1.0,57,903.731559
1.0,72,904.429343
1.0,1,904.440228
1.0,1,904.45182
1.0,1,904.463446
1.0,1,904.474156
1.0,151,905.925493
1.0,242,908.278522
1.0,1,908.289004
1.0,1,908.299571
1.0,92,909.173179
1.0,67,909.860526
1.0,142,911.271151
1.0,1,911.282312
1.0,87,912.155994
1.0,1,912.166217
1.0,1,912.177089
1.0,86,913.033193
1.0,1,913.044771
1.0,1,913.056328
1.0,103,914.094196
1.0,1,914.10539
1.0,1,914.116007
1.0,113,915.266655
1.0,75,916.031
1.0,1,916.041978
1.0,171,917.764174
1.0,1,917.775
1.0,1,917.78522
1.0,81,918.586134
1.0,1,918.597294
1.0,1,918.60873
1.0,151,920.154199
1.0,1,920.165078
1.0,129,921.472669
1.0,125,922.676295
1.0,1,922.686988
1.0,1,922.697597
1.0,1,922.7077
1.0,1,922.71772
1.0,196,924.634726
1.0,1,924.645281
1.0,1,924.655975
1.0,1,924.667184
1.0,565,930.3413
1.0,1,930.351406
1.0,1,930.361907
1.0,115,931.522834
1.0,1,931.533301
1.0,1,931.544022
0.0,1000,941.282747
1.0,1,941.293758
1.0,1,941.304988
1.0,1,941.316509
1.0,1,941.327628
1.0,90,942.212118
1.0,1,942.222791
1.0,1,942.235127
1.0,62,942.846765
1.0,1,942.857144
1.0,61,943.431359
1.0,1,943.441657
1.0,104,944.44804
1.0,1,944.459178
1.0,57,945.018565
1.0,229,947.320602
1.0,1,947.331716
1.0,1,947.342774
1.0,147,948.823116
1.0,65,949.469455
1.0,172,951.190183
1.0,64,951.862906
1.0,1,951.874785
1.0,1,951.885666
1.0,1,951.896528
1.0,1,951.908586
1.0,1,951.919345
1.0,1,951.92988
1.0,108,952.977813
1.0,896,961.896286
1.0,1,961.908188
1.0,1,961.919816
1.0,119,963.126749
1.0,1,963.137373
1.0,159,964.712606
1.0,82,965.504718
1.0,84,966.340696
1.0,79,967.098952
1.0,74,967.809773
1.0,1,967.819905
1.0,64,968.422479
1.0,277,971.104104
1.0,1,971.114393
1.0,1,971.125094
1.0,132,972.430689
1.0,55,972.980815
1.0,1,972.990962
1.0,65,973.649244
1.0,1,973.659405
1.0,1,973.669442
1.0,1,973.679345
1.0,116,974.776896
1.0,67,975.437748
1.0,1,975.44813
1.0,1,975.458695
1.0,118,976.629079
-1.0,83,977.470653
1.0,53,978.003839
1.0,1,978.014808
1.0,62,978.64072
1.0,143,980.043946
1.0,1,980.05487
1.0,1,980.066945
1.0,80,980.838442
1.0,80,981.617613
1.0,88,982.474591
-1.0,152,983.980312
1.0,1,983.991049
1.0,116,985.116161
1.0,1,985.127118
1.0,72,985.818097
1.0,70,986.515935
1.0,1,986.526639
1.0,1,986.538329
1.0,219,988.724411
1.0,64,989.357185
1.0,1,989.367093
1.0,1,989.376994
1.0,1,989.387184
1.0,1,989.397919
1.0,1,989.407944
1.0,1,989.418047
1.0,1,989.427812
1.0,96,990.372443
-1.0,67,991.035803
1.0,81,991.838304
1.0,83,992.63686
1.0,77,993.390959
1.0,1,993.401421
1.0,1,993.411503
1.0,105,994.446116
1.0,1,994.456051
1.0,104,995.446381
1.0,85,996.265726
1.0,111,997.346558
1.0,1,997.356952
1.0,87,998.256105
1.0,116,999.404701
1.0,1,999.415752
1.0,1,999.426957
1.0,115,1000.589432
1.0,1,1000.600505
1.0,1,1000.612
1.0,104,1001.675807
1.0,158,1003.342525
1.0,93,1004.301123
1.0,143,1005.73321
1.0,70,1006.44204
1.0,98,1007.427605
1.0,74,1008.175255
-1.0,90,1009.104539
1.0,111,1010.215014
1.0,110,1011.321946
1.0,61,1011.932146
1.0,1,1011.942441
-1.0,51,1012.460263
1.0,60,1013.045846
1.0,1,1013.056858
1.0,1,1013.067291
1.0,1,1013.077395
1.0,153,1014.554024
1.0,150,1016.028323
1.0,68,1016.720416
1.0,1,1016.730754
1.0,147,1018.177317
1.0,98,1019.131437
1.0,114,1020.240726
1.0,103,1021.248913
1.0,1,1021.259378
1.0,1,1021.271474
1.0,1,1021.287472
1.0,1,1021.302119
1.0,1,1021.317815
1.0,179,1023.088732
1.0,106,1024.122685
1.0,1,1024.132824
1.0,80,1024.926471
1.0,1,1024.937381
1.0,128,1026.212965
1.0,122,1027.442887
1.0,1,1027.454293
1.0,154,1029.026785
1.0,384,1032.845309
1.0,125,1034.07325
1.0,1,1034.083341
1.0,61,1034.688647
1.0,1,1034.69973
1.0,1,1034.710988
1.0,1,1034.723027
1.0,71,1035.439046
1.0,71,1036.175372
1.0,1,1036.186945
1.0,144,1037.629517
1.0,68,1038.289906
1.0,159,1039.881153
-1.0,103,1040.947664
1.0,53,1041.467774
1.0,65,1042.108982
1.0,102,1043.173928
1.0,152,1044.709304
1.0,76,1045.489183
1.0,133,1046.823622
1.0,1,1046.834463
1.0,106,1047.889471
1.0,64,1048.559283
1.0,282,1051.353024
1.0,164,1052.958638
1.0,77,1053.703285
1.0,89,1054.589196
1.0,1,1054.599928
1.0,61,1055.228533
1.0,1,1055.241397
1.0,1,1055.252893
1.0,137,1056.683988
1.0,156,1058.23271
-1.0,101,1059.213366
1.0,1,1059.223997
1.0,1,1059.234071
1.0,1,1059.244464
1.0,1,1059.255154
1.0,84,1060.071305
1.0,1,1060.081711
1.0,124,1061.312629
1.0,1,1061.324076
1.0,69,1062.005933
1.0,146,1063.472135
1.0,87,1064.326751
1.0,65,1064.963357
1.0,52,1065.482191
1.0,50,1065.986599
1.0,99,1066.944169
1.0,65,1067.629303
1.0,83,1068.467551
1.0,1,1068.477839
1.0,1,1068.488057
1.0,81,1069.265826
1.0,1,1069.276047
-1.0,57,1069.851853
1.0,1,1069.863795
1.0,57,1070.467642
1.0,1,1070.480384
1.0,94,1071.43178
1.0,75,1072.170875
1.0,1,1072.180814
1.0,1,1072.190811
1.0,1,1072.20116
1.0,1,1072.211143
-1.0,80,1072.979298
1.0,98,1073.944343
-1.0,104,1074.965961
1.0,97,1075.912456
1.0,59,1076.517629
1.0,128,1077.8675
1.0,89,1078.72875
1.0,1,1078.739282
1.0,1,1078.7499
1.0,1,1078.760778
1.0,60,1079.346615
1.0,90,1080.218787
1.0,74,1080.951233
1.0,86,1081.814281
1.0,62,1082.418185
1.0,1,1082.429563
1.0,1,1082.440102
1.0,1,1082.451143
1.0,73,1083.155828
1.0,161,1084.711046
1.0,1,1084.721684
1.0,83,1085.546452
1.0,94,1086.509039
1.0,91,1087.427292
1.0,56,1087.969066
1.0,112,1089.06384
1.0,39,1089.446286
1.0,85,1090.280958
1.0,1,1090.291668
1.0,86,1091.199999
1.0,128,1092.485291
1.0,68,1093.152536
1.0,96,1094.07719
1.0,1,1094.088555
1.0,1,1094.098965
1.0,1,1094.11039
1.0,1,1094.120908
1.0,69,1094.773046
1.0,1,1094.782985
1.0,1,1094.793003
1.0,1,1094.803443
1.0,74,1095.539221
1.0,106,1096.588124
1.0,1,1096.599358
1.0,1,1096.610297
1.0,1,1096.621042
1.0,1,1096.631535
1.0,1,1096.641975
1.0,73,1097.353229
1.0,108,1098.428399
1.0,91,1099.334275
1.0,1,1099.344596
1.0,1,1099.355743
1.0,1,1099.366545
1.0,60,1099.984928
1.0,67,1100.669924
1.0,1,1100.680492
1.0,117,1101.844738
1.0,1,1101.855067
1.0,1,1101.864944
1.0,1,1101.875373
1.0,51,1102.371975
1.0,1,1102.382121
1.0,63,1103.016822
1.0,88,1103.85934
1.0,1,1103.870264
1.0,1,1103.880979
1.0,1,1103.891523
1.0,63,1104.499604
1.0,1,1104.509821
1.0,1,1104.519729
1.0,67,1105.173383
-1.0,82,1105.966555
1.0,84,1106.793989
1.0,107,1107.859302
1.0,57,1108.421612
1.0,1,1108.433338
1.0,79,1109.207596
1.0,1,1109.217792
1.0,1,1109.227609
1.0,101,1110.219806
1.0,128,1111.502896
-1.0,87,1112.403404
1.0,1,1112.414443
1.0,82,1113.235305
1.0,1,1113.245327
1.0,129,1114.520517
1.0,70,1115.203018
1.0,136,1116.567538
1.0,1,1116.578012
1.0,1,1116.589319
1.0,1,1116.599943
1.0,1,1116.610193
1.0,102,1117.652969
1.0,1,1117.66373
1.0,1,1117.675894
1.0,169,1119.371553
1.0,1,1119.383632
1.0,70,1120.103317
1.0,90,1121.018276
1.0,116,1122.174142
1.0,1,1122.184485
1.0,1,1122.194648
1.0,89,1123.040712
1.0,92,1123.919533
1.0,165,1125.579676
1.0,1,1125.591125
1.0,1,1125.602331
1.0,221,1127.831578
1.0,87,1128.685057
1.0,1,1128.696608
1.0,1,1128.706737
1.0,1,1128.716785
1.0,68,1129.368488
1.0,71,1130.090332
1.0,1,1130.100431
1.0,1,1130.110735
1.0,123,1131.315366
1.0,149,1132.806266
1.0,1,1132.817252
1.0,75,1133.572194
1.0,95,1134.493704
1.0,87,1135.329788
1.0,1,1135.340221
1.0,110,1136.431859
1.0,1,1136.442347
1.0,91,1137.318367
1.0,89,1138.175885
1.0,75,1138.933411
1.0,82,1139.722038
1.0,72,1140.418575
1.0,52,1140.946978
1.0,1,1140.957038
1.0,97,1141.894559
1.0,61,1142.491164
1.0,111,1143.589077
1.0,83,1144.472201
1.0,86,1145.322767
1.0,1,1145.333314
1.0,1,1145.344929
1.0,1,1145.355864
1.0,118,1146.577177
1.0,1,1146.587242
1.0,75,1147.333766
1.0,1,1147.343795
1.0,93,1148.253898
1.0,1,1148.264855
1.0,77,1149.034364
1.0,1,1149.044952
1.0,1,1149.054883
1.0,61,1149.654834
1.0,90,1150.54846
1.0,1,1150.558351
1.0,58,1151.140965
1.0,108,1152.237319
1.0,1,1152.247358
1.0,1,1152.257484
1.0,1,1152.268069
1.0,1,1152.278461
1.0,1,1152.288495
1.0,66,1152.938964
1.0,1,1152.950127
1.0,1,1152.959996
1.0,1,1152.970046
1.0,1,1152.979988
1.0,1,1152.990407
1.0,105,1154.023956
1.0,1,1154.034455
1.0,83,1154.8611
1.0,1,1154.872349
1.0,66,1155.557208
1.0,1,1155.567566
1.0,1,1155.578179
1.0,1,1155.589076
1.0,1,1155.600249
1.0,106,1156.653068
1.0,1,1156.663643
1.0,86,1157.525486
1.0,1,1157.537122
1.0,92,1158.494447
1.0,83,1159.317661
1.0,73,1160.055179
1.0,1,1160.065452
1.0,1,1160.076394
1.0,1,1160.087255
1.0,66,1160.755148
1.0,59,1161.331033
1.0,73,1162.040022
1.0,1,1162.050313
1.0,98,1163.028304
1.0,128,1164.338414
1.0,1,1164.348938
1.0,54,1164.912608
1.0,1,1164.923256
1.0,113,1166.084728
1.0,76,1166.820453
1.0,185,1168.679974
1.0,96,1169.668339
1.0,70,1170.398281
1.0,67,1171.067132
1.0,104,1172.07336
1.0,79,1172.851361
1.0,1,1172.861616
1.0,1,1172.872452
1.0,1,1172.883231
1.0,68,1173.557354
1.0,94,1174.484426
1.0,1,1174.494604
1.0,65,1175.168994
1.0,77,1175.935326
1.0,1,1175.946311
1.0,1,1175.956545
-1.0,78,1176.776106
1.0,1,1176.787446
1.0,1,1176.797676
1.0,1,1176.808046
1.0,1,1176.818391
1.0,1,1176.829776
1.0,89,1177.71714
1.0,1,1177.728475
1.0,1,1177.739815
1.0,1,1177.750642
1.0,86,1178.575521
1.0,1,1178.586286
1.0,1,1178.596987
1.0,99,1179.575253
1.0,66,1180.267209
1.0,79,1181.062138
1.0,81,1181.854397
1.0,97,1182.795029
1.0,96,1183.760086
1.0,60,1184.381844
1.0,1,1184.392456
1.0,75,1185.186567
1.0,101,1186.223997
1.0,1,1186.235704
1.0,237,1188.606564
1.0,54,1189.152213
1.0,1,1189.162333
1.0,1,1189.172749
1.0,105,1190.267165
1.0,1,1190.277542
1.0,84,1191.120138
1.0,1,1191.131274
1.0,1,1191.141548
1.0,101,1192.210748
1.0,62,1192.834128
1.0,64,1193.460812
1.0,1,1193.470749
1.0,1,1193.48098
1.0,69,1194.170193
1.0,92,1195.087607
1.0,161,1196.701704
1.0,1,1196.711862
1.0,1,1196.722083
1.0,138,1198.111995
1.0,65,1198.742157
1.0,82,1199.55136
1.0,1,1199.561392
-1.0,96,1200.499691
1.0,1,1200.510351
1.0,1,1200.520614
1.0,66,1201.165664
1.0,1,1201.175898
1.0,74,1201.896332
1.0,1,1201.908335
1.0,115,1203.052975
1.0,93,1203.973474
1.0,129,1205.278727
1.0,1,1205.289615
1.0,80,1206.081511
1.0,60,1206.716879
1.0,91,1207.647653
1.0,112,1208.803068
1.0,80,1209.583018
1.0,62,1210.196441
1.0,1,1210.2075
