#{"t_start": 1760797574.2879665, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,88,0.338807
1.0,1,0.342102
1.0,1,0.345006
-1.0,98,0.596799
1.0,1,0.599776
1.0,1,0.60306
-1.0,120,0.928421
-1.0,72,1.127308
-1.0,105,1.411701
1.0,1,1.415022
1.0,1,1.41797
-1.0,132,1.765037
1.0,1,1.768459
1.0,1,1.771328
-1.0,80,1.978067
1.0,1,1.981457
1.0,1,1.984941
-1.0,90,2.224523
1.0,1,2.227393
1.0,1,2.230345
1.0,103,2.497987
1.0,1,2.500932
1.0,1,2.504277
-1.0,173,3.192734
1.0,1,3.202091
-1.0,72,3.841653
-1.0,102,4.778709
1.0,1,4.788947
-1.0,106,5.821089
-1.0,137,7.100329
1.0,1,7.110716
-1.0,121,8.302371
-1.0,97,9.235702
1.0,1,9.246785
-1.0,78,9.998628
1.0,1,10.00863
1.0,1,10.018923
1.0,1,10.029396
-1.0,120,11.148082
1.0,1,11.158363
-1.0,165,12.669215
1.0,1,12.678584
-1.0,72,13.337165
1.0,1,13.347015
1.0,1,13.359152
-1.0,102,14.353526
-1.0,101,15.323095
1.0,1,15.334571
1.0,1,15.345478
1.0,1,15.356539
-1.0,99,16.28635
-1.0,81,17.067518
-1.0,82,17.824943
1.0,1,17.835131
-1.0,79,18.552773
1.0,1,18.562096
1.0,1,18.571583
-1.0,175,20.243702
-1.0,88,21.075073
-1.0,111,22.119828
-1.0,208,24.106176
1.0,1,24.115802
-1.0,80,24.906007
1.0,1,24.917125
-1.0,137,26.259625
1.0,137,27.525303
-1.0,182,29.222397
-1.0,91,30.062188
-1.0,84,30.86717
-1.0,127,32.052433
-1.0,147,33.468719
1.0,1,33.479522
-1.0,75,34.174318
-1.0,86,34.987226
-1.0,65,35.587183
1.0,1,35.596627
1.0,1,35.606301
-1.0,67,36.253974
-1.0,89,37.111343
1.0,1,37.121679
1.0,1,37.132317
-1.0,74,37.848938
1.0,1,37.858189
-1.0,69,38.528398
-1.0,96,39.412747
1.0,1,39.422437
-1.0,109,40.453932
1.0,1,40.463746
1.0,1,40.473752
1.0,1,40.483563
-1.0,94,41.34306
-1.0,76,42.062697
1.0,1,42.072905
1.0,1,42.083385
1.0,1,42.093326
1.0,1,42.103431
1.0,1,42.114064
1.0,1,42.125067
-1.0,101,43.08671
1.0,1,43.096639
-1.0,102,44.074545
1.0,1,44.084286
-1.0,127,45.248156
1.0,1,45.258898
-1.0,128,46.469165
1.0,1,46.478658
1.0,1,46.488724
1.0,1,46.498182
-1.0,103,47.437183
-1.0,90,48.30079
-1.0,122,49.450111
-1.0,97,50.354297
-1.0,168,51.925192
-1.0,210,53.931979
1.0,1,53.941691
1.0,1,53.951322
-1.0,57,54.503082
-1.0,84,55.316141
-1.0,229,57.484555
1.0,1,57.494361
-1.0,149,58.878175
-1.0,183,60.641056
1.0,1,60.651275
