#{"t_start": 1760797574.2744036, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,1,0.126525
-1.0,78,0.324801
1.0,1,0.327674
1.0,1,0.331033
1.0,1,0.334318
-1.0,108,0.615058
1.0,1,0.618376
-1.0,78,0.828271
-1.0,106,1.119716
1.0,1,1.123021
-1.0,156,1.544352
1.0,1,1.547467
1.0,160,1.965727
-1.0,84,2.188434
-1.0,125,2.516248
-1.0,78,2.723752
-1.0,86,3.123822
1.0,107,4.086613
-1.0,85,4.866255
1.0,1,4.876052
1.0,1,4.886258
1.0,75,5.628922
1.0,1,5.640295
1.0,1,5.651531
-1.0,84,6.414544
1.0,1,6.425377
-1.0,97,7.379717
-1.0,109,8.425884
-1.0,83,9.228464
-1.0,168,10.826069
1.0,1,10.83649
1.0,140,12.117738
1.0,1,12.127595
-1.0,87,12.925054
-1.0,215,14.991002
-1.0,39,15.367903
-1.0,118,16.481735
1.0,89,17.333721
-1.0,77,18.038886
1.0,1,18.04887
-1.0,94,18.905789
1.0,1,18.917042
-1.0,148,20.336683
-1.0,81,21.107767
-1.0,68,21.751967
1.0,1,21.766429
-1.0,129,22.970714
-1.0,62,23.574136
1.0,1,23.585764
1.0,1,23.596381
-1.0,91,24.457639
-1.0,110,25.574783
1.0,1,25.584175
-1.0,109,26.61327
-1.0,53,27.120226
1.0,1,27.129936
1.0,1,27.139716
-1.0,81,27.878708
1.0,92,28.722474
1.0,1,28.732117
-1.0,103,29.693087
1.0,82,30.468979
1.0,173,32.093846
-1.0,128,33.326867
1.0,1,33.33677
-1.0,77,34.054093
1.0,1,34.063891
-1.0,112,35.124256
-1.0,119,36.242647
-1.0,134,37.539768
1.0,247,39.89271
1.0,1,39.902556
1.0,1,39.912614
1.0,1,39.922427
-1.0,137,41.17863
-1.0,76,41.902138
-1.0,88,42.742726
-1.0,74,43.459741
1.0,1,43.472023
1.0,1,43.485623
1.0,1,43.500296
-1.0,129,44.685716
1.0,1,44.695034
1.0,1,44.704704
1.0,1,44.714879
1.0,1,44.724743
1.0,1,44.735024
-1.0,78,45.455534
1.0,1,45.465354
-1.0,80,46.221089
-1.0,133,47.438918
1.0,1,47.448946
1.0,1,47.459123
1.0,1,47.468669
1.0,1,47.478241
-1.0,68,48.133371
1.0,1,48.143755
1.0,1,48.153597
-1.0,80,48.911479
1.0,1,48.922332
