#{"t_start": 1760797574.2690132, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,97,0.381053
1.0,1,0.38397
-1.0,212,0.945281
-1.0,66,1.127577
-1.0,98,1.394939
1.0,1,1.397829
-1.0,185,1.886187
-1.0,131,2.230334
-1.0,98,2.487809
-1.0,122,2.813901
-1.0,71,3.273933
-1.0,114,4.297974
1.0,1,4.307767
1.0,1,4.31777
1.0,1,4.328118
-1.0,132,5.594001
-1.0,76,6.290326
1.0,1,6.299657
1.0,1,6.309844
1.0,1,6.31924
1.0,1,6.329543
-1.0,124,7.547785
-1.0,110,8.589632
-1.0,50,9.069039
1.0,1,9.07938
-1.0,95,10.006024
-1.0,121,11.135018
-1.0,96,12.008346
-1.0,100,12.929506
-1.0,48,13.375808
1.0,1,13.387061
1.0,1,13.397078
-1.0,51,13.89453
1.0,1,13.904815
-1.0,49,14.381276
1.0,1,14.390887
1.0,1,14.401576
1.0,1,14.411627
1.0,1,14.42198
-1.0,82,15.206902
-1.0,136,16.497619
1.0,1,16.507956
1.0,1,16.519029
1.0,1,16.529486
-1.0,74,17.235818
1.0,1,17.246477
1.0,115,18.296715
1.0,1,18.306175
-1.0,166,19.860835
1.0,1,19.871213
1.0,1,19.881895
-1.0,89,20.732044
-1.0,90,21.604789
1.0,1,21.614615
-1.0,91,22.4479
1.0,1,22.457466
1.0,1,22.466769
1.0,1,22.476345
1.0,1,22.485846
-1.0,44,22.90479
1.0,1,22.91478
1.0,1,22.924965
1.0,154,24.403378
-1.0,144,25.864745
-1.0,113,26.922257
1.0,1,26.932103
-1.0,133,28.158766
-1.0,70,28.79587
-1.0,85,29.588774
-1.0,117,30.693763
1.0,1,30.703737
1.0,167,32.294655
-1.0,80,33.056715
-1.0,101,33.996055
-1.0,98,34.911841
-1.0,74,35.60404
-1.0,97,36.549642
1.0,1,36.559357
-1.0,88,37.397413
1.0,1,37.407135
1.0,1,37.41763
1.0,1,37.427516
-1.0,112,38.515677
1.0,1,38.526167
-1.0,104,39.489059
1.0,1,39.499503
1.0,1,39.509801
-1.0,76,40.236537
-1.0,154,41.648395
1.0,147,43.052419
-1.0,80,43.837169
1.0,1,43.846423
1.0,1,43.856065
1.0,1,43.865443
1.0,1,43.874925
1.0,97,44.768408
-1.0,95,45.648607
1.0,1,45.659459
1.0,1,45.670331
1.0,1,45.680427
1.0,130,46.88715
-1.0,133,48.137787
1.0,1,48.148242
-1.0,98,49.081593
-1.0,83,49.838781
1.0,1,49.848403
-1.0,97,50.754367
1.0,1,50.763934
-1.0,192,52.587329
1.0,182,54.32539
1.0,1,54.336472
-1.0,95,55.254421
-1.0,59,55.815831
-1.0,68,56.471424
1.0,1,56.484228
1.0,1,56.496565
1.0,1,56.508303
1.0,1,56.520257
1.0,1,56.532221
1.0,1,56.542846
1.0,1,56.553415
1.0,1,56.563782
1.0,1,56.573708
1.0,1,56.585037
1.0,1,56.595899
-1.0,133,57.807938
1.0,1,57.817797
1.0,1,57.827224
1.0,1,57.836783
1.0,1,57.846362
1.0,1,57.8558
-1.0,139,59.159564
1.0,113,60.232131
1.0,1,60.242289
1.0,1,60.253217
1.0,1,60.263129
1.0,1,60.273207
1.0,1,60.283872
-1.0,78,61.041095
-1.0,148,62.410687
1.0,310,65.271471
-1.0,204,67.145873
-1.0,140,68.444774
1.0,1,68.4548
-1.0,229,70.552038
1.0,407,74.34373
1.0,124,75.475524
-1.0,422,79.335004
-1.0,166,80.927874
1.0,1,80.938479
1.0,181,82.628583
1.0,1,82.638803
-1.0,132,83.86127
1.0,279,86.517649
1.0,475,91.046806
1.0,1,91.057314
-1.0,285,93.625967
1.0,1,93.636287
1.0,1,93.647009
1.0,1,93.657112
0.0,1000,102.801486
0.0,1000,111.796043
0.0,1000,120.868419
0.0,1000,129.954027
0.0,1000,139.088077
0.0,1000,148.182047
1.0,1,148.191756
0.0,1000,157.247611
0.0,1000,166.319105
1.0,1,166.33477
0.0,1000,175.404284
1.0,1,175.41468
0.0,1000,184.667609
0.0,1000,193.689814
1.0,1,193.699578
1.0,1,193.715071
1.0,1,193.730759
1.0,1,193.744536
0.0,1000,202.91984
1.0,1,202.929623
0.0,1000,212.046328
0.0,1000,221.285293
1.0,1,221.295745
1.0,1,221.306239
1.0,1,221.317199
1.0,1,221.327867
0.0,1000,230.611651
0.0,1000,239.709852
1.0,1,239.724191
0.0,1000,249.084923
0.0,1000,258.382741
1.0,95,259.266841
1.0,1,259.277472
0.0,1000,268.462834
1.0,1,268.472771
1.0,1,268.48301
0.0,1000,277.743599
1.0,1,277.755142
0.0,1000,287.213063
0.0,1000,296.594612
0.0,1000,305.821331
1.0,1,305.831965
0.0,1000,315.056947
1.0,1,315.067453
0.0,1000,324.363145
1.0,1,324.374921
0.0,1000,333.753601
1.0,1,333.763376
1.0,1,333.773422
1.0,1,333.783724
0.0,1000,343.06273
1.0,1,343.073436
1.0,1,343.084208
0.0,1000,352.56493
1.0,1,352.575229
1.0,476,357.123006
0.0,1000,366.577935
1.0,1,366.58786
1.0,1,366.598475
1.0,1,366.608575
1.0,418,370.584282
0.0,1000,379.92482
1.0,1,379.935911
1.0,1,379.946851
0.0,1000,389.407276
0.0,1000,398.813954
0.0,1000,408.286878
1.0,1,408.297344
0.0,1000,417.788378
0.0,1000,427.192278
0.0,1000,436.546269
0.0,1000,445.912199
0.0,1000,455.287574
1.0,1,455.298391
1.0,1,455.309204
1.0,1,455.320378
0.0,1000,464.739284
0.0,1000,474.050642
0.0,1000,483.502377
0.0,1000,492.835786
0.0,1000,502.24615
1.0,1,502.256944
1.0,1,502.267234
0.0,1000,511.704659
0.0,1000,521.10665
0.0,1000,530.564415
1.0,1,530.574655
0.0,1000,539.881686
1.0,1,539.89183
0.0,1000,549.385244
1.0,1,549.395759
1.0,1,549.406714
1.0,1,549.417581
1.0,1,549.429574
0.0,1000,558.879115
0.0,1000,568.336182
1.0,1,568.346439
1.0,1,568.356781
1.0,1,568.366758
1.0,1,568.377226
1.0,1,568.387417
1.0,165,569.965615
0.0,1000,579.422726
0.0,1000,588.788139
1.0,1,588.798449
1.0,1,588.808833
1.0,1,588.818815
0.0,1000,598.031446
1.0,1,598.041629
1.0,219,600.073375
1.0,215,602.124865
1.0,1,602.136136
0.0,1000,611.6338
0.0,1000,621.151358
-1.0,345,624.439576
1.0,1,624.450791
1.0,1,624.461304
0.0,1000,633.88214
1.0,468,638.408728
-1.0,166,639.988193
1.0,1,639.998432
1.0,1,640.008747
0.0,1000,649.654872
-1.0,153,651.104951
1.0,1,651.116118
1.0,1,651.128436
-1.0,173,652.771011
1.0,1,652.781268
1.0,204,654.689548
1.0,1,654.699517
-1.0,919,663.484842
-1.0,269,666.077511
1.0,396,669.829198
1.0,199,671.826339
1.0,1,671.836735
1.0,1,671.847399
1.0,1,671.858264
-1.0,265,674.419582
1.0,94,675.370194
1.0,70,676.05585
1.0,74,676.765322
0.0,1000,686.426487
1.0,147,687.857841
1.0,1,687.869535
1.0,265,690.435709
0.0,1000,700.040681
1.0,1,700.051157
1.0,89,700.930395
0.0,1000,710.554786
-1.0,101,711.534304
1.0,310,714.550226
1.0,1,714.56079
1.0,1,714.571854
1.0,256,717.097056
1.0,1,717.107238
1.0,1,717.117367
-1.0,563,722.485242
1.0,92,723.367445
1.0,179,725.131603
1.0,1,725.142493
1.0,104,726.147185
0.0,1000,735.877227
1.0,76,736.633567
1.0,1,736.644848
0.0,1000,746.172839
-1.0,894,754.881135
1.0,1,754.89127
1.0,99,755.867242
1.0,142,757.246386
-1.0,259,759.805535
1.0,1,759.816633
1.0,229,762.101091
1.0,1,762.111433
1.0,1,762.121595
1.0,1,762.133049
1.0,113,763.245521
1.0,1,763.255718
-1.0,68,763.928435
1.0,1,763.938824
1.0,110,765.009298
1.0,99,765.987259
0.0,1000,775.692329
1.0,1,775.703217
1.0,1,775.713244
1.0,1,775.72479
-1.0,94,776.622402
1.0,1,776.632412
1.0,122,777.782835
1.0,1,777.792888
1.0,1,777.803004
-1.0,97,778.748666
1.0,1,778.765169
1.0,1,778.778666
-1.0,248,781.220587
1.0,1,781.231428
0.0,1000,791.111568
1.0,1,791.122434
1.0,1,791.133327
1.0,1,791.143728
1.0,1,791.155742
1.0,1,791.167138
1.0,1,791.177518
1.0,1,791.188671
1.0,269,793.877082
1.0,111,794.994467
1.0,100,796.004875
1.0,106,797.100891
1.0,109,798.141024
1.0,255,800.634067
1.0,1,800.644168
1.0,1,800.654279
1.0,1,800.664672
1.0,1,800.674909
1.0,94,801.579382
1.0,1,801.590226
1.0,124,802.772654
1.0,182,804.561275
1.0,1,804.571254
1.0,1,804.581969
1.0,1,804.592531
1.0,1,804.602823
1.0,1,804.61365
1.0,190,806.491339
1.0,92,807.375656
1.0,1,807.386168
1.0,1,807.39702
-1.0,136,808.773718
1.0,1,808.784958
1.0,1,808.795282
1.0,1,808.805464
1.0,90,809.684317
1.0,69,810.362325
1.0,1,810.373414
1.0,60,810.947819
1.0,61,811.541387
1.0,283,814.349718
1.0,72,815.063506
1.0,986,824.866018
1.0,1,824.877341
1.0,1,824.888439
1.0,1,824.899853
1.0,76,825.67137
1.0,1,825.683105
1.0,95,826.642309
1.0,98,827.643677
0.0,1000,837.294528
0.0,1000,847.151236
1.0,1,847.161298
1.0,1,847.171525
1.0,1,847.182167
1.0,1,847.192156
1.0,1,847.202506
1.0,1,847.212446
1.0,115,848.334367
1.0,1,848.346184
1.0,1,848.357693
1.0,1,848.368538
0.0,1000,858.143603
1.0,1,858.155098
1.0,363,861.633307
1.0,106,862.62639
1.0,1,862.636684
1.0,1,862.647048
1.0,1,862.657063
1.0,1,862.667147
1.0,63,863.253131
-1.0,116,864.398257
1.0,1,864.409489
1.0,1,864.420415
-1.0,99,865.394683
1.0,65,866.030178
1.0,88,866.870388
1.0,1,866.880449
1.0,1,866.890616
-1.0,79,867.666597
1.0,1,867.677783
1.0,81,868.505605
1.0,82,869.335669
1.0,74,870.068351
1.0,1,870.078719
1.0,88,870.947107
1.0,1,870.957075
1.0,70,871.64258
-1.0,92,872.525526
1.0,1,872.536288
1.0,61,873.14487
1.0,1,873.155599
1.0,71,873.862821
1.0,1,873.874007
1.0,144,875.281348
1.0,1,875.291724
1.0,186,877.134294
1.0,1,877.144574
1.0,1,877.155854
1.0,1,877.167046
1.0,1,877.178021
1.0,81,877.977296
1.0,1,877.987761
0.0,1000,887.929434
1.0,155,889.461012
1.0,1,889.471001
1.0,91,890.348546
1.0,1,890.359416
1.0,1,890.370317
0.0,1000,900.158308
1.0,708,907.062975
1.0,83,907.846318
0.0,1000,917.857006
1.0,78,918.630255
1.0,75,919.40511
-1.0,108,920.498139
1.0,1,920.508384
1.0,1,920.519631
1.0,1,920.530364
1.0,1,920.542341
1.0,1,920.55407
1.0,1,920.565323
1.0,109,921.658769
1.0,105,922.666947
1.0,83,923.458501
1.0,1,923.4685
1.0,64,924.108621
1.0,326,927.406446
1.0,111,928.527189
1.0,116,929.657442
1.0,102,930.684106
0.0,1000,940.442074
1.0,1,940.452648
-1.0,76,941.200997
1.0,106,942.255473
1.0,184,944.029306
1.0,1,944.043606
1.0,189,945.912715
1.0,1,945.923449
0.0,1000,955.93257
1.0,1,955.943159
1.0,87,956.804626
1.0,326,960.059057
1.0,1,960.069676
1.0,1,960.080358
1.0,92,960.977944
1.0,1,960.987828
1.0,155,962.548143
1.0,199,964.55125
1.0,89,965.41244
1.0,61,966.017224
1.0,1,966.027361
1.0,1,966.037493
1.0,1,966.047683
1.0,1,966.058544
1.0,62,966.659095
1.0,65,967.281107
1.0,1,967.291807
1.0,1,967.302416
1.0,98,968.233451
1.0,1,968.243773
-1.0,94,969.147268
1.0,85,969.961308
1.0,58,970.520116
1.0,118,971.701464
1.0,88,972.560828
1.0,70,973.261517
1.0,1,973.272176
1.0,1,973.284056
1.0,1,973.295197
1.0,174,974.96806
1.0,145,976.396371
1.0,1,976.406842
1.0,1,976.418097
1.0,1,976.428469
1.0,78,977.222201
1.0,125,978.489313
1.0,1,978.500616
1.0,1,978.51117
-1.0,73,979.243189
-1.0,74,979.960151
-1.0,91,980.838097
1.0,1,980.848174
1.0,534,986.06632
1.0,79,986.857389
1.0,1,986.867948
1.0,1,986.87899
1.0,1,986.889766
1.0,1,986.900055
1.0,1,986.911329
1.0,1,986.921163
1.0,1,986.9321
1.0,1,986.943354
1.0,145,988.381509
1.0,156,989.920703
1.0,1,989.931942
1.0,133,991.256499
1.0,101,992.24082
1.0,439,996.49814
1.0,1,996.508649
1.0,114,997.62681
1.0,64,998.298332
1.0,52,998.793564
1.0,1,998.804157
1.0,130,1000.1376
1.0,1,1000.148179
1.0,58,1000.728045
1.0,63,1001.364289
1.0,1,1001.375414
1.0,1,1001.386538
1.0,72,1002.149646
1.0,1,1002.162366
1.0,83,1003.031359
1.0,1,1003.042567
1.0,1,1003.054014
1.0,151,1004.596858
1.0,68,1005.252572
1.0,1,1005.262638
1.0,1,1005.273576
1.0,1,1005.28419
1.0,1,1005.294775
1.0,1,1005.304796
-1.0,72,1006.047296
1.0,1,1006.058432
1.0,1,1006.069118
1.0,1,1006.079762
1.0,1,1006.091154
1.0,58,1006.681854
1.0,1,1006.693377
1.0,108,1007.78405
1.0,1,1007.794979
1.0,132,1009.145773
1.0,115,1010.29544
1.0,100,1011.286231
1.0,87,1012.185332
1.0,1,1012.196275
1.0,117,1013.33324
1.0,87,1014.177474
1.0,1,1014.187551
1.0,1,1014.197517
1.0,1,1014.207426
1.0,1,1014.217762
1.0,1,1014.228226
1.0,154,1015.740137
1.0,119,1016.932041
1.0,87,1017.785936
1.0,1,1017.795938
1.0,179,1019.546615
1.0,1,1019.556968
1.0,97,1020.49974
1.0,52,1021.005064
1.0,149,1022.48903
1.0,1,1022.500892
1.0,1,1022.512152
1.0,107,1023.567906
-1.0,97,1024.512659
1.0,1,1024.523459
1.0,141,1025.927117
1.0,79,1026.732699
1.0,58,1027.310534
1.0,117,1028.506158
1.0,1,1028.516467
1.0,87,1029.412563
1.0,1,1029.424093
1.0,1,1029.434664
1.0,112,1030.569588
1.0,1,1030.579577
1.0,95,1031.523206
1.0,1,1031.533477
1.0,1,1031.54366
1.0,1,1031.553477
1.0,1,1031.564073
1.0,130,1032.815461
1.0,108,1033.877293
1.0,361,1037.518982
1.0,1,1037.528834
1.0,1,1037.539064
1.0,101,1038.525292
1.0,28,1038.80673
1.0,73,1039.545923
1.0,208,1041.647619
1.0,1,1041.658536
1.0,1,1041.669185
1.0,74,1042.417015
1.0,1,1042.4283
1.0,80,1043.258039
1.0,1,1043.269126
1.0,1,1043.280112
1.0,218,1045.489112
1.0,61,1046.109419
