#{"t_start": 1760797574.2829251, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,1,0.119779
-1.0,76,0.310308
-1.0,119,0.62639
1.0,1,0.630155
1.0,1,0.633464
1.0,1,0.636853
-1.0,100,0.900611
1.0,1,0.903844
1.0,1,0.907063
-1.0,80,1.128215
1.0,1,1.131528
-1.0,88,1.369944
-1.0,88,1.60678
-1.0,172,2.054832
-1.0,119,2.369579
-1.0,79,2.577556
-1.0,74,2.771897
1.0,1,2.774795
-1.0,70,3.178874
-1.0,103,4.106908
1.0,1,4.116326
-1.0,132,5.354014
-1.0,61,5.943457
-1.0,90,6.782493
1.0,1,6.793391
1.0,1,6.803289
-1.0,110,7.88635
1.0,1,7.897018
-1.0,69,8.543484
-1.0,84,9.366654
1.0,1,9.376541
1.0,104,10.368356
1.0,1,10.379757
-1.0,91,11.224692
1.0,1,11.233976
-1.0,119,12.317
-1.0,94,13.178864
1.0,1,13.189034
-1.0,76,13.931821
1.0,1,13.941475
-1.0,90,14.80782
1.0,1,14.818028
-1.0,90,15.692121
-1.0,96,16.594715
1.0,1,16.605244
1.0,1,16.615384
1.0,1,16.625476
-1.0,80,17.380966
1.0,1,17.390519
-1.0,208,19.304212
-1.0,279,21.969488
-1.0,147,23.364865
1.0,1,23.374758
-1.0,123,24.548447
1.0,181,26.335778
-1.0,70,27.004974
1.0,136,28.255324
1.0,1,28.265122
-1.0,216,30.270472
-1.0,156,31.732559
-1.0,101,32.720886
-1.0,101,33.662525
-1.0,108,34.667949
-1.0,122,35.811074
1.0,1,35.82125
1.0,1,35.830788
1.0,1,35.840767
1.0,1,35.850678
1.0,1,35.860404
1.0,1,35.870036
-1.0,91,36.761889
-1.0,87,37.59818
1.0,1,37.608043
1.0,1,37.619067
-1.0,83,38.423913
-1.0,87,39.229659
-1.0,92,40.113962
-1.0,87,40.904068
-1.0,91,41.751896
-1.0,94,42.653687
1.0,1,42.665591
-1.0,97,43.617874
1.0,1,43.627829
-1.0,92,44.459484
1.0,1,44.469318
-1.0,128,45.668232
1.0,1,45.678776
1.0,238,47.890588
1.0,1,47.900895
-1.0,87,48.729629
-1.0,120,49.845404
-1.0,106,50.834572
1.0,1,50.844406
1.0,1,50.853884
-1.0,67,51.477498
1.0,1,51.487968
1.0,1,51.499736
1.0,1,51.509843
1.0,1,51.520396
-1.0,104,52.516244
1.0,1,52.526277
1.0,1,52.536866
1.0,1,52.546723
1.0,1,52.556244
-1.0,71,53.239949
1.0,1,53.250363
-1.0,143,54.618052
-1.0,62,55.211485
1.0,1,55.222059
-1.0,110,56.266358
-1.0,119,57.391509
1.0,1,57.401128
-1.0,127,58.581414
-1.0,61,59.157856
1.0,1,59.168899
-1.0,80,59.927533
-1.0,188,61.723341
1.0,1,61.732614
1.0,1,61.742742
-1.0,101,62.659255
1.0,130,63.87974
1.0,1,63.889322
1.0,1,63.898758
1.0,1,63.90846
-1.0,209,65.820349
1.0,148,67.178652
-1.0,118,68.278767
-1.0,83,69.031628
1.0,1,69.042047
1.0,158,70.492723
1.0,1,70.502746
1.0,143,71.803219
-1.0,95,72.697143
1.0,1,72.707007
1.0,1,72.717497
1.0,1,72.726934
1.0,1,72.736756
1.0,1,72.746677
-1.0,98,73.679411
1.0,1,73.689764
1.0,1,73.700426
-1.0,201,75.543763
1.0,1,75.553492
-1.0,152,76.926981
-1.0,122,78.038346
-1.0,161,79.540611
1.0,1,79.550514
-1.0,366,83.010914
-1.0,390,86.689004
1.0,492,91.382998
1.0,373,94.772636
0.0,1000,103.874202
0.0,1000,112.87004
1.0,1,112.879873
1.0,1,112.889363
0.0,1000,121.971342
0.0,1000,131.076751
0.0,1000,140.192489
0.0,1000,149.260914
1.0,1,149.27079
1.0,1,149.280566
1.0,1,149.290367
1.0,1,149.300534
1.0,1,149.310199
0.0,1000,158.390962
0.0,1000,167.483839
1.0,1,167.49413
1.0,1,167.505702
0.0,1000,176.574527
0.0,1000,185.799664
0.0,1000,194.875209
0.0,1000,204.011045
1.0,1,204.022329
0.0,1000,213.143575
0.0,1000,222.422149
1.0,1,222.433865
0.0,1000,231.708895
0.0,1000,240.837065
0.0,1000,250.150691
0.0,1000,259.483094
0.0,1000,268.668899
1.0,1,268.680291
1.0,1,268.691215
0.0,1000,277.954808
1.0,1,277.965299
0.0,1000,287.420931
0.0,1000,296.792156
1.0,1,296.804103
0.0,1000,306.034583
1.0,635,311.871084
1.0,1,311.882202
0.0,1000,321.189034
1.0,1,321.199448
0.0,1000,330.553349
1.0,1,330.564369
0.0,1000,339.812397
1.0,1,339.822894
1.0,1,339.833135
1.0,1,339.843355
0.0,1000,349.291421
0.0,1000,358.838107
1.0,1,358.849055
0.0,1000,368.271176
0.0,1000,377.631649
0.0,1000,387.110912
0.0,1000,396.575422
0.0,1000,405.965616
0.0,1000,415.473085
0.0,1000,424.890697
1.0,1,424.900704
1.0,1,424.911172
1.0,1,424.921201
0.0,1000,434.238145
1.0,1,434.248142
0.0,1000,443.627123
0.0,1000,452.987694
1.0,1,452.998355
1.0,1,453.008831
0.0,1000,462.498741
1.0,1,462.508955
1.0,1,462.519142
1.0,1,462.529825
1.0,1,462.540093
1.0,1,462.550235
1.0,1,462.560527
1.0,1,462.570801
1.0,1,462.581156
0.0,1000,471.872318
1.0,1,471.882895
0.0,1000,481.309833
0.0,1000,490.633915
0.0,1000,500.02611
1.0,1,500.036842
1.0,1,500.047528
1.0,1,500.058658
0.0,1000,509.520972
1.0,1,509.531517
1.0,1,509.541704
1.0,1,509.552043
0.0,1000,518.920377
1.0,1,518.932117
0.0,1000,528.432578
1.0,1,528.443597
1.0,831,536.168372
1.0,268,538.703731
0.0,1000,548.175079
0.0,1000,557.619958
0.0,1000,567.091351
1.0,1,567.101545
0.0,1000,576.588048
0.0,1000,585.951044
0.0,1000,595.192125
0.0,1000,604.567546
1.0,1,604.577939
1.0,819,612.392885
-1.0,682,618.855049
1.0,510,623.708043
0.0,1000,633.163524
1.0,583,638.771711
0.0,1000,648.421631
1.0,1,648.431854
1.0,1,648.443245
0.0,1000,657.928258
1.0,1,657.939065
1.0,1,657.949313
1.0,99,658.898084
-1.0,230,661.063092
-1.0,365,664.594443
1.0,616,670.495815
1.0,1,670.506402
1.0,108,671.587445
1.0,1,671.597812
1.0,1,671.608579
-1.0,500,676.505522
1.0,173,678.187033
0.0,1000,687.845713
-1.0,305,690.803427
1.0,1,690.813732
1.0,108,691.826264
1.0,157,693.324709
1.0,1,693.335366
-1.0,97,694.268306
1.0,1,694.279265
1.0,1,694.290079
1.0,1,694.301298
1.0,103,695.275238
1.0,1,695.285371
1.0,1,695.295778
1.0,66,695.923683
1.0,94,696.830119
1.0,1,696.84055
1.0,1,696.850938
1.0,1,696.86118
0.0,1000,706.4859
1.0,1,706.496577
1.0,76,707.245652
-1.0,558,712.645118
-1.0,154,714.158993
1.0,212,716.251828
1.0,310,719.22593
1.0,1,719.23633
1.0,1,719.246639
1.0,1,719.256617
1.0,1,719.267124
1.0,68,719.921407
1.0,1,719.931429
1.0,1,719.941509
1.0,77,720.67116
-1.0,232,722.889476
-1.0,97,723.856776
1.0,96,724.78325
1.0,139,726.135109
1.0,1,726.145268
1.0,1,726.155477
1.0,97,727.095623
1.0,67,727.759595
1.0,1,727.770394
1.0,166,729.399094
1.0,533,734.581102
1.0,1,734.59146
-1.0,454,738.94654
1.0,132,740.206853
1.0,1,740.216753
-1.0,176,741.901815
-1.0,181,743.61219
1.0,90,744.461553
-1.0,822,752.455391
1.0,1,752.466568
1.0,1,752.477924
1.0,68,753.14891
0.0,1000,762.988887
1.0,1,762.999211
1.0,202,764.975993
-1.0,108,766.04669
1.0,1,766.057879
1.0,1,766.068585
0.0,1000,775.771815
1.0,78,776.512201
1.0,1,776.522115
1.0,1,776.532512
1.0,596,782.340631
1.0,202,784.329495
1.0,1,784.340541
1.0,394,788.187769
1.0,1,788.198754
1.0,100,789.201911
1.0,1,789.212663
1.0,1,789.22425
1.0,376,793.037637
-1.0,112,794.133635
1.0,1,794.144892
1.0,1,794.155917
-1.0,100,795.166349
1.0,1,795.176795
1.0,93,796.127488
-1.0,80,796.935964
1.0,118,798.078007
1.0,86,798.92353
1.0,1,798.933888
1.0,112,800.047143
1.0,78,800.788991
1.0,1,800.799856
1.0,104,801.800148
-1.0,457,806.257325
-1.0,143,807.688771
1.0,260,810.250778
1.0,1,810.261192
1.0,1,810.271916
1.0,1,810.281896
1.0,1,810.292366
-1.0,99,811.231613
1.0,1,811.242149
1.0,257,813.809506
1.0,68,814.479294
1.0,99,815.464656
1.0,1,815.475851
1.0,1,815.486763
1.0,1,815.497759
-1.0,196,817.471009
1.0,82,818.282893
1.0,1,818.292912
1.0,1,818.302867
1.0,1,818.313761
1.0,1,818.325024
1.0,1,818.335565
-1.0,87,819.174089
1.0,1,819.185277
1.0,84,820.013148
1.0,1,820.024148
1.0,1,820.036975
1.0,1,820.053386
1.0,1,820.067288
1.0,1,820.082222
1.0,81,820.878404
1.0,81,821.688904
1.0,68,822.340836
-1.0,88,823.201304
1.0,105,824.260865
1.0,76,825.031537
