#{"t_start": 1760797574.2820852, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,120,0.429242
1.0,1,0.43225
-1.0,133,0.782493
1.0,1,0.785362
-1.0,67,0.965868
1.0,1,0.969472
1.0,1,0.973548
-1.0,105,1.25766
-1.0,145,1.648583
-1.0,130,1.986402
1.0,1,1.989881
-1.0,60,2.15033
1.0,1,2.153228
-1.0,92,2.393331
-1.0,87,2.62544
1.0,1,2.628436
1.0,1,2.631737
-1.0,52,2.764925
1.0,121,3.598539
-1.0,55,4.0982
-1.0,110,5.118708
-1.0,126,6.318057
-1.0,106,7.348771
1.0,1,7.360808
-1.0,98,8.30721
-1.0,86,9.126583
1.0,1,9.138249
1.0,1,9.149649
-1.0,118,10.284281
-1.0,105,11.262271
1.0,1,11.271826
-1.0,88,12.074132
-1.0,62,12.646204
1.0,1,12.655749
1.0,1,12.665222
-1.0,92,13.524053
1.0,1,13.534199
1.0,1,13.544219
1.0,1,13.555188
-1.0,94,14.466983
1.0,1,14.477416
1.0,1,14.487908
1.0,1,14.498167
-1.0,87,15.327889
1.0,1,15.339382
-1.0,217,17.400826
1.0,1,17.41026
-1.0,129,18.586845
-1.0,92,19.447028
1.0,1,19.456852
-1.0,81,20.248616
-1.0,107,21.271753
1.0,1,21.281833
1.0,1,21.292257
-1.0,81,22.04395
-1.0,113,23.10852
-1.0,47,23.567771
-1.0,85,24.371897
1.0,1,24.381592
1.0,1,24.391942
-1.0,105,25.465185
1.0,134,26.733588
1.0,1,26.744225
1.0,101,27.670659
1.0,1,27.681109
1.0,167,29.237841
1.0,1,29.248931
1.0,1,29.259239
1.0,1,29.271409
-1.0,74,29.944897
-1.0,73,30.641719
1.0,1,30.65214
1.0,1,30.661796
1.0,1,30.671833
-1.0,56,31.209874
-1.0,83,31.969326
1.0,1,31.979459
1.0,1,31.989447
1.0,1,31.999523
-1.0,47,32.472755
-1.0,178,34.141745
-1.0,79,34.879087
1.0,1,34.889108
1.0,1,34.90085
1.0,1,34.911824
1.0,1,34.923672
-1.0,99,35.841085
1.0,1,35.850988
1.0,1,35.860754
-1.0,46,36.323415
1.0,1,36.334309
1.0,1,36.344374
1.0,1,36.354661
1.0,1,36.364694
-1.0,123,37.542805
-1.0,105,38.562896
-1.0,95,39.437858
1.0,1,39.447574
1.0,1,39.45773
-1.0,120,40.590112
-1.0,110,41.592564
1.0,1,41.604223
-1.0,84,42.40858
-1.0,74,43.124277
-1.0,96,44.041859
1.0,1,44.051619
-1.0,50,44.507738
1.0,1,44.517123
1.0,1,44.527498
1.0,1,44.538203
1.0,1,44.549343
1.0,1,44.560331
-1.0,147,45.935196
-1.0,145,47.26857
-1.0,76,47.985079
1.0,1,47.995803
-1.0,110,49.050341
1.0,1,49.060206
1.0,1,49.070095
-1.0,93,49.919497
-1.0,101,50.864237
1.0,1,50.87373
-1.0,111,51.918993
1.0,1,51.930052
1.0,1,51.940395
-1.0,112,53.009782
1.0,1,53.020025
1.0,1,53.031376
-1.0,83,53.826321
1.0,1,53.836087
1.0,1,53.846064
-1.0,183,55.609146
1.0,1,55.620255
-1.0,135,56.916236
-1.0,96,57.786617
-1.0,235,60.002411
1.0,111,61.077059
1.0,1,61.087271
-1.0,76,61.800681
1.0,1,61.810769
-1.0,89,62.614856
-1.0,153,64.047569
-1.0,99,64.947779
1.0,1,64.957245
-1.0,124,66.095137
-1.0,198,67.918576
1.0,1,67.928574
-1.0,105,68.899122
1.0,1,68.908627
-1.0,163,70.404104
-1.0,84,71.165607
1.0,1,71.174977
-1.0,88,71.985762
1.0,1,71.995975
1.0,1,72.008038
1.0,1,72.019466
-1.0,245,74.321705
1.0,1,74.332282
1.0,1,74.34187
1.0,1,74.351495
1.0,1,74.360886
-1.0,351,77.550898
1.0,1,77.560304
-1.0,208,79.483952
-1.0,134,80.774873
-1.0,243,83.051123
1.0,1,83.061493
-1.0,167,84.606219
1.0,1,84.616061
1.0,326,87.734728
1.0,1,87.744396
1.0,223,89.834683
1.0,1,89.844155
0.0,1000,99.001105
0.0,1000,108.083622
0.0,1000,117.100756
0.0,1000,126.22717
1.0,1,126.238808
1.0,1,126.249059
0.0,1000,135.362725
0.0,1000,144.473627
1.0,1,144.483128
1.0,1,144.4934
1.0,1,144.503067
0.0,1000,153.56672
1.0,1,153.576622
1.0,1,153.586528
0.0,1000,162.615138
0.0,1000,171.730434
0.0,1000,180.919824
1.0,1,180.930121
0.0,1000,190.038838
0.0,1000,199.156781
0.0,1000,208.301038
0.0,1000,217.439909
1.0,1,217.451601
1.0,1,217.462619
0.0,1000,226.74611
1.0,1,226.75732
0.0,1000,235.979509
1.0,1,235.989113
1.0,1,235.99977
0.0,1000,245.237076
1.0,1,245.247933
1.0,1,245.258631
1.0,1,245.268696
0.0,1000,254.524765
0.0,1000,263.882561
0.0,1000,273.062533
0.0,1000,282.392827
0.0,1000,291.815084
0.0,1000,301.156597
1.0,1,301.167333
0.0,1000,310.345352
0.0,1000,319.641758
1.0,1,319.652581
1.0,1,319.663467
0.0,1000,329.035165
0.0,1000,338.281723
1.0,1,338.291931
1.0,1,338.301955
1.0,58,338.850494
1.0,1,338.860867
0.0,1000,348.288199
0.0,1000,357.814775
0.0,1000,367.250821
1.0,363,370.711374
1.0,1,370.722359
1.0,1,370.732707
1.0,1,370.743327
1.0,1,370.75311
1.0,1,370.7629
1.0,1,370.773749
0.0,1000,380.125779
0.0,1000,389.583856
0.0,1000,398.978685
1.0,1,398.988642
1.0,1,398.998923
1.0,549,404.163275
1.0,1,404.1737
1.0,1,404.184637
1.0,1,404.195724
0.0,1000,413.702675
1.0,1,413.712879
1.0,1,413.724301
0.0,1000,423.202327
1.0,1,423.212458
0.0,1000,432.518394
1.0,1,432.528438
0.0,1000,441.893902
0.0,1000,451.224258
1.0,1,451.234509
0.0,1000,460.766179
1.0,1,460.776997
0.0,1000,470.053121
0.0,1000,479.423168
0.0,1000,488.788335
1.0,1,488.798417
0.0,1000,498.179825
1.0,640,504.279187
0.0,1000,513.643209
0.0,1000,523.169167
1.0,1,523.180439
1.0,1,523.191646
1.0,1,523.202023
0.0,1000,532.550522
1.0,1,532.561027
1.0,1,532.571788
1.0,1,532.582062
1.0,1,532.592262
1.0,145,533.929461
0.0,1000,543.402918
0.0,1000,552.858899
1.0,1,552.868958
-1.0,418,556.76789
0.0,1000,566.246044
1.0,144,567.604901
0.0,1000,577.090219
1.0,794,584.525038
0.0,1000,593.788715
-1.0,308,596.645818
1.0,1,596.65627
0.0,1000,606.05323
0.0,1000,615.642805
1.0,1,615.653772
1.0,1,615.664614
1.0,919,624.350035
1.0,1,624.362241
1.0,1,624.372934
1.0,1,624.384624
1.0,1,624.395899
0.0,1000,633.820521
-1.0,148,635.191428
1.0,1,635.201914
1.0,1,635.212204
1.0,138,636.604725
1.0,1,636.615525
1.0,243,638.959863
1.0,1,638.970535
1.0,354,642.371994
1.0,455,646.766387
1.0,1,646.776563
1.0,1,646.786709
-1.0,175,648.4836
-1.0,414,652.41488
-1.0,378,655.974476
1.0,1,655.985134
1.0,1,655.996169
1.0,132,657.262453
-1.0,112,658.339916
1.0,104,659.322735
1.0,1,659.33277
-1.0,228,661.510758
-1.0,309,664.473776
1.0,1,664.485342
1.0,1,664.495915
0.0,1000,674.139584
1.0,281,676.938474
0.0,1000,686.590466
