#{"t_start": 1760797574.2846227, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,1,0.1187
1.0,1,0.123035
-1.0,97,0.373409
1.0,1,0.3767
-1.0,101,0.640655
-1.0,85,0.865526
-1.0,86,1.101468
-1.0,85,1.335344
1.0,96,1.590604
-1.0,94,1.837895
-1.0,111,2.128432
1.0,1,2.131433
1.0,1,2.134315
1.0,1,2.137201
1.0,1,2.14008
-1.0,106,2.417262
1.0,1,2.420561
-1.0,108,2.705646
1.0,1,2.708532
1.0,1,2.711411
1.0,1,2.714795
1.0,1,2.71768
-1.0,69,2.966732
1.0,1,2.976803
-1.0,97,3.844191
1.0,1,3.854596
1.0,1,3.86463
-1.0,73,4.534738
1.0,1,4.544652
1.0,1,4.554493
-1.0,195,6.395788
-1.0,58,6.953353
-1.0,249,9.376089
1.0,1,9.386552
-1.0,51,9.878883
-1.0,111,10.917662
1.0,1,10.928164
1.0,1,10.938003
1.0,1,10.948726
-1.0,60,11.498501
-1.0,153,12.896499
-1.0,136,14.205065
-1.0,101,15.170642
-1.0,77,15.90941
1.0,1,15.918832
-1.0,99,16.859648
-1.0,85,17.656389
1.0,1,17.665735
1.0,1,17.675108
-1.0,79,18.39045
1.0,1,18.400633
1.0,173,20.028652
-1.0,101,20.997669
1.0,1,21.008358
1.0,1,21.018625
1.0,1,21.028692
-1.0,75,21.743186
1.0,1,21.757605
-1.0,127,22.940183
-1.0,95,23.860976
-1.0,278,26.565194
1.0,1,26.575479
-1.0,107,27.564736
1.0,1,27.574558
1.0,1,27.58428
1.0,1,27.594991
1.0,1,27.604864
-1.0,165,29.138031
-1.0,94,30.005243
1.0,1,30.014594
1.0,1,30.024374
-1.0,50,30.507751
1.0,1,30.518334
-1.0,206,32.48057
-1.0,85,33.281223
-1.0,73,33.962755
1.0,1,33.972234
-1.0,139,35.279315
-1.0,102,36.244654
1.0,1,36.256345
-1.0,102,37.241108
-1.0,79,38.01363
1.0,1,38.02498
-1.0,90,38.873759
-1.0,91,39.732194
-1.0,75,40.427841
1.0,1,40.437376
1.0,1,40.446809
1.0,1,40.456523
-1.0,85,41.237427
-1.0,97,42.157124
1.0,1,42.166919
-1.0,95,43.068838
1.0,1,43.078911
-1.0,92,43.966751
-1.0,57,44.48612
-1.0,208,46.434481
-1.0,87,47.22835
-1.0,53,47.723507
1.0,1,47.73335
-1.0,119,48.873144
1.0,1,48.882797
-1.0,51,49.362241
-1.0,128,50.550421
1.0,1,50.559803
1.0,1,50.569273
-1.0,88,51.380197
-1.0,119,52.525174
1.0,116,53.643174
-1.0,142,55.00119
-1.0,149,56.424351
1.0,1,56.435159
-1.0,207,58.354936
1.0,1,58.365312
1.0,1,58.375106
-1.0,98,59.305914
1.0,1,59.316148
-1.0,76,60.039371
-1.0,116,61.159654
-1.0,105,62.134776
-1.0,130,63.317167
-1.0,102,64.277817
-1.0,183,65.954285
1.0,1,65.963879
-1.0,80,66.689518
-1.0,217,68.702022
1.0,1,68.711689
1.0,1,68.721263
1.0,1,68.730934
1.0,1,68.740504
1.0,1,68.750083
-1.0,69,69.379259
1.0,177,70.99687
1.0,1,71.006988
1.0,1,71.016751
-1.0,87,71.811558
1.0,1,71.821144
-1.0,121,72.982618
-1.0,221,75.02516
1.0,141,76.301437
-1.0,151,77.67462
-1.0,149,79.020428
-1.0,208,81.039864
1.0,1,81.052355
1.0,380,84.584624
0.0,1000,93.992369
1.0,1,94.002795
1.0,1,94.013477
1.0,264,96.372598
1.0,1,96.382441
0.0,1000,105.492943
1.0,1,105.503277
0.0,1000,114.519154
1.0,1,114.529799
0.0,1000,123.617997
0.0,1000,132.733892
0.0,1000,141.848842
1.0,1,141.859327
0.0,1000,150.895714
1.0,1,150.906175
1.0,1,150.916466
0.0,1000,160.023115
1.0,1,160.033009
0.0,1000,169.140615
0.0,1000,178.21835
0.0,1000,187.417054
1.0,1,187.427459
1.0,1,187.437398
1.0,1,187.44712
1.0,1,187.457489
1.0,1,187.46742
0.0,1000,196.551337
0.0,1000,205.6721
0.0,1000,214.820762
0.0,1000,224.139406
1.0,1,224.150522
0.0,1000,233.339457
0.0,1000,242.515703
0.0,1000,251.84061
1.0,1,251.851896
1.0,1,251.862572
1.0,1,251.872782
0.0,1000,261.204528
0.0,1000,270.417602
1.0,1,270.429497
0.0,1000,279.675401
0.0,1000,289.117104
1.0,1,289.127785
0.0,1000,298.460809
1.0,1,298.472685
1.0,1,298.483956
0.0,1000,307.730705
0.0,1000,316.948496
1.0,1,316.95867
0.0,1000,326.315117
0.0,1000,335.631975
0.0,1000,344.987363
0.0,1000,354.467262
0.0,1000,364.027849
0.0,1000,373.386249
1.0,183,375.075033
1.0,1,375.085426
1.0,1,375.095567
1.0,1,375.105909
1.0,1,375.115924
1.0,1,375.126499
0.0,1000,384.55171
1.0,1,384.562309
0.0,1000,394.093586
1.0,1,394.104723
1.0,1,394.116697
0.0,1000,403.445781
1.0,1,403.456372
0.0,1000,412.957322
1.0,486,417.587427
1.0,1,417.59811
1.0,1,417.608575
0.0,1000,426.987206
1.0,1,426.99806
1.0,1,427.008506
0.0,1000,436.372182
1.0,1,436.383636
0.0,1000,445.750094
1.0,1,445.760418
1.0,1,445.770665
1.0,1,445.781383
0.0,1000,455.157598
1.0,536,460.256786
0.0,1000,469.550119
0.0,1000,478.898902
0.0,1000,488.274097
0.0,1000,497.663801
1.0,1,497.674533
1.0,1,497.685192
1.0,1,497.695239
0.0,1000,507.189779
0.0,1000,516.533924
0.0,1000,526.106421
1.0,1,526.117221
1.0,1,526.128387
1.0,1,526.138412
1.0,1,526.148457
1.0,1,526.158334
-1.0,114,527.206616
1.0,1,527.216966
1.0,963,536.156317
0.0,1000,545.670796
0.0,1000,555.077744
1.0,725,561.92728
1.0,1,561.938216
1.0,1,561.948871
0.0,1000,571.473836
1.0,1,571.484318
0.0,1000,580.870071
-1.0,592,586.414706
0.0,1000,595.66062
1.0,487,600.180244
0.0,1000,609.591809
1.0,1,609.602919
1.0,1,609.614411
1.0,527,614.764571
1.0,394,618.453888
1.0,86,619.273901
1.0,1,619.284518
1.0,103,620.28038
1.0,210,622.272404
1.0,121,623.407467
0.0,1000,632.86623
-1.0,385,636.559978
1.0,1,636.571549
-1.0,165,638.178231
1.0,1,638.189101
-1.0,113,639.269477
1.0,1,639.279713
1.0,155,640.739011
1.0,148,642.185472
-1.0,152,643.662448
1.0,1,643.673018
-1.0,304,646.593352
1.0,1,646.604214
1.0,1,646.614616
-1.0,608,652.43283
1.0,1,652.444643
1.0,1,652.455465
-1.0,345,655.687292
1.0,1,655.698307
1.0,1,655.710246
1.0,117,656.840984
1.0,206,658.809814
1.0,1,658.819928
1.0,1,658.830187
1.0,84,659.621669
1.0,1,659.631591
-1.0,185,661.39508
1.0,1,661.407341
1.0,1,661.418506
-1.0,125,662.610902
1.0,1,662.62201
0.0,1000,672.29432
1.0,1,672.306222
1.0,141,673.644841
1.0,1,673.655566
1.0,796,681.402898
1.0,391,685.212479
-1.0,314,688.234384
1.0,1,688.245357
1.0,135,689.563145
1.0,1,689.574055
0.0,1000,699.130317
1.0,116,700.292036
1.0,1,700.303925
1.0,1,700.315073
1.0,274,702.893956
1.0,1,702.904526
1.0,1,702.915078
1.0,1,702.925269
1.0,1,702.935968
1.0,1,702.94619
1.0,1,702.956558
1.0,1,702.966619
1.0,1,702.976683
0.0,1000,712.664905
1.0,104,713.667981
1.0,89,714.568312
1.0,1,714.579314
1.0,1,714.590413
1.0,109,715.63837
1.0,109,716.720569
0.0,1000,726.35795
1.0,130,727.638544
1.0,1,727.650002
1.0,92,728.550082
1.0,67,729.212531
1.0,40,729.601283
1.0,1,729.612003
1.0,1,729.622939
0.0,1000,739.28649
0.0,1000,748.812211
1.0,153,750.352808
1.0,145,751.802718
1.0,1,751.812848
-1.0,261,754.338787
1.0,1,754.349432
-1.0,122,755.525921
1.0,94,756.466704
-1.0,196,758.372637
1.0,160,759.963148
1.0,1,759.973989
1.0,1,759.984864
-1.0,266,762.639269
1.0,84,763.456755
1.0,1,763.46782
1.0,94,764.387502
1.0,1,764.39782
-1.0,263,766.99581
1.0,104,768.040882
1.0,236,770.361082
1.0,79,771.123882
1.0,267,773.647272
1.0,1,773.657383
1.0,85,774.473839
1.0,90,775.334495
1.0,1,775.345013
1.0,1,775.355156
1.0,1,775.365251
0.0,1000,785.108733
-1.0,186,786.92448
1.0,1,786.935261
1.0,1,786.946385
-1.0,157,788.491371
1.0,75,789.256709
1.0,1,789.268378
-1.0,69,789.959881
1.0,1,789.971282
1.0,1,789.981992
1.0,66,790.63986
1.0,1,790.651644
1.0,1,790.66336
1.0,1,790.675914
1.0,1,790.686709
1.0,114,791.846651
1.0,1,791.858405
1.0,85,792.705623
1.0,1,792.718987
1.0,1,792.734872
1.0,1,792.748607
-1.0,126,793.995015
1.0,90,794.899828
-1.0,59,795.496728
1.0,92,796.440573
1.0,57,797.023938
1.0,1,797.034567
-1.0,41,797.433302
1.0,243,799.815174
1.0,1,799.825865
-1.0,105,800.827729
1.0,125,802.02716
1.0,106,803.031052
1.0,1,803.041646
-1.0,106,804.104367
1.0,92,804.995142
1.0,1,805.006064
1.0,1,805.017662
-1.0,125,806.245031
1.0,1,806.256332
1.0,206,808.326968
1.0,1,808.338693
1.0,1,808.350021
0.0,1000,818.24082
1.0,1,818.250861
1.0,1,818.261555
-1.0,337,821.595305
1.0,108,822.635132
1.0,100,823.626291
1.0,205,825.711854
1.0,65,826.372585
1.0,1,826.382864
1.0,1,826.392811
1.0,128,827.693484
-1.0,190,829.545619
1.0,75,830.258604
1.0,89,831.108907
1.0,95,832.019034
1.0,1,832.029997
1.0,84,832.856286
1.0,1,832.866585
1.0,1,832.877164
1.0,116,833.966452
1.0,1,833.977006
1.0,1,833.987239
1.0,1,833.997438
1.0,1,834.008169
1.0,1,834.018492
1.0,65,834.638925
1.0,117,835.7662
1.0,966,845.260294
1.0,1,845.270993
1.0,1,845.282165
1.0,1,845.293121
0.0,1000,855.152687
1.0,1,855.163432
1.0,1,855.174432
1.0,1,855.184758
1.0,1,855.195169
1.0,1,855.205824
1.0,62,855.799865
0.0,1000,865.411098
1.0,1,865.422756
1.0,85,866.251319
1.0,1,866.261862
1.0,1,866.272091
1.0,99,867.216335
1.0,1,867.228659
1.0,99,868.219863
1.0,79,869.02284
1.0,79,869.814085
1.0,1,869.824493
1.0,1,869.835333
1.0,1,869.845967
1.0,1,869.85634
1.0,79,870.642587
-1.0,254,873.120023
-1.0,170,874.802701
1.0,1,874.813386
1.0,1,874.824563
1.0,1,874.836395
0.0,1000,884.765421
1.0,1,884.775604
-1.0,68,885.434092
1.0,1,885.444541
1.0,1,885.454659
1.0,1,885.466519
1.0,1,885.47703
1.0,1,885.487287
1.0,1,885.498109
1.0,1,885.508464
1.0,1,885.518932
1.0,1,885.529767
1.0,1,885.54025
-1.0,123,886.779676
-1.0,122,887.973579
1.0,1,887.98452
-1.0,106,889.047351
-1.0,210,891.084564
1.0,1,891.094453
-1.0,311,894.084108
1.0,64,894.735719
1.0,71,895.42576
1.0,81,896.226291
1.0,95,897.167753
-1.0,506,902.102309
1.0,1,902.113307
1.0,92,903.005751
1.0,85,903.852527
1.0,101,904.840877
1.0,84,905.640103
1.0,1,905.650321
1.0,1,905.661189
1.0,93,906.586344
