#{"t_start": 1760795558.3113058, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,86,0.481782
1.0,1,0.485208
1.0,26,0.554524
1.0,1,0.557416
1.0,1,0.560319
-1.0,80,0.772001
-1.0,100,1.035173
1.0,1,1.038164
-1.0,95,1.288108
1.0,1,1.291553
1.0,1,1.295234
-1.0,97,1.556771
-1.0,80,1.769238
1.0,1,1.774376
-1.0,130,2.127189
1.0,1,2.130101
-1.0,58,2.282998
1.0,1,2.285891
1.0,1,2.288771
-1.0,100,2.547555
1.0,1,2.550465
1.0,1,2.553337
1.0,1,2.556297
-1.0,44,2.671954
-1.0,46,2.799811
1.0,126,3.393929
1.0,1,3.404554
1.0,1,3.41462
-1.0,92,4.267623
-1.0,51,4.723719
-1.0,87,5.511688
-1.0,101,6.486364
1.0,1,6.496671
1.0,1,6.507704
-1.0,113,7.597607
1.0,1,7.608442
-1.0,97,8.513431
1.0,1,8.523016
-1.0,84,9.2996
-1.0,73,10.014222
1.0,1,10.024776
-1.0,119,11.116767
1.0,1,11.127131
-1.0,139,12.445799
1.0,1,12.455764
1.0,1,12.465829
-1.0,114,13.542552
1.0,1,13.552505
1.0,1,13.562853
1.0,1,13.572642
-1.0,115,14.626307
1.0,1,14.636006
-1.0,122,15.73826
1.0,95,16.6031
-1.0,97,17.531137
-1.0,180,19.26521
-1.0,94,20.139627
-1.0,161,21.618472
-1.0,85,22.404197
-1.0,74,23.079984
-1.0,59,23.633422
1.0,1,23.643488
-1.0,100,24.603609
1.0,1,24.613251
-1.0,90,25.456224
1.0,1,25.465542
1.0,1,25.475073
-1.0,87,26.27979
-1.0,151,27.681769
1.0,1,27.691222
-1.0,124,28.83749
-1.0,116,29.947066
-1.0,205,31.938637
-1.0,74,32.649703
-1.0,78,33.380417
-1.0,102,34.33212
-1.0,105,35.293779
-1.0,143,36.6248
1.0,1,36.635085
-1.0,143,38.064165
-1.0,70,38.711274
-1.0,147,40.040764
-1.0,106,41.026575
1.0,1,41.037063
1.0,1,41.048351
-1.0,193,42.898616
1.0,1,42.908371
-1.0,189,44.627221
1.0,1,44.636528
-1.0,90,45.449797
-1.0,79,46.218397
1.0,1,46.228375
1.0,1,46.238127
1.0,1,46.247448
1.0,129,47.429979
-1.0,134,48.697383
1.0,1,48.707034
-1.0,128,49.900098
-1.0,107,50.874307
1.0,1,50.884106
1.0,1,50.894912
1.0,151,52.368915
1.0,1,52.379972
1.0,1,52.390584
-1.0,55,52.914858
1.0,1,52.92495
1.0,1,52.934357
1.0,1,52.944897
-1.0,222,55.011699
-1.0,251,57.379039
1.0,1,57.38915
1.0,1,57.400152
-1.0,121,58.540485
1.0,1,58.551182
-1.0,156,60.008458
-1.0,243,62.269589
1.0,1,62.279433
1.0,1,62.288824
-1.0,165,63.83234
1.0,1,63.8427
1.0,1,63.853759
1.0,1,63.864138
-1.0,220,65.882098
-1.0,130,67.054201
1.0,1,67.064473
1.0,154,68.455361
-1.0,158,69.936718
-1.0,110,70.934233
-1.0,268,73.38942
-1.0,194,75.127152
-1.0,151,76.472346
1.0,1,76.482149
-1.0,95,77.331277
1.0,1,77.340639
-1.0,178,78.972249
1.0,1,78.982482
1.0,1,78.993192
1.0,1,79.004034
-1.0,699,85.53228
1.0,399,89.174456
1.0,1,89.18523
1.0,1,89.195244
-1.0,517,93.90383
0.0,1000,102.914962
0.0,1000,112.040747
0.0,1000,121.062901
1.0,1,121.073444
0.0,1000,130.178828
0.0,1000,139.287163
1.0,1,139.297453
1.0,1,139.308899
1.0,1,139.319215
1.0,1,139.329339
0.0,1000,148.488572
1.0,1,148.498547
0.0,1000,157.59893
1.0,1,157.60864
1.0,1,157.618124
1.0,1,157.628328
0.0,1000,166.741962
1.0,1,166.752044
0.0,1000,175.854619
0.0,1000,184.86571
0.0,1000,193.782215
0.0,1000,202.741763
0.0,1000,211.660371
0.0,1000,220.867865
0.0,1000,229.921292
1.0,1,229.932165
0.0,1000,239.047177
1.0,1,239.057252
0.0,1000,248.227608
1.0,1,248.237927
0.0,1000,257.536851
1.0,1,257.547719
0.0,1000,266.670708
1.0,1,266.681503
0.0,1000,276.041662
0.0,1000,285.347067
0.0,1000,294.682189
1.0,1,294.694047
1.0,1,294.706599
1.0,1,294.718098
0.0,1000,303.981411
1.0,1,303.993835
1.0,1,304.00492
0.0,1000,313.318568
0.0,1000,322.737584
1.0,1,322.748897
1.0,1,322.75962
1.0,1,322.769934
1.0,1,322.780563
1.0,1,322.791342
-1.0,569,328.183385
1.0,1,328.194458
0.0,1000,337.57709
0.0,1000,347.009036
1.0,1,347.020011
0.0,1000,356.485159
0.0,1000,365.829907
0.0,1000,375.155534
0.0,1000,384.449145
0.0,1000,393.744151
1.0,1,393.754754
1.0,289,396.513041
1.0,1,396.52419
0.0,1000,405.960762
0.0,1000,415.373147
0.0,1000,424.663654
0.0,1000,433.919226
1.0,1,433.929416
1.0,1,433.939669
1.0,1,433.951127
1.0,1,433.961449
0.0,1000,443.469643
1.0,1,443.480603
1.0,1,443.491731
1.0,1,443.50205
1.0,1,443.512116
1.0,1,443.523764
0.0,1000,452.948542
1.0,1,452.959164
0.0,1000,462.368469
1.0,1,462.380038
0.0,1000,471.939174
0.0,1000,481.332416
1.0,1,481.342829
0.0,1000,490.706396
1.0,1,490.716847
0.0,1000,500.160129
1.0,1,500.170581
1.0,1,500.181876
1.0,1,500.192237
1.0,1,500.202859
1.0,1,500.213483
0.0,1000,509.739376
0.0,1000,519.094566
1.0,1,519.105108
0.0,1000,528.288052
1.0,1,528.298273
0.0,1000,537.739685
0.0,1000,547.114415
0.0,1000,556.515146
1.0,1,556.525385
1.0,1,556.535678
1.0,1,556.546843
1.0,1,556.556969
0.0,1000,565.937928
0.0,1000,575.444518
0.0,1000,584.95239
