#{"t_start": 1760795558.3213499, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,1,0.259205
1.0,1,0.262853
1.0,1,0.265721
1.0,1,0.26856
-1.0,75,0.455031
-1.0,76,0.659304
-1.0,152,1.058903
1.0,168,1.506395
-1.0,110,1.809821
1.0,1,1.812773
-1.0,84,2.035236
1.0,1,2.038625
1.0,1,2.041474
-1.0,114,2.340494
-1.0,221,2.925283
1.0,1,2.928571
-1.0,70,3.353081
-1.0,92,4.213645
-1.0,124,5.328673
1.0,1,5.338131
-1.0,84,6.147733
-1.0,59,6.713274
1.0,1,6.722693
-1.0,96,7.646365
-1.0,222,9.729106
-1.0,74,10.437926
-1.0,68,11.052428
-1.0,83,11.822603
1.0,1,11.833745
1.0,1,11.844484
1.0,1,11.856635
1.0,1,11.867181
-1.0,133,13.141075
-1.0,107,14.12371
1.0,1,14.133315
1.0,1,14.142831
1.0,87,14.938107
-1.0,142,16.231622
-1.0,63,16.811105
1.0,1,16.821161
1.0,1,16.831274
-1.0,99,17.777777
1.0,1,17.787868
1.0,95,18.705502
-1.0,80,19.479374
1.0,1,19.488891
1.0,101,20.421932
-1.0,113,21.452406
1.0,1,21.462007
1.0,1,21.472215
-1.0,99,22.385544
-1.0,89,23.218187
-1.0,93,24.08471
-1.0,127,25.28902
1.0,1,25.298491
1.0,1,25.307997
1.0,1,25.317985
-1.0,123,26.454945
1.0,1,26.464278
-1.0,80,27.207327
1.0,1,27.216904
-1.0,111,28.233486
-1.0,74,28.934386
-1.0,145,30.306434
-1.0,56,30.837442
1.0,1,30.847322
-1.0,86,31.716832
1.0,1,31.727041
1.0,1,31.737381
1.0,1,31.74808
1.0,1,31.758408
1.0,1,31.769171
-1.0,92,32.650467
1.0,1,32.66045
1.0,1,32.670468
-1.0,97,33.572289
1.0,1,33.581913
-1.0,147,34.949543
-1.0,86,35.733133
1.0,1,35.742893
-1.0,82,36.510236
1.0,1,36.52034
-1.0,119,37.720584
-1.0,142,39.040342
-1.0,120,40.141813
-1.0,192,41.929779
-1.0,98,42.879513
1.0,95,43.740786
1.0,1,43.750174
-1.0,76,44.446866
1.0,1,44.456733
-1.0,98,45.339192
-1.0,151,46.762119
1.0,1,46.771384
-1.0,53,47.257212
1.0,1,47.266882
-1.0,110,48.306062
-1.0,67,48.93656
1.0,1,48.946123
1.0,1,48.955426
-1.0,177,50.591786
-1.0,96,51.513068
1.0,1,51.525524
-1.0,109,52.585797
1.0,1,52.596205
-1.0,82,53.36561
1.0,1,53.375324
1.0,1,53.385179
1.0,1,53.394641
1.0,1,53.404892
-1.0,219,55.450588
1.0,118,56.57337
-1.0,71,57.227286
-1.0,190,59.04596
-1.0,121,60.147976
-1.0,125,61.289036
-1.0,141,62.61477
-1.0,197,64.479467
-1.0,55,64.986527
-1.0,153,66.357838
1.0,1,66.367678
1.0,1,66.378
-1.0,130,67.554551
-1.0,151,68.926661
-1.0,109,69.955342
1.0,1,69.965603
-1.0,186,71.658472
1.0,1,71.668013
1.0,1,71.67756
-1.0,125,72.807908
1.0,173,74.382478
-1.0,125,75.497894
1.0,1,75.507683
1.0,1,75.517135
-1.0,357,78.730085
-1.0,293,81.471268
1.0,1,81.482044
-1.0,118,82.627092
1.0,160,84.10671
0.0,1000,93.238619
0.0,1000,102.268004
1.0,1,102.277604
1.0,1,102.287883
1.0,1,102.29778
0.0,1000,111.391802
0.0,1000,120.421378
0.0,1000,129.533738
0.0,1000,138.643081
0.0,1000,147.79742
1.0,1,147.807601
0.0,1000,156.915752
1.0,1,156.92588
1.0,1,156.936653
0.0,1000,166.017395
1.0,1,166.030298
1.0,1,166.044274
1.0,1,166.056986
1.0,1,166.068719
0.0,1000,175.188196
0.0,1000,184.209119
0.0,1000,193.124966
0.0,1000,202.085237
0.0,1000,211.000691
0.0,1000,220.180736
0.0,1000,229.242775
0.0,1000,238.38255
0.0,1000,247.494798
0.0,1000,256.817652
0.0,1000,265.948368
1.0,1,265.958391
1.0,1,265.968662
1.0,1,265.97841
1.0,1,265.989659
1.0,1,266.000648
0.0,1000,275.359399
1.0,1,275.370564
1.0,1,275.381556
1.0,1,275.391726
1.0,1,275.401986
0.0,1000,284.7045
1.0,1,284.715881
1.0,1,284.726531
0.0,1000,294.015895
1.0,1,294.027633
0.0,1000,303.336634
1.0,1,303.347264
0.0,1000,312.653749
1.0,1,312.663881
1.0,82,313.442871
0.0,1000,322.86857
-1.0,626,328.792835
1.0,1,328.803768
0.0,1000,338.200789
-1.0,759,345.336325
1.0,1,345.347438
1.0,1,345.358492
1.0,1,345.369861
1.0,1,345.381673
0.0,1000,354.874713
1.0,1,354.886383
0.0,1000,364.257167
1.0,1,364.267757
0.0,1000,373.59387
1.0,1,373.604125
1.0,1,373.614655
1.0,1,373.625191
1.0,1,373.635211
0.0,1000,382.885459
0.0,1000,392.165438
0.0,1000,401.674041
-1.0,911,410.2305
1.0,1,410.240625
0.0,1000,419.598641
0.0,1000,428.854037
1.0,1,428.864142
0.0,1000,438.259456
1.0,1,438.270561
0.0,1000,447.669523
1.0,1,447.680285
0.0,1000,457.133529
1.0,1,457.144734
0.0,1000,466.672662
0.0,1000,476.14488
1.0,1,476.156312
0.0,1000,485.536749
0.0,1000,494.990371
1.0,1,495.001472
1.0,1,495.011807
0.0,1000,504.375766
1.0,1,504.386521
1.0,1,504.397609
0.0,1000,513.885945
0.0,1000,523.197439
0.0,1000,532.482399
0.0,1000,541.904629
0.0,1000,551.264107
0.0,1000,560.670619
1.0,255,563.01691
1.0,1,563.027071
1.0,1,563.037942
1.0,1,563.048014
1.0,1,563.059384
1.0,1,563.069431
0.0,1000,572.577099
-1.0,745,579.640198
1.0,1,579.650327
1.0,1,579.660643
0.0,1000,589.245987
0.0,1000,598.717904
0.0,1000,608.261772
0.0,1000,617.835561
1.0,1,617.846905
0.0,1000,627.213078
1.0,1,627.224195
1.0,1,627.234274
0.0,1000,636.701394
1.0,1,636.711817
1.0,1,636.722672
0.0,1000,646.075712
1.0,1,646.085662
1.0,111,647.141525
1.0,1,647.151742
-1.0,254,649.533622
1.0,1,649.544215
0.0,1000,658.817402
0.0,1000,668.315392
1.0,236,670.544629
1.0,1,670.555057
-1.0,351,673.912498
1.0,1,673.922619
1.0,472,678.490629
1.0,260,680.98652
1.0,1,680.997358
1.0,1,681.007898
1.0,89,681.916106
-1.0,451,686.216647
1.0,1,686.227827
1.0,1,686.238156
1.0,1,686.248075
1.0,1,686.259431
1.0,168,687.880252
-1.0,436,692.02782
