#{"t_start": 1760795558.3138208, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,1,0.263695
-1.0,135,0.615227
1.0,1,0.618673
1.0,171,1.068794
1.0,1,1.071669
1.0,1,1.074572
-1.0,134,1.429636
-1.0,103,1.700089
-1.0,58,1.866854
1.0,148,2.262824
-1.0,106,2.536968
1.0,1,2.539959
-1.0,88,2.775517
1.0,1,2.778505
1.0,1,2.782564
1.0,92,3.026808
-1.0,59,3.578194
1.0,1,3.588013
1.0,1,3.59765
-1.0,78,4.319704
-1.0,145,5.631175
1.0,1,5.640362
-1.0,80,6.416235
1.0,1,6.426423
-1.0,71,7.106322
-1.0,131,8.356171
-1.0,77,9.060389
1.0,1,9.070221
-1.0,90,9.939417
1.0,1,9.949678
1.0,1,9.959648
1.0,1,9.970588
-1.0,121,11.086344
1.0,1,11.095846
1.0,1,11.105137
1.0,1,11.114913
1.0,1,11.125294
-1.0,78,11.850447
-1.0,75,12.579198
-1.0,77,13.299977
1.0,1,13.309932
-1.0,98,14.216289
1.0,1,14.226264
1.0,1,14.236174
1.0,1,14.246185
-1.0,118,15.314973
1.0,1,15.324672
1.0,125,16.464092
1.0,1,16.473756
1.0,1,16.483248
-1.0,72,17.154769
1.0,1,17.165094
-1.0,111,18.228278
1.0,1,18.238511
-1.0,119,19.398443
-1.0,130,20.607007
1.0,1,20.61712
1.0,1,20.627014
-1.0,107,21.597058
-1.0,132,22.81598
-1.0,149,24.216876
1.0,1,24.226688
1.0,1,24.237078
1.0,1,24.247606
1.0,1,24.25773
1.0,1,24.268032
-1.0,100,25.212336
-1.0,100,26.137085
1.0,1,26.147508
1.0,1,26.157577
-1.0,97,27.054888
1.0,1,27.065202
1.0,1,27.075166
-1.0,116,28.142662
-1.0,75,28.845197
-1.0,148,30.248324
-1.0,101,31.241995
1.0,1,31.252679
-1.0,86,32.090045
-1.0,118,33.210388
1.0,1,33.22026
1.0,1,33.229664
1.0,1,33.23927
1.0,1,33.249086
1.0,1,33.259337
-1.0,187,34.992814
-1.0,134,36.224082
-1.0,164,37.850523
-1.0,162,39.346008
-1.0,80,40.072325
1.0,1,40.087603
-1.0,55,40.592235
-1.0,62,41.165709
1.0,1,41.175824
-1.0,102,42.156548
-1.0,98,43.090808
1.0,1,43.100764
-1.0,123,44.216614
1.0,130,45.394486
-1.0,112,46.463681
-1.0,84,47.228004
-1.0,102,48.192587
1.0,1,48.203252
1.0,1,48.212803
-1.0,97,49.11624
-1.0,59,49.665179
-1.0,51,50.144646
1.0,185,51.89799
1.0,1,51.907965
1.0,1,51.918638
1.0,1,51.929584
-1.0,101,52.902701
1.0,1,52.912987
-1.0,100,53.831964
1.0,1,53.841348
1.0,1,53.851365
-1.0,77,54.566381
-1.0,91,55.438415
-1.0,63,56.025958
-1.0,53,56.536428
1.0,1,56.548253
-1.0,165,58.110729
1.0,1,58.120532
1.0,1,58.130919
-1.0,84,58.931086
