#{"t_start": 1760795558.3085067, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,1,0.267344
-1.0,123,0.587218
1.0,1,0.590128
1.0,1,0.593002
-1.0,78,0.801085
-1.0,154,1.201862
1.0,1,1.204766
1.0,1,1.207754
1.0,1,1.210668
1.0,254,1.900787
-1.0,129,2.244463
1.0,1,2.247455
-1.0,122,2.564993
-1.0,156,2.97991
1.0,1,2.983703
-1.0,105,3.844722
1.0,1,3.855134
1.0,1,3.864967
-1.0,46,4.288842
-1.0,137,5.524997
1.0,1,5.535177
1.0,1,5.545006
1.0,1,5.554794
-1.0,90,6.420167
-1.0,55,6.94728
-1.0,193,8.768365
1.0,1,8.777692
-1.0,97,9.70018
1.0,1,9.710588
-1.0,69,10.374924
1.0,1,10.384892
1.0,1,10.394524
-1.0,148,11.734375
1.0,1,11.744372
1.0,1,11.754104
1.0,1,11.767594
1.0,1,11.779996
-1.0,75,12.518128
1.0,198,14.363407
1.0,1,14.373247
1.0,1,14.38311
-1.0,114,15.409515
1.0,100,16.324351
1.0,1,16.333841
1.0,1,16.343189
-1.0,99,17.265674
1.0,1,17.275851
-1.0,129,18.5251
1.0,1,18.536582
-1.0,161,20.060932
-1.0,99,20.9809
-1.0,114,22.028946
1.0,1,22.039748
-1.0,55,22.533386
1.0,1,22.543354
-1.0,182,24.252007
1.0,1,24.262182
-1.0,79,25.011787
1.0,1,25.022449
1.0,1,25.032762
1.0,1,25.044382
1.0,1,25.055729
-1.0,140,26.348186
1.0,1,26.357623
-1.0,82,27.116729
1.0,1,27.126482
1.0,1,27.135805
1.0,1,27.145395
1.0,1,27.155261
-1.0,174,28.764998
-1.0,78,29.507238
-1.0,75,30.215659
1.0,1,30.225209
1.0,1,30.234634
-1.0,107,31.287279
-1.0,205,33.253499
1.0,1,33.263672
1.0,1,33.273572
1.0,1,33.283115
1.0,1,33.293146
1.0,1,33.302511
1.0,1,33.312124
-1.0,140,34.613212
1.0,1,34.623177
1.0,1,34.633965
-1.0,86,35.415581
1.0,1,35.425401
-1.0,51,35.890667
1.0,1,35.900634
-1.0,129,37.163757
-1.0,136,38.478542
-1.0,68,39.09787
1.0,103,40.024968
-1.0,91,40.872115
1.0,1,40.882145
-1.0,127,42.090546
1.0,1,42.100733
1.0,1,42.110853
1.0,1,42.121127
1.0,1,42.130634
1.0,1,42.140443
1.0,1,42.150544
1.0,1,42.160518
-1.0,86,42.982548
1.0,1,42.992401
1.0,1,43.002162
1.0,1,43.011576
1.0,1,43.021313
1.0,1,43.030586
-1.0,108,44.012381
1.0,1,44.022327
1.0,209,45.957044
1.0,1,45.966678
1.0,1,45.976718
-1.0,113,47.010837
1.0,1,47.021313
1.0,156,48.492534
-1.0,83,49.257374
1.0,1,49.267116
-1.0,56,49.79806
1.0,1,49.809114
-1.0,162,51.318923
-1.0,415,55.24725
1.0,1,55.257499
1.0,1,55.268171
1.0,1,55.278185
-1.0,159,56.798491
-1.0,167,58.362901
-1.0,141,59.688535
1.0,153,61.082016
-1.0,158,62.560941
1.0,1,62.570571
1.0,1,62.579838
-1.0,143,63.929556
1.0,1,63.939342
-1.0,94,64.828243
1.0,1,64.838457
-1.0,123,65.940776
1.0,1,65.950109
1.0,96,66.813564
-1.0,115,67.854438
1.0,1,67.863917
1.0,1,67.873785
1.0,1,67.883639
1.0,1,67.894036
1.0,1,67.904595
1.0,1,67.913899
1.0,180,69.566549
1.0,219,71.560616
1.0,1,71.570353
1.0,1,71.580002
1.0,1,71.589815
-1.0,326,74.562568
1.0,225,76.573907
1.0,1,76.583527
-1.0,160,78.014211
1.0,1,78.024597
-1.0,105,79.006084
1.0,1,79.018215
1.0,1,79.029291
1.0,1,79.040863
-1.0,275,81.594906
1.0,1,81.605212
