#{"t_start": 1760795558.304278, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,1,0.270327
1.0,1,0.278075
-1.0,50,0.401892
1.0,1,0.404836
1.0,1,0.407791
1.0,1,0.410808
-1.0,87,0.640268
-1.0,129,0.973974
1.0,1,0.977017
-1.0,148,1.375581
1.0,1,1.378495
-1.0,61,1.540568
-1.0,70,1.721692
-1.0,84,1.960585
1.0,1,1.963579
1.0,1,1.966521
-1.0,106,2.247926
1.0,87,2.472123
-1.0,208,3.027422
-1.0,81,3.764385
-1.0,139,5.029036
1.0,1,5.038218
1.0,1,5.047647
1.0,1,5.057233
1.0,1,5.066607
-1.0,92,5.931658
-1.0,80,6.699029
-1.0,119,7.833714
-1.0,105,8.809491
-1.0,62,9.394216
1.0,1,9.404235
1.0,1,9.414477
-1.0,117,10.535648
1.0,1,10.545285
1.0,1,10.554675
1.0,1,10.563958
1.0,1,10.573173
1.0,1,10.582797
1.0,1,10.592071
-1.0,86,11.370241
-1.0,218,13.441316
1.0,1,13.452341
-1.0,84,14.22455
-1.0,201,16.053242
-1.0,82,16.806695
1.0,1,16.81704
1.0,164,18.387017
1.0,1,18.397382
-1.0,71,19.089738
-1.0,119,20.200871
-1.0,136,21.449617
-1.0,90,22.283048
1.0,1,22.292589
-1.0,72,22.94858
1.0,1,22.958165
1.0,1,22.967547
-1.0,107,23.970725
1.0,1,23.98103
-1.0,75,24.703796
-1.0,61,25.275891
1.0,1,25.285157
-1.0,67,25.907814
1.0,1,25.917747
1.0,1,25.927865
-1.0,139,27.212942
-1.0,125,28.359442
1.0,1,28.368742
-1.0,59,28.930005
1.0,1,28.939986
-1.0,81,29.717662
1.0,100,30.654895
-1.0,151,32.149863
1.0,1,32.159778
-1.0,93,33.051524
-1.0,93,33.918913
1.0,1,33.930262
-1.0,170,35.485167
-1.0,76,36.183255
1.0,1,36.193019
1.0,1,36.203202
-1.0,104,37.247859
1.0,1,37.260394
-1.0,176,38.91781
1.0,1,38.927299
1.0,1,38.936676
1.0,1,38.946039
1.0,1,38.955876
-1.0,127,40.120471
1.0,152,41.520362
1.0,1,41.530114
-1.0,67,42.186549
1.0,1,42.196718
-1.0,95,43.098968
-1.0,77,43.795009
1.0,1,43.805458
-1.0,100,44.716935
1.0,118,45.810522
-1.0,73,46.499535
-1.0,101,47.425584
1.0,1,47.435939
1.0,1,47.446587
-1.0,63,48.043601
-1.0,68,48.68396
-1.0,117,49.769935
1.0,1,49.780362
-1.0,128,50.958873
-1.0,106,51.998111
1.0,131,53.253301
1.0,1,53.263024
1.0,1,53.272978
1.0,1,53.283135
-1.0,84,54.042677
1.0,1,54.05303
1.0,1,54.063685
-1.0,142,55.408127
-1.0,119,56.534879
-1.0,107,57.559021
-1.0,70,58.217039
-1.0,112,59.271759
1.0,1,59.281309
1.0,1,59.291046
1.0,1,59.301687
1.0,1,59.311594
-1.0,222,61.335186
-1.0,170,62.931104
-1.0,106,63.932899
-1.0,207,65.833415
-1.0,115,66.872491
-1.0,452,71.013477
-1.0,339,74.098154
1.0,1,74.107771
1.0,1,74.117681
0.0,1000,83.316949
1.0,1,83.327114
1.0,1,83.337681
-1.0,465,87.588225
-1.0,573,92.823182
1.0,1,92.834024
1.0,1,92.84499
1.0,331,95.868455
1.0,1,95.878674
0.0,1000,104.856611
0.0,1000,113.988967
1.0,1,113.9989
1.0,1,114.00884
1.0,1,114.019089
0.0,1000,123.07333
1.0,1,123.083557
0.0,1000,132.181416
1.0,1,132.191671
0.0,1000,141.293814
0.0,1000,150.479113
0.0,1000,159.5176
0.0,1000,168.680841
0.0,1000,177.760845
1.0,1,177.770746
0.0,1000,186.744154
0.0,1000,195.676336
0.0,1000,204.622035
1.0,1,204.631999
1.0,1,204.641927
0.0,1000,213.62209
0.0,1000,222.83747
0.0,1000,231.881065
1.0,1,231.890918
0.0,1000,240.958955
0.0,1000,250.236056
1.0,1,250.246508
0.0,1000,259.518644
1.0,1,259.52902
1.0,216,261.518052
1.0,1,261.528027
0.0,1000,270.694823
1.0,1,270.706011
1.0,1,270.716539
0.0,1000,280.084799
1.0,1,280.094926
0.0,1000,289.291142
1.0,1,289.302011
1.0,1,289.312153
1.0,1,289.323133
1.0,1,289.334045
0.0,1000,298.774903
0.0,1000,308.07926
0.0,1000,317.325566
0.0,1000,326.850432
0.0,1000,336.227325
-1.0,515,341.099502
0.0,1000,350.534722
0.0,1000,359.98917
0.0,1000,369.274619
0.0,1000,378.554438
0.0,1000,387.818141
0.0,1000,397.266018
1.0,1,397.276497
1.0,1,397.288041
1.0,1,397.298971
0.0,1000,406.748285
0.0,1000,416.144213
1.0,1,416.154529
1.0,1,416.165142
0.0,1000,425.424054
0.0,1000,434.700661
1.0,1,434.713129
-1.0,464,439.174929
1.0,1,439.187958
0.0,1000,448.586758
0.0,1000,457.982415
1.0,1,457.99247
0.0,1000,467.55761
1.0,1,467.568946
1.0,155,469.051689
0.0,1000,478.503276
1.0,1,478.513535
1.0,1,478.524282
0.0,1000,487.844265
0.0,1000,497.309068
1.0,1,497.31899
0.0,1000,506.73037
1.0,1,506.740941
0.0,1000,516.179828
1.0,1,516.190848
1.0,1,516.201679
1.0,1,516.212467
1.0,1,516.222914
1.0,351,519.548414
1.0,1,519.558357
1.0,1,519.569113
1.0,1,519.579105
1.0,1,519.589042
1.0,1,519.598957
0.0,1000,528.765399
0.0,1000,538.220118
0.0,1000,547.590404
0.0,1000,557.014842
1.0,1,557.025051
0.0,1000,566.39888
-1.0,149,567.784814
0.0,1000,577.297774
1.0,389,581.000468
1.0,1,581.011418
1.0,1,581.022683
0.0,1000,590.618165
0.0,1000,600.092821
0.0,1000,609.655776
1.0,1,609.666394
1.0,1,609.676995
1.0,1,609.688388
-1.0,476,614.237499
0.0,1000,623.688641
-1.0,178,625.327718
-1.0,261,627.769198
0.0,1000,637.245334
1.0,1,637.255427
1.0,1,637.265352
1.0,1,637.275311
-1.0,844,645.169062
0.0,1000,654.502009
0.0,1000,663.927512
1.0,1,663.938083
1.0,1,663.948806
1.0,1,663.959552
1.0,152,665.441539
1.0,570,670.768
1.0,1,670.778034
1.0,1,670.78946
1.0,1,670.800894
1.0,1,670.812646
-1.0,174,672.471983
1.0,234,674.716821
-1.0,402,678.608249
1.0,1,678.618777
1.0,1,678.6298
1.0,187,680.407862
1.0,1,680.41863
1.0,1,680.429101
1.0,1,680.439999
1.0,271,683.125101
