#{"t_start": 1760795558.3146563, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,98,0.511587
-1.0,180,0.986213
1.0,1,0.989124
-1.0,122,1.314344
1.0,1,1.317256
1.0,1,1.320245
1.0,1,1.323142
1.0,1,1.326556
1.0,1,1.329482
-1.0,61,1.490324
1.0,1,1.493922
1.0,1,1.496837
1.0,1,1.499756
-1.0,87,1.724889
1.0,1,1.727812
1.0,1,1.730724
1.0,1,1.733706
1.0,143,2.130145
-1.0,181,2.604789
-1.0,113,2.904607
-1.0,124,3.764388
-1.0,72,4.42368
1.0,1,4.433573
1.0,1,4.443238
-1.0,116,5.488606
1.0,1,5.498806
1.0,1,5.509069
-1.0,50,5.998515
-1.0,146,7.408597
-1.0,95,8.296901
1.0,1,8.306911
-1.0,94,9.171546
1.0,1,9.181313
-1.0,91,10.071115
-1.0,86,10.859719
-1.0,91,11.683027
-1.0,184,13.453058
-1.0,88,14.265793
-1.0,117,15.324357
-1.0,53,15.811716
1.0,1,15.821537
-1.0,75,16.500791
-1.0,96,17.420534
1.0,1,17.430099
-1.0,104,18.418055
1.0,1,18.428919
-1.0,98,19.377408
1.0,1,19.387025
1.0,1,19.398133
1.0,121,20.522025
1.0,1,20.532227
1.0,1,20.541983
-1.0,181,22.201704
-1.0,90,23.021758
-1.0,235,25.248275
-1.0,135,26.499141
-1.0,79,27.233323
-1.0,118,28.313763
-1.0,189,30.107879
1.0,1,30.118058
-1.0,121,31.303132
1.0,1,31.313486
-1.0,245,33.648538
-1.0,87,34.455062
1.0,1,34.464493
1.0,1,34.475299
1.0,1,34.485291
1.0,1,34.495491
-1.0,90,35.317961
1.0,1,35.327749
1.0,1,35.337014
-1.0,76,36.032039
-1.0,80,36.80354
1.0,1,36.816128
1.0,1,36.827996
-1.0,91,37.746698
1.0,124,38.89855
-1.0,82,39.638044
-1.0,144,40.965993
-1.0,133,42.246863
1.0,167,43.796462
1.0,1,43.805958
1.0,1,43.815243
-1.0,80,44.542211
1.0,212,46.517131
1.0,1,46.526465
1.0,1,46.536793
-1.0,114,47.589326
1.0,1,47.600196
1.0,1,47.610076
-1.0,108,48.625528
-1.0,98,49.528049
1.0,1,49.538241
1.0,1,49.548226
1.0,1,49.557901
-1.0,179,51.227211
-1.0,80,52.017622
-1.0,101,52.991032
1.0,1,53.000344
1.0,1,53.010053
1.0,1,53.019881
1.0,1,53.029229
-1.0,150,54.413294
-1.0,102,55.377148
-1.0,105,56.377824
-1.0,54,56.896387
1.0,1,56.906799
-1.0,227,59.05157
1.0,1,59.061808
1.0,1,59.07113
-1.0,153,60.47041
1.0,1,60.479962
1.0,1,60.489263
1.0,1,60.499466
1.0,1,60.509425
-1.0,132,61.729255
1.0,151,63.133607
1.0,1,63.144355
-1.0,90,63.997756
1.0,1,64.007741
1.0,1,64.018384
-1.0,234,66.159453
1.0,1,66.169329
-1.0,114,67.194626
1.0,208,69.098779
1.0,296,71.818868
1.0,1,71.828655
1.0,205,73.696973
-1.0,148,75.023327
1.0,1,75.033255
-1.0,173,76.578408
-1.0,120,77.645125
-1.0,462,81.951953
-1.0,652,87.972529
0.0,1000,97.094752
0.0,1000,106.129121
0.0,1000,115.214117
1.0,1,115.223743
1.0,1,115.233416
0.0,1000,124.296639
0.0,1000,133.455923
1.0,1,133.466568
1.0,1,133.476692
0.0,1000,142.510881
1.0,1,142.521139
1.0,1,142.530999
0.0,1000,151.720564
0.0,1000,160.73185
0.0,1000,169.919225
0.0,1000,178.987626
0.0,1000,187.944874
0.0,1000,196.889367
1.0,1,196.899058
1.0,1,196.909028
1.0,1,196.918966
0.0,1000,205.854075
0.0,1000,214.873746
0.0,1000,224.086122
1.0,1,224.096131
1.0,1,224.106582
0.0,1000,233.154172
1.0,1,233.164431
1.0,1,233.17486
1.0,1,233.18567
1.0,1,233.19687
0.0,1000,242.221254
0.0,1000,251.551893
0.0,1000,260.816024
1.0,1,260.826427
0.0,1000,269.961298
0.0,1000,279.334351
0.0,1000,288.537483
0.0,1000,297.971931
0.0,1000,307.275463
0.0,1000,316.522473
1.0,1,316.533746
1.0,1,316.544297
1.0,1,316.555285
0.0,1000,326.077345
0.0,1000,335.465847
0.0,1000,344.857243
0.0,1000,354.379306
1.0,1,354.389775
0.0,1000,363.759618
1.0,1,363.770061
0.0,1000,373.088114
0.0,1000,382.3395
1.0,1,382.350205
1.0,93,383.222974
1.0,1,383.234005
1.0,1,383.245064
0.0,1000,392.532163
