#{"t_start": 1760795558.319696, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,1,0.259953
-1.0,64,0.421649
-1.0,82,0.638893
1.0,1,0.642212
-1.0,52,0.780156
1.0,126,1.108222
-1.0,86,1.340084
-1.0,68,1.521059
-1.0,129,1.872551
-1.0,79,2.083709
1.0,1,2.086641
1.0,1,2.089665
1.0,1,2.092575
-1.0,258,2.77362
1.0,1,2.777633
-1.0,84,3.000658
-1.0,76,3.656753
1.0,1,3.666647
-1.0,82,4.419602
1.0,1,4.42944
-1.0,88,5.220996
1.0,1,5.230764
1.0,1,5.240068
-1.0,131,6.489832
1.0,1,6.500921
1.0,1,6.511544
-1.0,71,7.186098
1.0,1,7.195991
1.0,1,7.205654
-1.0,99,8.15616
-1.0,126,9.321409
1.0,1,9.332652
-1.0,91,10.221915
-1.0,76,10.908037
1.0,118,12.015609
-1.0,192,13.824446
-1.0,195,15.602142
-1.0,118,16.680809
1.0,1,16.690303
-1.0,122,17.859523
-1.0,164,19.441841
-1.0,61,20.004616
1.0,1,20.013976
1.0,1,20.023328
-1.0,86,20.824926
-1.0,103,21.752569
-1.0,78,22.477075
-1.0,69,23.125331
1.0,1,23.135507
1.0,1,23.145172
1.0,1,23.154466
-1.0,84,23.9278
-1.0,114,25.023135
1.0,1,25.034734
-1.0,80,25.767895
-1.0,159,27.248532
1.0,1,27.258413
-1.0,77,27.960838
1.0,1,27.970911
1.0,1,27.980824
1.0,1,27.990209
1.0,1,28.000096
-1.0,100,28.935445
1.0,1,28.945515
-1.0,78,29.692149
-1.0,44,30.103772
-1.0,99,31.060125
-1.0,196,32.97066
1.0,1,32.980002
1.0,205,34.878934
-1.0,57,35.395491
1.0,1,35.405828
1.0,1,35.415668
1.0,1,35.425093
-1.0,71,36.073963
1.0,1,36.083522
-1.0,131,37.396965
1.0,91,38.263782
1.0,110,39.27018
-1.0,98,40.170428
-1.0,112,41.199927
1.0,163,42.76727
1.0,1,42.777791
1.0,1,42.787848
1.0,1,42.79866
-1.0,104,43.741757
-1.0,195,45.529181
1.0,1,45.54137
1.0,1,45.551647
-1.0,91,46.411134
-1.0,97,47.295837
-1.0,124,48.472027
1.0,46,48.898813
1.0,1,48.908627
1.0,1,48.918735
1.0,1,48.92881
1.0,90,49.76713
1.0,1,49.777724
-1.0,175,51.414622
-1.0,133,52.711883
-1.0,109,53.718713
-1.0,157,55.189623
-1.0,116,56.290694
-1.0,160,57.811784
-1.0,139,59.131771
1.0,1,59.141793
1.0,1,59.151057
-1.0,111,60.160596
-1.0,132,61.369016
1.0,1,61.379283
1.0,1,61.389468
-1.0,231,63.547084
-1.0,103,64.541504
1.0,1,64.551506
-1.0,203,66.37866
1.0,1,66.3893
1.0,1,66.399156
1.0,266,68.804223
1.0,1,68.814631
-1.0,170,70.398057
1.0,1,70.40787
1.0,1,70.417986
1.0,1,70.427455
1.0,1,70.436993
-1.0,148,71.784977
1.0,1,71.795225
-1.0,136,73.029385
-1.0,105,73.984102
1.0,1,73.993679
-1.0,94,74.838263
-1.0,157,76.244088
-1.0,410,79.99151
-1.0,528,84.952274
1.0,1,84.961756
-1.0,72,85.605062
0.0,1000,94.725165
1.0,1,94.735425
0.0,1000,103.731509
1.0,1,103.741592
0.0,1000,112.885636
1.0,1,112.896217
0.0,1000,121.916554
1.0,64,122.500983
0.0,1000,131.605269
0.0,1000,140.708806
0.0,1000,149.888943
0.0,1000,158.946229
1.0,1,158.956276
1.0,1,158.967173
1.0,97,159.830835
1.0,1,159.840757
1.0,1,159.850626
1.0,1,159.860296
1.0,1,159.86984
0.0,1000,169.031832
0.0,1000,178.117996
0.0,1000,187.086304
0.0,1000,196.019878
1.0,1,196.029909
0.0,1000,204.974895
0.0,1000,213.964033
1.0,1,213.974221
0.0,1000,223.190453
0.0,1000,232.233768
0.0,1000,241.292176
0.0,1000,250.583107
1.0,1,250.593745
0.0,1000,259.855131
0.0,1000,268.997418
1.0,1,269.0086
1.0,1,269.01951
1.0,153,270.450618
1.0,1,270.461071
0.0,1000,279.834947
0.0,1000,289.030196
1.0,1,289.04106
1.0,810,296.66729
1.0,1,296.677979
1.0,1,296.688569
1.0,1,296.700589
1.0,1,296.711723
1.0,1,296.7227
0.0,1000,306.051416
0.0,1000,315.319534
0.0,1000,324.804203
1.0,1,324.815496
-1.0,369,328.294245
0.0,1000,337.676319
-1.0,523,342.575518
0.0,1000,352.058901
0.0,1000,361.465629
0.0,1000,370.793038
1.0,1,370.804523
0.0,1000,380.055619
1.0,1,380.066437
0.0,1000,389.324943
0.0,1000,398.823485
0.0,1000,408.237826
0.0,1000,417.663135
1.0,1,417.673093
0.0,1000,426.87794
1.0,1,426.88784
0.0,1000,436.227808
0.0,1000,445.718735
1.0,1,445.72883
0.0,1000,455.18305
1.0,1,455.194294
0.0,1000,464.639652
0.0,1000,474.177404
1.0,1,474.188473
0.0,1000,483.540969
0.0,1000,492.98337
1.0,1,492.995052
1.0,1,493.006365
0.0,1000,502.377927
0.0,1000,511.929672
1.0,1,511.939638
1.0,1,511.949996
0.0,1000,521.266617
0.0,1000,530.4509
0.0,1000,539.899249
1.0,1,539.909903
1.0,1,539.921188
0.0,1000,549.324212
0.0,1000,558.691113
1.0,1,558.70165
1.0,1,558.717798
1.0,1,558.733667
1.0,1,558.745438
1.0,1,558.757824
1.0,1,558.768916
0.0,1000,568.170501
0.0,1000,577.683549
1.0,314,580.641975
0.0,1000,590.255352
0.0,1000,599.722229
0.0,1000,609.296459
0.0,1000,618.809402
1.0,1,618.820258
1.0,1,618.830572
0.0,1000,628.208171
1.0,1,628.218951
1.0,1,628.230916
0.0,1000,637.693188
0.0,1000,647.052574
1.0,1,647.063757
0.0,1000,656.390893
1.0,1,656.401147
1.0,72,657.075686
1.0,1,657.085594
1.0,1,657.095393
0.0,1000,666.561064
1.0,1,666.57152
0.0,1000,676.045977
1.0,1,676.056847
1.0,473,680.653916
1.0,1,680.664533
0.0,1000,690.287919
1.0,1,690.298447
0.0,1000,699.757359
1.0,1,699.76746
0.0,1000,709.301529
1.0,138,710.618214
1.0,1,710.629241
1.0,1,710.639621
-1.0,74,711.351983
0.0,1000,720.754752
0.0,1000,730.237453
1.0,1,730.248136
1.0,1,730.259277
1.0,1,730.270457
1.0,1,730.282116
0.0,1000,739.785307
1.0,1,739.796226
0.0,1000,749.205523
1.0,99,750.203676
1.0,1,750.214493
1.0,1,750.225563
1.0,1,750.236247
1.0,1,750.247992
1.0,103,751.28939
1.0,1,751.300951
1.0,1,751.31253
-1.0,92,752.201226
1.0,1,752.211892
1.0,458,756.625654
1.0,1,756.636389
0.0,1000,766.204604
1.0,102,767.180391
1.0,1,767.190514
1.0,106,768.188345
1.0,152,769.628863
1.0,1,769.640184
1.0,1,769.650879
1.0,126,770.857754
1.0,689,777.428348
-1.0,72,778.158607
1.0,1,778.169887
1.0,1,778.180746
1.0,1,778.19098
1.0,174,779.874171
1.0,1,779.884684
1.0,1,779.89457
-1.0,144,781.296232
0.0,1000,790.896455
1.0,193,792.766387
1.0,1,792.776651
1.0,1,792.787109
-1.0,50,793.28874
1.0,1,793.299635
-1.0,77,794.063594
1.0,90,794.959697
1.0,535,800.185504
1.0,1,800.197139
1.0,93,801.106793
1.0,1,801.116919
1.0,1,801.127657
1.0,1,801.138022
1.0,87,801.983213
1.0,94,802.907593
1.0,1,802.917603
1.0,1,802.928077
1.0,102,803.899011
1.0,1,803.909514
1.0,1,803.920444
1.0,107,805.003608
1.0,1,805.014327
1.0,1,805.024813
1.0,141,806.390016
1.0,91,807.275748
1.0,1,807.285906
-1.0,606,813.102344
1.0,1,813.113317
1.0,51,813.609713
1.0,1,813.619859
1.0,1,813.630213
1.0,1,813.640417
1.0,113,814.696975
1.0,1,814.707047
1.0,1,814.717396
1.0,1,814.72809
1.0,205,816.697153
-1.0,454,821.16249
1.0,99,822.179789
1.0,87,823.053854
1.0,193,825.020847
1.0,1,825.03113
1.0,201,827.022518
1.0,1,827.032779
1.0,80,827.791095
1.0,1,827.801461
1.0,77,828.542324
-1.0,217,830.616374
1.0,1,830.626409
1.0,1,830.63648
1.0,1,830.647092
1.0,1,830.657659
1.0,327,833.92309
1.0,118,835.094603
1.0,1,835.105095
1.0,1,835.115536
1.0,1,835.126242
1.0,59,835.693472
1.0,1,835.703295
1.0,1,835.714006
1.0,1,835.72464
1.0,1,835.734807
1.0,1,835.746649
1.0,1,835.758113
1.0,128,836.98498
1.0,1,836.996775
1.0,1,837.008883
-1.0,76,837.750582
1.0,84,838.543435
0.0,1000,848.133543
1.0,1,848.143509
1.0,1,848.153684
1.0,62,848.759796
1.0,58,849.349161
1.0,700,856.186104
1.0,104,857.212622
1.0,1,857.223187
1.0,1,857.233492
1.0,1,857.244125
1.0,75,858.014402
1.0,1,858.025751
1.0,1,858.036581
