#{"t_start": 1760795558.3096237, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,108,0.542601
1.0,1,0.545979
-1.0,79,0.755588
-1.0,78,0.955864
-1.0,108,1.244438
1.0,1,1.247427
1.0,1,1.250312
-1.0,147,1.642336
1.0,1,1.645245
-1.0,103,1.931683
1.0,1,1.934649
-1.0,105,2.212532
1.0,1,2.215433
1.0,1,2.218402
1.0,1,2.221682
1.0,1,2.22456
1.0,1,2.227525
-1.0,69,2.407275
1.0,1,2.41017
-1.0,60,2.567742
1.0,1,2.571048
1.0,1,2.574025
1.0,1,2.576893
-1.0,65,2.746386
-1.0,81,2.96155
-1.0,98,3.71409
1.0,1,3.723961
-1.0,91,4.555804
-1.0,81,5.286283
-1.0,67,5.927242
-1.0,74,6.637395
-1.0,78,7.391148
1.0,1,7.4021
1.0,1,7.412763
1.0,1,7.423353
-1.0,98,8.340066
1.0,1,8.349529
1.0,1,8.359084
-1.0,153,9.7993
1.0,122,10.935715
-1.0,173,12.572509
1.0,1,12.582564
-1.0,118,13.689759
-1.0,92,14.538711
-1.0,141,15.815841
1.0,1,15.825681
-1.0,92,16.662066
-1.0,97,17.588448
-1.0,276,20.214849
-1.0,81,20.96979
-1.0,89,21.772896
-1.0,102,22.716413
-1.0,186,24.471729
1.0,1,24.482484
-1.0,142,25.807286
-1.0,90,26.641361
1.0,1,26.650787
-1.0,174,28.254138
-1.0,56,28.782775
1.0,1,28.792622
1.0,1,28.802114
-1.0,92,29.678414
1.0,1,29.689722
1.0,1,29.700792
-1.0,223,31.862009
-1.0,116,32.979284
1.0,125,34.148236
-1.0,74,34.826336
-1.0,74,35.499933
1.0,1,35.510407
-1.0,54,36.000153
-1.0,160,37.584358
1.0,1,37.594593
-1.0,98,38.523676
-1.0,55,39.022877
-1.0,49,39.464488
-1.0,78,40.189083
-1.0,137,41.4466
-1.0,110,42.521663
1.0,85,43.309413
1.0,1,43.318993
-1.0,117,44.386767
-1.0,76,45.068726
1.0,1,45.078042
1.0,91,45.945658
-1.0,108,46.933185
1.0,1,46.942851
-1.0,65,47.554523
1.0,117,48.658531
-1.0,113,49.708112
-1.0,284,52.413286
1.0,1,52.423278
1.0,1,52.435804
-1.0,64,53.043205
1.0,1,53.052557
1.0,1,53.062493
-1.0,173,54.656422
1.0,1,54.666421
-1.0,101,55.630059
1.0,1,55.639846
-1.0,313,58.593005
1.0,1,58.603295
1.0,1,58.614351
-1.0,106,59.613108
-1.0,50,60.064184
1.0,177,61.700448
1.0,1,61.711244
-1.0,113,62.76072
-1.0,109,63.789379
-1.0,142,65.122867
1.0,174,66.686286
1.0,1,66.696034
1.0,1,66.705764
-1.0,77,67.404097
1.0,1,67.413372
1.0,1,67.422973
1.0,1,67.432385
1.0,1,67.442339
-1.0,170,68.988108
-1.0,93,69.862821
1.0,1,69.872644
1.0,1,69.88211
-1.0,139,71.141605
1.0,1,71.151084
-1.0,209,73.059026
1.0,1,73.069225
1.0,1,73.081152
1.0,276,75.566912
-1.0,698,81.976139
-1.0,136,83.273529
-1.0,370,86.643474
0.0,1000,95.796258
1.0,1,95.806791
0.0,1000,104.78666
0.0,1000,113.916984
1.0,1,113.927922
0.0,1000,122.985247
0.0,1000,132.084567
0.0,1000,141.187465
1.0,106,142.152933
1.0,1,142.163363
1.0,1,142.173461
1.0,1,142.185338
0.0,1000,151.366469
0.0,1000,160.384089
1.0,1,160.394194
0.0,1000,169.56778
1.0,1,169.578103
0.0,1000,178.653636
1.0,1,178.663867
1.0,1,178.673995
1.0,1,178.683843
0.0,1000,187.645184
1.0,1,187.655255
0.0,1000,196.595107
0.0,1000,205.533393
1.0,1,205.543519
1.0,1,205.553399
0.0,1000,214.559298
0.0,1000,223.778595
0.0,1000,232.819529
0.0,1000,241.863157
0.0,1000,251.175411
1.0,1,251.185893
1.0,1,251.196167
0.0,1000,260.452786
0.0,1000,269.600757
0.0,1000,278.973139
1.0,177,280.640718
1.0,1,280.652134
0.0,1000,289.842524
0.0,1000,299.28986
0.0,1000,308.593567
0.0,1000,317.848208
1.0,1,317.859178
0.0,1000,327.370204
1.0,1,327.381326
1.0,1,327.391368
1.0,1,327.40245
0.0,1000,336.779751
-1.0,256,339.216342
1.0,1,339.227186
1.0,1,339.237658
0.0,1000,348.680902
0.0,1000,358.120155
1.0,1,358.130051
0.0,1000,367.443704
1.0,1,367.454254
0.0,1000,376.749749
0.0,1000,386.042099
0.0,1000,395.417299
1.0,1,395.428479
0.0,1000,404.874835
0.0,1000,414.290555
1.0,1,414.301367
1.0,1,414.312835
0.0,1000,423.576523
0.0,1000,432.866924
1.0,1,432.877015
0.0,1000,442.384518
1.0,1,442.394576
0.0,1000,451.793489
1.0,1,451.804147
0.0,1000,461.206848
1.0,1,461.217823
1.0,1,461.228658
1.0,1,461.239729
1.0,129,462.47976
0.0,1000,472.040772
0.0,1000,481.432099
1.0,1,481.442997
0.0,1000,490.807333
