#{"t_start": 1760795558.3016765, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,148,0.658304
1.0,141,1.027616
-1.0,49,1.155852
1.0,1,1.15883
1.0,1,1.161715
1.0,1,1.164606
-1.0,220,1.748914
-1.0,105,2.040659
1.0,113,2.340062
-1.0,110,2.630228
1.0,1,2.633598
1.0,1,2.636471
-1.0,131,2.981944
1.0,1,2.985375
-1.0,52,3.341374
1.0,1,3.351344
1.0,95,4.240801
-1.0,116,5.283975
1.0,135,6.57556
1.0,1,6.587404
1.0,1,6.597473
1.0,1,6.60739
-1.0,80,7.377454
-1.0,228,9.508603
-1.0,181,11.210077
1.0,165,12.781636
1.0,1,12.791523
1.0,1,12.80138
1.0,1,12.811157
-1.0,119,13.912808
-1.0,80,14.654433
-1.0,59,15.179757
-1.0,116,16.238854
-1.0,117,17.344378
1.0,1,17.356387
-1.0,92,18.217853
1.0,1,18.227995
-1.0,48,18.702415
1.0,1,18.712509
1.0,1,18.722839
-1.0,76,19.457779
1.0,1,19.468211
-1.0,174,21.076009
1.0,92,21.913991
-1.0,67,22.529749
1.0,1,22.539015
1.0,1,22.549138
-1.0,88,23.368445
-1.0,106,24.373861
1.0,1,24.3843
1.0,1,24.394304
1.0,101,25.345484
1.0,1,25.354771
1.0,1,25.36537
-1.0,151,26.757155
1.0,1,26.767277
1.0,1,26.776787
1.0,1,26.786395
-1.0,83,27.562574
-1.0,109,28.556797
1.0,1,28.566324
-1.0,87,29.395265
1.0,1,29.405356
1.0,1,29.417366
-1.0,71,30.09114
1.0,1,30.100998
-1.0,149,31.566372
-1.0,108,32.594286
1.0,1,32.605502
1.0,1,32.616331
1.0,1,32.62632
1.0,1,32.637295
-1.0,119,33.760374
-1.0,137,35.023241
1.0,1,35.033157
1.0,116,36.089962
-1.0,115,37.2381
-1.0,119,38.381679
-1.0,86,39.166207
-1.0,134,40.391003
1.0,1,40.400601
-1.0,71,41.056565
-1.0,69,41.705888
-1.0,153,43.175119
-1.0,132,44.375235
1.0,1,44.384483
1.0,175,46.013039
-1.0,179,47.669232
1.0,1,47.679938
1.0,1,47.689874
1.0,1,47.700148
1.0,1,47.710837
-1.0,99,48.636876
-1.0,104,49.597139
-1.0,80,50.341775
1.0,1,50.35123
1.0,1,50.361175
-1.0,200,52.281018
1.0,1,52.291415
-1.0,92,53.172953
-1.0,226,55.273858
-1.0,74,55.969073
1.0,1,55.978999
1.0,161,57.506073
1.0,1,57.520283
-1.0,69,58.179276
-1.0,119,59.303583
-1.0,96,60.176551
-1.0,101,61.097479
-1.0,309,63.999178
-1.0,208,65.909738
-1.0,140,67.170048
-1.0,169,68.698663
1.0,1,68.708725
-1.0,464,72.971856
