#{"t_start": 1760795558.3034294, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,51,0.399655
-1.0,103,0.672335
1.0,1,0.675329
1.0,1,0.678609
1.0,1,0.681496
-1.0,114,0.974352
-1.0,122,1.301675
1.0,1,1.305469
1.0,1,1.308362
1.0,1,1.311226
1.0,1,1.314583
-1.0,79,1.525708
-1.0,95,1.780681
1.0,1,1.78593
1.0,1,1.790509
-1.0,213,2.356505
1.0,1,2.359921
-1.0,80,2.569247
1.0,1,2.573039
1.0,1,2.576336
-1.0,96,2.833304
-1.0,79,3.056454
1.0,1,3.066382
-1.0,83,3.83967
-1.0,144,5.14693
1.0,1,5.156256
-1.0,77,5.881273
-1.0,86,6.709984
1.0,1,6.719707
-1.0,150,8.152455
1.0,157,9.611919
1.0,1,9.621807
-1.0,50,10.121241
1.0,1,10.131295
-1.0,113,11.161861
1.0,1,11.171289
-1.0,75,11.871582
1.0,1,11.883121
1.0,1,11.893279
1.0,1,11.903934
1.0,1,11.914522
1.0,1,11.92508
1.0,1,11.936085
-1.0,93,12.831055
1.0,1,12.842062
1.0,1,12.852028
-1.0,153,14.265267
1.0,1,14.275195
1.0,1,14.28562
-1.0,48,14.723855
1.0,1,14.733431
-1.0,104,15.67074
1.0,1,15.680789
1.0,1,15.690265
1.0,1,15.700176
-1.0,172,17.290541
-1.0,109,18.336606
1.0,1,18.347044
1.0,1,18.356982
1.0,1,18.367446
-1.0,88,19.224694
1.0,131,20.448521
1.0,1,20.458463
-1.0,115,21.506755
1.0,1,21.516214
1.0,1,21.525898
-1.0,59,22.080286
-1.0,74,22.749643
1.0,1,22.759785
-1.0,135,24.020556
-1.0,73,24.723938
-1.0,112,25.762581
1.0,1,25.772661
-1.0,119,26.874359
1.0,1,26.883896
-1.0,137,28.151602
-1.0,124,29.313648
-1.0,179,31.028169
1.0,1,31.040775
1.0,1,31.053432
1.0,1,31.064304
-1.0,181,32.828005
1.0,1,32.837825
-1.0,66,33.450921
1.0,1,33.460668
1.0,1,33.470881
-1.0,50,33.950871
-1.0,194,35.720589
1.0,1,35.730193
-1.0,84,36.51626
1.0,1,36.526061
-1.0,54,37.078817
-1.0,60,37.678769
1.0,1,37.689106
1.0,1,37.699126
-1.0,98,38.617837
1.0,1,38.627325
1.0,1,38.636964
-1.0,141,39.911671
1.0,1,39.920977
-1.0,91,40.764959
-1.0,111,41.814157
1.0,1,41.825654
-1.0,160,43.343384
-1.0,74,44.016511
1.0,1,44.026474
1.0,1,44.036209
1.0,1,44.045834
-1.0,116,45.093254
-1.0,124,46.273822
1.0,1,46.283328
-1.0,95,47.146332
1.0,1,47.156333
1.0,1,47.165958
1.0,168,48.750275
1.0,1,48.759846
1.0,1,48.769228
1.0,1,48.779021
1.0,185,50.490128
1.0,1,50.500392
-1.0,124,51.690524
1.0,1,51.70021
1.0,1,51.7103
-1.0,160,53.244231
1.0,1,53.253632
-1.0,142,54.556913
1.0,1,54.566382
-1.0,103,55.551583
-1.0,89,56.397997
-1.0,108,57.406782
1.0,1,57.417044
-1.0,102,58.386916
-1.0,97,59.311926
1.0,1,59.321924
1.0,1,59.331243
1.0,1,59.341193
1.0,1,59.350491
-1.0,184,61.02404
-1.0,203,62.920539
1.0,1,62.931217
-1.0,176,64.605347
1.0,200,66.403738
1.0,101,67.317877
1.0,1,67.327486
1.0,1,67.336761
1.0,1,67.346914
1.0,125,68.472015
-1.0,171,70.071859
1.0,1,70.081372
1.0,1,70.090874
-1.0,149,71.430412
1.0,1,71.440055
-1.0,198,73.26623
-1.0,156,74.665269
1.0,219,76.625167
-1.0,236,78.756501
1.0,1,78.767721
1.0,1,78.778439
1.0,1,78.789202
-1.0,185,80.529493
-1.0,136,81.785518
1.0,1,81.797673
1.0,917,90.253602
0.0,1000,99.311097
1.0,1,99.321408
0.0,1000,108.413396
0.0,1000,117.444544
0.0,1000,126.571364
1.0,119,127.656004
0.0,1000,136.741937
1.0,1,136.751552
1.0,1,136.761461
0.0,1000,145.809712
1.0,1,145.820328
1.0,1,145.830606
0.0,1000,155.021024
1.0,1,155.030818
0.0,1000,164.061124
0.0,1000,173.266793
0.0,1000,182.298278
1.0,1,182.307949
0.0,1000,191.243754
0.0,1000,200.182636
1.0,1,200.192457
1.0,1,200.20289
0.0,1000,209.128574
0.0,1000,218.250409
1.0,111,219.264614
0.0,1000,228.348543
0.0,1000,237.499505
0.0,1000,246.57656
1.0,1,246.587461
1.0,1,246.597559
0.0,1000,255.910314
0.0,1000,265.084298
0.0,1000,274.408196
1.0,193,276.21968
0.0,1000,285.522128
1.0,1,285.532695
1.0,1,285.542736
1.0,1,285.553534
0.0,1000,294.908301
1.0,1,294.91818
1.0,1,294.928545
0.0,1000,304.181566
1.0,285,306.875993
0.0,1000,316.123268
1.0,1,316.133217
1.0,1,316.143181
0.0,1000,325.658541
-1.0,340,328.860873
0.0,1000,338.257054
1.0,100,339.211232
0.0,1000,348.65398
1.0,1,348.6653
0.0,1000,358.10632
0.0,1000,367.418255
1.0,1,367.428666
1.0,1,367.439266
0.0,1000,376.73539
0.0,1000,386.025784
1.0,1,386.035841
1.0,1,386.04722
0.0,1000,395.422385
0.0,1000,404.870408
1.0,162,406.399339
0.0,1000,415.798934
1.0,1,415.80983
-1.0,910,424.260633
1.0,1,424.270625
1.0,1,424.281003
1.0,1,424.290889
0.0,1000,433.543344
0.0,1000,443.049093
1.0,1,443.059055
0.0,1000,452.48759
1.0,1,452.498463
0.0,1000,461.906379
0.0,1000,471.464251
1.0,1,471.475198
1.0,1,471.48658
1.0,1,471.496668
1.0,1,471.507328
0.0,1000,480.906924
1.0,1,480.916866
1.0,1,480.927329
1.0,81,481.699739
1.0,224,483.788504
0.0,1000,493.223078
0.0,1000,502.593074
0.0,1000,512.139631
0.0,1000,521.455776
0.0,1000,530.64786
1.0,1,530.659096
0.0,1000,540.110246
1.0,1,540.120853
1.0,1,540.131384
1.0,1,540.142984
1.0,439,544.286707
0.0,1000,553.664858
1.0,1,553.6754
1.0,170,555.273783
0.0,1000,564.617517
0.0,1000,574.13291
1.0,187,575.911523
1.0,1,575.922596
-1.0,495,580.598732
-1.0,243,582.970987
0.0,1000,592.495042
0.0,1000,602.071102
0.0,1000,611.583116
0.0,1000,621.043825
-1.0,965,630.102028
1.0,701,636.759252
0.0,1000,646.112252
1.0,1,646.122259
0.0,1000,655.460491
1.0,1,655.470891
1.0,1,655.481254
1.0,747,662.528482
1.0,1,662.539443
1.0,1,662.550663
1.0,529,667.546367
1.0,1,667.556238
1.0,1,667.566108
1.0,1,667.576503
1.0,318,670.559993
1.0,1,670.570863
1.0,180,672.289725
1.0,1,672.300545
1.0,229,674.489384
1.0,132,675.749919
1.0,132,677.043836
1.0,1,677.055398
-1.0,136,678.378254
-1.0,530,683.534793
1.0,1,683.545176
0.0,1000,693.065949
1.0,1,693.076583
-1.0,81,693.851534
1.0,1,693.861282
1.0,196,695.689282
0.0,1000,705.216489
0.0,1000,714.754237
1.0,1,714.764548
1.0,1,714.776132
-1.0,670,721.027615
0.0,1000,730.529148
0.0,1000,740.01886
0.0,1000,749.449459
1.0,1,749.460749
1.0,102,750.481241
1.0,1,750.491931
1.0,804,758.281026
1.0,1,758.291719
1.0,116,759.396842
1.0,126,760.57513
1.0,123,761.723804
0.0,1000,771.328052
1.0,180,773.038807
1.0,684,779.627192
1.0,179,781.372075
1.0,168,782.99037
1.0,114,784.083786
1.0,85,784.899365
1.0,1,784.909195
1.0,1,784.91942
1.0,145,786.282058
1.0,90,787.150365
-1.0,90,788.041583
1.0,1,788.051913
1.0,1,788.062525
1.0,1,788.073926
1.0,83,788.873014
1.0,1,788.884502
1.0,1,788.89554
-1.0,185,790.630857
1.0,1,790.640902
-1.0,213,792.718228
1.0,89,793.606753
1.0,165,795.260014
-1.0,88,796.123775
1.0,1,796.135092
1.0,710,803.061441
1.0,146,804.495799
1.0,1,804.507046
1.0,162,806.086152
1.0,92,806.982542
1.0,101,807.94726
1.0,1,807.957323
1.0,1,807.967432
-1.0,168,809.553695
1.0,1,809.564023
-1.0,396,813.408527
1.0,1,813.418598
1.0,1,813.428973
1.0,1,813.438928
1.0,283,816.131819
1.0,60,816.701542
1.0,1,816.71145
-1.0,88,817.607895
1.0,606,823.605536
1.0,124,824.88045
1.0,1,824.890814
1.0,1,824.903047
1.0,1,824.91436
1.0,189,826.793473
1.0,1,826.804796
-1.0,141,828.149697
1.0,1,828.159964
1.0,125,829.352353
1.0,1,829.362379
-1.0,95,830.278372
-1.0,194,832.226451
1.0,1,832.237565
1.0,1,832.247991
1.0,106,833.288445
-1.0,169,834.9569
1.0,1,834.967844
1.0,62,835.573038
1.0,1,835.583693
1.0,97,836.519819
1.0,1,836.530164
1.0,134,837.832902
1.0,1,837.842984
1.0,1,837.853091
1.0,633,843.849953
1.0,1,843.861238
1.0,753,851.204812
1.0,1,851.216582
1.0,1,851.227701
1.0,1,851.238362
1.0,107,852.250367
1.0,340,855.579816
1.0,157,857.160532
1.0,1,857.170498
1.0,148,858.654604
1.0,1,858.66508
1.0,390,862.410954
1.0,68,863.11037
-1.0,458,867.577119
1.0,1,867.587572
1.0,63,868.221407
1.0,1,868.234393
1.0,81,869.015578
1.0,1,869.027291
1.0,1,869.039073
1.0,1,869.049494
1.0,134,870.34364
1.0,1,870.353648
1.0,1,870.3637
1.0,77,871.110114
1.0,99,872.073434
1.0,74,872.766769
-1.0,104,873.783586
1.0,100,874.769747
1.0,1,874.78041
1.0,162,876.382245
1.0,108,877.485416
1.0,1,877.496679
1.0,1,877.508729
1.0,300,880.544412
-1.0,180,882.319834
1.0,1,882.330719
1.0,58,882.905863
1.0,1,882.916292
1.0,57,883.497637
1.0,1,883.50913
-1.0,202,885.464478
1.0,73,886.1799
-1.0,79,886.933827
0.0,1000,896.75799
1.0,1,896.768046
1.0,45,897.200278
-1.0,71,897.890162
1.0,1,897.902093
-1.0,97,898.846543
-1.0,347,902.296966
1.0,1,902.30723
1.0,84,903.178093
0.0,1000,913.005324
1.0,75,913.736848
1.0,1,913.748235
1.0,69,914.416797
1.0,1,914.427686
1.0,57,914.970424
-1.0,126,916.227148
1.0,1,916.237771
1.0,1,916.248219
-1.0,326,919.406858
1.0,1,919.416944
1.0,69,920.074123
1.0,1,920.084632
1.0,97,920.988371
1.0,1,920.998603
1.0,78,921.728952
1.0,1,921.738936
-1.0,67,922.410823
1.0,62,923.004801
1.0,1,923.015853
1.0,1,923.026002
1.0,151,924.509983
1.0,1,924.520165
