#{"t_start": 1759560880.5634437, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,152,1.374069
-1.0,107,1.648842
-1.0,76,1.843023
-1.0,101,2.094522
-1.0,65,2.256294
-1.0,71,2.434436
-1.0,94,2.677389
1.0,19,2.728602
-1.0,68,2.901026
-1.0,72,3.090921
1.0,84,3.303391
-1.0,108,3.572643
-1.0,88,4.483469
-1.0,72,5.147826
-1.0,104,6.08803
-1.0,113,7.129022
-1.0,60,7.677425
-1.0,117,8.770866
-1.0,82,9.55835
1.0,116,10.661206
-1.0,97,11.544044
-1.0,67,12.169017
-1.0,85,12.970645
-1.0,113,14.003714
-1.0,73,14.702801
1.0,23,14.939101
-1.0,82,15.701327
-1.0,97,16.596404
-1.0,69,17.274054
-1.0,81,18.097915
-1.0,100,19.034813
-1.0,77,19.762116
-1.0,70,20.410773
-1.0,125,21.620302
1.0,1,21.630095
-1.0,105,22.616225
-1.0,80,23.370153
-1.0,117,24.457849
-1.0,117,25.58034
-1.0,80,26.338934
-1.0,71,27.02898
-1.0,79,27.773109
-1.0,90,28.586153
-1.0,110,29.610345
-1.0,122,30.752174
1.0,10,30.846933
-1.0,77,31.558357
-1.0,94,32.41585
-1.0,80,33.139
-1.0,92,34.005265
-1.0,70,34.684611
-1.0,85,35.46855
-1.0,72,36.136292
-1.0,140,37.425013
-1.0,59,37.984966
1.0,90,38.859485
-1.0,98,39.803764
-1.0,69,40.453508
-1.0,77,41.170079
-1.0,82,41.927525
1.0,130,43.102918
1.0,107,44.127137
-1.0,75,44.838527
-1.0,117,45.9822
-1.0,102,46.911763
-1.0,130,48.097244
-1.0,88,48.947234
-1.0,72,49.617466
-1.0,114,50.697491
-1.0,88,51.50667
-1.0,134,52.8098
-1.0,126,54.029307
-1.0,76,54.757599
-1.0,98,55.681305
-1.0,107,56.663903
-1.0,104,57.627425
-1.0,130,58.891334
-1.0,66,59.533341
-1.0,98,60.431204
-1.0,102,61.502977
-1.0,116,62.573253
-1.0,102,63.562603
-1.0,84,64.363484
-1.0,122,65.53246
-1.0,193,67.42977
-1.0,107,68.501163
-1.0,120,69.654569
-1.0,128,70.897351
-1.0,93,71.758875
1.0,44,72.155524
-1.0,124,73.279
-1.0,120,74.377959
-1.0,90,75.211653
-1.0,93,76.063734
-1.0,78,76.857369
-1.0,99,77.888643
-1.0,127,79.154469
-1.0,121,80.379665
-1.0,104,81.400345
-1.0,100,82.405154
-1.0,93,83.34111
-1.0,90,84.337984
-1.0,89,85.30548
-1.0,107,86.379433
-1.0,89,87.257396
-1.0,114,88.389829
1.0,33,88.730296
-1.0,133,90.02103
-1.0,86,90.856166
-1.0,69,91.553094
-1.0,110,92.608766
-1.0,106,93.676447
-1.0,103,94.646184
-1.0,91,95.550406
-1.0,60,96.127866
-1.0,165,97.746229
-1.0,74,98.534074
-1.0,125,99.740163
-1.0,122,100.874691
-1.0,85,101.660825
-1.0,67,102.300493
-1.0,111,103.322314
-1.0,121,104.484653
-1.0,82,105.286834
-1.0,151,106.744402
-1.0,92,107.643553
-1.0,87,108.471864
-1.0,86,109.321519
-1.0,88,110.191336
-1.0,73,110.913576
-1.0,111,112.05008
-1.0,135,113.3733
-1.0,77,114.137225
1.0,69,114.837014
-1.0,80,115.645333
1.0,28,115.928974
1.0,23,116.154094
-1.0,94,117.189038
-1.0,78,118.046965
1.0,24,118.324453
-1.0,86,119.242878
-1.0,111,120.38535
-1.0,60,120.966249
-1.0,83,121.809637
-1.0,111,123.021127
-1.0,84,123.809761
-1.0,81,124.546916
-1.0,147,125.880225
1.0,134,127.161583
-1.0,85,127.981786
-1.0,112,129.061056
-1.0,92,129.928332
-1.0,70,130.579173
-1.0,89,131.430659
1.0,78,132.144471
-1.0,163,133.681659
-1.0,107,134.709
-1.0,124,135.879846
-1.0,96,136.755417
-1.0,97,137.637666
-1.0,103,138.619685
-1.0,116,139.738621
-1.0,103,140.696513
-1.0,69,141.328718
-1.0,130,142.55767
-1.0,70,143.258214
-1.0,115,144.388546
-1.0,124,145.576596
-1.0,104,146.565039
1.0,74,147.25619
-1.0,123,148.474071
-1.0,86,149.274972
-1.0,64,149.863012
-1.0,89,150.675416
-1.0,57,151.216685
-1.0,67,151.887952
-1.0,89,152.717871
-1.0,93,153.642986
-1.0,60,154.213306
-1.0,72,154.904335
1.0,40,155.275894
-1.0,81,156.026659
1.0,61,156.603956
-1.0,145,157.996923
-1.0,107,159.048585
-1.0,93,159.911672
1.0,7,159.977864
-1.0,107,161.045676
-1.0,45,161.477819
-1.0,80,162.24049
-1.0,68,162.929096
-1.0,99,163.922257
-1.0,107,164.915552
-1.0,89,165.743784
-1.0,40,166.128983
-1.0,102,167.093163
-1.0,52,167.59144
-1.0,101,168.694021
-1.0,41,169.17731
1.0,105,170.270814
1.0,80,171.063646
-1.0,75,171.81901
-1.0,106,172.888164
-1.0,50,173.359032
-1.0,104,174.3731
-1.0,40,174.762093
-1.0,125,175.971237
-1.0,93,176.886631
-1.0,63,177.48032
-1.0,88,178.330387
-1.0,96,179.271705
-1.0,68,179.940647
-1.0,107,180.992241
-1.0,64,181.641503
-1.0,97,182.57198
-1.0,93,183.486331
-1.0,36,183.826827
-1.0,52,184.309525
-1.0,91,185.215151
-1.0,74,185.954218
-1.0,84,186.75886
1.0,68,187.418953
-1.0,115,188.553597
-1.0,259,191.170892
-1.0,71,191.831483
-1.0,39,192.21172
-1.0,195,194.021793
-1.0,77,194.751898
-1.0,59,195.306736
-1.0,239,197.60362
-1.0,91,198.469993
1.0,22,198.681597
-1.0,91,199.556842
-1.0,81,200.309849
-1.0,96,201.199243
-1.0,84,202.008867
-1.0,96,202.905232
-1.0,99,203.865529
1.0,1,203.875832
-1.0,80,204.657577
-1.0,81,205.429928
-1.0,90,206.266242
-1.0,79,207.015159
-1.0,144,208.394193
-1.0,66,209.004085
-1.0,35,209.33242
-1.0,96,210.206318
-1.0,87,211.060068
-1.0,112,212.198766
1.0,69,212.936396
-1.0,126,214.166403
-1.0,161,215.857162
-1.0,80,216.646044
-1.0,64,217.281419
-1.0,72,217.982204
-1.0,65,218.600257
-1.0,90,219.505566
-1.0,110,220.609201
-1.0,93,221.527078
-1.0,119,222.753422
-1.0,107,223.864195
-1.0,76,224.633802
-1.0,93,225.558086
-1.0,105,226.670309
-1.0,39,227.045185
1.0,122,228.291698
-1.0,80,229.117103
-1.0,67,229.765435
-1.0,120,230.927242
-1.0,142,232.34949
-1.0,117,233.46055
1.0,82,234.232662
-1.0,128,235.472807
-1.0,76,236.244756
-1.0,94,237.158487
-1.0,71,237.865163
1.0,72,238.592566
-1.0,65,239.234501
-1.0,77,240.020284
-1.0,91,240.92036
-1.0,94,241.822485
-1.0,83,242.615483
-1.0,104,243.600353
-1.0,95,244.520596
-1.0,89,245.371639
-1.0,112,246.45637
-1.0,112,247.548193
-1.0,94,248.451391
-1.0,79,249.201166
-1.0,108,250.224662
-1.0,72,250.928142
-1.0,89,251.779747
-1.0,107,252.839479
-1.0,88,253.663862
1.0,16,253.814061
-1.0,97,254.736681
1.0,38,255.10764
-1.0,86,255.973536
-1.0,115,257.106145
-1.0,61,257.757794
-1.0,88,258.629858
-1.0,112,259.719029
1.0,44,260.162472
-1.0,267,262.840801
1.0,65,263.506746
-1.0,108,264.558457
-1.0,103,265.605003
1.0,93,266.510486
-1.0,104,267.575485
-1.0,79,268.347023
-1.0,74,269.098721
-1.0,85,269.940389
-1.0,56,270.5066
