#{"t_start": 1759560880.5665853, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,111,1.269965
1.0,118,1.571282
-1.0,134,1.90785
1.0,29,1.982253
-1.0,77,2.172856
1.0,20,2.221797
-1.0,90,2.45113
-1.0,81,2.65959
-1.0,106,2.93928
-1.0,99,3.189201
-1.0,95,3.429402
-1.0,80,3.627538
-1.0,112,4.913248
-1.0,94,5.774582
-1.0,112,6.79945
-1.0,76,7.491268
-1.0,61,8.047515
1.0,91,8.908491
-1.0,91,9.781145
1.0,53,10.292639
-1.0,96,11.176374
-1.0,102,12.116067
-1.0,100,13.05904
-1.0,99,13.962426
-1.0,88,14.802203
-1.0,82,15.586623
-1.0,113,16.631273
-1.0,96,17.594678
-1.0,97,18.55081
-1.0,90,19.379151
-1.0,89,20.208365
-1.0,88,21.04917
-1.0,86,21.878906
-1.0,109,22.915657
-1.0,108,23.909628
-1.0,122,25.064142
-1.0,96,25.980985
-1.0,119,27.133772
-1.0,146,28.474981
-1.0,61,29.034543
1.0,101,30.001038
-1.0,114,31.049307
-1.0,76,31.747728
-1.0,101,32.664621
-1.0,95,33.551558
-1.0,111,34.594303
1.0,99,35.521855
-1.0,71,36.181588
-1.0,97,37.073713
-1.0,80,37.81241
-1.0,78,38.564318
-1.0,108,39.612097
-1.0,81,40.385207
-1.0,69,41.022879
1.0,74,41.712935
-1.0,183,43.377908
-1.0,105,44.392321
-1.0,106,45.421385
-1.0,129,46.631398
-1.0,110,47.626874
-1.0,73,48.296452
-1.0,125,49.496914
-1.0,118,50.61496
-1.0,71,51.253069
-1.0,109,52.311312
-1.0,106,53.337445
-1.0,87,54.179043
-1.0,68,54.826742
-1.0,86,55.639172
-1.0,65,56.239794
-1.0,87,57.035716
-1.0,126,58.231498
-1.0,96,59.164412
-1.0,94,60.054431
1.0,30,60.328943
-1.0,81,61.168258
-1.0,101,62.134392
-1.0,87,62.956356
-1.0,111,64.031205
-1.0,86,64.841505
-1.0,105,65.863478
-1.0,90,66.738947
1.0,37,67.094689
-1.0,73,67.852142
-1.0,168,69.471537
-1.0,71,70.17004
-1.0,163,71.709171
-1.0,109,72.701184
-1.0,74,73.371206
-1.0,116,74.431178
-1.0,99,75.346363
-1.0,85,76.13059
-1.0,143,77.59255
-1.0,119,78.810047
-1.0,79,79.588654
-1.0,94,80.547326
-1.0,98,81.513363
-1.0,94,82.453531
-1.0,100,83.474016
-1.0,71,84.259521
-1.0,91,85.251038
-1.0,101,86.266846
-1.0,66,86.899464
-1.0,79,87.680417
-1.0,87,88.574303
-1.0,137,89.909501
-1.0,97,90.854845
-1.0,97,91.809384
-1.0,98,92.773893
-1.0,109,93.853418
-1.0,109,94.898979
-1.0,86,95.745328
-1.0,125,96.946872
-1.0,124,98.209952
-1.0,74,98.962546
-1.0,88,99.80371
-1.0,122,100.938192
-1.0,190,102.711919
-1.0,105,103.685078
-1.0,103,104.686958
1.0,55,105.220412
-1.0,109,106.279353
-1.0,120,107.451076
-1.0,86,108.268704
-1.0,99,109.241715
-1.0,123,110.453223
1.0,19,110.64157
-1.0,74,111.419343
-1.0,121,112.612604
-1.0,139,113.970483
1.0,79,114.774093
-1.0,123,116.016147
-1.0,75,116.807099
-1.0,80,117.710771
-1.0,137,119.193368
-1.0,65,119.894789
-1.0,97,120.829265
-1.0,123,122.118551
-1.0,78,122.958841
-1.0,91,123.816658
-1.0,82,124.562482
-1.0,74,125.238821
-1.0,83,125.989485
-1.0,72,126.681707
-1.0,94,127.57134
-1.0,93,128.459981
-1.0,262,130.96014
-1.0,89,131.7915
-1.0,65,132.395997
-1.0,74,133.087356
-1.0,123,134.269864
-1.0,81,135.052773
-1.0,66,135.665552
-1.0,168,137.195403
-1.0,94,138.088628
-1.0,68,138.721853
-1.0,101,139.696678
-1.0,106,140.683967
-1.0,75,141.377209
-1.0,112,142.421182
1.0,117,143.579812
1.0,49,144.057906
-1.0,108,145.104032
-1.0,103,146.095737
-1.0,101,147.039275
-1.0,74,147.778785
-1.0,84,148.592657
-1.0,95,149.481479
-1.0,160,150.943149
-1.0,90,151.836116
-1.0,93,152.704791
1.0,106,153.75308
-1.0,40,154.134166
-1.0,79,154.891558
-1.0,84,155.66365
1.0,62,156.251377
-1.0,109,157.285925
-1.0,89,158.165767
-1.0,87,159.0074
-1.0,85,159.794114
-1.0,57,160.349033
-1.0,126,161.589798
-1.0,91,162.459814
-1.0,59,163.067862
-1.0,57,163.651388
-1.0,97,164.55558
-1.0,70,165.208526
-1.0,93,166.088001
-1.0,89,166.931982
-1.0,66,167.560404
-1.0,77,168.367873
