#{"t_start": 1759560880.5536263, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,84,1.210183
-1.0,73,1.395115
-1.0,94,1.638693
-1.0,72,1.822278
-1.0,102,2.076282
-1.0,74,2.25918
-1.0,62,2.416757
-1.0,116,2.715751
-1.0,72,2.898672
-1.0,132,3.243151
-1.0,106,3.508273
-1.0,98,4.316079
-1.0,89,5.127907
-1.0,129,6.321815
-1.0,98,7.205051
-1.0,93,8.049621
-1.0,98,8.978131
-1.0,118,10.109202
-1.0,130,11.318143
-1.0,77,12.02193
-1.0,114,13.098985
-1.0,64,13.684619
1.0,14,13.810251
-1.0,123,14.997924
-1.0,96,15.88412
-1.0,125,17.058422
-1.0,113,18.212077
1.0,92,19.062219
-1.0,99,19.987188
-1.0,100,20.931413
-1.0,112,22.010087
-1.0,79,22.760903
-1.0,97,23.659298
-1.0,104,24.633736
-1.0,95,25.550468
-1.0,106,26.562213
-1.0,73,27.271617
-1.0,94,28.136063
-1.0,103,29.073857
-1.0,110,30.124317
-1.0,74,30.798251
-1.0,98,31.704671
1.0,20,31.886729
-1.0,96,32.756528
-1.0,151,34.166208
-1.0,67,34.809666
-1.0,78,35.533062
-1.0,83,36.306341
-1.0,71,36.954198
-1.0,100,37.884384
-1.0,132,39.157665
-1.0,155,40.635366
-1.0,114,41.695805
-1.0,143,42.995496
-1.0,106,43.990619
-1.0,133,45.289067
-1.0,100,46.245255
-1.0,88,47.040568
1.0,103,47.978398
-1.0,73,48.675692
-1.0,136,49.950262
-1.0,66,50.589987
-1.0,93,51.435256
-1.0,71,52.124338
-1.0,82,52.92897
-1.0,135,54.229648
-1.0,98,55.146989
-1.0,82,55.92965
1.0,63,56.509892
-1.0,98,57.403759
-1.0,146,58.819555
-1.0,99,59.77609
-1.0,96,60.676239
-1.0,75,61.470472
1.0,78,62.198271
-1.0,68,62.834605
-1.0,111,63.909359
-1.0,104,64.892717
-1.0,103,65.894901
-1.0,187,67.75063
1.0,19,67.944163
-1.0,122,69.120058
-1.0,107,70.160392
-1.0,117,71.280744
-1.0,138,72.541794
-1.0,70,73.166801
-1.0,101,74.093517
-1.0,97,74.989685
1.0,42,75.378685
-1.0,104,76.361586
-1.0,111,77.487826
1.0,56,78.086347
-1.0,95,79.029306
-1.0,87,79.889702
-1.0,90,80.800267
-1.0,113,81.931343
-1.0,150,83.436224
-1.0,79,84.314188
-1.0,63,85.009084
-1.0,73,85.764633
-1.0,87,86.618322
-1.0,101,87.607113
-1.0,73,88.3461
-1.0,97,89.313415
-1.0,98,90.267642
-1.0,67,90.920283
1.0,101,91.903732
1.0,93,92.827594
-1.0,75,93.581035
-1.0,117,94.685505
-1.0,136,96.024735
-1.0,84,96.832107
-1.0,86,97.67951
-1.0,93,98.66348
-1.0,73,99.372587
1.0,66,99.996799
-1.0,108,100.996593
-1.0,81,101.744366
1.0,127,102.936891
-1.0,88,103.751713
-1.0,146,105.175764
-1.0,113,106.270975
-1.0,110,107.345746
-1.0,110,108.393359
-1.0,132,109.690985
-1.0,109,110.765784
-1.0,135,112.145675
-1.0,97,113.097143
-1.0,64,113.731678
-1.0,89,114.63055
-1.0,84,115.469322
-1.0,88,116.36604
-1.0,89,117.360766
1.0,92,118.3792
-1.0,90,119.336177
-1.0,90,120.270268
-1.0,125,121.500018
-1.0,73,122.302423
-1.0,149,123.781719
-1.0,93,124.631746
-1.0,97,125.514207
-1.0,83,126.279918
-1.0,86,127.102633
1.0,73,127.812922
-1.0,72,128.482356
-1.0,71,129.191308
-1.0,82,129.957836
-1.0,100,130.887186
1.0,5,130.937779
-1.0,109,131.956139
-1.0,79,132.696781
-1.0,283,135.391544
-1.0,86,136.186106
1.0,58,136.717782
-1.0,113,137.752034
-1.0,117,138.86935
1.0,70,139.540857
-1.0,42,139.946193
-1.0,81,140.695175
-1.0,103,141.644067
-1.0,96,142.556576
-1.0,84,143.388201
1.0,22,143.601872
-1.0,81,144.408144
1.0,121,145.564789
1.0,13,145.687749
-1.0,74,146.394105
-1.0,135,147.687558
-1.0,86,148.530371
-1.0,169,150.0935
-1.0,131,151.307341
-1.0,82,152.117
-1.0,85,152.938139
-1.0,89,153.803874
-1.0,143,155.169168
-1.0,84,155.935794
-1.0,87,156.766343
-1.0,69,157.422963
-1.0,80,158.216225
-1.0,74,158.933666
-1.0,102,159.881981
-1.0,110,160.966681
-1.0,136,162.27887
-1.0,78,163.069024
1.0,53,163.610185
-1.0,95,164.501228
-1.0,84,165.285919
-1.0,87,166.109882
-1.0,151,167.54302
-1.0,123,168.886804
-1.0,64,169.597925
-1.0,49,170.111609
-1.0,114,171.246992
-1.0,103,172.298761
-1.0,121,173.458241
-1.0,49,173.952918
-1.0,162,175.518622
1.0,57,176.060316
1.0,7,176.126287
-1.0,100,177.118055
-1.0,99,178.061731
-1.0,116,179.19014
-1.0,65,179.830355
-1.0,222,182.009606
-1.0,92,182.900066
-1.0,84,183.729256
-1.0,362,187.238702
-1.0,81,188.075857
-1.0,85,188.887808
-1.0,56,189.444257
-1.0,63,190.082958
-1.0,99,191.088023
-1.0,82,191.868683
-1.0,114,192.941242
-1.0,82,193.695263
-1.0,122,194.852817
-1.0,83,195.630849
1.0,67,196.296258
-1.0,98,197.218352
-1.0,96,198.143762
-1.0,85,198.958276
-1.0,97,199.876877
-1.0,94,200.76259
-1.0,71,201.442974
-1.0,110,202.459277
-1.0,91,203.316335
-1.0,107,204.372116
-1.0,73,205.081009
-1.0,109,206.099241
1.0,1,206.1089
-1.0,75,206.816054
-1.0,91,207.683169
-1.0,96,208.60017
-1.0,69,209.235127
1.0,30,209.510949
1.0,24,209.730162
-1.0,94,210.61637
-1.0,97,211.578803
-1.0,71,212.316128
-1.0,37,212.721971
-1.0,108,213.799356
-1.0,132,215.160805
-1.0,81,215.978448
-1.0,81,216.792309
-1.0,44,217.223455
-1.0,70,217.905491
1.0,168,219.554521
-1.0,76,220.327101
-1.0,75,221.057781
-1.0,100,222.077041
-1.0,94,223.054427
-1.0,85,223.921124
-1.0,93,224.868681
-1.0,40,225.259381
-1.0,84,226.098322
-1.0,94,227.085878
-1.0,135,228.462246
-1.0,66,229.14624
1.0,31,229.454091
-1.0,108,230.47663
-1.0,63,231.101235
1.0,72,231.841199
-1.0,85,232.667844
-1.0,97,233.583928
-1.0,75,234.290694
-1.0,83,235.083087
-1.0,107,236.16438
-1.0,148,237.621005
-1.0,75,238.362976
-1.0,97,239.333445
-1.0,147,240.805437
-1.0,233,243.039515
-1.0,70,243.70642
-1.0,65,244.335862
-1.0,73,245.035703
-1.0,177,246.745663
-1.0,80,247.527283
-1.0,52,248.021953
-1.0,65,248.647463
-1.0,107,249.671278
-1.0,94,250.569399
-1.0,53,251.086272
1.0,26,251.336586
-1.0,89,252.183897
1.0,64,252.828988
-1.0,73,253.517208
-1.0,96,254.425208
-1.0,110,255.500547
-1.0,76,256.261256
-1.0,92,257.169895
-1.0,86,258.083136
-1.0,86,258.900347
-1.0,125,260.139873
-1.0,81,260.957199
-1.0,72,261.687365
-1.0,112,262.798331
-1.0,98,263.777694
-1.0,76,264.526605
-1.0,63,265.172556
-1.0,89,266.050022
1.0,68,266.727737
1.0,80,267.543292
-1.0,77,268.297164
-1.0,131,269.609468
-1.0,79,270.404476
-1.0,87,271.233374
-1.0,71,271.903975
-1.0,93,272.822716
-1.0,83,273.659661
-1.0,97,274.63044
-1.0,81,275.405603
-1.0,104,276.429523
-1.0,105,277.489629
1.0,54,278.048782
-1.0,58,278.617306
-1.0,120,279.842128
-1.0,125,281.069185
-1.0,78,281.812467
-1.0,62,282.400173
-1.0,72,283.108011
-1.0,90,283.969027
-1.0,81,284.742761
-1.0,84,285.560719
-1.0,86,286.383761
-1.0,50,286.861256
-1.0,86,287.681651
-1.0,109,288.740988
-1.0,119,289.938648
1.0,41,290.327954
1.0,3,290.35726
-1.0,141,291.761965
-1.0,135,293.097799
1.0,121,294.269149
-1.0,95,295.174284
