#{"t_start": 1759560880.5553262, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,98,1.244747
-1.0,107,1.521249
-1.0,63,1.67906
-1.0,112,1.959048
-1.0,83,2.167491
-1.0,119,2.470168
-1.0,106,2.744335
1.0,1,2.747236
-1.0,120,3.058972
1.0,69,3.23393
-1.0,80,3.434685
-1.0,101,4.071511
-1.0,140,5.351744
-1.0,103,6.30915
-1.0,82,7.043964
-1.0,74,7.721898
-1.0,72,8.388027
-1.0,102,9.360065
1.0,1,9.370682
-1.0,75,10.087134
-1.0,92,10.947136
-1.0,73,11.616801
-1.0,97,12.527697
-1.0,98,13.438422
-1.0,58,13.962731
-1.0,105,14.986899
-1.0,123,16.121649
-1.0,113,17.199333
-1.0,89,18.104433
-1.0,82,18.875528
-1.0,55,19.388582
-1.0,82,20.152252
-1.0,147,21.566747
-1.0,115,22.652568
-1.0,128,23.845636
-1.0,59,24.40034
-1.0,93,25.291798
-1.0,120,26.433344
-1.0,75,27.164697
-1.0,78,27.88864
-1.0,122,28.99782
-1.0,118,30.123352
-1.0,91,30.955057
-1.0,108,31.95255
-1.0,76,32.638744
-1.0,67,33.252956
-1.0,102,34.217941
-1.0,70,34.881109
-1.0,91,35.725094
-1.0,86,36.521336
-1.0,135,37.764547
-1.0,77,38.50733
1.0,80,39.278541
-1.0,83,40.086902
-1.0,78,40.811459
-1.0,95,41.694848
-1.0,103,42.62664
-1.0,113,43.664327
1.0,29,43.947434
-1.0,102,44.930913
-1.0,69,45.613661
-1.0,139,46.899727
-1.0,81,47.636017
-1.0,138,48.944619
-1.0,156,50.422848
-1.0,99,51.319242
-1.0,109,52.377948
-1.0,126,53.60737
-1.0,69,54.266765
-1.0,102,55.217379
-1.0,107,56.231273
1.0,57,56.751499
-1.0,98,57.665265
1.0,82,58.453231
1.0,85,59.28211
-1.0,120,60.401525
-1.0,104,61.489151
-1.0,129,62.686097
-1.0,137,64.010352
-1.0,92,64.881578
-1.0,75,65.607941
-1.0,96,66.542812
-1.0,136,67.910572
-1.0,109,68.960402
1.0,65,69.591882
-1.0,89,70.449918
-1.0,99,71.400708
-1.0,115,72.451767
-1.0,132,73.644585
-1.0,105,74.608611
-1.0,82,75.367113
-1.0,135,76.656186
-1.0,76,77.436317
-1.0,69,78.161852
-1.0,86,79.016727
-1.0,95,79.9662
-1.0,65,80.627235
-1.0,80,81.407025
-1.0,121,82.625064
-1.0,96,83.625728
-1.0,98,84.679183
-1.0,62,85.366354
-1.0,123,86.588187
-1.0,111,87.671411
-1.0,98,88.674152
-1.0,165,90.28706
-1.0,110,91.381706
-1.0,87,92.199377
-1.0,150,93.703147
-1.0,116,94.806694
-1.0,82,95.619366
1.0,18,95.794151
1.0,19,95.974854
-1.0,202,97.963259
-1.0,96,98.952809
-1.0,94,99.85376
-1.0,119,100.958183
-1.0,102,101.902761
-1.0,89,102.741477
-1.0,72,103.406923
-1.0,68,104.032291
-1.0,95,104.980086
-1.0,115,106.087185
1.0,1,106.098508
-1.0,106,107.138865
-1.0,107,108.16425
-1.0,88,109.025995
-1.0,64,109.64995
1.0,82,110.462768
-1.0,81,111.299832
-1.0,113,112.428583
1.0,71,113.115407
-1.0,106,114.167426
-1.0,74,114.913279
-1.0,81,115.735007
-1.0,62,116.365433
-1.0,73,117.175102
-1.0,64,117.885204
-1.0,99,118.954076
-1.0,77,119.792418
-1.0,97,120.735406
-1.0,89,121.630699
1.0,139,123.133792
-1.0,81,123.882838
-1.0,66,124.481876
-1.0,80,125.211905
1.0,60,125.753938
-1.0,122,126.915153
-1.0,93,127.811991
1.0,38,128.16146
-1.0,77,128.904341
-1.0,102,129.879981
1.0,177,131.545868
-1.0,102,132.491418
1.0,60,133.050246
-1.0,84,133.866873
1.0,82,134.636803
-1.0,89,135.486633
-1.0,97,136.378299
-1.0,67,136.985601
-1.0,81,137.730109
-1.0,117,138.845348
-1.0,90,139.716568
-1.0,64,140.312042
-1.0,90,141.137607
-1.0,84,141.914188
-1.0,138,143.275347
-1.0,124,144.496261
-1.0,90,145.351218
-1.0,101,146.316503
-1.0,68,146.946104
-1.0,92,147.861753
-1.0,77,148.602271
1.0,78,149.329847
-1.0,89,150.148422
-1.0,77,150.849882
-1.0,91,151.746125
-1.0,78,152.476161
-1.0,76,153.222013
-1.0,64,153.849309
-1.0,81,154.618098
-1.0,111,155.654872
-1.0,102,156.621724
-1.0,93,157.509702
-1.0,208,159.511863
-1.0,60,160.078803
-1.0,77,160.831062
-1.0,65,161.484591
-1.0,81,162.258199
-1.0,161,163.882611
-1.0,96,164.770615
-1.0,53,165.265743
-1.0,54,165.771039
1.0,63,166.378977
-1.0,95,167.274783
-1.0,84,168.112085
-1.0,98,169.251096
-1.0,112,170.411578
-1.0,62,171.020041
-1.0,95,171.985478
-1.0,107,173.047781
-1.0,80,173.82509
-1.0,85,174.644151
-1.0,102,175.631582
1.0,1,175.64222
-1.0,44,176.059422
-1.0,105,177.097295
-1.0,66,177.710484
-1.0,100,178.69083
-1.0,36,179.043606
-1.0,90,179.925854
-1.0,62,180.520653
-1.0,98,181.513453
-1.0,88,182.355515
1.0,148,183.804723
-1.0,68,184.444041
-1.0,103,185.474688
-1.0,116,186.600221
-1.0,209,188.644359
-1.0,42,189.076945
1.0,115,190.218095
-1.0,104,191.285748
-1.0,81,192.039229
-1.0,71,192.706862
-1.0,169,194.278441
-1.0,89,195.121418
-1.0,122,196.304871
-1.0,105,197.295805
-1.0,122,198.466756
-1.0,79,199.231734
-1.0,63,199.819815
-1.0,68,200.454759
1.0,76,201.15857
-1.0,72,201.85797
-1.0,57,202.383468
-1.0,35,202.714988
-1.0,98,203.650901
-1.0,142,205.040493
-1.0,65,205.650906
1.0,31,205.941057
1.0,44,206.348793
-1.0,89,207.197663
-1.0,255,209.591751
-1.0,63,210.168278
-1.0,78,210.926719
-1.0,77,211.701463
-1.0,96,212.721116
-1.0,85,213.568
-1.0,89,214.42841
-1.0,89,215.378229
1.0,152,216.920608
-1.0,94,217.834882
-1.0,86,218.664591
-1.0,78,219.439634
-1.0,68,220.140835
-1.0,103,221.145386
1.0,91,222.07619
-1.0,45,222.529494
-1.0,88,223.448224
-1.0,60,224.054739
-1.0,73,224.806771
-1.0,88,225.677452
-1.0,89,226.624917
-1.0,76,227.396137
-1.0,86,228.25729
1.0,91,229.197742
-1.0,112,230.263926
-1.0,88,231.129779
1.0,60,231.752493
-1.0,101,232.736865
-1.0,67,233.360554
-1.0,96,234.270285
-1.0,94,235.177349
-1.0,87,236.046191
-1.0,125,237.277721
-1.0,145,238.73441
-1.0,71,239.437807
1.0,89,240.335669
-1.0,59,240.917827
-1.0,83,241.695694
-1.0,99,242.661115
-1.0,109,243.69507
-1.0,75,244.421986
-1.0,65,245.044623
-1.0,83,245.825171
-1.0,113,246.93077
-1.0,89,247.800289
-1.0,68,248.457597
-1.0,102,249.427172
-1.0,115,250.52794
-1.0,84,251.344968
-1.0,92,252.220016
-1.0,96,253.166051
-1.0,79,253.91218
-1.0,100,254.864897
-1.0,108,255.941802
-1.0,133,257.265924
1.0,64,257.940032
-1.0,153,259.426553
