#{"t_start": 1759560880.564247, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,120,1.295335
-1.0,91,1.530135
1.0,31,1.606253
1.0,93,1.84284
-1.0,105,2.103483
-1.0,89,2.326358
-1.0,76,2.52323
-1.0,84,2.739604
-1.0,69,2.918324
-1.0,76,3.113333
-1.0,117,3.408078
-1.0,79,3.602949
1.0,3,3.610963
-1.0,89,4.638438
-1.0,90,5.465336
-1.0,100,6.395072
-1.0,145,7.704247
-1.0,82,8.466332
-1.0,83,9.25219
-1.0,91,10.128107
-1.0,67,10.759883
1.0,114,11.793873
-1.0,131,13.03165
-1.0,88,13.837366
-1.0,65,14.46462
-1.0,88,15.3064
1.0,65,15.901628
-1.0,98,16.812211
-1.0,101,17.833191
-1.0,131,19.083143
-1.0,106,20.067077
-1.0,84,20.862348
-1.0,151,22.307153
-1.0,149,23.70797
1.0,70,24.361272
1.0,56,24.876989
-1.0,85,25.715054
-1.0,102,26.683289
1.0,61,27.281098
-1.0,115,28.330519
-1.0,72,28.990339
-1.0,112,30.058417
-1.0,73,30.721182
-1.0,82,31.485521
-1.0,78,32.19357
1.0,54,32.684832
-1.0,91,33.533951
-1.0,111,34.576452
-1.0,115,35.651737
-1.0,81,36.406054
-1.0,73,37.075284
-1.0,74,37.75704
-1.0,107,38.795669
-1.0,72,39.48459
-1.0,76,40.220358
-1.0,99,41.137662
-1.0,144,42.449506
-1.0,144,43.783581
-1.0,120,44.942527
-1.0,81,45.737872
-1.0,78,46.472944
1.0,101,47.382971
-1.0,87,48.17985
-1.0,146,49.571284
-1.0,104,50.561896
-1.0,94,51.415591
1.0,74,52.136045
-1.0,143,53.53166
-1.0,115,54.636509
-1.0,97,55.538
-1.0,103,56.500871
-1.0,78,57.212703
1.0,31,57.49604
-1.0,127,58.73034
-1.0,128,59.958262
-1.0,98,60.914492
-1.0,98,61.894394
-1.0,130,63.112244
-1.0,130,64.363394
-1.0,120,65.511421
-1.0,108,66.565772
-1.0,91,67.472973
-1.0,83,68.307939
-1.0,73,69.006541
-1.0,83,69.808642
-1.0,114,70.916737
-1.0,78,71.6397
-1.0,112,72.658142
-1.0,156,74.073602
-1.0,76,74.776396
-1.0,72,75.441516
-1.0,90,76.293884
-1.0,103,77.336562
-1.0,78,78.155027
-1.0,113,79.272829
-1.0,94,80.227826
-1.0,81,81.024401
1.0,69,81.727483
-1.0,117,82.88891
1.0,94,83.897979
-1.0,101,85.000574
-1.0,95,85.968161
-1.0,119,87.14361
-1.0,86,87.991952
-1.0,91,88.919798
-1.0,232,91.196689
-1.0,95,92.091172
-1.0,86,92.962587
-1.0,149,94.39275
-1.0,134,95.717623
-1.0,59,96.276555
-1.0,117,97.425628
-1.0,214,99.579337
-1.0,144,100.920899
-1.0,92,101.772553
-1.0,171,103.369387
-1.0,90,104.226794
-1.0,365,107.773232
-1.0,80,108.53779
-1.0,147,109.995171
-1.0,64,110.623291
-1.0,130,111.948588
-1.0,100,112.935973
-1.0,101,113.9216
1.0,49,114.425439
-1.0,95,115.374269
-1.0,91,116.289198
-1.0,109,117.521188
1.0,74,118.336177
-1.0,105,119.464007
-1.0,68,120.16294
-1.0,70,120.830783
-1.0,67,121.509535
-1.0,71,122.293828
-1.0,78,123.114737
-1.0,85,123.903331
-1.0,74,124.574195
-1.0,248,126.876532
-1.0,87,127.717201
-1.0,120,128.855088
-1.0,76,129.594129
-1.0,103,130.549681
-1.0,139,131.856438
