#{"t_start": 1759560880.5544617, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,102,1.257222
-1.0,94,1.497833
-1.0,119,1.795679
-1.0,77,1.992813
-1.0,114,2.277468
-1.0,103,2.543188
-1.0,60,2.69381
-1.0,83,2.905607
-1.0,99,3.165104
-1.0,114,3.453539
-1.0,92,4.052942
-1.0,80,4.783874
-1.0,82,5.539133
1.0,67,6.159404
1.0,102,7.082047
-1.0,66,7.68496
-1.0,78,8.410369
-1.0,89,9.2512
-1.0,114,10.352931
-1.0,82,11.103479
-1.0,129,12.303016
-1.0,80,13.050642
-1.0,113,14.092305
-1.0,68,14.739577
-1.0,105,15.737396
-1.0,123,16.880411
-1.0,87,17.764297
-1.0,74,18.500086
-1.0,122,19.625705
1.0,60,20.181853
1.0,91,21.049354
-1.0,94,21.953412
-1.0,110,23.003791
-1.0,114,24.051526
-1.0,113,25.123726
-1.0,97,26.047675
-1.0,90,26.914102
-1.0,75,27.633575
-1.0,98,28.523685
1.0,34,28.833192
-1.0,69,29.475584
-1.0,71,30.160665
-1.0,89,30.975949
-1.0,72,31.637409
-1.0,96,32.513407
-1.0,94,33.381589
-1.0,88,34.208
-1.0,89,35.057923
1.0,129,36.250506
-1.0,84,37.018016
-1.0,131,38.246434
-1.0,108,39.289811
-1.0,107,40.320603
-1.0,87,41.12661
-1.0,79,41.860621
-1.0,114,42.894978
-1.0,91,43.73612
-1.0,92,44.632568
-1.0,65,45.26792
-1.0,143,46.614145
-1.0,78,47.319889
-1.0,100,48.235054
-1.0,87,49.074466
-1.0,114,50.161847
-1.0,99,51.065804
-1.0,128,52.292169
-1.0,135,53.60752
-1.0,104,54.604507
-1.0,74,55.287317
-1.0,114,56.361165
-1.0,92,57.202694
1.0,89,58.042865
-1.0,88,58.910066
-1.0,90,59.775988
-1.0,127,61.010726
-1.0,140,62.360966
-1.0,99,63.304041
1.0,76,64.041525
-1.0,132,65.298488
-1.0,84,66.115555
1.0,55,66.652582
-1.0,99,67.649025
1.0,16,67.813855
-1.0,125,69.025913
-1.0,107,70.064837
-1.0,78,70.819786
-1.0,78,71.543481
-1.0,114,72.586546
-1.0,90,73.401254
-1.0,96,74.27479
-1.0,68,74.905762
-1.0,79,75.634849
-1.0,88,76.480883
-1.0,105,77.544335
-1.0,98,78.557293
-1.0,102,79.568942
-1.0,65,80.234994
-1.0,128,81.501885
1.0,75,82.251825
-1.0,112,83.378534
1.0,75,84.216231
-1.0,105,85.355434
-1.0,103,86.386956
-1.0,86,87.236686
-1.0,97,88.195836
-1.0,83,89.036454
-1.0,86,89.86046
-1.0,110,90.941063
1.0,16,91.109035
-1.0,99,92.050033
1.0,32,92.374035
-1.0,78,93.16279
-1.0,99,94.118891
-1.0,110,95.184267
-1.0,97,96.125298
-1.0,79,96.89037
-1.0,110,97.997817
1.0,60,98.63059
-1.0,84,99.448972
-1.0,119,100.551462
-1.0,81,101.31455
-1.0,141,102.630437
-1.0,69,103.2653
1.0,2,103.28416
-1.0,91,104.146001
-1.0,117,105.293645
-1.0,114,106.397225
-1.0,71,107.091069
-1.0,90,107.954916
-1.0,76,108.684685
-1.0,95,109.62151
1.0,81,110.421021
1.0,72,111.152045
-1.0,79,111.956851
-1.0,96,112.90557
1.0,1,112.916579
-1.0,106,113.95087
-1.0,77,114.73424
1.0,81,115.549263
-1.0,72,116.267015
-1.0,85,117.220483
-1.0,79,118.089254
-1.0,85,119.009465
-1.0,115,120.220649
-1.0,64,120.829794
-1.0,87,121.705863
-1.0,87,122.677167
1.0,50,123.195052
-1.0,97,124.089331
-1.0,304,126.896177
-1.0,94,127.802095
-1.0,86,128.602009
-1.0,112,129.698236
-1.0,82,130.457796
-1.0,76,131.189448
-1.0,100,132.103242
-1.0,82,132.871256
1.0,74,133.578815
-1.0,136,134.88515
-1.0,94,135.769768
-1.0,101,136.689929
-1.0,79,137.403525
1.0,1,137.412981
-1.0,104,138.401679
-1.0,64,139.023739
1.0,54,139.530298
-1.0,65,140.144422
-1.0,121,141.261279
-1.0,105,142.231062
-1.0,82,143.062727
-1.0,83,143.851158
-1.0,74,144.610775
-1.0,76,145.321066
-1.0,132,146.583693
1.0,1,146.595014
-1.0,90,147.448567
-1.0,144,148.858495
-1.0,81,149.598734
-1.0,174,151.205371
-1.0,82,152.015767
-1.0,135,153.318129
-1.0,82,154.106254
-1.0,64,154.717544
-1.0,104,155.684419
-1.0,68,156.328104
1.0,83,157.117094
-1.0,101,158.102784
-1.0,79,158.875885
-1.0,69,159.511994
-1.0,90,160.380789
-1.0,302,163.351432
-1.0,33,163.702191
-1.0,90,164.538511
-1.0,75,165.238334
-1.0,80,165.992254
-1.0,49,166.464183
-1.0,81,167.228005
-1.0,109,168.332583
1.0,82,169.295073
-1.0,81,170.141962
-1.0,54,170.689201
1.0,79,171.456109
-1.0,98,172.467794
-1.0,88,173.312156
-1.0,71,174.010091
-1.0,58,174.561912
-1.0,75,175.295234
-1.0,95,176.197656
-1.0,74,176.94513
-1.0,68,177.581627
-1.0,36,177.93267
-1.0,39,178.309873
-1.0,86,179.150015
-1.0,102,180.155234
-1.0,114,181.275601
-1.0,89,182.142579
-1.0,79,182.910136
-1.0,153,184.386091
-1.0,92,185.303289
-1.0,140,186.66813
-1.0,84,187.494939
-1.0,83,188.314412
1.0,1,188.324421
-1.0,83,189.14748
1.0,88,190.021169
-1.0,111,191.157825
-1.0,78,191.886472
-1.0,110,192.921875
-1.0,89,193.741059
-1.0,88,194.581569
-1.0,84,195.371802
-1.0,101,196.354382
-1.0,137,197.660433
-1.0,149,199.086662
1.0,34,199.418918
-1.0,267,201.923295
-1.0,91,202.772664
-1.0,96,203.693756
-1.0,73,204.412429
-1.0,78,205.167749
-1.0,127,206.348914
-1.0,174,208.007046
-1.0,87,208.826938
-1.0,105,209.793945
-1.0,73,210.47963
-1.0,78,211.250727
-1.0,95,212.217602
-1.0,78,213.039907
-1.0,114,214.153996
-1.0,133,215.552138
-1.0,89,216.448524
1.0,109,217.518897
-1.0,70,218.207079
-1.0,85,219.031111
1.0,62,219.666479
-1.0,56,220.230604
1.0,54,220.75843
-1.0,144,222.209621
-1.0,72,222.949967
-1.0,290,225.887381
-1.0,93,226.867318
-1.0,101,227.885471
-1.0,89,228.812891
-1.0,122,229.999624
-1.0,85,230.827028
-1.0,84,231.677308
-1.0,88,232.539469
-1.0,78,233.279562
-1.0,81,234.042356
-1.0,116,235.157288
-1.0,76,235.915797
-1.0,89,236.803842
-1.0,109,237.872663
-1.0,84,238.724594
-1.0,147,240.195363
-1.0,95,241.127958
-1.0,104,242.124521
-1.0,82,242.907426
-1.0,93,243.78991
-1.0,117,244.918715
-1.0,136,246.223225
-1.0,139,247.585495
1.0,50,248.061582
-1.0,73,248.764102
-1.0,66,249.390188
-1.0,98,250.315353
-1.0,152,251.786748
-1.0,68,252.457965
-1.0,91,253.335554
-1.0,92,254.20601
-1.0,58,254.756417
-1.0,59,255.341649
-1.0,115,256.490635
1.0,206,258.571245
-1.0,78,259.318942
-1.0,90,260.22651
-1.0,74,260.967846
-1.0,61,261.583139
-1.0,54,262.124945
-1.0,86,262.979659
-1.0,84,263.81479
-1.0,162,265.442496
-1.0,92,266.341716
-1.0,58,266.936412
-1.0,66,267.607054
1.0,75,268.335611
-1.0,89,269.238006
-1.0,83,270.058829
-1.0,47,270.534328
-1.0,74,271.233267
-1.0,161,272.789708
-1.0,82,273.617026
1.0,51,274.132485
1.0,70,274.81757
-1.0,397,278.772951
-1.0,93,279.697781
-1.0,80,280.489794
-1.0,92,281.403195
-1.0,87,282.229255
-1.0,123,283.421705
-1.0,92,284.307996
-1.0,155,285.797352
-1.0,86,286.625277
1.0,81,287.394753
-1.0,120,288.540764
-1.0,72,289.293595
-1.0,93,290.192464
-1.0,163,291.816107
-1.0,103,292.841811
-1.0,83,293.645053
1.0,45,294.071165
-1.0,99,295.023337
-1.0,210,297.118811
-1.0,90,297.978196
-1.0,93,298.873032
-1.0,148,300.296518
-1.0,102,301.327005
-1.0,72,302.070015
-1.0,119,303.242111
-1.0,43,303.682748
-1.0,58,304.279336
-1.0,114,305.443365
-1.0,73,306.145872
-1.0,66,306.782396
1.0,61,307.375211
-1.0,68,308.07583
-1.0,60,308.650788
-1.0,84,309.468947
-1.0,110,310.539254
-1.0,93,311.461962
1.0,55,311.994164
-1.0,52,312.490945
-1.0,62,313.123306
1.0,69,313.82492
-1.0,59,314.420533
-1.0,142,315.806193
1.0,51,316.314623
-1.0,60,316.922726
-1.0,106,317.969046
-1.0,122,319.1727
-1.0,144,320.561882
-1.0,78,321.30361
1.0,59,321.877545
-1.0,104,322.882908
-1.0,41,323.283768
-1.0,108,324.384814
-1.0,91,325.276171
-1.0,116,326.38987
-1.0,108,327.431372
-1.0,75,328.162694
-1.0,100,329.120085
-1.0,122,330.319041
-1.0,79,331.070151
-1.0,121,332.291865
1.0,76,333.030804
-1.0,71,333.710121
-1.0,155,335.254864
-1.0,80,336.060476
-1.0,88,336.92071
1.0,1,336.932162
-1.0,92,337.835925
-1.0,161,339.40934
-1.0,103,340.443961
-1.0,98,341.403666
-1.0,122,342.593892
-1.0,80,343.421357
-1.0,91,344.335074
1.0,32,344.641651
-1.0,126,345.87558
1.0,83,346.69824
-1.0,84,347.507874
-1.0,107,348.557104
-1.0,93,349.456678
-1.0,64,350.061593
-1.0,81,350.851247
-1.0,128,352.14156
1.0,128,353.442534
1.0,74,354.187866
1.0,9,354.285266
-1.0,173,355.98435
-1.0,66,356.632329
-1.0,85,357.502446
-1.0,102,358.502538
-1.0,89,359.403709
-1.0,131,360.684212
1.0,59,361.283156
1.0,75,362.033574
-1.0,116,363.23543
-1.0,82,364.077556
-1.0,77,364.864442
-1.0,91,365.769997
1.0,74,366.49564
-1.0,73,367.203022
-1.0,60,367.811329
-1.0,39,368.199271
-1.0,91,369.095597
-1.0,146,370.573913
-1.0,84,371.399418
-1.0,119,372.561869
-1.0,97,373.515811
-1.0,86,374.372366
1.0,65,375.006916
1.0,87,375.837695
-1.0,87,376.690583
-1.0,117,377.82838
-1.0,88,378.688406
-1.0,94,379.658287
-1.0,80,380.489651
-1.0,150,382.007139
-1.0,87,382.882153
-1.0,104,383.899548
-1.0,119,385.078157
-1.0,79,385.891295
-1.0,93,386.810965
-1.0,89,387.747756
-1.0,125,389.020044
1.0,89,389.926518
-1.0,79,390.726954
-1.0,102,391.722038
-1.0,119,392.910161
-1.0,128,394.247301
-1.0,61,394.884363
-1.0,113,396.01421
-1.0,93,396.941669
-1.0,85,397.818734
-1.0,66,398.493773
-1.0,75,399.259793
-1.0,97,400.255288
