#{"t_start": 1761201047.232685, "env_id": "CustomLunarLander-v0"}
r,l,t
-999.196124,85,0.998369
-1000.47855,114,1.494444
-1001.743784,107,1.962197
-1002.553421,75,2.291667
-997.506919,167,3.045388
-1001.287947,174,3.804545
1002.168049,113,4.34028
-999.061724,102,4.791261
-997.899939,114,5.317389
-998.896689,96,5.743283
1002.43155,81,6.121109
-999.253452,112,6.599257
-1001.621686,133,7.209519
-1001.608109,88,7.584439
-997.626682,193,8.435624
-1002.39325,101,8.879055
-1000.384377,67,9.194705
-1001.112498,131,21.098403
-999.985176,113,21.598648
-1001.847961,167,22.298624
-999.23178,116,22.799985
-1000.157967,115,23.319542
-1002.115069,76,23.641602
-1000.773726,98,24.054256
-999.45211,132,24.622284
-999.739433,85,24.9997
-999.471363,86,25.374396
-999.741803,125,25.908257
-1004.389519,115,26.405019
-997.326988,106,26.84742
-1001.683379,78,27.1895
-1000.301769,93,27.623164
-998.203249,80,27.973963
-999.782086,86,28.352586
-1000.605788,105,28.836428
-998.891164,96,29.258206
-1001.906211,89,29.648293
