#{"t_start": 1761201047.2341576, "env_id": "CustomLunarLander-v0"}
r,l,t
-999.449283,84,0.992264
-1002.826801,119,1.511181
-998.858244,90,1.902549
-1000.249694,140,2.5149
-1001.226351,137,3.140085
-999.560739,126,3.6887
-1000.703547,124,4.271277
-1000.209846,76,4.609606
-1002.545762,78,4.97896
-1002.537291,97,5.407493
-999.263742,69,5.711077
-1002.855954,81,6.091292
-1000.126375,126,6.62894
-1000.139763,74,6.951381
-1000.564766,132,7.550246
-999.415645,115,8.031477
-999.246864,119,8.580704
-999.935113,127,9.160301
-1002.527374,159,21.180161
-997.297513,149,21.826595
-1002.853803,100,22.250439
-1001.336079,99,22.680113
-1000.037989,97,23.093066
-998.542102,105,23.572111
-1000.040881,92,23.955067
-998.81031,91,24.34666
-1001.741914,92,24.742381
-997.776921,117,25.261848
-1001.585061,112,25.74097
-999.706808,113,26.224384
-1000.53701,100,26.645838
-1000.1822,83,27.005685
-999.476294,72,27.316447
-1000.249241,129,27.909657
-1001.849847,133,28.524088
-998.530323,92,28.921523
-1000.456958,147,29.565266
