#{"t_start": 1760854399.7959151, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,82,1.150437
-1.0,67,1.313429
-1.0,112,1.586427
-1.0,93,1.813522
-1.0,252,2.423905
-1.0,46,2.538718
-1.0,107,2.799912
-1.0,98,3.047642
-1.0,64,3.207316
-1.0,157,4.080024
-1.0,49,4.547144
-1.0,237,6.722807
-1.0,98,7.590553
-1.0,104,8.510659
-1.0,120,9.572242
-1.0,93,10.437026
-1.0,192,12.18238
-1.0,93,13.022393
-1.0,69,13.635097
-1.0,91,14.476851
-1.0,99,15.394347
-1.0,115,16.442597
-1.0,83,17.228738
-1.0,90,18.032705
-1.0,101,18.972214
-1.0,184,20.634303
-1.0,110,21.613181
-1.0,128,22.819755
-1.0,137,24.027345
-1.0,132,25.219732
-1.0,84,25.991335
-1.0,191,27.713392
-1.0,119,28.804781
-1.0,85,29.592886
-1.0,265,32.041758
-1.0,113,33.076154
-1.0,50,33.552638
-1.0,127,34.74882
-1.0,107,35.82617
-1.0,86,36.651751
-1.0,104,37.616288
-1.0,91,38.457275
-1.0,55,38.986944
-1.0,98,39.87902
-1.0,51,40.336269
-1.0,52,40.835259
-1.0,56,41.366514
-1.0,105,42.300192
-1.0,75,42.986282
-1.0,96,43.903455
-1.0,91,44.770718
-1.0,201,46.554293
-1.0,131,47.772592
-1.0,81,48.493207
-1.0,120,49.576481
-1.0,110,50.617602
-1.0,207,52.588584
-1.0,82,53.348377
-1.0,88,54.205599
-1.0,117,55.282985
-1.0,65,55.879383
-1.0,154,57.248716
-1.0,84,58.003237
-1.0,120,59.0686
-1.0,74,59.732912
-1.0,144,61.019278
-1.0,61,61.569511
-1.0,130,62.760035
-1.0,135,63.976142
-1.0,116,65.020746
-1.0,98,65.905203
-1.0,56,66.414442
-1.0,100,67.31755
-1.0,84,68.095755
-1.0,72,68.744214
-1.0,68,69.347184
-1.0,93,70.204345
-1.0,82,70.975833
-1.0,91,71.827663
-1.0,73,72.503598
-1.0,116,73.585836
