#{"t_start": 1760854399.788068, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,98,1.198222
-1.0,72,1.372733
-1.0,114,1.65056
-1.0,65,1.808442
-1.0,80,1.999778
-1.0,126,2.307322
-1.0,74,2.488245
-1.0,90,2.71012
-1.0,197,3.200536
-1.0,113,3.478419
-1.0,145,4.98754
-1.0,118,6.062526
-1.0,108,7.05702
-1.0,126,8.156611
-1.0,112,9.149955
-1.0,87,9.950766
-1.0,102,10.885461
-1.0,88,11.672924
-1.0,109,12.67676
-1.0,124,13.783668
-1.0,102,14.72944
-1.0,129,15.91644
-1.0,125,17.074343
-1.0,109,18.057677
-1.0,96,18.952927
-1.0,314,21.772101
-1.0,108,22.800736
-1.0,164,24.246966
-1.0,87,25.030102
-1.0,57,25.563686
-1.0,97,26.439364
-1.0,119,27.504842
-1.0,86,28.292263
-1.0,76,28.993472
-1.0,78,29.722573
-1.0,98,30.619414
-1.0,62,31.196764
-1.0,118,32.290168
-1.0,113,33.330492
-1.0,58,33.885102
-1.0,115,34.959587
-1.0,112,36.075819
-1.0,125,37.273209
-1.0,124,38.415859
-1.0,123,39.56839
-1.0,65,40.152635
-1.0,139,41.462009
-1.0,98,42.333703
-1.0,137,43.62867
-1.0,124,44.797114
-1.0,152,46.146702
-1.0,76,46.851551
-1.0,82,47.594377
-1.0,58,48.122028
-1.0,81,48.834707
-1.0,104,49.801761
-1.0,117,50.914026
-1.0,135,52.183163
-1.0,112,53.233661
-1.0,109,54.28713
-1.0,107,55.270396
-1.0,84,56.03501
-1.0,92,56.853748
-1.0,77,57.54121
-1.0,120,58.61109
-1.0,117,59.660931
-1.0,51,60.117873
-1.0,215,62.071888
-1.0,143,63.345227
-1.0,127,64.504731
-1.0,124,65.613534
-1.0,122,66.721063
-1.0,108,67.699633
-1.0,90,68.529579
-1.0,150,69.880132
-1.0,127,71.068922
-1.0,75,71.768553
-1.0,189,73.526783
-1.0,107,74.55316
-1.0,137,75.848072
-1.0,192,77.576586
-1.0,84,78.36125
-1.0,84,79.132136
-1.0,110,80.119651
-1.0,71,80.753515
-1.0,114,81.780362
-1.0,66,82.394861
-1.0,106,83.361488
-1.0,98,84.266469
-1.0,88,85.129574
-1.0,140,86.432752
-1.0,108,87.444142
-1.0,180,89.073582
-1.0,122,90.192339
-1.0,87,91.002246
-1.0,196,92.789661
-1.0,102,93.726541
-1.0,78,94.453846
-1.0,78,95.175563
-1.0,112,96.232103
-1.0,102,97.174551
-1.0,83,97.973612
-1.0,90,98.798532
-1.0,111,99.824651
-1.0,118,100.936017
-1.0,119,102.036317
-1.0,73,102.737822
-1.0,111,103.726463
-1.0,116,104.77556
-1.0,140,106.032344
-1.0,77,106.720748
-1.0,170,108.298021
-1.0,74,108.963534
-1.0,89,109.777726
-1.0,104,110.798145
-1.0,86,111.609514
-1.0,108,112.658118
-1.0,129,113.872244
-1.0,86,114.678639
-1.0,134,115.953572
-1.0,123,117.126306
-1.0,254,119.532294
-1.0,87,120.324729
-1.0,79,121.065524
-1.0,109,122.103665
-1.0,102,123.031321
-1.0,77,123.745642
-1.0,72,124.4014
-1.0,308,127.298527
-1.0,66,127.935408
-1.0,94,128.834497
-1.0,78,129.578242
-1.0,144,130.904197
-1.0,150,132.348983
-1.0,164,133.899772
-1.0,89,134.734098
-1.0,96,135.627573
-1.0,88,136.431925
-1.0,78,137.153625
-1.0,72,137.840855
-1.0,67,138.474816
-1.0,76,139.200231
-1.0,77,139.899326
-1.0,69,140.53611
-1.0,53,141.033863
-1.0,101,141.951713
-1.0,180,143.635203
-1.0,155,145.120063
-1.0,82,145.875949
-1.0,78,146.603134
-1.0,66,147.233361
-1.0,59,147.79301
-1.0,99,148.722233
-1.0,74,149.437294
-1.0,77,150.171737
-1.0,49,150.621206
-1.0,86,151.419598
-1.0,71,152.105768
-1.0,52,152.593649
-1.0,77,153.312981
-1.0,90,154.149983
-1.0,83,154.92682
-1.0,68,155.562292
-1.0,126,156.787008
-1.0,62,157.359782
-1.0,58,157.899928
-1.0,57,158.420899
-1.0,94,159.271932
-1.0,37,159.624393
-1.0,197,161.464308
-1.0,52,161.96889
-1.0,91,162.871361
-1.0,83,163.66124
-1.0,64,164.266612
-1.0,78,165.010806
-1.0,57,165.541589
-1.0,78,166.257855
-1.0,91,167.090405
-1.0,62,167.679554
-1.0,80,168.424931
-1.0,74,169.110508
-1.0,59,169.654136
-1.0,112,170.699366
-1.0,91,171.537466
-1.0,74,172.224979
-1.0,80,172.954973
-1.0,70,173.622774
-1.0,125,174.813904
-1.0,102,175.803562
-1.0,83,176.593787
-1.0,245,178.875097
-1.0,77,179.589105
-1.0,106,180.593025
-1.0,73,181.277424
-1.0,86,182.065921
-1.0,88,182.868885
-1.0,106,183.832032
-1.0,100,184.773112
-1.0,78,185.513039
-1.0,73,186.183777
-1.0,87,186.973908
-1.0,80,187.707086
-1.0,88,188.508884
-1.0,69,189.151464
-1.0,74,189.828611
-1.0,113,190.898089
-1.0,70,191.566056
-1.0,68,192.211981
-1.0,75,192.917869
-1.0,67,193.532105
-1.0,77,194.264904
-1.0,96,195.177044
-1.0,180,196.886387
-1.0,85,197.684671
-1.0,73,198.366569
1.0,64,198.977778
-1.0,89,199.811087
-1.0,71,200.461123
-1.0,98,201.396958
-1.0,95,202.29564
-1.0,68,202.953519
-1.0,84,203.763104
-1.0,125,204.970006
-1.0,72,205.668804
-1.0,83,206.439514
-1.0,68,207.0672
-1.0,93,207.917401
-1.0,284,210.646318
-1.0,149,212.028075
-1.0,98,212.987709
-1.0,74,213.665675
-1.0,135,214.951311
-1.0,50,215.429728
-1.0,86,216.257347
-1.0,108,217.269187
-1.0,134,218.558104
-1.0,72,219.230424
-1.0,84,220.011497
-1.0,73,220.706731
-1.0,268,223.187259
-1.0,89,224.018455
-1.0,83,224.781777
-1.0,162,226.280255
-1.0,94,227.172597
-1.0,101,228.108938
-1.0,53,228.616284
-1.0,73,229.301291
-1.0,82,230.065429
-1.0,135,231.376682
-1.0,80,232.115948
-1.0,54,232.612571
-1.0,90,233.449042
0.0,1000,242.898528
-1.0,70,243.542638
-1.0,80,244.303684
-1.0,92,245.199981
-1.0,66,245.845582
-1.0,109,246.868641
1.0,92,247.71685
0.0,1000,257.131896
-1.0,52,257.61965
-1.0,104,258.586884
-1.0,225,260.705785
-1.0,72,261.392432
-1.0,90,262.232559
-1.0,88,263.056957
-1.0,106,264.112212
-1.0,88,264.941868
-1.0,75,265.655783
-1.0,60,266.217406
-1.0,78,266.969259
-1.0,89,267.828206
-1.0,77,268.568519
-1.0,106,269.59568
-1.0,83,270.403733
-1.0,80,271.153815
-1.0,132,272.421665
-1.0,96,273.343225
-1.0,63,273.953667
-1.0,101,274.921565
-1.0,74,275.619807
-1.0,91,276.50241
-1.0,76,277.250448
-1.0,71,277.905386
-1.0,83,278.701332
-1.0,99,279.659958
-1.0,75,280.408754
-1.0,61,280.995988
-1.0,93,281.882548
-1.0,88,282.726248
-1.0,97,283.663869
-1.0,97,284.612102
-1.0,197,286.484799
-1.0,82,287.262721
-1.0,197,289.064668
-1.0,74,289.766619
-1.0,108,290.829615
-1.0,148,292.27678
-1.0,175,293.928671
-1.0,331,297.015223
-1.0,102,298.006421
-1.0,97,298.957019
-1.0,86,299.758981
-1.0,74,300.455624
-1.0,89,301.286428
-1.0,88,302.104414
-1.0,76,302.840956
-1.0,90,303.691036
-1.0,78,304.431599
-1.0,85,305.214375
-1.0,120,306.38308
-1.0,107,307.380441
-1.0,69,308.046114
-1.0,105,309.059864
-1.0,168,310.653826
-1.0,73,311.352346
-1.0,111,312.389854
-1.0,71,313.070907
1.0,64,313.664385
0.0,1000,323.207083
-1.0,92,324.05522
-1.0,70,324.718864
-1.0,132,325.97891
-1.0,92,326.862307
-1.0,196,328.698215
-1.0,59,329.276663
-1.0,86,330.095608
-1.0,113,331.155303
-1.0,107,332.199133
-1.0,108,333.212658
-1.0,96,334.099974
-1.0,106,335.132132
-1.0,90,336.008566
-1.0,181,337.701198
-1.0,93,338.55965
0.0,1000,347.98379
-1.0,128,349.200102
-1.0,104,350.210974
-1.0,94,351.082219
-1.0,117,352.175676
-1.0,179,353.849277
-1.0,93,354.734682
-1.0,185,356.535768
-1.0,80,357.297602
-1.0,78,358.061916
-1.0,105,359.070689
-1.0,122,360.24472
-1.0,74,360.96845
0.0,1000,370.521614
-1.0,101,371.465081
-1.0,72,372.132826
-1.0,183,373.886923
-1.0,139,375.180683
-1.0,87,375.994671
-1.0,81,376.762002
-1.0,81,377.511194
-1.0,117,378.658284
-1.0,92,379.564364
-1.0,130,380.80262
-1.0,64,381.409421
-1.0,103,382.388887
-1.0,108,383.468409
-1.0,98,384.428522
-1.0,78,385.195544
-1.0,87,386.026069
-1.0,135,387.298087
-1.0,147,388.701587
-1.0,91,389.569417
-1.0,257,392.077183
-1.0,198,393.959521
-1.0,117,395.051775
-1.0,183,396.812593
-1.0,74,397.541815
-1.0,84,398.367749
-1.0,75,399.081447
-1.0,148,400.506787
-1.0,596,406.195996
-1.0,95,407.105243
-1.0,83,407.892753
-1.0,72,408.593627
-1.0,66,409.223617
-1.0,127,410.408639
-1.0,92,411.268059
-1.0,91,412.116623
-1.0,69,412.760901
-1.0,75,413.496194
-1.0,126,414.693376
-1.0,76,415.427044
-1.0,96,416.363923
-1.0,80,417.138328
-1.0,152,418.564005
-1.0,106,419.542205
-1.0,102,420.531873
-1.0,69,421.207139
-1.0,76,421.91917
-1.0,118,423.052583
-1.0,120,424.215335
1.0,118,425.344643
-1.0,74,426.051865
-1.0,106,427.054388
1.0,171,428.698757
-1.0,114,429.801409
-1.0,130,431.030208
-1.0,146,432.448187
-1.0,123,433.623746
-1.0,66,434.277133
-1.0,109,435.363507
-1.0,92,436.256798
-1.0,71,436.912249
-1.0,66,437.533062
-1.0,96,438.42684
-1.0,81,439.181559
-1.0,92,440.073573
1.0,545,445.42824
-1.0,64,446.04851
-1.0,116,447.187856
-1.0,88,448.052025
0.0,1000,457.700444
-1.0,134,458.966867
-1.0,244,461.305592
1.0,182,463.021953
-1.0,84,463.843803
-1.0,78,464.581002
-1.0,88,465.420159
-1.0,85,466.215017
-1.0,106,467.228783
-1.0,112,468.285557
-1.0,70,468.943413
-1.0,76,469.656724
0.0,1000,479.305623
-1.0,82,480.068065
-1.0,97,480.969768
-1.0,52,481.456037
-1.0,56,481.983383
-1.0,78,482.734998
-1.0,115,483.818642
-1.0,73,484.518059
0.0,1000,494.070862
-1.0,69,494.737554
-1.0,78,495.491889
-1.0,81,496.253
-1.0,62,496.85131
-1.0,109,497.896883
-1.0,72,498.604252
-1.0,90,499.463976
-1.0,84,500.276744
-1.0,55,500.810093
-1.0,69,501.466908
-1.0,77,502.192386
-1.0,69,502.827561
-1.0,90,503.662227
-1.0,79,504.393723
-1.0,239,506.700962
-1.0,78,507.453341
-1.0,85,508.274375
-1.0,78,509.027948
-1.0,81,509.800203
-1.0,79,510.567849
-1.0,123,511.75606
-1.0,130,513.004881
-1.0,86,513.829454
-1.0,150,515.257409
-1.0,72,515.934057
-1.0,107,516.944099
-1.0,75,517.646582
-1.0,73,518.326278
-1.0,94,519.196074
-1.0,68,519.824901
-1.0,97,520.75305
-1.0,109,521.773591
-1.0,71,522.446088
-1.0,81,523.233066
-1.0,110,524.257343
-1.0,101,525.189307
-1.0,70,525.841186
0.0,1000,535.252021
-1.0,107,536.282152
-1.0,86,537.115387
-1.0,144,538.484217
-1.0,94,539.375804
-1.0,127,540.614243
-1.0,96,541.527679
-1.0,73,542.231038
-1.0,106,543.246993
-1.0,84,544.042819
-1.0,93,544.912409
-1.0,85,545.711887
-1.0,86,546.511396
-1.0,79,547.235035
-1.0,119,548.344253
-1.0,97,549.27055
-1.0,85,550.085538
-1.0,96,551.002919
-1.0,125,552.166318
-1.0,60,552.722629
-1.0,61,553.28717
0.0,1000,562.648916
1.0,76,563.351992
-1.0,92,564.206878
-1.0,386,567.815821
-1.0,86,568.626867
-1.0,92,569.494452
-1.0,128,570.716935
-1.0,79,571.467961
-1.0,74,572.15081
-1.0,67,572.776117
-1.0,61,573.341327
-1.0,71,574.04191
1.0,72,574.740974
-1.0,72,575.433579
-1.0,77,576.199058
-1.0,76,576.960058
-1.0,127,578.202796
-1.0,107,579.212605
-1.0,98,580.163628
-1.0,67,580.799764
-1.0,95,581.676589
-1.0,79,582.43072
-1.0,87,583.304965
-1.0,126,584.521966
1.0,87,585.334844
-1.0,153,586.74854
-1.0,60,587.328254
-1.0,78,588.079988
-1.0,88,588.936568
-1.0,124,590.097702
1.0,115,591.215332
1.0,253,593.651376
-1.0,96,594.586726
-1.0,89,595.442087
-1.0,72,596.13577
-1.0,66,596.773006
-1.0,706,603.430884
-1.0,128,604.667048
-1.0,114,605.777043
-1.0,172,607.399601
-1.0,91,608.283775
-1.0,216,610.361621
-1.0,148,611.737025
-1.0,113,612.789301
-1.0,178,614.479906
-1.0,83,615.255525
1.0,103,616.243807
-1.0,65,616.847383
-1.0,67,617.4673
-1.0,133,618.725982
1.0,112,619.81397
-1.0,119,620.941815
1.0,67,621.566936
1.0,126,622.764551
-1.0,87,623.601201
-1.0,81,624.385808
-1.0,98,625.349003
-1.0,76,626.072681
1.0,48,626.531584
-1.0,145,627.878879
-1.0,135,629.128569
-1.0,76,629.84277
-1.0,124,631.032522
-1.0,66,631.651155
-1.0,93,632.516752
-1.0,430,636.534128
-1.0,96,637.453476
-1.0,119,638.577284
-1.0,76,639.286217
-1.0,144,640.709908
1.0,117,641.802643
-1.0,75,642.529802
-1.0,126,643.733581
-1.0,89,644.557699
-1.0,86,645.372828
1.0,68,646.033833
1.0,110,647.10712
1.0,198,649.075199
-1.0,319,652.070934
-1.0,66,652.706148
-1.0,84,653.52068
-1.0,107,654.547608
-1.0,123,655.725335
-1.0,86,656.52777
-1.0,97,657.428199
0.0,1000,666.908054
-1.0,73,667.604517
-1.0,80,668.380498
-1.0,136,669.697685
-1.0,90,670.581065
1.0,51,671.077484
0.0,1000,680.471736
1.0,89,681.295297
-1.0,93,682.19819
-1.0,167,683.80553
-1.0,65,684.44795
-1.0,96,685.353351
0.0,1000,694.948474
1.0,281,697.609136
0.0,1000,707.138747
-1.0,92,708.024004
-1.0,97,708.970709
-1.0,75,709.663489
-1.0,66,710.307436
-1.0,72,711.016288
-1.0,104,712.048385
-1.0,70,712.749542
-1.0,173,714.449396
-1.0,68,715.114269
-1.0,89,715.978279
0.0,1000,725.356372
-1.0,62,725.93759
-1.0,103,726.942746
0.0,1000,736.390691
0.0,1000,745.881361
-1.0,66,746.516103
-1.0,153,747.984917
-1.0,147,749.395573
-1.0,106,750.379235
-1.0,138,751.679801
1.0,79,752.411311
-1.0,76,753.121552
-1.0,52,753.605325
-1.0,98,754.511648
-1.0,166,756.10708
-1.0,93,756.988758
-1.0,101,757.953382
-1.0,110,759.013202
-1.0,75,759.710186
-1.0,74,760.398509
-1.0,83,761.186245
-1.0,70,761.85947
0.0,1000,771.368451
-1.0,99,772.325479
-1.0,90,773.196118
-1.0,93,774.056764
-1.0,110,775.091537
-1.0,94,775.986907
-1.0,119,777.097172
-1.0,74,777.796647
1.0,379,781.438752
-1.0,86,782.260677
-1.0,90,783.121004
-1.0,92,783.994424
-1.0,90,784.869958
0.0,1000,794.362438
-1.0,172,796.051942
0.0,1000,805.552335
-1.0,115,806.656558
-1.0,69,807.330933
-1.0,200,809.240211
-1.0,105,810.263989
-1.0,120,811.434113
-1.0,112,812.53138
-1.0,61,813.162286
-1.0,73,813.889335
-1.0,148,815.323417
-1.0,116,816.442951
-1.0,76,817.201505
-1.0,77,817.910519
1.0,137,819.2148
1.0,111,820.296857
-1.0,122,821.423447
-1.0,122,822.551261
-1.0,217,824.635362
-1.0,113,825.685839
-1.0,69,826.327374
-1.0,60,826.885239
-1.0,86,827.738962
-1.0,96,828.671664
1.0,151,830.12755
-1.0,103,831.089864
-1.0,61,831.679773
-1.0,199,833.585954
-1.0,87,834.42577
-1.0,131,835.647201
-1.0,64,836.239263
-1.0,72,836.908904
-1.0,64,837.550044
-1.0,75,838.26278
-1.0,119,839.372074
-1.0,95,840.255522
1.0,115,841.332649
-1.0,91,842.179001
-1.0,79,842.926086
-1.0,66,843.568883
0.0,1000,852.992072
-1.0,64,853.581988
1.0,126,854.781522
-1.0,63,855.387626
1.0,161,856.937539
-1.0,99,857.876137
1.0,74,858.581822
1.0,228,860.736516
-1.0,92,861.60037
-1.0,66,862.232248
-1.0,90,863.116903
-1.0,110,864.218136
-1.0,90,865.063414
-1.0,143,866.405379
-1.0,95,867.308759
-1.0,68,867.957567
-1.0,109,868.97007
-1.0,106,870.008111
1.0,69,870.65849
-1.0,40,871.052466
-1.0,94,871.923077
-1.0,85,872.724183
-1.0,43,873.127388
-1.0,137,874.433583
-1.0,98,875.3782
1.0,64,875.992149
-1.0,65,876.589563
-1.0,114,877.686681
-1.0,89,878.516729
-1.0,92,879.371754
-1.0,68,880.004346
-1.0,99,880.925957
0.0,1000,890.263306
1.0,88,891.07989
-1.0,192,892.954834
-1.0,109,893.978384
1.0,158,895.458076
-1.0,95,896.358199
-1.0,96,897.290116
-1.0,70,897.962681
-1.0,130,899.230032
-1.0,91,900.093094
-1.0,80,900.868778
-1.0,91,901.747427
1.0,138,903.073778
1.0,56,903.605735
1.0,173,905.236104
-1.0,91,906.101811
-1.0,135,907.367845
-1.0,93,908.229732
-1.0,52,908.710298
-1.0,81,909.462149
-1.0,136,910.721284
-1.0,83,911.486031
-1.0,104,912.455274
-1.0,100,913.389064
-1.0,135,914.63145
-1.0,125,915.787362
-1.0,118,916.878515
-1.0,63,917.461812
-1.0,66,918.075964
-1.0,113,919.157169
-1.0,233,921.325587
-1.0,88,922.161163
-1.0,90,923.018945
-1.0,67,923.661428
-1.0,97,924.61444
-1.0,121,925.789639
1.0,98,926.724115
-1.0,161,928.271757
-1.0,102,929.225052
-1.0,112,930.271866
-1.0,166,931.837512
-1.0,50,932.306331
-1.0,102,933.258721
-1.0,170,934.929214
-1.0,92,935.783844
-1.0,103,936.751676
-1.0,111,937.785111
-1.0,55,938.294401
-1.0,106,939.281352
-1.0,236,941.522305
-1.0,124,942.738538
1.0,94,943.632762
-1.0,79,944.401807
-1.0,82,945.184094
-1.0,79,945.951565
-1.0,124,947.12482
-1.0,87,947.937203
-1.0,122,949.117202
-1.0,75,949.839828
-1.0,70,950.503878
-1.0,83,951.293147
-1.0,101,952.266912
-1.0,150,953.722238
1.0,53,954.239222
-1.0,84,955.045533
-1.0,138,956.361096
-1.0,109,957.408798
-1.0,83,958.203212
-1.0,94,959.113397
1.0,243,961.414185
-1.0,61,961.981696
-1.0,74,962.723849
-1.0,124,963.942071
