#{"t_start": 1760853174.274258, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,87,1.816766
-1.0,123,3.001936
-1.0,158,4.551945
-1.0,119,5.726975
-1.0,75,6.463827
-1.0,183,8.274638
-1.0,83,9.077034
-1.0,77,9.822465
-1.0,99,10.794641
-1.0,63,11.999152
-1.0,193,14.853411
-1.0,93,16.305431
-1.0,119,18.25325
-1.0,120,20.168238
-1.0,118,22.096064
-1.0,62,23.084702
-1.0,66,24.086978
-1.0,75,25.217654
-1.0,266,29.384159
-1.0,86,30.686431
-1.0,117,32.546263
-1.0,74,33.723439
-1.0,80,35.018802
-1.0,94,36.559074
-1.0,79,37.789424
-1.0,120,39.664078
-1.0,267,43.608249
-1.0,109,45.305327
-1.0,79,46.569283
-1.0,110,48.223467
-1.0,119,50.021385
-1.0,96,51.53811
-1.0,125,53.46096
-1.0,136,55.533492
-1.0,153,57.822747
-1.0,119,59.660075
-1.0,143,61.936532
-1.0,158,64.325562
-1.0,122,66.190946
-1.0,95,67.67386
-1.0,137,69.76861
-1.0,96,71.238178
-1.0,112,73.001424
-1.0,150,75.36313
-1.0,250,79.262288
-1.0,110,80.983517
-1.0,74,82.138092
-1.0,55,82.98984
-1.0,130,84.963917
-1.0,93,86.454571
-1.0,101,88.030107
-1.0,76,89.166697
-1.0,137,91.261259
-1.0,141,93.421302
-1.0,91,94.813065
-1.0,111,96.510857
-1.0,58,97.397426
-1.0,75,98.546274
-1.0,102,100.098948
-1.0,130,102.084645
-1.0,174,104.799932
-1.0,67,105.832281
-1.0,104,107.52623
-1.0,164,110.036467
-1.0,136,112.078021
-1.0,114,113.888723
-1.0,75,115.21143
-1.0,104,116.90583
-1.0,108,118.620831
-1.0,132,120.788858
-1.0,80,122.100711
-1.0,55,123.038168
-1.0,78,124.292611
-1.0,48,125.056766
-1.0,91,126.435864
-1.0,110,128.090518
-1.0,144,130.306944
-1.0,165,132.876403
-1.0,128,134.913659
-1.0,83,136.250219
-1.0,87,137.591548
-1.0,114,139.395665
-1.0,52,140.194471
-1.0,109,141.913584
-1.0,122,143.839997
-1.0,143,146.14448
-1.0,113,147.95033
-1.0,52,148.753223
-1.0,78,149.990153
-1.0,104,151.640709
-1.0,110,153.384441
-1.0,44,154.096646
-1.0,87,155.491505
-1.0,85,156.848986
-1.0,76,158.024346
-1.0,64,159.020396
-1.0,109,160.748851
-1.0,108,162.443396
-1.0,145,164.675563
-1.0,97,166.215062
-1.0,72,167.339829
-1.0,85,168.766853
