#{"t_start": 1760853174.3234508, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,88,1.780373
-1.0,127,3.004762
-1.0,50,3.475723
-1.0,50,3.949325
-1.0,129,5.255877
-1.0,115,6.388355
-1.0,126,7.629696
-1.0,152,9.117352
-1.0,129,10.378616
-1.0,113,12.138168
-1.0,131,14.043533
-1.0,114,15.831283
-1.0,166,18.499302
-1.0,164,21.096072
-1.0,331,26.286574
-1.0,114,28.089228
-1.0,53,28.927553
-1.0,103,30.490566
-1.0,82,31.791217
-1.0,97,33.330752
-1.0,169,36.081779
-1.0,95,37.57479
-1.0,103,39.176316
-1.0,98,40.667613
-1.0,85,41.927964
-1.0,68,42.917345
-1.0,50,43.65903
-1.0,131,45.709065
-1.0,147,47.971939
-1.0,100,49.484639
-1.0,93,50.9132
-1.0,124,52.847911
-1.0,122,54.702179
-1.0,109,56.349174
-1.0,92,57.730478
-1.0,193,60.751948
-1.0,82,62.040555
-1.0,87,63.381415
-1.0,61,64.280115
-1.0,72,65.362037
-1.0,139,67.533962
-1.0,95,68.981036
-1.0,98,70.474519
-1.0,114,72.243189
-1.0,60,73.191673
-1.0,82,74.503966
-1.0,91,75.954104
-1.0,90,77.359773
-1.0,160,79.809841
-1.0,105,81.471419
-1.0,89,82.851483
-1.0,94,84.27876
-1.0,89,85.666608
-1.0,183,88.526511
-1.0,81,89.75595
-1.0,144,91.960724
-1.0,140,94.088115
-1.0,79,95.304804
-1.0,61,96.232567
-1.0,121,98.088777
-1.0,86,99.398301
-1.0,70,100.46054
-1.0,98,101.96463
-1.0,101,103.582014
1.0,170,106.185707
-1.0,134,108.332029
-1.0,96,109.783789
-1.0,105,111.373631
-1.0,121,113.242077
-1.0,136,115.558282
-1.0,98,117.154174
-1.0,102,118.756291
-1.0,89,120.238139
-1.0,104,121.944687
-1.0,112,123.792058
-1.0,102,125.405537
-1.0,136,127.447994
-1.0,76,128.615351
-1.0,129,130.600165
-1.0,218,134.009336
-1.0,130,136.107163
-1.0,86,137.438789
-1.0,85,138.779417
-1.0,116,140.593522
-1.0,98,142.138595
-1.0,149,144.491831
-1.0,135,146.682361
-1.0,130,148.723231
-1.0,67,149.780221
-1.0,47,150.526102
-1.0,156,153.020944
-1.0,151,155.429416
-1.0,95,156.946114
-1.0,43,157.596818
-1.0,98,159.123932
-1.0,122,161.068746
-1.0,72,162.197521
-1.0,71,163.280487
-1.0,143,165.516765
-1.0,184,168.493279
-1.0,52,169.345158
