#{"t_start": 1760853174.3126113, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,99,1.895972
-1.0,170,3.523954
-1.0,136,4.874403
-1.0,131,6.175239
-1.0,97,7.133805
-1.0,53,7.649845
-1.0,77,8.413832
-1.0,124,9.615373
-1.0,78,10.379267
-1.0,133,12.432257
-1.0,128,14.291783
-1.0,87,15.652315
-1.0,61,16.60902
-1.0,63,17.660208
-1.0,133,19.786996
-1.0,121,21.740154
-1.0,86,23.125086
-1.0,59,24.02011
-1.0,49,24.759938
-1.0,149,27.062954
-1.0,152,29.454393
-1.0,67,30.471429
-1.0,108,32.171676
-1.0,102,33.794268
-1.0,101,35.454971
-1.0,112,37.23825
-1.0,100,38.798614
-1.0,63,39.789832
-1.0,106,41.369614
-1.0,59,42.230031
-1.0,99,43.68632
-1.0,158,46.150197
-1.0,165,48.663402
-1.0,100,50.187402
-1.0,76,51.385568
-1.0,120,53.239567
-1.0,205,56.344594
-1.0,115,58.071366
-1.0,110,59.779564
-1.0,91,61.22459
-1.0,168,63.815837
-1.0,62,64.731027
-1.0,111,66.453493
-1.0,79,67.685709
-1.0,109,69.352876
-1.0,99,70.854997
-1.0,79,72.078121
-1.0,80,73.338285
-1.0,109,75.08961
-1.0,112,76.842764
-1.0,91,78.262319
-1.0,134,80.327452
-1.0,155,82.75228
-1.0,55,83.597954
-1.0,287,88.070978
-1.0,103,89.618831
-1.0,117,91.417968
-1.0,109,93.086361
-1.0,76,94.234842
-1.0,184,97.071645
-1.0,137,99.149642
-1.0,110,100.819
-1.0,61,101.769357
-1.0,121,103.68262
-1.0,136,105.745127
-1.0,56,106.668546
-1.0,174,109.376789
-1.0,81,110.607778
-1.0,132,112.59376
-1.0,117,114.505125
-1.0,56,115.504828
-1.0,85,116.885728
-1.0,132,118.982747
-1.0,105,120.715158
-1.0,114,122.581385
-1.0,97,124.191946
-1.0,125,126.118697
-1.0,100,127.624788
-1.0,129,129.617099
-1.0,92,131.028364
-1.0,139,133.194524
-1.0,75,134.393718
-1.0,137,136.591678
-1.0,118,138.438594
-1.0,135,140.542329
-1.0,108,142.24921
-1.0,120,144.138093
-1.0,79,145.41945
-1.0,93,146.909824
-1.0,112,148.673187
-1.0,93,150.150832
-1.0,126,152.150472
-1.0,121,154.078853
-1.0,79,155.344229
-1.0,71,156.478518
-1.0,127,158.459933
-1.0,166,161.078509
-1.0,90,162.484043
-1.0,108,164.1455
-1.0,113,165.924508
-1.0,123,167.886823
-1.0,58,168.86004
