#{"t_start": 1760853174.3115604, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,167,2.541789
-1.0,110,3.598453
-1.0,94,4.546138
-1.0,94,5.471702
-1.0,86,6.32063
-1.0,171,8.011222
-1.0,91,8.897919
-1.0,137,10.22061
-1.0,80,11.405254
-1.0,97,12.857098
-1.0,171,15.421841
-1.0,85,16.766653
-1.0,159,19.336892
-1.0,103,20.970162
-1.0,95,22.557724
-1.0,142,24.712397
-1.0,109,26.390826
1.0,37,26.952254
-1.0,184,29.845325
-1.0,231,33.490339
-1.0,118,35.406983
-1.0,257,39.456386
-1.0,77,40.618804
-1.0,161,42.986465
-1.0,130,44.959701
-1.0,108,46.701161
-1.0,43,47.363267
-1.0,96,48.772222
-1.0,91,50.159389
-1.0,101,51.751714
-1.0,75,52.905328
-1.0,109,54.556307
-1.0,144,56.729308
-1.0,75,57.862284
-1.0,124,59.780219
-1.0,57,60.699347
-1.0,52,61.500164
-1.0,75,62.668466
-1.0,102,64.215797
-1.0,89,65.564764
-1.0,245,69.35357
-1.0,96,70.809132
-1.0,54,71.647655
-1.0,123,73.57514
-1.0,70,74.712176
-1.0,93,76.193276
-1.0,101,77.757774
-1.0,138,79.86929
-1.0,80,81.139612
-1.0,97,82.646475
-1.0,76,83.805755
-1.0,83,85.064254
-1.0,145,87.377806
-1.0,75,88.522218
-1.0,154,90.866683
-1.0,113,92.608565
-1.0,99,94.098972
-1.0,103,95.673288
-1.0,88,97.041665
-1.0,103,98.603677
-1.0,75,99.740216
-1.0,104,101.338116
-1.0,175,104.074766
-1.0,182,106.9161
-1.0,89,108.326159
-1.0,111,110.018575
-1.0,92,111.40046
-1.0,131,113.445316
-1.0,84,114.817821
-1.0,138,117.14847
-1.0,168,119.862233
-1.0,171,122.657224
-1.0,89,124.130051
-1.0,93,125.58254
-1.0,91,126.952739
-1.0,96,128.40994
-1.0,83,129.695317
-1.0,128,131.694043
-1.0,67,132.720479
-1.0,111,134.475641
-1.0,100,136.085588
-1.0,118,137.916469
-1.0,116,139.741946
-1.0,174,142.492524
-1.0,78,143.708326
-1.0,46,144.439605
-1.0,75,145.66259
-1.0,69,146.772282
-1.0,104,148.409371
-1.0,192,151.450001
-1.0,142,153.698313
-1.0,140,155.947676
-1.0,252,159.902147
-1.0,65,160.935629
-1.0,181,163.735729
-1.0,108,165.433758
-1.0,80,166.694288
-1.0,45,167.400234
-1.0,47,168.186611
