#{"t_start": 1760853174.2699099, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,72,1.67968
-1.0,88,2.503103
-1.0,91,3.391356
-1.0,99,4.366017
-1.0,121,5.570435
-1.0,74,6.302556
-1.0,64,6.936983
-1.0,58,7.503368
-1.0,101,8.50115
-1.0,67,9.148536
-1.0,94,10.05449
-1.0,78,10.827667
-1.0,84,12.369184
-1.0,123,14.149316
-1.0,219,17.632033
-1.0,111,19.407169
-1.0,73,20.56582
-1.0,89,22.03508
-1.0,75,23.226779
-1.0,159,25.652215
-1.0,51,26.429305
-1.0,79,27.679546
-1.0,142,29.883607
-1.0,166,32.482768
-1.0,88,33.880262
-1.0,158,36.473929
-1.0,137,38.595459
-1.0,101,40.169413
-1.0,93,41.555381
-1.0,92,42.895018
-1.0,56,43.725098
-1.0,148,46.030738
-1.0,207,49.205188
-1.0,59,50.088604
-1.0,134,52.18802
-1.0,62,53.139647
-1.0,114,54.869553
-1.0,93,56.279308
-1.0,86,57.566607
-1.0,107,59.222929
-1.0,94,60.706463
-1.0,77,61.924763
-1.0,101,63.476655
-1.0,108,65.079213
-1.0,85,66.398828
-1.0,83,67.69336
-1.0,128,69.651477
-1.0,196,72.69859
-1.0,220,76.183179
-1.0,84,77.488268
-1.0,81,78.741199
-1.0,90,80.103847
-1.0,92,81.566799
-1.0,114,83.331321
-1.0,90,84.69347
-1.0,119,86.585363
-1.0,151,88.903277
-1.0,208,92.084162
-1.0,89,93.441034
-1.0,81,94.678771
-1.0,76,95.831789
-1.0,72,96.959839
-1.0,155,99.31146
-1.0,106,100.919146
-1.0,98,102.433366
-1.0,53,103.28046
-1.0,113,105.007517
-1.0,131,107.094488
-1.0,141,109.294015
-1.0,81,110.524719
-1.0,109,112.154556
-1.0,226,115.886501
-1.0,103,117.572917
-1.0,108,119.31173
-1.0,76,120.541049
-1.0,116,122.431424
-1.0,139,124.733687
-1.0,106,126.344741
-1.0,112,128.030936
-1.0,95,129.497522
-1.0,80,130.72594
-1.0,161,133.234111
-1.0,80,134.513536
-1.0,106,136.221804
-1.0,112,137.954911
-1.0,164,140.535718
-1.0,125,142.514394
-1.0,67,143.555109
-1.0,105,145.258084
-1.0,90,146.699256
-1.0,49,147.491263
1.0,52,148.292212
-1.0,77,149.493652
-1.0,106,151.18094
-1.0,135,153.324267
-1.0,71,154.46769
-1.0,72,155.622737
-1.0,82,156.936228
-1.0,87,158.266771
-1.0,89,159.668898
-1.0,146,161.98197
-1.0,73,163.100219
-1.0,122,164.995073
-1.0,78,166.235412
-1.0,96,167.753124
