#{"t_start": 1760854399.7998817, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,136,1.277976
-1.0,328,2.073736
-1.0,92,2.299019
-1.0,101,2.54723
-1.0,126,2.856246
-1.0,79,3.056795
-1.0,143,3.408556
-1.0,365,6.777088
-1.0,93,7.596077
-1.0,145,8.878883
-1.0,94,9.719951
-1.0,80,10.46108
-1.0,79,11.182043
-1.0,119,12.259717
-1.0,101,13.170258
-1.0,75,13.84785
-1.0,83,14.61517
-1.0,124,15.759839
-1.0,96,16.634326
-1.0,65,17.253926
-1.0,145,18.561288
-1.0,98,19.475077
-1.0,116,20.512724
-1.0,112,21.511651
-1.0,103,22.485243
-1.0,102,23.39836
-1.0,94,24.226903
-1.0,190,25.958826
-1.0,67,26.567818
-1.0,114,27.588199
-1.0,116,28.649646
-1.0,371,32.083385
-1.0,115,33.13931
-1.0,128,34.352184
-1.0,167,35.984912
-1.0,126,37.187461
-1.0,88,38.005893
-1.0,99,38.936077
-1.0,57,39.453804
-1.0,94,40.305547
-1.0,136,41.590881
-1.0,116,42.620879
-1.0,70,43.283907
-1.0,105,44.278816
-1.0,122,45.400219
-1.0,71,46.028981
-1.0,90,46.860784
-1.0,91,47.684222
-1.0,143,48.96442
-1.0,119,50.080014
-1.0,91,50.941433
-1.0,162,52.473403
-1.0,109,53.483106
-1.0,117,54.612168
-1.0,118,55.695416
-1.0,89,56.486607
-1.0,105,57.425618
-1.0,143,58.700617
-1.0,59,59.230063
-1.0,117,60.273921
-1.0,105,61.212099
-1.0,74,61.906325
-1.0,173,63.456024
-1.0,122,64.565275
-1.0,93,65.398941
-1.0,124,66.516763
-1.0,110,67.509706
-1.0,122,68.633609
-1.0,79,69.334352
-1.0,98,70.238302
-1.0,78,70.972584
-1.0,127,72.166527
-1.0,123,73.306815
-1.0,106,74.317754
-1.0,132,75.572846
-1.0,75,76.256268
-1.0,131,77.430564
-1.0,77,78.149828
-1.0,68,78.769703
