#{"t_start": 1759561404.0467536, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,34,1.080188
-1.0,94,1.312472
-1.0,101,1.564371
1.0,62,1.717259
-1.0,80,1.91371
-1.0,135,2.248368
-1.0,135,2.589831
-1.0,63,2.749879
-1.0,117,3.047087
1.0,28,3.115857
-1.0,84,3.324561
-1.0,109,3.591855
-1.0,85,4.676481
-1.0,116,5.762416
1.0,1,5.773772
-1.0,95,6.668369
-1.0,98,7.557733
1.0,74,8.270648
-1.0,91,9.136089
-1.0,68,9.783374
-1.0,133,11.066986
-1.0,102,12.005787
1.0,127,13.212271
-1.0,74,13.908304
-1.0,110,14.941141
-1.0,89,15.795376
-1.0,124,16.951711
-1.0,122,18.079492
1.0,59,18.651496
-1.0,133,19.899208
-1.0,73,20.607222
1.0,84,21.412038
-1.0,102,22.339478
1.0,51,22.810541
-1.0,84,23.586017
-1.0,78,24.285042
-1.0,135,25.551071
-1.0,109,26.576224
-1.0,86,27.38186
-1.0,104,28.341266
-1.0,87,29.14196
-1.0,67,29.783284
-1.0,87,30.591225
-1.0,100,31.496279
-1.0,90,32.3146
-1.0,68,32.967496
-1.0,83,33.739502
-1.0,88,34.554654
-1.0,59,35.106597
-1.0,72,35.780492
-1.0,90,36.60351
1.0,87,37.393474
1.0,46,37.836368
-1.0,113,38.930412
-1.0,92,39.815947
-1.0,82,40.57953
-1.0,72,41.251432
-1.0,95,42.150587
-1.0,74,42.865213
1.0,32,43.175317
-1.0,98,44.052125
-1.0,119,45.194469
-1.0,107,46.175905
-1.0,82,46.934639
1.0,67,47.54974
-1.0,73,48.220686
-1.0,140,49.50302
-1.0,67,50.151599
-1.0,74,50.836286
-1.0,115,51.899447
-1.0,68,52.557731
-1.0,78,53.287102
-1.0,78,54.011653
-1.0,80,54.743519
-1.0,74,55.430308
-1.0,67,56.072676
-1.0,136,57.381027
-1.0,61,57.975502
1.0,77,58.717126
-1.0,133,59.990457
-1.0,78,60.708738
-1.0,116,61.807403
-1.0,58,62.33274
1.0,27,62.607287
-1.0,81,63.383435
-1.0,127,64.538345
-1.0,66,65.155329
1.0,84,65.940486
-1.0,91,66.784865
1.0,108,67.800215
-1.0,92,68.633617
1.0,75,69.340517
-1.0,73,70.02259
-1.0,91,70.858073
-1.0,102,71.799366
-1.0,67,72.429328
-1.0,99,73.339368
-1.0,79,74.087919
-1.0,74,74.78261
1.0,55,75.317955
-1.0,87,76.114729
1.0,86,76.901669
-1.0,81,77.685528
-1.0,82,78.450646
-1.0,112,79.495901
-1.0,85,80.323008
-1.0,99,81.261689
-1.0,71,81.914589
