#{"t_start": 1759561404.03715, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,24,1.064638
-1.0,103,1.318343
-1.0,124,1.62675
-1.0,114,1.90645
1.0,101,2.155553
1.0,53,2.289716
-1.0,60,2.437045
-1.0,98,2.689252
-1.0,88,2.912711
-1.0,83,3.121786
-1.0,105,3.382654
-1.0,108,4.050467
-1.0,88,4.896427
-1.0,119,6.004323
1.0,139,7.292965
-1.0,100,8.236382
1.0,104,9.234024
1.0,44,9.646996
-1.0,82,10.468041
-1.0,71,11.127261
-1.0,140,12.431209
1.0,5,12.48044
1.0,1,12.490797
-1.0,143,13.8261
1.0,67,14.446692
-1.0,127,15.671269
-1.0,119,16.787468
-1.0,88,17.591131
-1.0,96,18.501326
-1.0,154,19.956532
-1.0,139,21.300178
-1.0,105,22.253239
-1.0,89,23.079727
-1.0,69,23.710846
-1.0,92,24.542154
1.0,102,25.500066
-1.0,75,26.213641
-1.0,96,27.117785
-1.0,101,28.045072
-1.0,66,28.661717
-1.0,111,29.693479
-1.0,90,30.531288
-1.0,78,31.240866
-1.0,101,32.161832
-1.0,97,33.082215
-1.0,77,33.79868
-1.0,89,34.618392
-1.0,119,35.72952
-1.0,108,36.720406
-1.0,88,37.530128
1.0,24,37.759012
-1.0,90,38.641494
-1.0,117,39.753531
-1.0,95,40.647212
-1.0,70,41.297168
-1.0,93,42.179826
-1.0,68,42.831347
1.0,80,43.576927
-1.0,105,44.548354
-1.0,76,45.281072
-1.0,107,46.260923
-1.0,105,47.228336
-1.0,90,48.054462
-1.0,142,49.354581
-1.0,63,49.955008
1.0,37,50.31499
-1.0,136,51.56742
1.0,33,51.86969
-1.0,95,52.785464
1.0,68,53.417445
-1.0,95,54.294457
-1.0,95,55.167485
-1.0,68,55.794643
-1.0,107,56.84717
-1.0,74,57.552584
-1.0,88,58.407264
-1.0,67,59.048461
1.0,85,59.864501
-1.0,70,60.521853
1.0,110,61.547056
-1.0,119,62.67581
1.0,7,62.745485
-1.0,96,63.648163
-1.0,106,64.613305
-1.0,68,65.248887
1.0,42,65.638689
-1.0,85,66.430668
-1.0,77,67.151052
-1.0,125,68.297979
-1.0,84,69.078712
1.0,79,69.832026
1.0,71,70.484885
-1.0,63,71.064409
-1.0,64,71.651586
-1.0,109,72.668075
-1.0,85,73.448765
-1.0,104,74.435825
-1.0,76,75.162168
-1.0,65,75.764409
-1.0,104,76.713931
-1.0,95,77.626604
-1.0,123,78.762366
-1.0,59,79.319497
-1.0,75,80.05346
-1.0,77,80.782576
1.0,1,80.792979
-1.0,101,81.743694
-1.0,61,82.290826
-1.0,81,83.053729
-1.0,118,84.207576
1.0,5,84.257558
-1.0,71,84.926356
-1.0,71,85.574764
-1.0,80,86.312082
-1.0,102,87.315916
1.0,98,88.232059
-1.0,111,89.251153
-1.0,87,90.098918
-1.0,74,90.818711
-1.0,70,91.498438
-1.0,78,92.215594
-1.0,107,93.224713
-1.0,87,94.019842
-1.0,148,95.400319
-1.0,93,96.277805
1.0,89,97.115772
-1.0,101,98.08797
-1.0,114,99.22377
-1.0,100,100.188891
1.0,39,100.556665
-1.0,102,101.536934
-1.0,72,102.216336
-1.0,89,103.051545
1.0,74,103.757761
-1.0,105,104.764612
-1.0,80,105.509226
-1.0,90,106.351012
-1.0,92,107.211461
-1.0,79,107.946738
-1.0,88,108.79579
-1.0,92,109.692747
-1.0,108,110.721726
-1.0,139,112.09466
-1.0,88,112.945766
-1.0,90,113.821527
-1.0,80,114.591917
-1.0,131,115.857035
1.0,65,116.455236
-1.0,78,117.170314
1.0,1,117.180223
-1.0,95,118.053597
-1.0,71,118.704155
1.0,57,119.232755
-1.0,89,120.075498
-1.0,70,120.723861
1.0,63,121.35746
-1.0,85,122.148624
-1.0,52,122.63699
-1.0,119,123.752197
1.0,59,124.323022
-1.0,83,125.102362
-1.0,116,126.223533
-1.0,110,127.313922
-1.0,76,128.049231
-1.0,47,128.497516
-1.0,85,129.299963
1.0,27,129.576521
1.0,75,130.272843
-1.0,97,131.18542
-1.0,92,132.043913
-1.0,85,132.838883
1.0,1,132.849944
-1.0,135,134.146638
-1.0,41,134.545564
1.0,1,134.555879
-1.0,133,135.847997
-1.0,79,136.611827
-1.0,102,137.568033
-1.0,79,138.345767
-1.0,91,139.223325
-1.0,93,140.119843
1.0,61,140.698296
-1.0,97,141.605152
-1.0,87,142.42116
-1.0,74,143.11112
-1.0,82,143.882336
-1.0,118,144.99843
-1.0,81,145.794849
-1.0,73,146.491886
-1.0,54,146.993588
-1.0,242,149.231969
-1.0,82,149.991253
-1.0,76,150.695805
-1.0,88,151.532551
-1.0,95,152.421813
-1.0,100,153.413168
1.0,54,153.911018
-1.0,249,156.248222
-1.0,83,157.013924
-1.0,137,158.310209
-1.0,83,159.088402
-1.0,117,160.222077
1.0,52,160.718597
-1.0,84,161.511052
-1.0,230,163.704619
-1.0,76,164.426837
-1.0,91,165.305124
-1.0,343,168.648167
-1.0,91,169.547701
1.0,1,169.561909
-1.0,84,170.34986
-1.0,101,171.351176
-1.0,213,173.42633
-1.0,322,176.525072
1.0,1,176.535951
-1.0,52,177.033709
-1.0,69,177.713064
-1.0,92,178.589765
1.0,93,179.473648
1.0,54,180.019898
-1.0,129,181.245342
-1.0,87,182.110983
1.0,120,183.282081
-1.0,45,183.703082
-1.0,103,184.704948
-1.0,220,186.725997
1.0,70,187.366887
-1.0,99,188.277159
-1.0,95,189.197266
-1.0,81,189.972383
-1.0,110,191.02724
1.0,45,191.450055
-1.0,82,192.242483
-1.0,62,192.821445
-1.0,102,193.777065
-1.0,205,195.663805
1.0,66,196.283348
-1.0,88,197.139429
-1.0,61,197.712014
-1.0,103,198.658378
-1.0,66,199.276752
-1.0,89,200.093548
-1.0,98,200.998899
-1.0,60,201.552711
1.0,799,209.077695
1.0,79,209.832369
-1.0,218,211.865918
1.0,76,212.570841
-1.0,107,213.598372
-1.0,152,215.048898
-1.0,81,215.792328
-1.0,88,216.625615
-1.0,71,217.277319
-1.0,79,218.013798
-1.0,723,224.730272
-1.0,86,225.550492
-1.0,58,226.125423
-1.0,273,228.760734
-1.0,100,229.712792
-1.0,53,230.205652
-1.0,110,231.221951
0.0,1000,240.903337
1.0,76,241.626207
1.0,64,242.200508
-1.0,63,242.784301
-1.0,91,243.670515
1.0,132,244.885247
-1.0,210,246.832665
-1.0,75,247.56952
1.0,27,247.821959
1.0,447,252.019097
-1.0,95,252.940739
-1.0,51,253.426011
-1.0,69,254.069982
-1.0,85,254.870638
1.0,78,255.619075
-1.0,97,256.54356
1.0,87,257.344734
-1.0,162,258.820734
-1.0,80,259.587184
-1.0,91,260.445412
1.0,426,264.447868
0.0,1000,273.930938
-1.0,126,275.115335
1.0,741,282.160836
1.0,70,282.811375
-1.0,72,283.500683
-1.0,72,284.183336
-1.0,133,285.469772
-1.0,196,287.404607
-1.0,303,290.310958
1.0,57,290.852806
-1.0,134,292.099702
-1.0,70,292.751553
-1.0,923,301.513776
1.0,94,302.448012
1.0,62,303.032885
-1.0,144,304.483482
-1.0,96,305.391098
-1.0,96,306.307836
-1.0,213,308.309643
-1.0,96,309.210477
1.0,1,309.220406
-1.0,67,309.847967
-1.0,57,310.374305
-1.0,139,311.672493
-1.0,81,312.420723
-1.0,78,313.145783
-1.0,319,316.193023
-1.0,149,317.643473
-1.0,130,318.870441
-1.0,81,319.643337
1.0,161,321.185862
-1.0,81,321.969966
-1.0,104,322.949414
-1.0,66,323.568664
-1.0,220,325.721824
1.0,88,326.56542
-1.0,149,328.024285
1.0,30,328.304465
-1.0,101,329.285491
-1.0,103,330.32292
-1.0,113,331.398786
-1.0,82,332.178003
1.0,80,332.973968
-1.0,167,334.599098
1.0,1,334.609474
1.0,53,335.119142
1.0,151,336.563851
-1.0,151,337.986643
-1.0,108,339.039123
1.0,53,339.562912
1.0,102,340.530923
-1.0,95,341.431695
-1.0,70,342.125386
-1.0,95,343.042767
1.0,66,343.691778
1.0,16,343.848683
1.0,61,344.418105
1.0,70,345.08368
1.0,67,345.712739
-1.0,95,346.612973
1.0,45,347.043532
-1.0,83,347.81234
-1.0,196,349.717776
1.0,41,350.118968
0.0,1000,359.88026
-1.0,98,360.86967
-1.0,85,361.70505
1.0,75,362.436431
1.0,80,363.213765
1.0,117,364.365223
1.0,39,364.752356
-1.0,94,365.702982
-1.0,91,366.591625
-1.0,88,367.439602
1.0,60,368.041077
1.0,62,368.640108
-1.0,151,370.115745
1.0,92,371.003776
-1.0,82,371.811773
-1.0,74,372.523317
-1.0,135,373.821872
-1.0,412,377.877192
-1.0,143,379.286934
-1.0,72,380.009865
1.0,47,380.467963
-1.0,68,381.123091
-1.0,89,382.009088
-1.0,89,382.88908
-1.0,69,383.572786
1.0,53,384.096267
-1.0,94,385.007432
-1.0,92,385.899097
-1.0,91,386.783989
-1.0,88,387.663377
1.0,68,388.328546
1.0,68,388.994638
-1.0,89,389.887436
