#{"t_start": 1759561404.0452, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,101,1.247051
-1.0,124,1.55473
-1.0,86,1.766047
1.0,75,1.952174
1.0,98,2.195537
-1.0,94,2.426749
-1.0,64,2.594285
-1.0,74,2.782451
1.0,54,2.91827
-1.0,140,3.269441
-1.0,114,3.548924
-1.0,101,4.657435
-1.0,77,5.370857
-1.0,91,6.228548
-1.0,79,6.971853
-1.0,122,8.102841
-1.0,102,9.077297
-1.0,72,9.76563
1.0,58,10.342171
-1.0,69,10.993543
-1.0,106,11.969059
-1.0,75,12.695535
-1.0,78,13.428413
-1.0,99,14.339831
-1.0,140,15.685353
1.0,92,16.551452
-1.0,87,17.336673
1.0,32,17.639736
1.0,108,18.673636
1.0,1,18.685332
-1.0,60,19.228634
1.0,42,19.625487
-1.0,114,20.733212
-1.0,101,21.6863
-1.0,88,22.486568
-1.0,80,23.231776
-1.0,125,24.36249
-1.0,118,25.462844
-1.0,100,26.411607
-1.0,146,27.763842
-1.0,72,28.437213
-1.0,134,29.686897
-1.0,92,30.542943
-1.0,102,31.46871
-1.0,204,33.374118
-1.0,90,34.204617
-1.0,108,35.216645
-1.0,112,36.24207
1.0,47,36.676366
-1.0,90,37.502935
-1.0,93,38.398764
-1.0,108,39.43804
-1.0,70,40.10826
-1.0,102,41.052701
1.0,76,41.781001
-1.0,109,42.812893
1.0,37,43.176077
-1.0,76,43.857377
-1.0,77,44.582683
1.0,32,44.887838
-1.0,60,45.457159
-1.0,98,46.356402
-1.0,94,47.221722
-1.0,81,47.962757
-1.0,73,48.637858
-1.0,93,49.485408
-1.0,61,50.07302
-1.0,90,50.917244
-1.0,121,52.036802
-1.0,121,53.188322
1.0,17,53.34396
-1.0,69,53.985322
-1.0,128,55.160807
-1.0,67,55.777344
1.0,22,55.987276
-1.0,133,57.284738
-1.0,91,58.172248
-1.0,146,59.569184
-1.0,108,60.586144
-1.0,114,61.654966
-1.0,91,62.511933
-1.0,64,63.12311
-1.0,123,64.258379
-1.0,96,65.146938
1.0,46,65.573577
1.0,101,66.516305
-1.0,104,67.477718
-1.0,117,68.558676
-1.0,104,69.544044
-1.0,71,70.200028
-1.0,73,70.869878
-1.0,115,71.937144
-1.0,73,72.61283
-1.0,99,73.523434
-1.0,92,74.400096
1.0,24,74.623209
-1.0,99,75.567587
-1.0,71,76.216767
1.0,32,76.509142
-1.0,63,77.098373
-1.0,113,78.17192
-1.0,61,78.726003
1.0,64,79.333029
-1.0,72,80.034935
-1.0,86,80.852232
-1.0,97,81.764375
-1.0,76,82.45147
1.0,162,84.008326
-1.0,66,84.637114
-1.0,126,85.811126
-1.0,87,86.646937
-1.0,78,87.392073
1.0,1,87.401762
1.0,1,87.412179
-1.0,76,88.122369
-1.0,77,88.822595
-1.0,98,89.745652
-1.0,89,90.63844
-1.0,70,91.310279
-1.0,105,92.283866
-1.0,81,93.051086
1.0,24,93.27273
-1.0,100,94.187596
-1.0,60,94.745946
-1.0,82,95.521034
1.0,86,96.32551
-1.0,91,97.185386
-1.0,75,97.910649
1.0,1,97.921244
-1.0,81,98.727033
1.0,50,99.217117
1.0,53,99.729306
-1.0,92,100.606228
-1.0,70,101.283333
1.0,62,101.88024
-1.0,87,102.679791
-1.0,101,103.647577
-1.0,103,104.631731
-1.0,117,105.725348
-1.0,93,106.591554
-1.0,86,107.397942
-1.0,110,108.439498
1.0,47,108.897296
-1.0,129,110.158033
-1.0,80,110.91372
-1.0,85,111.740966
-1.0,97,112.698383
-1.0,69,113.363474
-1.0,91,114.240502
-1.0,77,114.986505
-1.0,89,115.850357
1.0,130,117.042785
-1.0,74,117.727984
1.0,69,118.35655
-1.0,58,118.89489
-1.0,68,119.523819
-1.0,99,120.455762
1.0,35,120.782603
-1.0,83,121.602308
1.0,81,122.360584
-1.0,181,124.068017
1.0,83,124.847841
-1.0,110,125.90045
-1.0,110,126.967682
-1.0,105,128.013888
-1.0,136,129.302481
-1.0,42,129.719812
-1.0,350,132.990793
1.0,56,133.548384
-1.0,86,134.359679
-1.0,113,135.456272
-1.0,34,135.787782
1.0,23,136.012209
-1.0,84,136.823002
1.0,22,137.028399
-1.0,55,137.540388
1.0,69,138.218678
-1.0,40,138.615321
1.0,94,139.518205
-1.0,71,140.20111
1.0,23,140.42014
1.0,1,140.430933
-1.0,78,141.158869
-1.0,73,141.840824
1.0,36,142.179657
-1.0,97,143.084672
-1.0,104,144.061187
-1.0,84,144.858188
-1.0,63,145.45708
-1.0,110,146.532962
-1.0,106,147.508884
-1.0,88,148.322818
1.0,30,148.605674
-1.0,107,149.592226
-1.0,154,151.0376
-1.0,91,151.888776
1.0,38,152.246638
-1.0,77,153.012485
1.0,6,153.072862
-1.0,81,153.831239
-1.0,95,154.707125
1.0,84,155.498528
