#{"t_start": 1759561404.0396588, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,45,1.114386
-1.0,69,1.28466
-1.0,127,1.599768
-1.0,166,2.009864
-1.0,122,2.312952
-1.0,75,2.498738
-1.0,107,2.774365
-1.0,96,3.01704
-1.0,93,3.248645
-1.0,147,3.91405
-1.0,114,5.006867
-1.0,65,5.609085
-1.0,67,6.232969
-1.0,73,6.924384
-1.0,118,8.01492
-1.0,117,9.131947
-1.0,95,10.038165
1.0,61,10.650482
1.0,47,11.083867
1.0,1,11.093909
-1.0,76,11.793974
-1.0,92,12.670878
-1.0,88,13.49594
-1.0,68,14.119464
-1.0,72,14.790098
-1.0,79,15.563126
1.0,51,16.052683
-1.0,93,16.912857
-1.0,95,17.786912
-1.0,94,18.689716
-1.0,102,19.629801
-1.0,93,20.533581
-1.0,114,21.617656
1.0,1,21.627646
-1.0,94,22.482258
-1.0,99,23.406476
-1.0,84,24.1581
1.0,98,25.058885
-1.0,83,25.850018
-1.0,79,26.59291
1.0,28,26.842963
-1.0,99,27.768238
-1.0,112,28.816416
1.0,51,29.275482
-1.0,100,30.232299
-1.0,92,31.067409
-1.0,81,31.802978
-1.0,73,32.469264
1.0,30,32.743167
1.0,109,33.785362
-1.0,71,34.441859
-1.0,118,35.551053
-1.0,80,36.274639
-1.0,83,37.03416
1.0,31,37.321338
-1.0,90,38.166961
-1.0,105,39.18956
-1.0,106,40.203454
-1.0,173,41.833108
-1.0,62,42.422086
-1.0,86,43.245088
-1.0,112,44.249025
-1.0,100,45.221093
-1.0,129,46.407305
1.0,88,47.216359
-1.0,72,47.878882
-1.0,131,49.082292
-1.0,95,49.975203
1.0,36,50.322943
-1.0,65,50.921686
-1.0,66,51.524935
-1.0,63,52.117142
-1.0,110,53.165143
-1.0,64,53.749305
-1.0,73,54.434922
-1.0,123,55.562772
-1.0,139,56.91312
-1.0,100,57.872488
-1.0,85,58.694947
1.0,76,59.41734
-1.0,106,60.425048
1.0,34,60.734714
1.0,73,61.420094
-1.0,89,62.250386
-1.0,84,63.063157
-1.0,72,63.738165
-1.0,77,64.434765
-1.0,97,65.340205
-1.0,64,65.936442
-1.0,77,66.650918
-1.0,120,67.776792
-1.0,106,68.752185
1.0,105,69.73446
-1.0,81,70.483245
-1.0,100,71.399766
-1.0,70,72.056167
1.0,33,72.359996
-1.0,103,73.308411
1.0,55,73.828995
-1.0,107,74.838785
-1.0,106,75.83526
-1.0,77,76.5433
-1.0,108,77.566515
-1.0,140,78.861742
-1.0,82,79.649252
-1.0,120,80.80035
1.0,65,81.412224
-1.0,115,82.466374
-1.0,111,83.521835
-1.0,120,84.68175
1.0,29,84.961663
