#{"t_start": 1759561404.0483131, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,31,1.071157
-1.0,74,1.254131
-1.0,98,1.498966
-1.0,118,1.787549
-1.0,103,2.044858
-1.0,103,2.299802
-1.0,103,2.561819
-1.0,134,2.899197
-1.0,91,3.12986
-1.0,97,3.368914
1.0,74,3.551224
-1.0,139,5.038883
-1.0,100,5.964916
1.0,62,6.552399
-1.0,109,7.546728
-1.0,116,8.65773
-1.0,70,9.326624
-1.0,83,10.130154
-1.0,83,10.924022
-1.0,95,11.806317
-1.0,83,12.59375
-1.0,121,13.722178
-1.0,93,14.585271
-1.0,73,15.295238
-1.0,157,16.777942
-1.0,97,17.666288
1.0,54,18.176306
-1.0,104,19.15445
-1.0,83,19.946946
1.0,93,20.862851
-1.0,117,21.936328
-1.0,104,22.894868
-1.0,107,23.869229
-1.0,75,24.550311
-1.0,112,25.608625
1.0,51,26.083038
-1.0,90,26.937044
-1.0,72,27.599252
-1.0,112,28.642117
-1.0,123,29.792868
1.0,1,29.803266
-1.0,112,30.834049
-1.0,71,31.476368
-1.0,79,32.19944
-1.0,106,33.204124
-1.0,106,34.183398
-1.0,70,34.837714
-1.0,69,35.486122
-1.0,89,36.294663
-1.0,122,37.410638
-1.0,99,38.356825
-1.0,102,39.349344
-1.0,135,40.626113
-1.0,79,41.364399
-1.0,131,42.616445
-1.0,91,43.463947
1.0,57,43.978281
1.0,105,44.987324
-1.0,78,45.714536
1.0,78,46.428509
1.0,60,46.982497
-1.0,61,47.538647
1.0,1,47.548887
-1.0,95,48.423869
-1.0,114,49.46272
-1.0,66,50.100111
-1.0,74,50.785468
-1.0,80,51.526707
-1.0,93,52.409987
-1.0,88,53.240215
-1.0,115,54.303452
1.0,53,54.788027
-1.0,58,55.326545
-1.0,101,56.289221
-1.0,88,57.137198
-1.0,69,57.80458
-1.0,102,58.791391
-1.0,77,59.527252
-1.0,70,60.195999
-1.0,115,61.252366
-1.0,76,61.983265
-1.0,80,62.745271
1.0,75,63.456547
-1.0,85,64.227472
1.0,72,64.896229
-1.0,100,65.826288
-1.0,93,66.691938
-1.0,67,67.313787
-1.0,148,68.683524
1.0,51,69.156132
-1.0,67,69.794114
1.0,39,70.150889
-1.0,84,70.922111
-1.0,78,71.642641
-1.0,118,72.73997
-1.0,74,73.419524
1.0,56,73.954602
-1.0,123,75.120414
-1.0,98,76.03031
-1.0,127,77.208348
-1.0,163,78.733109
-1.0,79,79.484384
-1.0,84,80.29706
-1.0,137,81.592738
1.0,42,81.976516
-1.0,66,82.57445
1.0,116,83.693807
1.0,1,83.705337
-1.0,93,84.594423
1.0,67,85.23171
1.0,81,85.978834
-1.0,76,86.714328
1.0,85,87.521395
-1.0,77,88.240431
-1.0,152,89.643658
-1.0,75,90.393454
-1.0,66,91.031173
-1.0,88,91.872
-1.0,101,92.816607
1.0,49,93.270489
-1.0,77,93.972492
-1.0,75,94.663716
1.0,89,95.508358
1.0,75,96.211253
-1.0,87,97.025166
-1.0,87,97.8695
-1.0,94,98.803482
-1.0,81,99.590244
-1.0,109,100.633872
-1.0,75,101.35888
-1.0,88,102.187048
-1.0,78,102.921688
-1.0,93,103.813498
-1.0,64,104.423495
-1.0,80,105.177321
-1.0,80,105.920798
-1.0,109,106.940379
-1.0,70,107.590575
1.0,83,108.378397
1.0,79,109.139752
1.0,15,109.278722
1.0,36,109.641843
-1.0,89,110.493491
-1.0,83,111.299734
1.0,91,112.199017
1.0,34,112.526264
-1.0,196,114.42617
-1.0,94,115.325463
-1.0,89,116.174314
-1.0,61,116.739373
-1.0,75,117.432234
-1.0,85,118.208024
-1.0,64,118.795416
-1.0,84,119.577168
1.0,25,119.820637
-1.0,105,120.799224
-1.0,92,121.700553
1.0,89,122.533947
-1.0,55,123.047749
-1.0,81,123.812932
-1.0,99,124.75348
1.0,40,125.132523
-1.0,110,126.192634
1.0,124,127.420907
-1.0,102,128.396552
-1.0,77,129.125126
-1.0,36,129.481983
1.0,1,129.494395
-1.0,90,130.340241
-1.0,118,131.436136
-1.0,93,132.309476
1.0,36,132.646617
-1.0,92,133.546255
-1.0,65,134.156802
-1.0,171,135.816404
1.0,81,136.602306
-1.0,104,137.578495
-1.0,87,138.433771
-1.0,73,139.137563
1.0,1,139.147414
-1.0,89,140.008061
1.0,105,140.998053
-1.0,385,144.608335
-1.0,96,145.521197
-1.0,115,146.640228
-1.0,85,147.420002
-1.0,80,148.160501
1.0,20,148.347298
-1.0,127,149.525028
1.0,69,150.162392
-1.0,67,150.791348
-1.0,90,151.644056
-1.0,120,152.804958
-1.0,128,154.015641
-1.0,138,155.296473
-1.0,90,156.150435
1.0,44,156.549958
-1.0,94,157.451709
-1.0,109,158.466914
-1.0,99,159.395071
-1.0,34,159.730583
1.0,1,159.740856
-1.0,116,160.862026
-1.0,96,161.763849
-1.0,154,163.227712
-1.0,137,164.544619
-1.0,104,165.548178
-1.0,82,166.373376
-1.0,175,168.066828
-1.0,62,168.658828
-1.0,135,169.975996
1.0,24,170.201574
-1.0,78,170.95871
-1.0,100,171.942813
1.0,60,172.535877
-1.0,50,173.017812
-1.0,84,173.816535
1.0,73,174.498287
-1.0,125,175.719703
-1.0,45,176.174569
-1.0,66,176.801116
-1.0,88,177.658835
-1.0,50,178.144415
-1.0,105,179.139008
1.0,48,179.607917
-1.0,225,181.783557
1.0,59,182.37812
-1.0,51,182.879849
-1.0,420,186.815422
-1.0,355,190.168969
-1.0,209,192.165792
-1.0,50,192.628388
1.0,59,193.180955
-1.0,115,194.254473
-1.0,123,195.383724
-1.0,158,196.891576
-1.0,247,199.185395
0.0,1000,208.565486
1.0,85,209.374242
-1.0,522,214.279994
-1.0,54,214.807479
-1.0,147,216.166072
0.0,1000,225.483098
-1.0,69,226.165081
-1.0,68,226.827102
-1.0,50,227.302624
-1.0,699,233.930884
-1.0,103,234.916841
0.0,1000,244.53562
-1.0,87,245.338706
-1.0,118,246.424192
1.0,6,246.481387
1.0,1,246.491539
-1.0,76,247.222482
-1.0,97,248.148238
-1.0,160,249.626827
-1.0,229,251.800251
-1.0,436,255.950572
-1.0,188,257.70248
0.0,1000,267.143605
1.0,48,267.589515
-1.0,90,268.432482
-1.0,161,269.939384
-1.0,98,270.836012
-1.0,111,271.874441
-1.0,313,274.874801
-1.0,123,276.028445
-1.0,39,276.397505
-1.0,91,277.277486
-1.0,120,278.432219
-1.0,99,279.377341
-1.0,167,280.981565
-1.0,139,282.269626
-1.0,93,283.143516
-1.0,108,284.173823
1.0,279,286.883073
1.0,59,287.484093
-1.0,805,295.11288
-1.0,542,300.237975
-1.0,189,302.069489
-1.0,99,303.033729
-1.0,194,304.95302
0.0,1000,314.303886
-1.0,111,315.391037
-1.0,99,316.365246
-1.0,139,317.717875
-1.0,157,319.195373
-1.0,89,320.048542
-1.0,101,321.015182
-1.0,86,321.839939
-1.0,83,322.623616
-1.0,97,323.53894
-1.0,108,324.589344
-1.0,72,325.29677
-1.0,79,326.070784
-1.0,107,327.104187
-1.0,94,328.024627
-1.0,121,329.186706
-1.0,79,329.979274
-1.0,87,330.837848
-1.0,46,331.265571
-1.0,241,333.608514
-1.0,53,334.132208
-1.0,126,335.333466
-1.0,87,336.145871
-1.0,74,336.879872
-1.0,51,337.366743
-1.0,128,338.577988
-1.0,78,339.346794
-1.0,69,340.015531
-1.0,83,340.790191
-1.0,110,341.863865
1.0,82,342.662561
1.0,71,343.353566
-1.0,110,344.397986
-1.0,220,346.479327
1.0,48,346.936088
1.0,1,346.946024
0.0,1000,356.659935
-1.0,77,357.385823
1.0,59,357.960114
1.0,30,358.257042
-1.0,101,359.25321
1.0,118,360.440015
1.0,48,360.920887
-1.0,121,362.111204
1.0,66,362.744431
-1.0,156,364.271975
-1.0,75,365.039023
1.0,84,365.87869
1.0,45,366.316163
0.0,1000,376.062527
1.0,58,376.643093
-1.0,71,377.338125
1.0,55,377.867937
-1.0,873,386.44584
1.0,72,387.146661
-1.0,58,387.732352
-1.0,109,388.792325
-1.0,97,389.765555
