#{"t_start": 1759561404.050643, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,137,1.33274
-1.0,116,1.61953
-1.0,123,1.923264
-1.0,89,2.140277
-1.0,124,2.448667
-1.0,94,2.69249
1.0,1,2.695523
-1.0,103,2.956069
-1.0,126,3.272495
1.0,59,3.417168
-1.0,98,4.122684
-1.0,70,4.803318
-1.0,87,5.609947
-1.0,103,6.578408
-1.0,78,7.290916
-1.0,105,8.287314
-1.0,110,9.335153
-1.0,101,10.31504
-1.0,64,10.922581
-1.0,89,11.743756
1.0,111,12.802897
-1.0,59,13.355933
-1.0,116,14.424871
-1.0,93,15.323217
-1.0,105,16.321871
1.0,91,17.152713
-1.0,101,18.096865
-1.0,72,18.79486
-1.0,65,19.383003
-1.0,109,20.433959
-1.0,93,21.334733
-1.0,101,22.250406
-1.0,106,23.236649
-1.0,83,23.985235
-1.0,85,24.761019
-1.0,80,25.517228
-1.0,86,26.333598
1.0,92,27.198851
1.0,66,27.799016
-1.0,92,28.660237
-1.0,82,29.407277
-1.0,104,30.393274
-1.0,115,31.435299
-1.0,100,32.347486
1.0,77,33.089359
1.0,51,33.56086
-1.0,101,34.497946
1.0,22,34.698626
-1.0,77,35.42878
-1.0,117,36.496674
-1.0,73,37.165195
1.0,53,37.659899
-1.0,78,38.423924
-1.0,123,39.592342
-1.0,84,40.38782
-1.0,142,41.727526
-1.0,77,42.461922
-1.0,80,43.225603
-1.0,103,44.147843
-1.0,67,44.799464
-1.0,124,45.960358
-1.0,63,46.541139
-1.0,141,47.831022
-1.0,110,48.843566
-1.0,102,49.775456
-1.0,90,50.639753
-1.0,96,51.525177
-1.0,98,52.458329
-1.0,117,53.552354
-1.0,117,54.631463
-1.0,111,55.654145
-1.0,95,56.576989
1.0,13,56.712214
-1.0,145,58.109562
-1.0,88,58.950413
-1.0,105,59.955628
-1.0,109,60.956029
-1.0,105,61.9625
1.0,68,62.604279
1.0,87,63.435331
-1.0,70,64.071028
-1.0,81,64.820049
-1.0,79,65.549832
-1.0,98,66.463736
1.0,62,67.042123
-1.0,62,67.611385
-1.0,89,68.430804
-1.0,110,69.475204
-1.0,60,70.02955
1.0,43,70.42523
-1.0,104,71.379616
-1.0,101,72.320982
1.0,103,73.269202
-1.0,94,74.160377
-1.0,100,75.108085
-1.0,102,76.056336
1.0,49,76.504848
-1.0,99,77.441976
-1.0,124,78.597232
-1.0,116,79.698687
1.0,95,80.602749
-1.0,85,81.412942
1.0,101,82.33586
-1.0,92,83.20307
-1.0,79,83.972303
-1.0,110,85.028239
-1.0,104,85.987025
-1.0,92,86.874253
-1.0,57,87.416768
-1.0,89,88.248013
-1.0,188,90.016747
-1.0,100,90.987346
-1.0,83,91.784037
-1.0,109,92.804399
-1.0,89,93.617664
1.0,32,93.914564
-1.0,120,95.028731
-1.0,91,95.889975
-1.0,78,96.61947
1.0,72,97.307251
-1.0,100,98.289977
1.0,1,98.300044
1.0,75,99.035358
-1.0,117,100.166809
-1.0,79,100.920459
-1.0,85,101.738193
-1.0,99,102.656204
-1.0,71,103.33949
-1.0,75,104.072819
-1.0,94,104.951315
-1.0,143,106.280624
-1.0,84,107.067628
-1.0,62,107.645783
1.0,61,108.218621
-1.0,82,109.014339
-1.0,62,109.619923
1.0,47,110.08147
-1.0,91,110.948169
-1.0,129,112.218371
-1.0,79,112.985801
1.0,36,113.327321
1.0,40,113.719202
-1.0,70,114.391765
-1.0,101,115.365233
-1.0,84,116.162718
-1.0,83,116.925495
-1.0,76,117.630229
-1.0,76,118.323885
-1.0,86,119.120737
-1.0,97,120.033859
-1.0,102,120.989752
-1.0,140,122.336286
-1.0,99,123.263938
1.0,1,123.273577
-1.0,62,123.859414
-1.0,36,124.203697
-1.0,69,124.85496
-1.0,143,126.23367
-1.0,80,127.008624
-1.0,70,127.709647
-1.0,84,128.514438
-1.0,80,129.268518
1.0,58,129.833452
-1.0,121,130.963737
1.0,31,131.255838
-1.0,81,132.012317
1.0,94,132.89623
-1.0,81,133.689228
-1.0,106,134.700108
1.0,57,135.254857
-1.0,48,135.713836
1.0,41,136.117231
1.0,74,136.828957
1.0,23,137.043354
-1.0,94,137.942976
1.0,10,138.042696
-1.0,126,139.258291
-1.0,70,139.939377
-1.0,42,140.336246
-1.0,143,141.675126
-1.0,219,143.726816
-1.0,42,144.123534
-1.0,122,145.281067
-1.0,66,145.939945
-1.0,165,147.475938
-1.0,99,148.392057
