#{"t_start": 1759561404.0459797, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,133,1.326903
-1.0,112,1.603649
-1.0,97,1.843224
-1.0,96,2.079684
-1.0,105,2.341152
-1.0,114,2.630194
-1.0,73,2.816759
-1.0,92,3.050673
-1.0,72,3.227691
-1.0,87,3.444279
-1.0,82,4.062316
-1.0,84,4.870543
1.0,80,5.613611
-1.0,91,6.467075
-1.0,94,7.331384
-1.0,111,8.388338
-1.0,106,9.397899
-1.0,99,10.362903
-1.0,74,11.057943
-1.0,130,12.271274
1.0,54,12.788359
-1.0,75,13.49087
-1.0,68,14.114346
1.0,47,14.547947
-1.0,89,15.417128
1.0,101,16.376574
-1.0,71,17.024656
-1.0,72,17.688376
-1.0,93,18.574813
1.0,115,19.644816
-1.0,77,20.390157
1.0,50,20.894189
-1.0,78,21.612523
1.0,96,22.486434
1.0,30,22.762855
1.0,64,23.364686
-1.0,71,23.998858
-1.0,104,24.947358
-1.0,82,25.733162
-1.0,63,26.328235
-1.0,82,27.099071
-1.0,82,27.850567
-1.0,114,28.913036
1.0,61,29.469814
-1.0,75,30.189385
-1.0,114,31.222674
-1.0,74,31.899384
-1.0,79,32.616
1.0,1,32.626267
-1.0,88,33.473155
-1.0,110,34.492193
1.0,46,34.926303
-1.0,92,35.780544
-1.0,59,36.316663
-1.0,101,37.24372
1.0,121,38.399122
1.0,27,38.672188
1.0,68,39.310045
-1.0,97,40.234811
-1.0,72,40.906291
-1.0,99,41.846826
-1.0,107,42.865149
-1.0,87,43.667009
-1.0,76,44.356962
1.0,56,44.907008
1.0,99,45.836178
-1.0,67,46.449954
-1.0,125,47.599452
-1.0,80,48.332338
-1.0,120,49.426319
1.0,91,50.3076
1.0,75,51.003517
-1.0,102,51.939127
-1.0,110,52.994543
-1.0,104,53.955089
-1.0,114,55.004192
-1.0,73,55.678289
-1.0,61,56.271227
-1.0,151,57.725091
-1.0,85,58.555489
-1.0,103,59.539459
-1.0,67,60.178414
-1.0,114,61.223795
-1.0,58,61.786482
1.0,82,62.558376
-1.0,84,63.364409
1.0,29,63.630718
1.0,34,63.940141
-1.0,123,65.074312
-1.0,69,65.718304
-1.0,94,66.590618
-1.0,90,67.422512
1.0,94,68.290549
1.0,102,69.24108
-1.0,120,70.362583
-1.0,114,71.414913
-1.0,104,72.384818
1.0,67,72.99797
-1.0,111,74.040699
-1.0,95,74.938342
-1.0,109,75.958898
-1.0,986,85.262281
-1.0,80,86.001144
-1.0,74,86.715754
-1.0,75,87.430661
-1.0,140,88.717131
-1.0,114,89.797268
-1.0,84,90.638395
-1.0,97,91.568521
1.0,2,91.587424
-1.0,83,92.345597
-1.0,87,93.170656
-1.0,83,93.928595
-1.0,96,94.823647
1.0,113,95.884502
-1.0,92,96.740846
-1.0,109,97.79183
-1.0,70,98.490576
-1.0,97,99.43697
-1.0,86,100.264624
-1.0,107,101.293199
-1.0,103,102.263856
-1.0,92,103.129499
-1.0,84,103.950666
-1.0,107,104.954938
1.0,1,104.965487
-1.0,153,106.389488
-1.0,133,107.630478
-1.0,91,108.496614
-1.0,100,109.470735
-1.0,65,110.105855
-1.0,71,110.772844
-1.0,434,114.996815
1.0,74,115.717611
-1.0,68,116.342329
-1.0,71,116.996076
-1.0,86,117.79059
-1.0,83,118.544797
1.0,9,118.629195
-1.0,95,119.513473
1.0,1,119.523687
-1.0,165,121.081416
-1.0,96,122.007333
1.0,84,122.798135
1.0,54,123.308121
1.0,1,123.318077
1.0,92,124.187913
-1.0,96,125.09494
-1.0,49,125.563731
-1.0,65,126.194136
-1.0,96,127.129809
