#{"t_start": 1759561404.0380576, "env_id": "CustomLunarLander-v0"}
r,l,t
1.0,44,1.111706
1.0,17,1.155008
-1.0,116,1.443356
-1.0,64,1.600695
-1.0,92,1.827866
-1.0,71,2.003749
-1.0,122,2.306251
-1.0,105,2.574173
-1.0,104,2.837512
-1.0,152,3.217571
1.0,23,3.275317
-1.0,77,3.466054
-1.0,123,4.517027
-1.0,94,5.398326
-1.0,102,6.361431
-1.0,78,7.084077
-1.0,93,7.943218
-1.0,100,8.895058
-1.0,83,9.695528
-1.0,78,10.477428
-1.0,74,11.162822
-1.0,97,12.053051
-1.0,81,12.833891
1.0,61,13.40695
-1.0,101,14.332968
-1.0,102,15.315521
-1.0,61,15.905779
-1.0,81,16.660033
-1.0,80,17.381684
-1.0,117,18.490369
-1.0,90,19.327926
-1.0,63,19.936508
-1.0,105,20.966284
-1.0,107,21.944968
1.0,59,22.48307
-1.0,69,23.126447
-1.0,83,23.877389
1.0,76,24.570374
1.0,105,25.558386
-1.0,103,26.527925
-1.0,67,27.163328
-1.0,89,27.977447
-1.0,94,28.855077
1.0,61,29.40912
-1.0,81,30.187129
-1.0,89,30.996362
1.0,31,31.276714
-1.0,99,32.180158
-1.0,149,33.581958
-1.0,100,34.508894
1.0,8,34.580427
-1.0,68,35.222536
-1.0,62,35.797953
1.0,66,36.397737
-1.0,84,37.166979
-1.0,138,38.496927
1.0,61,39.069517
1.0,59,39.633415
-1.0,64,40.241321
-1.0,80,40.985689
-1.0,91,41.853439
1.0,48,42.307496
1.0,57,42.852199
-1.0,108,43.845465
-1.0,88,44.678823
-1.0,112,45.734564
-1.0,93,46.590676
-1.0,133,47.803849
-1.0,72,48.471613
1.0,1,48.48217
-1.0,78,49.192871
-1.0,76,49.888145
-1.0,109,50.934087
1.0,46,51.35159
1.0,11,51.453627
-1.0,90,52.306464
1.0,77,53.038073
-1.0,88,53.842456
-1.0,109,54.853477
-1.0,89,55.675716
-1.0,103,56.680653
1.0,126,57.895973
-1.0,86,58.724413
-1.0,102,59.703732
-1.0,79,60.445533
1.0,99,61.364459
-1.0,106,62.350956
-1.0,113,63.446219
1.0,61,64.00072
-1.0,105,64.972171
-1.0,109,65.985918
-1.0,111,67.016354
-1.0,75,67.708282
-1.0,79,68.431041
1.0,26,68.682032
-1.0,105,69.669824
-1.0,110,70.685947
-1.0,87,71.487621
-1.0,86,72.285425
1.0,44,72.694938
-1.0,61,73.251563
1.0,1,73.261171
1.0,95,74.161906
-1.0,92,75.030604
-1.0,78,75.764189
1.0,51,76.233114
1.0,116,77.314429
-1.0,94,78.206111
1.0,62,78.77183
-1.0,95,79.680735
-1.0,95,80.585626
1.0,47,81.04091
-1.0,64,81.640101
-1.0,66,82.233349
-1.0,95,83.12977
1.0,106,84.166512
-1.0,91,85.030243
-1.0,70,85.668175
1.0,1,85.678016
-1.0,72,86.339947
1.0,96,87.286711
-1.0,78,88.01608
-1.0,85,88.790716
-1.0,98,89.711792
-1.0,76,90.469737
1.0,70,91.151343
-1.0,103,92.115135
-1.0,79,92.862354
1.0,9,92.943693
-1.0,81,93.683616
1.0,1,93.693038
1.0,10,93.787204
-1.0,97,94.682619
-1.0,134,95.948869
-1.0,95,96.834028
-1.0,107,97.867801
1.0,62,98.487659
-1.0,87,99.340575
-1.0,69,99.996803
-1.0,67,100.642597
-1.0,114,101.739487
1.0,89,102.560913
-1.0,123,103.738286
1.0,86,104.557055
1.0,25,104.803712
-1.0,113,105.855193
-1.0,113,106.912268
-1.0,86,107.713089
-1.0,106,108.722912
1.0,88,109.582879
-1.0,147,110.998068
1.0,84,111.817853
1.0,1,111.828105
-1.0,89,112.704266
-1.0,82,113.499884
-1.0,98,114.445952
-1.0,76,115.170043
-1.0,61,115.771985
-1.0,79,116.501139
1.0,19,116.673618
-1.0,71,117.325587
1.0,58,117.862756
1.0,94,118.72419
-1.0,84,119.501842
-1.0,81,120.267781
-1.0,75,120.971167
1.0,86,121.809252
1.0,71,122.476321
1.0,87,123.295049
-1.0,82,124.073788
1.0,30,124.360802
-1.0,95,125.256318
-1.0,93,126.150091
-1.0,419,130.195457
-1.0,62,130.783773
-1.0,48,131.230354
-1.0,59,131.779959
-1.0,100,132.716087
-1.0,95,133.640677
-1.0,89,134.4831
-1.0,98,135.433016
-1.0,89,136.305208
-1.0,105,137.294573
-1.0,103,138.296069
-1.0,64,138.919572
-1.0,74,139.642078
-1.0,84,140.436731
-1.0,89,141.269378
-1.0,83,142.041339
-1.0,115,143.119997
-1.0,90,143.965017
-1.0,298,146.821274
-1.0,80,147.552788
-1.0,81,148.301216
-1.0,73,148.981276
-1.0,95,149.860041
-1.0,66,150.463572
-1.0,38,150.830846
-1.0,78,151.569561
-1.0,110,152.626755
-1.0,181,154.333423
-1.0,72,155.004131
-1.0,59,155.564464
-1.0,67,156.197272
1.0,69,156.833102
-1.0,125,158.021682
-1.0,217,160.090223
-1.0,119,161.217097
-1.0,101,162.1704
-1.0,103,163.152246
-1.0,49,163.628692
-1.0,98,164.566087
-1.0,119,165.722348
-1.0,95,166.655171
1.0,38,167.020418
-1.0,147,168.445266
-1.0,74,169.166338
1.0,46,169.634244
-1.0,115,170.710645
-1.0,56,171.278436
-1.0,108,172.346586
-1.0,96,173.27626
1.0,45,173.694425
-1.0,62,174.266732
-1.0,91,175.154811
1.0,83,175.962523
-1.0,76,176.701737
-1.0,64,177.325042
-1.0,185,179.101759
-1.0,71,179.796473
-1.0,110,180.851301
-1.0,103,181.851368
-1.0,101,182.859036
-1.0,42,183.259968
-1.0,86,184.082513
-1.0,329,187.137569
-1.0,85,187.918443
-1.0,72,188.586347
-1.0,84,189.40083
-1.0,221,191.519103
-1.0,79,192.280316
-1.0,103,193.2403
-1.0,70,193.896066
-1.0,126,195.047547
-1.0,65,195.651558
1.0,20,195.837347
-1.0,88,196.693214
-1.0,54,197.203826
-1.0,112,198.251974
-1.0,108,199.246288
1.0,102,200.185816
1.0,64,200.779615
-1.0,145,202.11837
-1.0,151,203.540276
-1.0,73,204.220684
-1.0,135,205.527835
1.0,44,205.949393
-1.0,83,206.743316
1.0,103,207.701825
-1.0,57,208.23543
1.0,116,209.309537
-1.0,52,209.801631
-1.0,106,210.789399
-1.0,108,211.79728
-1.0,102,212.747472
-1.0,118,213.875548
-1.0,66,214.518414
0.0,1000,223.78474
-1.0,115,224.891404
0.0,1000,234.431385
-1.0,42,234.824392
-1.0,89,235.688215
-1.0,99,236.638538
-1.0,103,237.661777
-1.0,116,238.7878
-1.0,131,240.079482
-1.0,765,247.283271
-1.0,123,248.446911
1.0,334,251.573784
-1.0,184,253.347759
-1.0,110,254.382968
-1.0,169,255.989672
-1.0,241,258.216732
1.0,210,260.178611
-1.0,90,261.04087
1.0,1,261.051365
-1.0,58,261.602416
1.0,1,261.612465
-1.0,950,270.566931
1.0,445,274.791501
-1.0,113,275.852256
1.0,71,276.524834
-1.0,89,277.384049
0.0,1000,286.941825
-1.0,65,287.599871
-1.0,647,293.702231
-1.0,74,294.412186
1.0,1,294.423021
-1.0,70,295.103294
-1.0,96,295.999969
1.0,78,296.765877
-1.0,91,297.646941
-1.0,124,298.787965
-1.0,105,299.764218
-1.0,92,300.650605
-1.0,100,301.622734
1.0,61,302.218579
-1.0,84,303.032693
1.0,165,304.683114
-1.0,65,305.295209
-1.0,94,306.185246
-1.0,112,307.266935
1.0,1,307.277234
-1.0,94,308.142401
-1.0,150,309.544931
-1.0,94,310.421593
-1.0,124,311.578285
-1.0,111,312.614142
-1.0,92,313.451966
1.0,80,314.193822
1.0,1,314.204071
-1.0,98,315.154606
-1.0,182,316.931349
1.0,58,317.472243
-1.0,180,319.204093
-1.0,155,320.699803
-1.0,84,321.487355
-1.0,96,322.405389
1.0,62,322.996596
1.0,26,323.240098
1.0,9,323.323615
1.0,86,324.166046
-1.0,130,325.422191
-1.0,92,326.317468
-1.0,96,327.256675
1.0,4,327.29485
-1.0,109,328.343344
1.0,83,329.145632
-1.0,246,331.556155
-1.0,205,333.545004
1.0,83,334.36906
-1.0,85,335.17759
-1.0,129,336.377814
-1.0,93,337.299367
-1.0,117,338.406001
1.0,87,339.247263
-1.0,106,340.27662
-1.0,51,340.750843
-1.0,85,341.57308
-1.0,92,342.474253
1.0,58,343.031454
-1.0,87,343.887168
-1.0,123,345.044822
-1.0,77,345.77155
-1.0,59,346.32786
1.0,61,346.906852
-1.0,82,347.675322
1.0,33,347.984473
1.0,101,348.936972
-1.0,234,351.271458
-1.0,84,352.098846
-1.0,135,353.413722
1.0,62,354.022019
-1.0,78,354.795508
-1.0,56,355.310046
-1.0,89,356.16284
-1.0,123,357.34509
-1.0,81,358.13328
1.0,1,358.1448
1.0,156,359.687806
-1.0,66,360.35129
-1.0,130,361.644897
-1.0,79,362.416691
-1.0,99,363.384967
1.0,1,363.396061
-1.0,57,363.956916
1.0,67,364.612491
-1.0,72,365.347794
-1.0,56,365.9092
-1.0,100,366.872873
-1.0,99,367.839941
1.0,133,369.151808
-1.0,88,369.997875
-1.0,94,370.905137
-1.0,100,371.889619
1.0,69,372.552714
1.0,40,372.939311
1.0,48,373.401708
-1.0,98,374.362556
-1.0,159,375.927051
-1.0,86,376.783772
-1.0,80,377.556354
0.0,1000,387.38587
-1.0,118,388.548479
-1.0,82,389.361542
