#{"t_start": 1759561404.053608, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,144,1.347816
1.0,103,1.601701
-1.0,82,1.803173
-1.0,80,2.002673
-1.0,102,2.254288
-1.0,95,2.493179
-1.0,127,2.817317
1.0,1,2.820274
-1.0,119,3.119616
-1.0,89,3.339252
-1.0,65,3.498927
1.0,104,4.511908
-1.0,112,5.568344
-1.0,76,6.279507
1.0,53,6.781867
1.0,1,6.792546
-1.0,86,7.570279
-1.0,112,8.642772
-1.0,97,9.567339
-1.0,67,10.221785
-1.0,136,11.502496
1.0,59,12.048334
-1.0,79,12.810132
-1.0,112,13.852104
-1.0,77,14.559984
-1.0,68,15.22299
1.0,40,15.607105
-1.0,129,16.818938
-1.0,135,18.063502
-1.0,121,19.20292
-1.0,91,20.074486
-1.0,66,20.715094
-1.0,109,21.741264
1.0,1,21.750739
-1.0,106,22.716847
1.0,63,23.310623
-1.0,121,24.402128
1.0,103,25.359975
-1.0,92,26.23843
1.0,76,26.951902
-1.0,71,27.605419
-1.0,116,28.685635
-1.0,89,29.501797
-1.0,68,30.154604
-1.0,117,31.216262
-1.0,89,32.030661
-1.0,86,32.832129
-1.0,106,33.833698
1.0,1,33.844808
-1.0,102,34.783297
1.0,93,35.652309
-1.0,61,36.205362
-1.0,111,37.226559
-1.0,97,38.135056
-1.0,119,39.292443
-1.0,86,40.119541
-1.0,165,41.665976
-1.0,132,42.928254
-1.0,81,43.66994
-1.0,97,44.575856
-1.0,118,45.689329
-1.0,93,46.548316
1.0,45,46.95796
-1.0,77,47.665946
1.0,110,48.675992
-1.0,107,49.653978
-1.0,82,50.44928
-1.0,81,51.192955
-1.0,91,52.03913
-1.0,81,52.817382
-1.0,96,53.699418
-1.0,67,54.327864
-1.0,85,55.105635
-1.0,92,55.95927
-1.0,66,56.616509
-1.0,79,57.375474
-1.0,112,58.46209
-1.0,74,59.166208
-1.0,125,60.357491
-1.0,92,61.196562
-1.0,69,61.869425
-1.0,84,62.661831
-1.0,82,63.442099
1.0,1,63.45225
-1.0,125,64.588582
-1.0,114,65.653304
1.0,48,66.105386
-1.0,72,66.768033
1.0,1,66.779166
-1.0,77,67.490247
-1.0,101,68.418061
-1.0,90,69.264411
-1.0,70,69.923705
-1.0,121,71.039704
1.0,1,71.049921
-1.0,83,71.811735
-1.0,72,72.486004
1.0,1,72.496094
1.0,16,72.643167
-1.0,137,73.921367
-1.0,74,74.61619
-1.0,175,76.256698
1.0,12,76.366242
-1.0,71,77.019806
-1.0,117,78.136598
-1.0,80,78.868328
-1.0,75,79.586442
-1.0,84,80.397692
-1.0,78,81.143504
-1.0,90,81.972887
-1.0,79,82.695433
-1.0,143,84.08102
-1.0,79,84.834596
-1.0,103,85.784161
1.0,116,86.902743
-1.0,250,89.226048
1.0,61,89.811893
-1.0,74,90.547681
-1.0,182,92.265505
-1.0,90,93.117315
1.0,65,93.70782
1.0,27,93.957963
-1.0,79,94.688557
-1.0,117,95.791541
-1.0,114,96.858562
-1.0,97,97.795873
1.0,43,98.227152
-1.0,94,99.152035
-1.0,92,100.03282
-1.0,96,100.955935
-1.0,71,101.643046
-1.0,49,102.100272
-1.0,58,102.633883
-1.0,78,103.383207
-1.0,64,104.012393
-1.0,175,105.643288
-1.0,92,106.502916
1.0,69,107.149323
-1.0,93,108.016946
-1.0,83,108.822761
-1.0,73,109.529688
