#{"t_start": 1760892457.5983775, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,96,0.196618
-1.0,178,0.541329
-1.0,77,0.689394
-1.0,85,0.852846
-1.0,125,1.09165
-1.0,92,1.26701
-1.0,133,1.519819
-1.0,98,1.705626
-1.0,85,1.867778
-1.0,159,2.170429
-1.0,135,2.43102
-1.0,84,2.590021
-1.0,97,2.777234
-1.0,146,3.05573
-1.0,89,3.225015
-1.0,90,3.397313
-1.0,76,3.543499
-1.0,152,3.844919
-1.0,145,15.142313
-1.0,83,15.300313
-1.0,118,15.526908
-1.0,100,15.719011
-1.0,134,15.975758
-1.0,106,16.179052
-1.0,88,16.3479
-1.0,83,16.504988
-1.0,81,16.659053
-1.0,107,16.861436
-1.0,90,17.033033
-1.0,94,17.213412
-1.0,121,17.450584
-1.0,73,17.591092
-1.0,108,17.80209
-1.0,96,17.984675
-1.0,105,18.185125
-1.0,96,18.369141
-1.0,119,18.595773
-1.0,101,18.789073
-1.0,136,30.087698
-1.0,85,30.255804
-1.0,87,30.426183
-1.0,107,30.632319
-1.0,67,30.759914
-1.0,138,31.023552
-1.0,80,31.176991
-1.0,68,31.308154
-1.0,135,31.567748
-1.0,90,31.738204
-1.0,84,31.898223
-1.0,100,32.088625
-1.0,80,32.242379
-1.0,116,32.464919
-1.0,102,32.657962
-1.0,74,32.799128
-1.0,110,33.012257
-1.0,95,33.196886
-1.0,79,33.347906
-1.0,114,33.564834
-1.0,85,33.728696
-1.0,96,45.067358
-1.0,120,45.300183
-1.0,76,45.444991
-1.0,108,45.652343
-1.0,80,45.806613
-1.0,106,46.010386
-1.0,73,46.15382
-1.0,162,46.468107
-1.0,121,46.702299
-1.0,114,46.92202
-1.0,85,47.084617
-1.0,92,47.26575
-1.0,115,47.484788
-1.0,99,47.674011
-1.0,75,47.818372
-1.0,86,47.981475
-1.0,85,48.145029
-1.0,94,48.326764
-1.0,168,48.649282
-1.0,82,48.8068
-1.0,108,60.068247
-1.0,114,60.298909
-1.0,126,60.555239
-1.0,89,60.725915
-1.0,134,60.995589
-1.0,204,61.394482
-1.0,90,61.574629
-1.0,91,61.757872
-1.0,82,61.914837
-1.0,101,62.108644
-1.0,143,62.382332
-1.0,116,62.602902
-1.0,180,62.947482
-1.0,107,63.160058
-1.0,99,63.354174
-1.0,111,63.563634
-1.0,125,63.810297
-1.0,107,75.046878
-1.0,99,75.236393
-1.0,100,75.42706
-1.0,96,75.609289
-1.0,161,75.915158
-1.0,133,76.168231
-1.0,130,76.418881
-1.0,164,76.731348
-1.0,125,76.968403
-1.0,292,77.527195
-1.0,171,77.851229
-1.0,249,78.322376
-1.0,187,78.678008
-1.0,553,91.054212
-1.0,265,91.564489
-1.0,103,91.758184
-1.0,174,92.090206
-1.0,104,92.287858
-1.0,145,92.563757
-1.0,203,92.949003
-1.0,58,93.062944
-1.0,348,93.75223
-1.0,241,105.315557
-1.0,245,105.793248
-1.0,391,106.525671
-1.0,219,106.937729
-1.0,150,107.217951
-1.0,160,107.518181
-1.0,1000,120.402437
-1.0,274,120.914538
-1.0,535,121.920504
-1.0,313,122.507234
-1.0,448,123.349406
-1.0,366,135.122825
-1.0,200,135.496026
-1.0,1000,137.381614
-1.0,1000,150.271687
-1.0,624,151.435828
-1.0,177,151.765987
-1.0,749,153.18433
-1.0,362,164.8798
