#{"t_start": 1760892457.5969994, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,74,0.15294
-1.0,90,0.331206
-1.0,163,0.64463
-1.0,94,0.825074
-1.0,125,1.065054
-1.0,109,1.273196
-1.0,111,1.483469
-1.0,111,1.693743
-1.0,83,1.852107
-1.0,176,2.187819
-1.0,88,2.35765
-1.0,113,2.572459
-1.0,150,2.861494
-1.0,95,3.041583
-1.0,124,3.279007
-1.0,123,3.514977
-1.0,85,3.677963
-1.0,115,3.909397
-1.0,149,15.212877
-1.0,77,15.359792
-1.0,116,15.58264
-1.0,80,15.735649
-1.0,135,15.994724
-1.0,105,16.196076
-1.0,92,16.371842
-1.0,128,16.615153
-1.0,121,16.843894
-1.0,85,17.005488
-1.0,76,17.151016
-1.0,83,17.31214
-1.0,78,17.464919
-1.0,124,17.707499
-1.0,89,17.877982
-1.0,94,18.056793
-1.0,120,18.28434
-1.0,152,18.575757
-1.0,107,18.780459
-1.0,69,29.951707
-1.0,97,30.139775
-1.0,128,30.389649
-1.0,119,30.619717
-1.0,114,30.837651
-1.0,130,31.085443
-1.0,106,31.290488
-1.0,124,31.528399
-1.0,83,31.684185
-1.0,79,31.835736
-1.0,92,32.011384
-1.0,86,32.177178
-1.0,99,32.366685
-1.0,90,32.538221
-1.0,85,32.700604
-1.0,120,32.928478
-1.0,69,33.065005
-1.0,125,33.304607
-1.0,100,33.49475
-1.0,90,33.66801
-1.0,93,33.845731
-1.0,59,45.116022
-1.0,89,45.287606
-1.0,104,45.486311
-1.0,66,45.613086
-1.0,108,45.822155
-1.0,72,45.960969
-1.0,95,46.144679
-1.0,131,46.399734
-1.0,90,46.573066
-1.0,123,46.811493
-1.0,104,47.010676
-1.0,83,47.173402
-1.0,78,47.32297
-1.0,96,47.50676
-1.0,101,47.699567
-1.0,127,47.942802
-1.0,131,48.194286
-1.0,82,48.353659
-1.0,88,48.520867
-1.0,82,48.679089
-1.0,107,48.883818
-1.0,101,60.133208
-1.0,89,60.318365
-1.0,103,60.528169
-1.0,89,60.698128
-1.0,80,60.855232
-1.0,73,61.004542
-1.0,120,61.238639
-1.0,152,61.539779
-1.0,212,61.956279
-1.0,123,62.1925
-1.0,100,62.383273
-1.0,103,62.578467
-1.0,77,62.725717
-1.0,95,62.908873
-1.0,89,63.082226
-1.0,111,63.302951
-1.0,150,63.589254
-1.0,139,63.861771
-1.0,96,75.078826
-1.0,133,75.331419
-1.0,68,75.461268
-1.0,97,75.645636
-1.0,267,76.151586
-1.0,253,76.637925
-1.0,128,76.880878
-1.0,134,77.13395
-1.0,84,77.293987
-1.0,89,77.464542
-1.0,136,77.724339
-1.0,63,77.843976
-1.0,98,78.029828
-1.0,130,78.275511
-1.0,90,78.447504
-1.0,87,78.611973
-1.0,127,78.855186
-1.0,116,90.402692
-1.0,185,90.752347
-1.0,336,91.394148
-1.0,136,91.655142
-1.0,114,91.868463
-1.0,294,92.428815
-1.0,83,92.587469
-1.0,286,93.138502
-1.0,200,93.532716
-1.0,213,93.953327
-1.0,87,94.125485
-1.0,153,105.514235
-1.0,159,105.822782
-1.0,548,106.850712
-1.0,535,107.855596
-1.0,170,108.176555
-1.0,199,108.553242
-1.0,104,108.752148
-1.0,239,120.19762
-1.0,409,120.962299
-1.0,222,121.382212
-1.0,116,121.598226
-1.0,464,122.46938
-1.0,448,123.310385
-1.0,545,135.418754
-1.0,792,136.89625
-1.0,1000,138.792076
-1.0,175,150.133295
-1.0,337,150.762497
-1.0,237,151.204086
-1.0,457,152.05674
-1.0,416,152.85244
-1.0,441,153.691224
-1.0,613,165.839168
-1.0,538,166.837557
-1.0,648,168.041874
-1.0,650,180.294119
-1.0,391,181.031222
-1.0,843,182.65861
-1.0,522,194.519279
-1.0,647,195.720531
-1.0,450,196.561342
-1.0,322,197.164649
-1.0,434,197.978129
-1.0,610,210.158172
-1.0,638,211.371354
-1.0,981,224.306526
-1.0,826,225.851622
-1.0,316,226.440832
-1.0,877,228.066736
-1.0,505,240.05392
-1.0,331,240.669534
-1.0,429,241.468267
-1.0,507,242.408414
-1.0,498,254.581389
-1.0,407,255.337214
-1.0,542,256.347177
-1.0,631,257.524966
-1.0,445,269.387244
-1.0,562,270.440478
-1.0,333,271.060168
-1.0,676,272.345221
-1.0,613,284.508744
-1.0,1000,286.373464
-1.0,998,299.248958
-1.0,317,299.840371
-1.0,563,300.883133
-1.0,596,301.995977
-1.0,514,314.019458
-1.0,535,315.04954
-1.0,908,316.759191
-1.0,283,317.287891
-1.0,801,329.855906
-1.0,365,330.561543
-1.0,800,332.069585
-1.0,520,344.229673
-1.0,502,345.1625
-1.0,558,346.203041
-1.0,440,347.019475
-1.0,1000,359.971307
-1.0,448,360.814722
-1.0,287,361.363973
-1.0,559,373.604744
-1.0,472,374.493134
-1.0,1000,376.371346
-1.0,741,388.879553
-1.0,384,389.600807
-1.0,1000,391.47074
-1.0,381,392.187574
-1.0,460,404.159438
-1.0,784,405.62576
-1.0,966,418.545539
-1.0,504,419.491429
-1.0,624,420.680387
-1.0,1000,433.875023
-1.0,600,434.995298
-1.0,986,436.835634
-1.0,611,449.147248
-1.0,1000,451.024762
-1.0,390,451.768198
-1.0,406,463.598805
-1.0,429,464.406739
-1.0,779,465.866408
-1.0,607,467.007616
-1.0,337,478.717372
-1.0,1000,480.592099
-1.0,798,482.087173
-1.0,570,494.301208
-1.0,587,495.400383
-1.0,1000,508.377364
-1.0,457,509.233259
-1.0,580,510.327352
-1.0,563,511.387702
-1.0,306,511.957672
-1.0,461,523.846248
-1.0,734,525.220564
-1.0,805,526.723032
-1.0,1000,539.716317
-1.0,788,541.189943
-1.0,1000,554.54931
-1.0,610,555.691141
-1.0,522,556.668479
-1.0,1000,570.109207
-1.0,533,571.109576
-1.0,1000,584.523914
-1.0,603,585.655221
-1.0,699,586.963187
-1.0,589,588.067886
-1.0,713,600.486808
-1.0,811,602.010659
-1.0,630,614.264154
-1.0,552,615.296914
-1.0,880,616.944658
-1.0,935,629.778608
-1.0,717,631.133632
-1.0,642,632.346279
-1.0,694,644.705488
-1.0,797,646.198219
-1.0,572,647.263556
-1.0,495,659.29467
-1.0,511,660.254096
-1.0,467,661.127756
-1.0,1000,674.270676
-1.0,495,675.198256
-1.0,862,676.809448
-1.0,679,689.180974
-1.0,531,690.184863
-1.0,610,691.317435
-1.0,638,692.510444
-1.0,1000,705.45307
-1.0,473,706.343512
-1.0,528,707.334554
-1.0,683,719.723878
-1.0,759,721.144388
-1.0,718,722.497812
-1.0,359,734.461355
-1.0,330,735.097226
-1.0,495,736.031584
-1.0,813,737.579988
-1.0,909,750.424838
-1.0,593,751.536131
-1.0,888,764.276461
-1.0,699,765.587259
-1.0,766,767.015874
-1.0,762,779.548358
-1.0,702,780.864212
-1.0,1000,793.881648
-1.0,806,795.381503
-1.0,705,796.707729
-1.0,650,809.058068
-1.0,1000,810.923409
-1.0,494,811.845514
-1.0,733,824.314086
-1.0,590,825.412321
-1.0,562,826.461401
-1.0,1000,839.437857
-1.0,901,841.123965
-1.0,1000,854.31849
-1.0,1000,856.184265
-1.0,1000,869.135128
-1.0,803,870.674506
-1.0,345,871.331681
-1.0,688,883.728515
-1.0,978,885.551626
-1.0,1000,887.45045
-1.0,496,899.543764
-1.0,508,900.507255
-1.0,660,901.739872
-1.0,1000,914.710185
-1.0,673,915.980803
-1.0,982,929.019727
-1.0,546,930.044518
-1.0,1000,931.92006
-1.0,488,943.894971
-1.0,679,945.193158
-1.0,915,946.913078
-1.0,1000,959.895566
-1.0,826,961.436756
-1.0,872,974.269924
-1.0,681,975.529472
-1.0,1000,988.509874
-1.0,684,989.78012
-1.0,779,991.225846
-1.0,1000,1004.237888
-1.0,424,1005.026559
-1.0,849,1006.611878
-1.0,767,1019.151108
-1.0,419,1019.948314
-1.0,759,1021.361687
-1.0,571,1033.51432
-1.0,656,1034.734221
-1.0,678,1035.998748
-1.0,759,1048.489727
-1.0,659,1049.717722
-1.0,509,1050.668586
-1.0,747,1063.107594
-1.0,959,1064.897244
-1.0,653,1066.115312
-1.0,413,1078.019433
-1.0,690,1079.305012
-1.0,828,1080.841104
-1.0,608,1093.135093
-1.0,496,1094.07195
-1.0,894,1095.770664
-1.0,1000,1108.721474
-1.0,892,1110.417733
-1.0,619,1111.596265
-1.0,959,1124.494612
-1.0,1000,1126.420388
-1.0,518,1138.477725
-1.0,908,1140.15924
-1.0,484,1141.056174
-1.0,759,1153.578148
-1.0,950,1155.351503
-1.0,1000,1168.400554
-1.0,784,1169.854023
-1.0,604,1170.975394
-1.0,676,1183.306957
-1.0,611,1184.436892
-1.0,680,1185.70344
-1.0,1000,1198.653542
-1.0,743,1200.033246
-1.0,1000,1213.230288
-1.0,602,1214.348266
-1.0,506,1215.289707
-1.0,1000,1228.232218
-1.0,684,1229.501385
-1.0,649,1230.701048
-1.0,859,1243.40179
-1.0,589,1244.49438
-1.0,517,1245.448875
-1.0,848,1258.108598
-1.0,841,1259.669656
-1.0,740,1261.04268
-1.0,644,1273.584408
-1.0,634,1274.767777
-1.0,1000,1287.710629
-1.0,604,1288.840729
-1.0,676,1290.102472
-1.0,551,1291.128392
-1.0,484,1303.108985
-1.0,874,1304.735723
