#{"t_start": 1760892457.590758, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,111,0.231466
-1.0,86,0.40365
-1.0,92,0.578402
-1.0,80,0.733033
-1.0,82,0.88925
-1.0,66,1.013521
-1.0,127,1.256339
-1.0,114,1.473131
-1.0,102,1.667852
-1.0,113,1.882415
-1.0,104,2.080453
-1.0,74,2.223301
-1.0,133,2.477376
-1.0,111,2.688399
-1.0,80,2.843131
-1.0,116,3.064846
-1.0,97,3.249465
-1.0,110,3.461844
-1.0,67,3.589891
-1.0,69,3.721015
-1.0,86,3.897282
-1.0,133,15.170883
-1.0,163,15.48176
-1.0,79,15.632765
-1.0,79,15.785666
-1.0,88,15.953876
-1.0,82,16.111457
-1.0,96,16.294641
-1.0,119,16.521487
-1.0,174,16.85177
-1.0,99,17.039654
-1.0,108,17.248266
-1.0,80,17.403703
-1.0,90,17.578957
-1.0,100,17.775078
-1.0,83,17.932179
-1.0,65,18.055125
-1.0,79,18.207784
-1.0,94,18.387822
-1.0,140,18.654277
-1.0,81,18.810142
-1.0,151,30.139325
-1.0,75,30.285979
-1.0,120,30.520411
-1.0,74,30.662369
-1.0,107,30.866081
-1.0,90,31.038934
-1.0,96,31.22393
-1.0,162,31.533711
-1.0,115,31.752751
-1.0,306,32.336607
-1.0,82,32.495126
-1.0,89,32.662621
-1.0,97,32.848891
-1.0,103,33.04922
-1.0,98,33.237866
-1.0,128,33.480477
-1.0,79,33.634204
-1.0,84,33.793469
-1.0,111,45.16484
-1.0,102,45.360715
-1.0,111,45.573886
-1.0,73,45.712681
-1.0,102,45.909661
-1.0,130,46.163017
-1.0,114,46.38361
-1.0,94,46.564111
-1.0,93,46.745332
-1.0,133,46.99992
-1.0,100,47.197004
-1.0,99,47.385014
-1.0,110,47.595273
-1.0,118,47.823148
-1.0,86,47.986242
-1.0,86,48.151611
-1.0,140,48.422445
-1.0,84,48.582028
-1.0,170,48.910103
-1.0,78,60.112576
-1.0,164,60.452276
-1.0,125,60.694052
-1.0,167,61.028121
-1.0,122,61.265926
-1.0,126,61.515242
-1.0,100,61.716156
-1.0,151,62.009003
-1.0,143,62.282119
-1.0,103,62.478814
-1.0,100,62.668934
-1.0,114,62.887967
-1.0,87,63.055857
